PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	IGNORANCE TYPE	C_START	C_END	CONCEPT_MENTION_ID
PMC3914197	PMC3914197.nxml.gz-1	[0]	[77]	Gestational Diabetes Insipidus Associated with HELLP Syndrome: A Case Report
	Associated	SUPERFICIAL_RELATIONSHIP	[31]	[41]	PMC3914197.nxml.gz-2
PMC3914197	PMC3914197.nxml.gz-3	[87]	[175]	Gestational diabetes insipidus is a rare, but well recognized, complication of pregnancy	rare	INCOMPLETE_EVIDENCE	[123]	[127]	PMC3914197.nxml.gz-4
PMC3914197	PMC3914197.nxml.gz-3	[87]	[175]	Gestational diabetes insipidus is a rare, but well recognized, complication of pregnancy	well recognized	INCOMPLETE_EVIDENCE	[133]	[148]	PMC3914197.nxml.gz-5
PMC3914197	PMC3914197.nxml.gz-3	[87]	[175]	Gestational diabetes insipidus is a rare, but well recognized, complication of pregnancy	complication	PROBLEM_COMPLICATION	[150]	[162]	PMC3914197.nxml.gz-6
PMC3914197	PMC3914197.nxml.gz-7	[177]	[265]	It is related to excess vasopressinase enzyme activity which is metabolized in the liver	related	SUPERFICIAL_RELATIONSHIP	[183]	[190]	PMC3914197.nxml.gz-8
PMC3914197	PMC3914197.nxml.gz-9	[267]	[476]	A high index of suspicion of gestational diabetes insipidus is required in a correct clinical setting especially in the presence of other risk factors such as preeclampsia, HELLP syndrome, and twin pregnancies	high index of suspicion	INCOMPLETE_EVIDENCE	[269]	[292]	PMC3914197.nxml.gz-5898
PMC3914197	PMC3914197.nxml.gz-9	[267]	[476]	A high index of suspicion of gestational diabetes insipidus is required in a correct clinical setting especially in the presence of other risk factors such as preeclampsia, HELLP syndrome, and twin pregnancies	required	IMPORTANT_CONSIDERATION	[330]	[338]	PMC3914197.nxml.gz-10
PMC3914197	PMC3914197.nxml.gz-11	[571]	[688]	The newborn in this case also had hypernatremia thereby raising possibilities of vasopressinase crossing the placenta	possibilities	INCOMPLETE_EVIDENCE	[635]	[648]	PMC3914197.nxml.gz-12
PMC3914197	PMC3914197.nxml.gz-13	[707]	[826]	Gestational diabetes insipidus is a rare complication of pregnancy, and it is related to excess vasopressinase activity	rare	INCOMPLETE_EVIDENCE	[743]	[747]	PMC3914197.nxml.gz-14
