PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	IGNORANCE TYPE	C_START	C_END	CONCEPT_MENTION_ID
PMC2898025	PMC2898025.nxml.gz-1	[58]	[182]	Adult onset glioma is a rare cancer which occurs more frequently in Caucasians than African Americans, and in men than women	rare	INCOMPLETE_EVIDENCE	[82]	[86]	PMC2898025.nxml.gz-2
PMC2898025	PMC2898025.nxml.gz-5	[184]	[231]	The etiology of this disease is largely unknown	unknown	FULL_UNKNOWN	[224]	[231]	PMC2898025.nxml.gz-6
PMC2898025	PMC2898025.nxml.gz-7	[233]	[377]	Exposure to ionizing radiation is the only well established environmental risk factor, and this factor explains only a small percentage of cases	only	INCOMPLETE_EVIDENCE	[271]	[275]	PMC2898025.nxml.gz-8
PMC2898025	PMC2898025.nxml.gz-7	[233]	[377]	Exposure to ionizing radiation is the only well established environmental risk factor, and this factor explains only a small percentage of cases	only	INCOMPLETE_EVIDENCE	[345]	[349]	PMC2898025.nxml.gz-9
PMC2898025	PMC2898025.nxml.gz-10	[379]	[470]	Several recent studies have reported an association between season of birth and glioma risk	recent studies	INCOMPLETE_EVIDENCE	[387]	[401]	PMC2898025.nxml.gz-11
PMC2898025	PMC2898025.nxml.gz-10	[379]	[470]	Several recent studies have reported an association between season of birth and glioma risk	association	SUPERFICIAL_RELATIONSHIP	[419]	[430]	PMC2898025.nxml.gz-12
PMC2898025	PMC2898025.nxml.gz-14	[472]	[636]	This paper reviews the plausibility of evidence focusing on the seasonal interrelation of farming, allergies, viruses, vitamin D, diet, birth weight, and handedness	This paper	QUESTION_ANSWERED_BY_THIS_WORK	[472]	[482]	PMC2898025.nxml.gz-13
PMC2898025	PMC2898025.nxml.gz-14	[472]	[636]	This paper reviews the plausibility of evidence focusing on the seasonal interrelation of farming, allergies, viruses, vitamin D, diet, birth weight, and handedness	plausibility	INCOMPLETE_EVIDENCE	[495]	[507]	PMC2898025.nxml.gz-15
PMC2898025	PMC2898025.nxml.gz-14	[472]	[636]	This paper reviews the plausibility of evidence focusing on the seasonal interrelation of farming, allergies, viruses, vitamin D, diet, birth weight, and handedness	focusing	QUESTION_ANSWERED_BY_THIS_WORK	[520]	[528]	PMC2898025.nxml.gz-16
PMC2898025	PMC2898025.nxml.gz-14	[472]	[636]	This paper reviews the plausibility of evidence focusing on the seasonal interrelation of farming, allergies, viruses, vitamin D, diet, birth weight, and handedness	interrelation	SUPERFICIAL_RELATIONSHIP	[545]	[558]	PMC2898025.nxml.gz-5603
PMC2898025	PMC2898025.nxml.gz-18	[638]	[766]	To date, a convincing explanation for the occurrence of adult gliomas decades after a seasonal exposure at birth remains elusive	remains elusive	FULL_UNKNOWN	[751]	[766]	PMC2898025.nxml.gz-19
PMC2898025	PMC2898025.nxml.gz-21	[930]	[1081]	Despite considerable efforts to unravel the etiologic basis for this cancer and attempts to find a cure, gliomas largely remain refractory to treatment	Despite	ANOMALY_CURIOUS_FINDING	[930]	[937]	PMC2898025.nxml.gz-20
PMC2898025	PMC2898025.nxml.gz-21	[930]	[1081]	Despite considerable efforts to unravel the etiologic basis for this cancer and attempts to find a cure, gliomas largely remain refractory to treatment	considerable efforts	INCOMPLETE_EVIDENCE	[938]	[958]	PMC2898025.nxml.gz-22
PMC2898025	PMC2898025.nxml.gz-21	[930]	[1081]	Despite considerable efforts to unravel the etiologic basis for this cancer and attempts to find a cure, gliomas largely remain refractory to treatment	unravel	FULL_UNKNOWN	[962]	[969]	PMC2898025.nxml.gz-23
PMC2898025	PMC2898025.nxml.gz-27	[1275]	[1364]	the attributable risk for these factors is small and can only explain a fraction of cases	only	INCOMPLETE_EVIDENCE	[1332]	[1336]	PMC2898025.nxml.gz-29
PMC2898025	PMC2898025.nxml.gz-30	[1366]	[1559]	Evidence of an association between adult-onset glioma and date of birth suggests an etiologic role for a seasonally variable environmental exposure occurring prenatally around the time of birth	association	SUPERFICIAL_RELATIONSHIP	[1381]	[1392]	PMC2898025.nxml.gz-31
PMC2898025	PMC2898025.nxml.gz-30	[1366]	[1559]	Evidence of an association between adult-onset glioma and date of birth suggests an etiologic role for a seasonally variable environmental exposure occurring prenatally around the time of birth	suggests	INCOMPLETE_EVIDENCE	[1438]	[1446]	PMC2898025.nxml.gz-32
PMC2898025	PMC2898025.nxml.gz-30	[1366]	[1559]	Evidence of an association between adult-onset glioma and date of birth suggests an etiologic role for a seasonally variable environmental exposure occurring prenatally around the time of birth	role	SUPERFICIAL_RELATIONSHIP	[1460]	[1464]	PMC2898025.nxml.gz-33
PMC2898025	PMC2898025.nxml.gz-34	[1794]	[1953]	Similarly, exposure to asbestos 70 years prior to the development of mesothelioma [4], suggests a “one insult, co-carcinogenic model” of cancer development [5]	suggests	INCOMPLETE_EVIDENCE	[1881]	[1889]	PMC2898025.nxml.gz-35
PMC2898025	PMC2898025.nxml.gz-34	[1794]	[1953]	Similarly, exposure to asbestos 70 years prior to the development of mesothelioma [4], suggests a “one insult, co-carcinogenic model” of cancer development [5]	model	INCOMPLETE_EVIDENCE	[1921]	[1926]	PMC2898025.nxml.gz-36
PMC2898025	PMC2898025.nxml.gz-37	[1955]	[2225]	Risk factors that may exhibit seasonal epidemicity include exposure to infectious agents, allergens, pesticides, indoor environmental tobacco smoke, and other sources of polycyclic aromatic hydrocarbons (e.g., soot from fires for home heating), and use of antihistamines	may	INCOMPLETE_EVIDENCE	[1973]	[1976]	PMC2898025.nxml.gz-38
PMC2898025	PMC2898025.nxml.gz-39	[2227]	[2404]	Other putative candidates include harmonic variation in population mixing, diet, temperature, humidity, sunlight/photoperiod, levels of vitamin D3, and endogenous hormones [6,7]	putative	INCOMPLETE_EVIDENCE	[2233]	[2241]	PMC2898025.nxml.gz-40
