	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S0-PMC2582131	PMC2582131	11/2008	S0-PMC2582131	['Maternal Plasma 25-Hydroxyvitamin D concentrations and the risk for Gestational diabetes mellitus\n\nabstract\n\nbackground\nEVIDENCE is ACCUMULATING for a ROLE of Vitamin D in maintaining normal Glucose Homeostasis.']	[('INCOMPLETE_EVIDENCE', 120), ('INCOMPLETE_EVIDENCE', 132), ('SUPERFICIAL_RELATIONSHIP', 151)]	3	"[('UBERON_0000976', 'humerus', 0, 'Maternal'), ('UBERON_0001969', 'blood plasma', 9, 'Plasma'), ('CHEBI_27844', ""2',3'-cyclic AMP"", 16, '25-Hydroxyvitamin D'), ('GO_0007565', 'female pregnancy', 68, 'Gestational'), ('CHEBI_27300', 'vitamin D', 159, 'vitamin D'), ('CHEBI_17234', 'glucose', 191, 'glucose'), ('GO_0042593', 'glucose homeostasis', 191, 'glucose homeostasis')]"
S14-PMC2582131	PMC2582131	11/2008	S14-PMC2582131	['HOWEVER, the ubiquitous distribution of Intracellular Vitamin D Receptor across diverse Tissues[1]and the EMERGING epidemiological EVIDENCE DOCUMENTING INCREASED RISKS of hypertension[2],[3], Cardiovascular disease[4]–[7], and selected cancers[1],[8]ASSOCIATED with Vitamin D deficiency underscore the pleiotropic actions of Vitamin D. evidence is also accumulating for a ROLE of Vitamin D in maintaining normal Glucose Homeostasis.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 106), ('INCOMPLETE_EVIDENCE', 140), ('IMPORTANT_CONSIDERATION', 152), ('SUPERFICIAL_RELATIONSHIP', 250), ('SUPERFICIAL_RELATIONSHIP', 372)]	6	[('GO_0005622', 'intracellular anatomical structure', 40, 'intracellular'), ('CHEBI_27300', 'vitamin D', 54, 'vitamin D'), ('PR_000001683', 'vasopressin V2 receptor', 54, 'vitamin D receptor'), ('UBERON_0000479', 'tissue', 88, 'tissues'), ('UBERON_0004535', 'cardiovascular system', 192, 'cardiovascular'), ('CHEBI_27300', 'vitamin D', 266, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 325, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 380, 'vitamin D'), ('CHEBI_17234', 'glucose', 412, 'glucose'), ('GO_0042593', 'glucose homeostasis', 412, 'glucose homeostasis')]
S21-PMC2582131	PMC2582131	11/2008	S21-PMC2582131	['data on the ROLE of Vitamin D in Glucose Homeostasis during Pregnancy and the development of Gestational Diabetes Mellitus (gdm) are SCANT and findings are INCONSISTENT.']	[('SUPERFICIAL_RELATIONSHIP', 12), ('INCOMPLETE_EVIDENCE', 133), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 156)]	3	[('CHEBI_27300', 'vitamin D', 20, 'vitamin D'), ('CHEBI_17234', 'glucose', 33, 'glucose'), ('GO_0042593', 'glucose homeostasis', 33, 'glucose homeostasis'), ('GO_0007565', 'female pregnancy', 60, 'pregnancy'), ('GO_0035193', 'larval central nervous system remodeling', 93, 'gestational diabetes mellitus')]
S86-PMC2582131	PMC2582131	11/2008	S86-PMC2582131	['it has become increasingly CLEAR that Vitamin D has physiological functions beyond bone health[6]; Vitamin D receptors were Expressed in a large number of other Tissues including those INVOLVED in the Regulation Of Glucose Metabolism, such as Muscle and Pancreatic Β Cells[1].']	[('PROBABLE_UNDERSTANDING', 27), ('SUPERFICIAL_RELATIONSHIP', 185)]	2	[('CHEBI_27300', 'vitamin D', 38, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 99, 'vitamin D'), ('GO_0010467', 'gene expression', 124, 'expressed'), ('UBERON_0000479', 'tissue', 161, 'tissues'), ('GO_0010906', 'regulation of glucose metabolic process', 201, 'regulation of glucose metabolism'), ('CHEBI_17234', 'glucose', 215, 'glucose'), ('CL_0000187', 'muscle cell', 243, 'muscle ...'), ('CL_0000173', 'pancreatic D cell', 254, 'pancreatic β cells'), ('UBERON_0001264', 'pancreas', 254, 'pancreatic')]
S90-PMC2582131	PMC2582131	11/2008	S90-PMC2582131	['second, Vitamin D CAN promote Insulin sensitivity by stimulating the Expression of Insulin receptors and enhancing Insulin responsiveness for Glucose transport.']	[('INCOMPLETE_EVIDENCE', 18)]	1	[('CHEBI_27300', 'vitamin D', 8, 'vitamin D'), ('PR_000045358', 'insulin family protein', 30, 'insulin'), ('GO_0010467', 'gene expression', 69, 'expression'), ('PR_000045358', 'insulin family protein', 83, 'insulin'), ('PR_000045358', 'insulin family protein', 115, 'insulin'), ('CHEBI_17234', 'glucose', 142, 'glucose')]
S92-PMC2582131	PMC2582131	11/2008	S92-PMC2582131	['lastly, IT IS POSSIBLE that the OBSERVED inverse ASSOCIATION of Plasma 25-[Oh] D with gdm risk REFLECTS the IMPACT of other components of major endogenous and exogenous sources of Vitamin D on Glucose Homeostasis through OTHER pathways.']	[('INCOMPLETE_EVIDENCE', 8), ('INCOMPLETE_EVIDENCE', 32), ('SUPERFICIAL_RELATIONSHIP', 49), ('SUPERFICIAL_RELATIONSHIP', 95), ('SUPERFICIAL_RELATIONSHIP', 108), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 221)]	6	[('UBERON_0001969', 'blood plasma', 64, 'plasma'), ('CHEBI_34300', '2-naphthoyl-CoA', 71, '25-[OH] D'), ('CHEBI_27300', 'vitamin D', 180, 'vitamin D'), ('CHEBI_17234', 'glucose', 193, 'glucose'), ('GO_0042593', 'glucose homeostasis', 193, 'glucose homeostasis')]
S121-PMC2582131	PMC2582131	11/2008	S121-PMC2582131	['such EVIDENCE is valuable in view of the LIMITED prospective DATA on the RELATION of circulating Vitamin D status to impaired Glucose tolerance in either Pregnant or non-Pregnant Individuals.']	[('INCOMPLETE_EVIDENCE', 5), ('INCOMPLETE_EVIDENCE', 41), ('SUPERFICIAL_RELATIONSHIP', 73)]	3	[('CHEBI_27300', 'vitamin D', 97, 'vitamin D'), ('CHEBI_17234', 'glucose', 126, 'glucose'), ('GO_0007565', 'female pregnancy', 154, 'pregnant'), ('GO_0007565', 'female pregnancy', 170, 'pregnant'), ('NCBITaxon_1', 'root', 179, 'individuals')]
S125-PMC2582131	PMC2582131	11/2008	S125-PMC2582131	['intervention studies[14],[40]–[44]assessing the EFFECT of Vitamin D and Calcium supplements on Glucose Metabolism among non-Pregnant Individuals have yielded MIXED results, which is AT LEAST PARTLY DUE TO VARIATIONS in the dose of supplementation and the duration of follow up.']	[('SUPERFICIAL_RELATIONSHIP', 48), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 158), ('PROBABLE_UNDERSTANDING', 182), ('INCOMPLETE_EVIDENCE', 191), ('PROBLEM_COMPLICATION', 198), ('DIFFICULT_TASK', 205)]	6	[('CHEBI_27300', 'vitamin D', 58, 'vitamin D'), ('CHEBI_22313', 'alkaline earth metal atom', 72, 'calcium'), ('CHEBI_17234', 'glucose', 95, 'glucose'), ('GO_0006006', 'glucose metabolic process', 95, 'glucose metabolism'), ('GO_0007565', 'female pregnancy', 124, 'pregnant'), ('NCBITaxon_1', 'root', 133, 'individuals')]
S115-PMC3356951	PMC3356951	4/2012	S115-PMC3356951	['[89]\n\ntype 2 diabetes\na trial of nondiabetic patients aged 65 years and older FOUND that those who received 700 iu of Vitamin D (plus calcium) had a smaller rise in fasting Plasma Glucose over 3 years versus those who received placebo.']	[('INCOMPLETE_EVIDENCE', 78)]	1	[('CHEBI_27300', 'vitamin D', 118, 'vitamin D'), ('UBERON_0001969', 'blood plasma', 173, 'plasma'), ('CHEBI_17234', 'glucose', 180, 'glucose')]
S18-PMC3470091	PMC3470091	9/2012	S18-PMC3470091	['these CAN cause Vitamin D deficiency in mothers’ Milk as the only source of Vitamin D for babies.6\nthere are EVIDENCES SHOWING the ROLE of Vitamin D in keeping normal Glucose Homeostasis.7-10resistance to Insulin and destruction of Insulin secretion in Human and Animal MODELS has CONSIDERABLY been RELATED to Vitamin D deficiency.']	[('INCOMPLETE_EVIDENCE', 6), ('INCOMPLETE_EVIDENCE', 109), ('INCOMPLETE_EVIDENCE', 119), ('SUPERFICIAL_RELATIONSHIP', 131), ('INCOMPLETE_EVIDENCE', 270), ('ANOMALY_CURIOUS_FINDING', 281), ('SUPERFICIAL_RELATIONSHIP', 299)]	7	[('CHEBI_27300', 'vitamin D', 16, 'vitamin D'), ('UBERON_0001913', 'milk', 49, 'milk'), ('CHEBI_27300', 'vitamin D', 76, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 139, 'vitamin D'), ('CHEBI_17234', 'glucose', 167, 'glucose'), ('GO_0042593', 'glucose homeostasis', 167, 'glucose homeostasis'), ('PR_000045358', 'insulin family protein', 205, 'insulin'), ('PR_000045358', 'insulin family protein', 232, 'insulin'), ('NCBITaxon_9606', 'Homo sapiens', 253, 'human'), ('NCBITaxon_33208', 'Metazoa', 263, 'animal'), ('CHEBI_27300', 'vitamin D', 310, 'vitamin D')]
