	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S125-PMC2582131	PMC2582131	11/2008	S125-PMC2582131	['intervention studies[14],[40]–[44]assessing the EFFECT of Vitamin D and Calcium supplements on Glucose Metabolism among non-Pregnant Individuals have yielded MIXED results, which is AT LEAST PARTLY DUE TO VARIATIONS in the dose of supplementation and the duration of follow up.']	[('SUPERFICIAL_RELATIONSHIP', 48), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 158), ('PROBABLE_UNDERSTANDING', 182), ('INCOMPLETE_EVIDENCE', 191), ('PROBLEM_COMPLICATION', 198), ('DIFFICULT_TASK', 205)]	6	[('CHEBI_27300', 'vitamin D', 58, 'vitamin D'), ('CHEBI_22313', 'alkaline earth metal atom', 72, 'calcium'), ('CHEBI_17234', 'glucose', 95, 'glucose'), ('GO_0006006', 'glucose metabolic process', 95, 'glucose metabolism'), ('GO_0007565', 'female pregnancy', 124, 'pregnant'), ('NCBITaxon_1', 'root', 133, 'individuals')]
S53-PMC3695234	PMC3695234	7/2013	S53-PMC3695234	['this Molecule is subsequently Metabolized in the Kidney to its active form, 1,25(Oh)2D3, which plays a key ROLE in Skeletal and Extraskeletal functions, including immunity and Glucose Metabolism.8since it is absorbed via the skin, the IMPACT of Vitamin D levels on allergic skin diseases is of particular interest.']	[('SUPERFICIAL_RELATIONSHIP', 107), ('SUPERFICIAL_RELATIONSHIP', 235)]	2	[('CHEBI_36357', 'polyatomic entity', 5, 'molecule'), ('GO_0008152', 'metabolic process', 30, 'metabolized'), ('UBERON_0002113', 'kidney', 49, 'kidney'), ('CHEBI_37983', 'sulfur-35 atom', 76, '1'), ('CHEBI_17996', 'chloride', 77, ','), ('CHEBI_73394', 'Ala-Ser', 78, '25(OH)2D3'), ('UBERON_0004288', 'skeleton', 115, 'skeletal'), ('UBERON_0001431', 'distal carpal bone 2', 128, 'extraskeletal'), ('CHEBI_17234', 'glucose', 176, 'glucose'), ('GO_0006006', 'glucose metabolic process', 176, 'glucose metabolism'), ('CHEBI_27300', 'vitamin D', 245, 'vitamin D')]
S3066-PMC4113768	PMC4113768	7/2014	S3066-PMC4113768	['RISK FACTORS for Cardiovascular disease HAVE also BEEN ASSOCIATED with low Serum (25(Oh)D. we AIMED TO INVESTIGATE WHETHER high-dose Vitamin D supplementation CAN improve Glucose Metabolism in a population with impaired fasting Glucose and/or impaired Glucose tolerance.']	[('SUPERFICIAL_RELATIONSHIP', 0), ('INCOMPLETE_EVIDENCE', 40), ('SUPERFICIAL_RELATIONSHIP', 55), ('QUESTION_ANSWERED_BY_THIS_WORK', 94), ('QUESTION_ANSWERED_BY_THIS_WORK', 100), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 115), ('INCOMPLETE_EVIDENCE', 159)]	7	[('UBERON_0004535', 'cardiovascular system', 17, 'cardiovascular'), ('UBERON_0001977', 'blood serum', 75, 'serum'), ('CHEBI_71657', 'versiconol acetate', 82, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 133, 'vitamin D'), ('CHEBI_17234', 'glucose', 171, 'glucose'), ('GO_0006006', 'glucose metabolic process', 171, 'glucose metabolism'), ('CHEBI_17234', 'glucose', 228, 'glucose'), ('CHEBI_17234', 'glucose', 252, 'glucose')]
S153-PMC4427001	PMC4427001	4/2015	S153-PMC4427001	['POTENTIALLY beneficial EFFECT of Vitamin D supplementation and the PLAUSIBLE pathogenic ROLE of 25(Oh)D deficiency in the subsequent development of diabetes mellitus type 2 in women with gdm history HAS to be FURTHER explored considering the ROLE of Vitamin D in Modulating Insulin sensitivity and Glucose Metabolism.']	[('INCOMPLETE_EVIDENCE', 0), ('SUPERFICIAL_RELATIONSHIP', 23), ('INCOMPLETE_EVIDENCE', 67), ('SUPERFICIAL_RELATIONSHIP', 88), ('IMPORTANT_CONSIDERATION', 199), ('FUTURE_WORK', 209), ('SUPERFICIAL_RELATIONSHIP', 242)]	7	[('CHEBI_27300', 'vitamin D', 33, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 96, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 250, 'vitamin D'), ('GO_0065007', 'biological regulation', 263, 'modulating'), ('PR_000045358', 'insulin family protein', 274, 'insulin'), ('CHEBI_17234', 'glucose', 298, 'glucose'), ('GO_0006006', 'glucose metabolic process', 298, 'glucose metabolism')]
S115-PMC4632418	PMC4632418	10/2015	S115-PMC4632418	['in words, there is a CONNECTION between Glucose Metabolism and Vitamin D pathways, EVEN IF FURTHER STUDIES based on larger population ARE NEEDED to get more evidence about the topic.']	[('SUPERFICIAL_RELATIONSHIP', 21), ('ANOMALY_CURIOUS_FINDING', 83), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 88), ('FUTURE_WORK', 91), ('FUTURE_WORK', 99), ('FUTURE_WORK', 134)]	6	[('CHEBI_17234', 'glucose', 40, 'glucose'), ('GO_0006006', 'glucose metabolic process', 40, 'glucose metabolism'), ('CHEBI_27300', 'vitamin D', 63, 'vitamin D')]
S116-PMC4934634	PMC4934634	11/2015	S116-PMC4934634	['the EFFECTS of Vitamin D supplementation (400 iu /day Vitamin D3) on Insulin and Glucose Metabolism were observed in healthy, Pregnant women in their 25th week of Gestation [45].']	[('SUPERFICIAL_RELATIONSHIP', 4)]	1	[('CHEBI_27300', 'vitamin D', 15, 'vitamin D'), ('CHEBI_33279', 'vitamin D5', 54, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 54, 'vitamin D3'), ('GO_0007631', 'feeding behavior', 69, 'insulin ...'), ('PR_000045358', 'insulin family protein', 69, 'insulin'), ('CHEBI_17234', 'glucose', 81, 'glucose'), ('GO_0006006', 'glucose metabolic process', 81, 'glucose metabolism'), ('GO_0007565', 'female pregnancy', 126, 'pregnant'), ('GO_0007565', 'female pregnancy', 163, 'gestation')]
S133-PMC4934634	PMC4934634	11/2015	S133-PMC4934634	['to test the dose response EFFECT of Vitamin D on Glucose Metabolism, doses of 200 iu/day, 50,000 iu/monthly, or 50,000 iu/biweekly Vitamin D3Were chosen to supplement healthy (non-Gestational diabetes), Pregnant women with severe Vitamin D deficiency (7.6 ± 6.3 ng/ml) from the 12th week of Gestation to Delivery [49].']	[('SUPERFICIAL_RELATIONSHIP', 26)]	1	[('CHEBI_27300', 'vitamin D', 36, 'vitamin D'), ('CHEBI_17234', 'glucose', 49, 'glucose'), ('GO_0006006', 'glucose metabolic process', 49, 'glucose metabolism'), ('CHEBI_73706', 'bromosuccinate', 131, 'vitamin D3were'), ('PR_000017209', 'utrophin', 131, 'vitamin D3were'), ('GO_0007565', 'female pregnancy', 180, 'gestational'), ('GO_0007565', 'female pregnancy', 203, 'pregnant'), ('CHEBI_27300', 'vitamin D', 230, 'vitamin D'), ('GO_0007565', 'female pregnancy', 291, 'gestation'), ('GO_0007567', 'parturition', 304, 'delivery')]
S15-PMC4944244	PMC4944244	7/2016	S15-PMC4944244	['lack of Vitamin D MAY have an adverse health EFFECTS including death, cancer, Cardiovascular disease, impaired Immune function and Glucose Metabolism [4].']	[('INCOMPLETE_EVIDENCE', 18), ('SUPERFICIAL_RELATIONSHIP', 45)]	2	[('CHEBI_27300', 'vitamin D', 8, 'vitamin D'), ('UBERON_0004535', 'cardiovascular system', 78, 'cardiovascular'), ('UBERON_0002405', 'immune system', 111, 'immune'), ('CHEBI_17234', 'glucose', 131, 'glucose'), ('GO_0006006', 'glucose metabolic process', 131, 'glucose metabolism')]
S19-PMC5035678	PMC5035678	4/2016	S19-PMC5035678	['an inverse RELATIONSHIP between serum Vitamin D levels and Glucose Metabolism in women with gdm HAS BEEN REPORTED in several observational studies (8-11).']	[('SUPERFICIAL_RELATIONSHIP', 11), ('INCOMPLETE_EVIDENCE', 96)]	2	[('CHEBI_27300', 'vitamin D', 38, 'vitamin D'), ('CHEBI_17234', 'glucose', 59, 'glucose'), ('GO_0006006', 'glucose metabolic process', 59, 'glucose metabolism')]
S109-PMC5035678	PMC5035678	4/2016	S109-PMC5035678	['discussion\nTO OUR KNOWLEDGE, THIS is the FIRST STUDY TO EVALUATE the EFFECTS of Vitamin D supplementation during Pregnancy on Glucose Metabolism shortly after Delivery.']	[('PROBABLE_UNDERSTANDING', 11), ('QUESTION_ANSWERED_BY_THIS_WORK', 29), ('INCOMPLETE_EVIDENCE', 41), ('QUESTION_ANSWERED_BY_THIS_WORK', 47), ('QUESTION_ANSWERED_BY_THIS_WORK', 53), ('SUPERFICIAL_RELATIONSHIP', 69)]	6	[('CHEBI_27300', 'vitamin D', 80, 'vitamin D'), ('GO_0007565', 'female pregnancy', 113, 'pregnancy'), ('CHEBI_17234', 'glucose', 126, 'glucose'), ('GO_0006006', 'glucose metabolic process', 126, 'glucose metabolism'), ('GO_0007567', 'parturition', 159, 'delivery')]
S115-PMC5035678	PMC5035678	4/2016	S115-PMC5035678	['HOWEVER, there is SCARCE INFORMATION about the EFFECT of Vitamin D supplementation on Glucose Metabolism, especially during Pregnancy and after Delivery.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 18), ('SUPERFICIAL_RELATIONSHIP', 47)]	3	[('CHEBI_27300', 'vitamin D', 57, 'vitamin D'), ('CHEBI_17234', 'glucose', 86, 'glucose'), ('GO_0006006', 'glucose metabolic process', 86, 'glucose metabolism'), ('GO_0007565', 'female pregnancy', 124, 'pregnancy'), ('GO_0007567', 'parturition', 144, 'delivery')]
S147-PMC5035678	PMC5035678	4/2016	S147-PMC5035678	['as PREVIOUSLY discussed, a LIMITED NUMBER OF STUDIES have evaluated the EFFECT of Vitamin D on Glucose Metabolism and Insulin resistance, especially during and after Pregnancy.']	[('INCOMPLETE_EVIDENCE', 3), ('INCOMPLETE_EVIDENCE', 27), ('INCOMPLETE_EVIDENCE', 35), ('SUPERFICIAL_RELATIONSHIP', 72)]	4	[('CHEBI_27300', 'vitamin D', 82, 'vitamin D'), ('CHEBI_17234', 'glucose', 95, 'glucose'), ('GO_0006006', 'glucose metabolic process', 95, 'glucose metabolism'), ('PR_000045358', 'insulin family protein', 118, 'insulin'), ('GO_0007565', 'female pregnancy', 166, 'pregnancy')]
S121-PMC5085625	PMC5085625	9/2016	S121-PMC5085625	['furthermore, a direct LINK between Glucose Metabolism and Vitamin D pathways HAS BEEN identified.']	[('SUPERFICIAL_RELATIONSHIP', 22), ('INCOMPLETE_EVIDENCE', 77)]	2	[('CHEBI_17234', 'glucose', 35, 'glucose'), ('GO_0006006', 'glucose metabolic process', 35, 'glucose metabolism'), ('CHEBI_27300', 'vitamin D', 58, 'vitamin D')]
S126-PMC5085625	PMC5085625	9/2016	S126-PMC5085625	['to summarize, the LINK between Vitamin D and Glucose Metabolism REQUIRES FURTHER STUDIES on larger populations of Pregnant women.']	[('SUPERFICIAL_RELATIONSHIP', 18), ('IMPORTANT_CONSIDERATION', 64), ('FUTURE_WORK', 73)]	3	[('CHEBI_27300', 'vitamin D', 31, 'vitamin D'), ('CHEBI_17234', 'glucose', 45, 'glucose'), ('GO_0006006', 'glucose metabolic process', 45, 'glucose metabolism'), ('GO_0007565', 'female pregnancy', 114, 'pregnant')]
S154-PMC5100620	PMC5100620	10/2016	S154-PMC5100620	['no such effects on Lipids were FOUND in the nepal trial that included multiple Micronutrient supplements and allocated Vitamin A only as control.19\n\nGlucose Metabolism\nchildren of mothers receiving mms had significantly lower fasting Glucose levels as compared with those allocated to the standard fe60f.']	[('INCOMPLETE_EVIDENCE', 31)]	1	[('CHEBI_18059', 'lipid', 19, 'lipids'), ('CHEBI_33962', 'mu4-sulfido-quadro-tetracopper(6+)', 79, 'micronutrient'), ('CHEBI_27300', 'vitamin D', 119, 'vitamin A'), ('CHEBI_17234', 'glucose', 149, 'Glucose'), ('GO_0006006', 'glucose metabolic process', 149, 'Glucose metabolism'), ('CHEBI_17234', 'glucose', 234, 'glucose')]
