	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S18-BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640	4/2010	S18-BMJ_2010_Apr_29_340_c1640	['this EVIDENCE comes from both case-control and cohort studies and INDICATES that age of operation for such a PROTECTIVE EFFECT MIGHT include both childhood and early Adulthood.67891011\nexposure to ultraviolet radiation in early Life has NOT YET been formally examined but MIGHT be LINKED to excess risk of multiple sclerosis at Birth through seasonal deficiency in maternal Vitamin D concentrations.12A study of half siblings with multiple sclerosis has ALSO SHOWN that risk CAN be maternally MEDIATED.13pregnancy is a vulnerable time for Vitamin d deficiency BECAUSE of increased physiological needs and reduced maternal outdoor activity.14experimental data on Animal Fetal Development INDICATE that Cerebral White Matter is responsive to Vitamin D and that Oligodendrocytes in the Brain and Spinal Cord have Vitamin D Receptors.1516furthermore, maternal Vitamin D depletion alters Neurogenesis in the developing Rat Brain,17with subsequent altered Gene Expression in Adult Life.18a RECENT Genetic STUDY in Humans has FURTHER IMPLICATED Vitamin D as a strong environmental CANDIDATE by SHOWING direct functional INTERACTION with the major locus that determines susceptibility to multiple sclerosis.19ALTHOUGH Human EVIDENCE pertaining to fetal development HAS BEEN DIFFICULT to obtain, the body of RELATED EVIDENCE to date has led SOME to RECOMMEND Antenatal supplementation with Vitamin D to prevent multiple sclerosis.14\nAS an indicator of POSSIBLE Perinatal environmental exposures, such as ultraviolet radiation, individual studies in the northern hemisphere have examined month of Birth and risk of multiple sclerosis with VARIED results.2021222324a large RECENT pooled analysis of Births in the northern hemisphere, HOWEVER, SHOWED an excess of multiple sclerosis among People Born in may and a relative deficit among those Born in november; these results were stronger in familial cases and SUGGESTED INTERACTIONS between Genes and environment that are RELATED to climate and that MIGHT act during Gestation or shortly after Birth.12we EXAMINED month of Birth and risk of multiple sclerosis in australia.']	[('INCOMPLETE_EVIDENCE', 5), ('INCOMPLETE_EVIDENCE', 66), ('SUPERFICIAL_RELATIONSHIP', 109), ('SUPERFICIAL_RELATIONSHIP', 120), ('INCOMPLETE_EVIDENCE', 127), ('FULL_UNKNOWN', 237), ('INCOMPLETE_EVIDENCE', 272), ('SUPERFICIAL_RELATIONSHIP', 281), ('INCOMPLETE_EVIDENCE', 399), ('INCOMPLETE_EVIDENCE', 454), ('INCOMPLETE_EVIDENCE', 475), ('SUPERFICIAL_RELATIONSHIP', 493), ('PROBABLE_UNDERSTANDING', 560), ('INCOMPLETE_EVIDENCE', 687), ('INCOMPLETE_EVIDENCE', 984), ('INCOMPLETE_EVIDENCE', 1019), ('SUPERFICIAL_RELATIONSHIP', 1027), ('INCOMPLETE_EVIDENCE', 1074), ('INCOMPLETE_EVIDENCE', 1087), ('SUPERFICIAL_RELATIONSHIP', 1113), ('ANOMALY_CURIOUS_FINDING', 1199), ('ANOMALY_CURIOUS_FINDING', 1199), ('INCOMPLETE_EVIDENCE', 1216), ('INCOMPLETE_EVIDENCE', 1257), ('DIFFICULT_TASK', 1266), ('INCOMPLETE_EVIDENCE', 1299), ('SUPERFICIAL_RELATIONSHIP', 1299), ('INCOMPLETE_EVIDENCE', 1332), ('FUTURE_WORK', 1340), ('PROBABLE_UNDERSTANDING', 1424), ('INCOMPLETE_EVIDENCE', 1443), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 1629), ('INCOMPLETE_EVIDENCE', 1662), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 1723), ('INCOMPLETE_EVIDENCE', 1732), ('INCOMPLETE_EVIDENCE', 1899), ('SUPERFICIAL_RELATIONSHIP', 1909), ('SUPERFICIAL_RELATIONSHIP', 1961), ('INCOMPLETE_EVIDENCE', 1989), ('QUESTION_ANSWERED_BY_THIS_WORK', 2044)]	40	[('UBERON_0000113', 'post-juvenile adult stage', 166, 'adulthood'), ('UBERON_0000104', 'life cycle', 228, 'life'), ('GO_0007567', 'parturition', 328, 'birth'), ('CHEBI_27300', 'vitamin D', 374, 'vitamin D'), ('CHEBI_33229', 'vitamin (role)', 539, 'vitamin'), ('NCBITaxon_33208', 'Metazoa', 662, 'animal'), ('GO_0002065', 'columnar/cuboidal epithelial cell differentiation', 669, 'fetal development'), ('UBERON_0002437', 'cerebral hemisphere white matter', 701, 'cerebral white matter'), ('CHEBI_27300', 'vitamin D', 740, 'vitamin D'), ('CL_0000128', 'oligodendrocyte', 759, 'oligodendrocytes'), ('UBERON_0000955', 'brain', 783, 'brain'), ('UBERON_0002240', 'spinal cord', 793, 'spinal cord'), ('CHEBI_27300', 'vitamin D', 810, 'vitamin D'), ('PR_000001708', 'sphingosine 1-phosphate receptor 3', 810, 'vitamin D receptors'), ('CHEBI_27300', 'vitamin D', 856, 'vitamin D'), ('GO_0022008', 'neurogenesis', 883, 'neurogenesis'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 914, 'rat'), ('UBERON_0000955', 'brain', 918, 'brain'), ('GO_0010467', 'gene expression', 950, 'gene expression'), ('SO_0000704', 'gene', 950, 'gene'), ('UBERON_0000113', 'post-juvenile adult stage', 969, 'adult life'), ('SO_0000704', 'gene', 991, 'genetic'), ('NCBITaxon_9606', 'Homo sapiens', 1008, 'humans'), ('CHEBI_27300', 'vitamin D', 1038, 'vitamin D'), ('NCBITaxon_9606', 'Homo sapiens', 1210, 'human'), ('GO_0007567', 'parturition', 1350, 'antenatal'), ('CHEBI_27300', 'vitamin D', 1381, 'vitamin D'), ('GO_0036268', 'swimming', 1452, 'perinatal'), ('UBERON_0012101', 'perinatal stage', 1452, 'perinatal'), ('GO_0007567', 'parturition', 1587, 'birth'), ('GO_0007567', 'parturition', 1688, 'births'), ('NCBITaxon_10088', 'Mus <genus>', 1777, 'people'), ('GO_0007567', 'parturition', 1784, 'born'), ('GO_0007567', 'parturition', 1831, 'born'), ('SO_0000704', 'gene', 1930, 'genes'), ('GO_0007565', 'female pregnancy', 2006, 'gestation'), ('GO_0007567', 'parturition', 2033, 'birth'), ('GO_0007567', 'parturition', 2062, 'birth')]
S103-BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640	4/2010	S103-BMJ_2010_Apr_29_340_c1640	['overall, epidemiological studies SUPPORT a PROTECTIVE ROLE for Vitamin D in Autoimmune disease, PARTICULARLY in childhood and Adolescence, and Vitamin D supplementation in early Adulthood EFFECTIVELY reduces the risk of multiple sclerosis; THEREFORE, supplementation of adolescents and young Adults COULD BE effectively used for PREVENTION.6the FINDINGS HERE provide the FIRST population BASED evidence beyond month of Birth PATTERNS to INDICATE that Vitamin D supplementation for the PREVENTION of multiple sclerosis MIGHT also NEED to be CONSIDERED during in utero development.14they are CONSISTENT with a multi-hit causal cascade for multiple sclerosis, with PUTATIVE adverse environmental FACTORS, such as low Vitamin D concentrations, acting at more than one stage of Life.53\n\nwhat is already known on this topic\nin the northern hemisphere, there are more cases of multiple sclerosis in People Born in may and fewer in those Born in november\nmaternal exposure to ambient ultraviolet radiation in Pregnancy can be used as an instrumental variable for Vitamin D status during Pregnancy\nlow Vitamin D concentrations HAVE BEEN ASSOCIATED with a higher risk of multiple sclerosis\n\nwhat THIS STUDY adds\nin australia there is a reciprocal PATTERN of month of Birth and risk of multiple sclerosis, with a higher risk for those Born in november-december compared with may-june\nthis PATTERN was accounted FOR by maternal exposure to ambient ultraviolet radiation in the first trimester\nlow maternal exposure to Ultraviolet Radiation in the first trimester was inversely RELATED to risk of multiple sclerosis in the offspring after adjustment for either month of Birth or place of Birth\n\npubmed central:']	[('INCOMPLETE_EVIDENCE', 33), ('SUPERFICIAL_RELATIONSHIP', 43), ('SUPERFICIAL_RELATIONSHIP', 54), ('IMPORTANT_CONSIDERATION', 96), ('IMPORTANT_CONSIDERATION', 188), ('PROBABLE_UNDERSTANDING', 240), ('INCOMPLETE_EVIDENCE', 299), ('SUPERFICIAL_RELATIONSHIP', 329), ('INCOMPLETE_EVIDENCE', 345), ('QUESTION_ANSWERED_BY_THIS_WORK', 354), ('INCOMPLETE_EVIDENCE', 371), ('QUESTION_ANSWERED_BY_THIS_WORK', 388), ('SUPERFICIAL_RELATIONSHIP', 425), ('INCOMPLETE_EVIDENCE', 437), ('SUPERFICIAL_RELATIONSHIP', 485), ('INCOMPLETE_EVIDENCE', 518), ('FUTURE_WORK', 529), ('IMPORTANT_CONSIDERATION', 529), ('FUTURE_WORK', 540), ('IMPORTANT_CONSIDERATION', 540), ('INCOMPLETE_EVIDENCE', 590), ('SUPERFICIAL_RELATIONSHIP', 590), ('PROBABLE_UNDERSTANDING', 662), ('SUPERFICIAL_RELATIONSHIP', 693), ('INCOMPLETE_EVIDENCE', 1118), ('SUPERFICIAL_RELATIONSHIP', 1128), ('QUESTION_ANSWERED_BY_THIS_WORK', 1186), ('SUPERFICIAL_RELATIONSHIP', 1237), ('SUPERFICIAL_RELATIONSHIP', 1378), ('QUESTION_ANSWERED_BY_THIS_WORK', 1400), ('SUPERFICIAL_RELATIONSHIP', 1565)]	31	[('CHEBI_27300', 'vitamin D', 63, 'vitamin D'), ('UBERON_0001442', 'skeleton of manus', 76, 'autoimmune'), ('GO_0048848', 'neurohypophysis morphogenesis', 126, 'adolescence'), ('CHEBI_27300', 'vitamin D', 143, 'vitamin D'), ('UBERON_0000113', 'post-juvenile adult stage', 178, 'adulthood'), ('UBERON_0007023', 'adult organism', 292, 'adults'), ('GO_0007567', 'parturition', 419, 'birth'), ('CHEBI_27300', 'vitamin D', 451, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 714, 'vitamin D'), ('UBERON_0000104', 'life cycle', 773, 'life'), ('NCBITaxon_10088', 'Mus <genus>', 892, 'people'), ('GO_0007567', 'parturition', 899, 'born'), ('GO_0007567', 'parturition', 930, 'born'), ('GO_0007565', 'female pregnancy', 1001, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 1055, 'vitamin D'), ('GO_0007565', 'female pregnancy', 1079, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 1093, 'vitamin D'), ('GO_0007567', 'parturition', 1257, 'birth'), ('GO_0007567', 'parturition', 1324, 'born'), ('CHEBI_52927', 'To-Pro-1(2+)', 1506, 'ultraviolet radiation'), ('GO_0007567', 'parturition', 1657, 'birth'), ('GO_0007567', 'parturition', 1675, 'birth')]
S77-PMC2290997	PMC2290997	4/2008	S77-PMC2290997	['a swedish epidemiologic study published in the december 2006 issue of diabetologia FOUND that sufficient Vitamin D status in early Life was ASSOCIATED with a lower risk of developing type 1 diabetes.']	[('INCOMPLETE_EVIDENCE', 83), ('SUPERFICIAL_RELATIONSHIP', 140)]	2	[('CHEBI_27300', 'vitamin D', 105, 'vitamin D'), ('UBERON_0000104', 'life cycle', 131, 'life')]
S79-PMC2290997	PMC2290997	4/2008	S79-PMC2290997	['and a finnish study published 3 november 2001 in the lancet SHOWED that children who received 2,000 iu Vitamin D per day from 1 year of age on had an 80% decreased risk of developing type 1 diabetes later in Life, WHEREAS children who were Vitamin D deficient had a fourfold increased risk.']	[('INCOMPLETE_EVIDENCE', 60), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 214)]	2	[('CHEBI_27300', 'vitamin D', 103, 'vitamin D'), ('UBERON_0000104', 'life cycle', 208, 'life'), ('CHEBI_27300', 'vitamin D', 240, 'vitamin D')]
S111-PMC2290997	PMC2290997	4/2008	S111-PMC2290997	['in the context of INADEQUATE sunlight or Vitamin D insufficiency, SOME scientists WORRY that the EMPHASIS on preventing skin cancers tends to obscure the much larger mortality BURDEN posed by more Life-threatening cancers such as Lung, Colon, and Breast cancers.']	[('IMPORTANT_CONSIDERATION', 18), ('INCOMPLETE_EVIDENCE', 66), ('IMPORTANT_CONSIDERATION', 82), ('IMPORTANT_CONSIDERATION', 97), ('IMPORTANT_CONSIDERATION', 176)]	5	[('CHEBI_27300', 'vitamin D', 41, 'vitamin D'), ('UBERON_0000104', 'life cycle', 197, 'life'), ('UBERON_0002048', 'lung', 230, 'lung'), ('UBERON_0001155', 'colon', 236, 'colon'), ('UBERON_0000310', 'breast', 247, 'breast')]
S12-PMC2685863	PMC2685863	5/2009	S12-PMC2685863	['the researchers REASON that a lack of Vitamin D in the Thymus in early Life COULD limit this process, THUS enabling “self-directed” T Cells to survive and trigger an Autoimmune response to the Myelin Sheath on Nerve Fibers—a classic feature of ms.']	[('PROBABLE_UNDERSTANDING', 16), ('INCOMPLETE_EVIDENCE', 76), ('PROBABLE_UNDERSTANDING', 102)]	3	[('CHEBI_27300', 'vitamin D', 38, 'vitamin D'), ('UBERON_0002370', 'thymus', 55, 'thymus'), ('UBERON_0000104', 'life cycle', 71, 'life'), ('CL_0000084', 'T cell', 132, 'T cells'), ('UBERON_0001442', 'skeleton of manus', 166, 'autoimmune'), ('UBERON_0000347', 'entire myelin sheath', 193, 'myelin sheath'), ('UBERON_0006134', 'nerve fiber', 210, 'nerve fibers')]
S124-PMC2872349	PMC2872349	4/2010	S124-PMC2872349	['in summary Maternal behavior, in the form of activities such as smoking, dietary choices including Calcium and Vitamin D intake, and alterations in the Endocrine pathways especially in early Life, HAVE BEEN SHOWN to CORRELATE with offspring bone health [48,50,54,55].']	[('INCOMPLETE_EVIDENCE', 197), ('SUPERFICIAL_RELATIONSHIP', 216)]	2	[('GO_0007618', 'mating', 11, 'maternal'), ('CHEBI_22313', 'alkaline earth metal atom', 99, 'calcium'), ('CHEBI_27300', 'vitamin D', 111, 'vitamin D'), ('GO_0006397', 'mRNA processing', 152, 'endocrine'), ('UBERON_0000104', 'life cycle', 191, 'life')]
S137-PMC2889879	PMC2889879	5/2010	S137-PMC2889879	['results from the northern finland 1966 Birth cohort SHOWED that Vitamin D supplementation during the first year of Life was ASSOCIATED with a reduced risk of schizophrenia in males, BUT NOT in women [32].']	[('INCOMPLETE_EVIDENCE', 52), ('SUPERFICIAL_RELATIONSHIP', 124), ('FULL_UNKNOWN', 182)]	3	[('GO_0007567', 'parturition', 39, 'Birth'), ('CHEBI_27300', 'vitamin D', 64, 'vitamin D'), ('UBERON_0000104', 'life cycle', 115, 'life')]
S142-PMC2889879	PMC2889879	5/2010	S142-PMC2889879	['the absorption of dietary Vitamin D is GENERALLY high at all stages of Life [34], BUT Serum levels also depend on the endogenous Production Of Vitamin D due to sun exposure which is subject to seasonal VARIATIONS.']	[('PROBABLE_UNDERSTANDING', 39), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 82), ('DIFFICULT_TASK', 202)]	3	[('CHEBI_27300', 'vitamin D', 26, 'vitamin D'), ('UBERON_0000104', 'life cycle', 71, 'life'), ('UBERON_0001977', 'blood serum', 86, 'serum'), ('GO_0018240', 'protein S-linked glycosylation via cysteine', 129, 'production of vitamin D'), ('CHEBI_27300', 'vitamin D', 143, 'vitamin D')]
S109-PMC2963768	PMC2963768	10/2010	S109-PMC2963768	['THEREFORE, the MAJOR REASON that bangladeshi infants start Life with POOR Vitamin D stores is low maternal Antenatal 25(Oh)D, which HAS BEEN DOCUMENTED in urban and rural bangladeshi women of Reproductive age (27).']	[('PROBABLE_UNDERSTANDING', 0), ('IMPORTANT_CONSIDERATION', 15), ('PROBABLE_UNDERSTANDING', 21), ('IMPORTANT_CONSIDERATION', 69), ('INCOMPLETE_EVIDENCE', 132), ('INCOMPLETE_EVIDENCE', 141)]	6	[('UBERON_0000104', 'life cycle', 59, 'life'), ('CHEBI_27300', 'vitamin D', 74, 'vitamin D'), ('GO_0007567', 'parturition', 107, 'antenatal'), ('CHEBI_71657', 'versiconol acetate', 117, '25(OH)D'), ('PR_000006444', 'diacylglycerol kinase delta', 123, 'D'), ('GO_0000003', 'reproduction', 192, 'reproductive')]
