	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S14-PMC2606998	PMC2606998	6/2007	S14-PMC2606998	['maternal Vitamin\u2009D deficiency is SUGGESTED to cause POOR foetal and infant Skeletal growth and mineralization8with consequences for future bone mass9.']	[('INCOMPLETE_EVIDENCE', 33), ('IMPORTANT_CONSIDERATION', 52)]	2	[('CHEBI_27300', 'vitamin D', 9, 'vitamin D'), ('UBERON_0004288', 'skeleton', 75, 'skeletal')]
S144-PMC2872349	PMC2872349	4/2010	S144-PMC2872349	['the maternal Vitamin D in osteoporosis study (mavidos) is a randomized controlled trial TO INVESTIGATE WHETHER supplementation of Vitamin D during Pregnancy serves to optimize offspring Skeletal Development, and commenced recruitment in 2008.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 88), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 103)]	2	[('CHEBI_28384', 'vitamin K', 13, 'Vitamin D'), ('CHEBI_27300', 'vitamin D', 130, 'vitamin D'), ('GO_0007565', 'female pregnancy', 147, 'pregnancy'), ('GO_0001501', 'skeletal system development', 186, 'skeletal development'), ('UBERON_0004288', 'skeleton', 186, 'skeletal')]
S128-PMC2873552	PMC2873552	4/2010	S128-PMC2873552	"[""caption (table-wrap): table 2\n\nfunctions and diseases related to both ceu and yri Signaturesceuyri diabetes 1.70e-172.70e-20 Coronary Artery disease 3.78e-173.12e-13 Genetic disorder 1.09e-144.53e-14 Cardiovascular disease 1.34e-144.78e-11 non-Insulin-dependent diabetes mellitus 1.03e-128.66e-15 Endocrine System disorder 1.91e-121.25e-18 hypertension 2.13e-122.83e-11 Neurological disorder 2.49e-123.27e-12 crohn's disease 7.59e-127.25e-09 bipolar affective disease 3.50e-115.24e-09 Metabolic disorder 5.66e-119.83e-16 inflammatory disorder 2.56e-091.08e-08 Digestive System disorder 2.66e-091.31e-07 Skeletal and muscular disorder 1.49e-081.58e-08 progressive motor neuropathy 2.53e-085.59e-12 Autoimmune disease 7.28e-081.09e-12 immunological disorder 2.46e-073.66e-13 rheumatoid arthritis 3.78e-072.54e-07 shape change of Epithelial Cells 8.86e-07 alzheimer's disease 3.60e-062.27e-07 parkinson's disease 7.24e-065.29e-06 shape change of Dermal Cells 9.33e-06 Insulin-dependent diabetes mellitus 3.76e-15 neuropathy 5.38e-12 amyotrophic lateral sclerosis 1.36e-09 arthritis 1.44e-07\n\nVitamin D HYPOTHESIS\nan INTERESTING HYPOTHESIS HAS BEEN PROPOSED by mcgrace [28] claiming that low Prenatal Vitamin D increases the risk of a wide range of diseases such as multiple sclerosis, diabetes, schizophrenia, Prostate cancer, Breast cancer and Colorectal cancer because of its versatile function in normal development.""]"	[('INCOMPLETE_EVIDENCE', 1099), ('ANOMALY_CURIOUS_FINDING', 1113), ('INCOMPLETE_EVIDENCE', 1125), ('INCOMPLETE_EVIDENCE', 1136), ('INCOMPLETE_EVIDENCE', 1145)]	5	[('GO_0036367', 'light adaption', 82, 'signaturesCEUYRI'), ('UBERON_0001621', 'coronary artery', 125, 'Coronary artery'), ('SO_0000704', 'gene', 166, 'Genetic'), ('UBERON_0004535', 'cardiovascular system', 200, 'Cardiovascular'), ('PR_000045358', 'insulin family protein', 244, 'insulin'), ('UBERON_0000949', 'endocrine system', 297, 'Endocrine system'), ('UBERON_0001016', 'nervous system', 370, 'Neurological'), ('GO_0008152', 'metabolic process', 485, 'Metabolic'), ('UBERON_0004854', 'gastrointestinal system mesentery', 560, 'Digestive system'), ('UBERON_0004288', 'skeleton', 603, 'Skeletal'), ('UBERON_0005445', 'segment of pes', 697, 'Autoimmune'), ('CL_0000066', 'epithelial cell', 827, 'epithelial cells'), ('UBERON_0000483', 'epithelium', 827, 'epithelial'), ('CL_0000346', 'hair follicle dermal papilla cell', 943, 'dermal cells'), ('PR_000045358', 'insulin family protein', 965, 'Insulin'), ('CHEBI_28384', 'vitamin K', 1089, 'Vitamin D'), ('GO_0007565', 'female pregnancy', 1188, 'prenatal'), ('CHEBI_27300', 'vitamin D', 1197, 'vitamin D'), ('UBERON_0002367', 'prostate gland', 1307, 'prostate'), ('UBERON_0000310', 'breast', 1324, 'breast'), ('UBERON_0012652', 'colorectum', 1342, 'colorectal')]
S12-PMC2963768	PMC2963768	10/2010	S12-PMC2963768	['introduction\nthroughout most of the previous century, Vitamin D deficiency and rickets were predominantly PERCEIVED as PROBLEMS of industrialized countries at northern latitudes, where insufficient exposure to sun and intake of Vitamin D were LINKED to INADEQUATE Intestinal absorption of Calcium and impaired Skeletal mineralization (1).']	[('PROBABLE_UNDERSTANDING', 106), ('IMPORTANT_CONSIDERATION', 119), ('SUPERFICIAL_RELATIONSHIP', 243), ('IMPORTANT_CONSIDERATION', 253)]	4	[('CHEBI_27300', 'vitamin D', 54, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 228, 'vitamin D'), ('UBERON_0000160', 'intestine', 264, 'intestinal'), ('CHEBI_22313', 'alkaline earth metal atom', 289, 'calcium'), ('UBERON_0004288', 'skeleton', 310, 'skeletal')]
S126-PMC2963768	PMC2963768	10/2010	S126-PMC2963768	['the most WIDELY-accepted manifestation of SEVERE Vitamin D deficiency in infancy is rickets, the classical childhood Metabolic bone disease ASSOCIATED with Skeletal hypomineralization and deformities, muscle weakness, and growth impairment (1).']	[('PROBABLE_UNDERSTANDING', 9), ('IMPORTANT_CONSIDERATION', 42), ('SUPERFICIAL_RELATIONSHIP', 140)]	3	[('CHEBI_27300', 'vitamin D', 49, 'vitamin D'), ('GO_0008152', 'metabolic process', 117, 'metabolic'), ('UBERON_0004288', 'skeleton', 156, 'skeletal')]
S127-PMC2963768	PMC2963768	10/2010	S127-PMC2963768	['young infants with SEVERE congenital Vitamin D deficiency MAY present with hypocalcaemic tetany or seizures, with absent or subtle Skeletal pathology (43–45).']	[('IMPORTANT_CONSIDERATION', 19), ('INCOMPLETE_EVIDENCE', 58)]	2	[('CHEBI_27300', 'vitamin D', 37, 'vitamin D'), ('UBERON_0004288', 'skeleton', 131, 'skeletal')]
S138-PMC2963768	PMC2963768	10/2010	S138-PMC2963768	['beyond rickets, SPECULATION abounds regarding the POTENTIAL Extra-Skeletal CONSEQUENCES of suboptimal Vitamin D status during Foetal Development and infancy.']	[('INCOMPLETE_EVIDENCE', 16), ('INCOMPLETE_EVIDENCE', 50), ('PROBLEM_COMPLICATION', 75)]	3	[('UBERON_0005614', 'lens anterior epithelium', 60, 'extra'), ('UBERON_0004288', 'skeleton', 66, 'skeletal'), ('CHEBI_27300', 'vitamin D', 102, 'vitamin D'), ('GO_0060324', 'face development', 126, 'foetal development')]
S147-PMC2996405	PMC2996405	11/2010	S147-PMC2996405	['searching for a mechanism that COULD CONNECT latitude and schizophrenia at a molecular level, we reasoned that a well-known phenomenon separately LINKED to both of them is Vitamin D. indeed, Vitamin D is ESSENTIAL for normal growth, calcium absorption and Skeletal Development.']	[('INCOMPLETE_EVIDENCE', 31), ('SUPERFICIAL_RELATIONSHIP', 37), ('SUPERFICIAL_RELATIONSHIP', 146), ('IMPORTANT_CONSIDERATION', 204)]	4	[('CHEBI_27300', 'vitamin D', 172, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 191, 'vitamin D'), ('GO_0001501', 'skeletal system development', 256, 'skeletal development'), ('UBERON_0004288', 'skeleton', 256, 'skeletal')]
S30-PMC3034879	PMC3034879	12/2010	S30-PMC3034879	['the first was to follow WHETHER the Vitamin D-ASSOCIATED Skeletal EFFECTS observed at Birth persist during the first year of Life, and the second was TO EVALUATE the IMPACT of Postnatal Vitamin D status on bone growth and development in early infancy.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 24), ('SUPERFICIAL_RELATIONSHIP', 46), ('SUPERFICIAL_RELATIONSHIP', 66), ('QUESTION_ANSWERED_BY_THIS_WORK', 150), ('SUPERFICIAL_RELATIONSHIP', 166)]	5	[('CHEBI_27300', 'vitamin D', 36, 'vitamin D'), ('UBERON_0004288', 'skeleton', 57, 'skeletal'), ('GO_0007567', 'parturition', 86, 'birth'), ('UBERON_0000104', 'life cycle', 125, 'life'), ('GO_0007567', 'parturition', 176, 'postnatal'), ('CHEBI_27300', 'vitamin D', 186, 'vitamin D')]
S77-PMC3257641	PMC3257641	3/2010	S77-PMC3257641	['Bone Formation\nin Animal models (mainly rodents), Vitamin D–deficient and –insufficient Animals APPEAR to have normal Skeletal Mineral content [54].']	[('ANOMALY_CURIOUS_FINDING', 96)]	1	[('GO_0009297', 'pilus assembly', 0, 'Bone formation'), ('NCBITaxon_33208', 'Metazoa', 18, 'animal'), ('CHEBI_27300', 'vitamin D', 50, 'vitamin D'), ('NCBITaxon_33208', 'Metazoa', 88, 'animals'), ('UBERON_0004288', 'skeleton', 118, 'skeletal'), ('CHEBI_46662', 'mineral', 127, 'mineral')]
S42-PMC3272870	PMC3272870	12/2011	S42-PMC3272870	['during Pregnancy Vitamin D and Calcium Metabolism undergo significant changes to provide the calcium NEEDED for maternal Skeletal preservation and foetal Skeletal Formation.']	[('IMPORTANT_CONSIDERATION', 101)]	1	[('GO_0007565', 'female pregnancy', 7, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 17, 'vitamin D'), ('GO_0070583', 'spore membrane bending pathway', 17, 'vitamin D ...'), ('CHEBI_22313', 'alkaline earth metal atom', 31, 'calcium'), ('GO_0018884', 'carbazole metabolic process', 31, 'calcium metabolism'), ('UBERON_0004288', 'skeleton', 121, 'skeletal'), ('GO_0001501', 'skeletal system development', 154, 'skeletal formation'), ('UBERON_0004288', 'skeleton', 154, 'skeletal')]
S7-PMC3277098	PMC3277098	12/2011	S7-PMC3277098	['within the body Vitamin D acts as a hormone and is well recognized for its ROLE in Calcium and Phosphorus Homeostasis and Skeletal health.']	[('SUPERFICIAL_RELATIONSHIP', 75)]	1	[('CHEBI_27300', 'vitamin D', 16, 'vitamin D'), ('CHEBI_22313', 'alkaline earth metal atom', 83, 'calcium'), ('CHEBI_35885', 'secondary phosphine', 95, 'phosphorus'), ('GO_0042592', 'homeostatic process', 106, 'homeostasis'), ('UBERON_0004288', 'skeleton', 122, 'skeletal')]
S9-PMC3277098	PMC3277098	12/2011	S9-PMC3277098	['aside from Skeletal health, Vitamin D HAS BEEN ASSOCIATED with various cancers and Autoimmune disorders [1] with EVIDENCE FOR a ROLE in development and maintenance of Lung structure and function [3,4,5].']	[('INCOMPLETE_EVIDENCE', 38), ('SUPERFICIAL_RELATIONSHIP', 47), ('INCOMPLETE_EVIDENCE', 113), ('SUPERFICIAL_RELATIONSHIP', 128)]	4	[('UBERON_0004288', 'skeleton', 11, 'skeletal'), ('CHEBI_27300', 'vitamin D', 28, 'vitamin D'), ('UBERON_0001442', 'skeleton of manus', 83, 'autoimmune'), ('UBERON_0002048', 'lung', 167, 'lung')]
S146-PMC3347028	PMC3347028	3/2012	S146-PMC3347028	['such readily observable fetal and neonatal Skeletal EFFECTS of profound Vitamin D deficiency are easily understood in terms of cause and effect, BUT the more subtle EFFECTS of deficiency on the developing Immune System, for example, and subsequent infection risk or Immune dysfunction are more DIFFICULT to understand [19,84,97,98,99].']	[('SUPERFICIAL_RELATIONSHIP', 52), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 145), ('SUPERFICIAL_RELATIONSHIP', 165), ('DIFFICULT_TASK', 294)]	4	[('UBERON_0004288', 'skeleton', 43, 'skeletal'), ('CHEBI_27300', 'vitamin D', 72, 'vitamin D'), ('UBERON_0002405', 'immune system', 205, 'immune system'), ('UBERON_0002405', 'immune system', 266, 'immune')]
