	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S4-PMC3338544	PMC3338544	4/2012	S4-PMC3338544	['after six weeks on the diet, Vitamin D-deficient and control females were Mated with Vitamin D-normal males and upon Birth of the pups, all dams were returned to a diet containing Vitamin D. the Adult offspring were tested on a range of Cognitive behavioural tests, including the five-choice serial reaction task (5c-srt) and five-choice continuous performance test (5c-cpt), as well as latent inhibition using a Fear Conditioning paradigm.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 29, 'vitamin D'), ('GO_0007618', 'mating', 74, 'mated'), ('CHEBI_27300', 'vitamin D', 85, 'vitamin D'), ('GO_0007567', 'parturition', 117, 'birth'), ('CHEBI_27300', 'vitamin D', 180, 'vitamin D'), ('UBERON_0007023', 'adult organism', 195, 'adult'), ('GO_0050890', 'cognition', 237, 'cognitive'), ('GO_0009566', 'fertilization', 413, 'fear conditioning')]
S131-PMC3355895	PMC3355895	1/2011	S131-PMC3355895	['thus in the hertfordshire cohort study there was no significant association between either Vitamin D receptor (vdr) genotype and Adult bmd in the cohort as a whole (dennison et al.,2001).']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 91, 'vitamin D'), ('UBERON_0007023', 'adult organism', 129, 'adult')]
S58-PMC3356951	PMC3356951	4/2012	S58-PMC3356951	['older adults\nolder Adults are at high risk of developing Vitamin D insufficiency because of Aging.']	N/A	N/A	[('UBERON_0007023', 'adult organism', 19, 'adults'), ('CHEBI_27300', 'vitamin D', 57, 'vitamin D'), ('GO_0007568', 'aging', 92, 'aging')]
S11-PMC3424155	PMC3424155	8/2012	S11-PMC3424155	['introduction\nadolescent and Adult women of Childbearing age in the united states of america have a high prevalence of Vitamin D insufficiency[1],[2].']	N/A	N/A	[('UBERON_0007023', 'adult organism', 28, 'adult'), ('GO_0007129', 'homologous chromosome pairing at meiosis', 43, 'childbearing'), ('CHEBI_27300', 'vitamin D', 118, 'vitamin D')]
S100-PMC3427250	PMC3427250	8/2012	S100-PMC3427250	['similarly as in our Pregnant women population, in the Adult population the risk of Vitamin D deficiency was higher in winter than in summer and increased with bmi[36],[37],[44],[45],[46].']	N/A	N/A	[('GO_0007565', 'female pregnancy', 20, 'pregnant'), ('UBERON_0007023', 'adult organism', 54, 'adult'), ('CHEBI_27300', 'vitamin D', 83, 'vitamin D')]
S6-PMC3465343	PMC3465343	10/2012	S6-PMC3465343	['Serum levels of Vitamin A were assessed in the Adult and filial Rats.']	N/A	N/A	[('UBERON_0001977', 'blood serum', 0, 'Serum'), ('CHEBI_27300', 'vitamin D', 16, 'vitamin A'), ('UBERON_0007023', 'adult organism', 47, 'adult'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 64, 'rats')]
S145-PMC3515887	PMC3515887	11/2012	S145-PMC3515887	['[62] openly gave 19 Adults with asd 0.93\u2009g/day of Epa+Dha and 5\u2009mg/day of Vitamin E and observed 6 more weeks.']	N/A	N/A	[('UBERON_0007023', 'adult organism', 20, 'adults'), ('CHEBI_34733', 'EPN', 50, 'EPA'), ('CHEBI_17874', 'dihydrozeatin', 54, 'DHA'), ('CHEBI_27300', 'vitamin D', 74, 'vitamin E')]
S6-PMC3672018	PMC3672018	5/2013	S6-PMC3672018	['additionally, a validated method will be used to determine neonatal Vitamin D status using stored dried Blood spots (dbs) from Individuals who developed the aforementioned disease entities as Adults and their time and gender-matched controls.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 68, 'vitamin D'), ('UBERON_0000178', 'blood', 104, 'blood'), ('NCBITaxon_1', 'root', 127, 'individuals'), ('UBERON_0007023', 'adult organism', 192, 'adults')]
S53-PMC3672018	PMC3672018	5/2013	S53-PMC3672018	['additionally, a validated method will be used to determine neonatal Vitamin D status using stored dried Blood spots (dbs) from Individuals who develop the aforementioned disease entities as Adults and their time and gender-matched controls.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 68, 'vitamin D'), ('UBERON_0000178', 'blood', 104, 'blood'), ('NCBITaxon_1', 'root', 127, 'individuals'), ('UBERON_0007023', 'adult organism', 190, 'adults')]
S19-PMC3739737	PMC3739737	8/2013	S19-PMC3739737	['behaviourally, the Adult offspring of Prenatally Vitamin D deficient dams exhibit transient “hyperlocomotion”[10]–[12], enhanced Locomotor responses to Psychomimetic Drugs, such as mk-801[13]and Amphetamine[14], and impaired responses on Cognitive tasks assessing latent inhibition[15]and response inhibition[16].']	N/A	N/A	[('UBERON_0007023', 'adult organism', 19, 'adult'), ('GO_0019230', 'proprioception', 38, 'prenatally'), ('CHEBI_27300', 'vitamin D', 49, 'vitamin D'), ('GO_0040011', 'locomotion', 129, 'locomotor'), ('CHEBI_64709', 'organic acid', 152, 'psychomimetic'), ('CHEBI_23888', 'drug', 166, 'drugs'), ('CHEBI_2687', 'amsacrine', 195, 'amphetamine'), ('GO_0050890', 'cognition', 238, 'cognitive')]
