	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S103-PMC3235789	PMC3235789	12/2011	S103-PMC3235789	['the active form of Vitamin D (1,25-Dihydroxyvitamin D3) is a key modulator of the Immune Response, and Vitamin D is KNOWN to be a potent regulator of Placental Immunity, stimulating Antimicrobial Responses while suppressing inflammation [39].']	[('INCOMPLETE_EVIDENCE', 116)]	1	[('CHEBI_27300', 'vitamin D', 19, 'vitamin D'), ('CHEBI_63912', '19-hydroxyprostaglandin H2', 30, '1,25-dihydroxyvitamin D3'), ('GO_0006955', 'immune response', 82, 'immune response'), ('UBERON_0002405', 'immune system', 82, 'immune'), ('CHEBI_27300', 'vitamin D', 103, 'vitamin D'), ('UBERON_0001987', 'placenta', 150, 'placental'), ('GO_0007566', 'embryo implantation', 160, 'immunity'), ('CHEBI_65381', 'albizoside C', 182, 'antimicrobial'), ('GO_0051607', 'defense response to virus', 182, 'antimicrobial responses')]
S4-PMC3277098	PMC3277098	12/2011	S4-PMC3277098	['THIS REVIEW explores the FINDINGS of epidemiological, clinical and laboratory research, and the POTENTIAL ROLE of Vitamin D in promoting the inappropriate Immune Responses which UNDERPIN the rise in a broad range of Immune diseases.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 0), ('INCOMPLETE_EVIDENCE', 25), ('INCOMPLETE_EVIDENCE', 96), ('SUPERFICIAL_RELATIONSHIP', 106), ('SUPERFICIAL_RELATIONSHIP', 178)]	5	[('CHEBI_27300', 'vitamin D', 114, 'vitamin D'), ('GO_0006955', 'immune response', 155, 'immune responses'), ('UBERON_0002405', 'immune system', 155, 'immune'), ('UBERON_0002405', 'immune system', 216, 'immune')]
S52-PMC3702245	PMC3702245	6/2013	S52-PMC3702245	['IMPACT on neonate and infant\nboth in vitro and observational studies have DEMONSTRATED that Vitamin D status during Pregnancy IMPACTS the Immune Response of the offspring.']	[('SUPERFICIAL_RELATIONSHIP', 0), ('INCOMPLETE_EVIDENCE', 74), ('SUPERFICIAL_RELATIONSHIP', 126)]	3	[('CHEBI_27300', 'vitamin D', 92, 'vitamin D'), ('GO_0007565', 'female pregnancy', 116, 'pregnancy'), ('GO_0006955', 'immune response', 138, 'immune response'), ('UBERON_0002405', 'immune system', 138, 'immune')]
S32-PMC3717170	PMC3717170	5/2013	S32-PMC3717170	['with permission from christakos.60\n\nVitamin D in Immune function and disease PREVENTION\nmartin hewison (the david geffen school of medicine, university of california) detailed one of the most prominent of the SO-called nonclassical EFFECTS of Vitamin D: its ability to act as a potent modulator of Human Immune Responses.']	[('SUPERFICIAL_RELATIONSHIP', 77), ('INCOMPLETE_EVIDENCE', 209), ('SUPERFICIAL_RELATIONSHIP', 232)]	3	[('CHEBI_28384', 'vitamin K', 36, 'Vitamin D'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 36, 'Vitamin D'), ('UBERON_0002405', 'immune system', 49, 'immune'), ('CHEBI_27300', 'vitamin D', 243, 'vitamin D'), ('NCBITaxon_9606', 'Homo sapiens', 298, 'human'), ('GO_0006955', 'immune response', 304, 'immune responses'), ('UBERON_0002405', 'immune system', 304, 'immune')]
S41-PMC3717170	PMC3717170	5/2013	S41-PMC3717170	['THUS, IT IS POSSIBLE that Vitamin D deficiency has a generalized DETRIMENTAL IMPACT on antibacterial responses and MAY THEREFORE play a ROLE in many types of infectious diseases.5an IMPORTANT NOTE by hewison is that current data SUGGEST that this particular Immune Response to Vitamin D is restricted to Primates, UNDERLINING a POTENTIAL ROLE for Vitamin D in the evolution of Primate Immunity, BUT also LIMITING the scope of FURTHER in vivo STUDIES to explore this activity.']	[('PROBABLE_UNDERSTANDING', 0), ('INCOMPLETE_EVIDENCE', 6), ('IMPORTANT_CONSIDERATION', 65), ('SUPERFICIAL_RELATIONSHIP', 77), ('INCOMPLETE_EVIDENCE', 115), ('PROBABLE_UNDERSTANDING', 119), ('SUPERFICIAL_RELATIONSHIP', 136), ('IMPORTANT_CONSIDERATION', 182), ('IMPORTANT_CONSIDERATION', 192), ('INCOMPLETE_EVIDENCE', 229), ('PROBABLE_UNDERSTANDING', 314), ('INCOMPLETE_EVIDENCE', 328), ('SUPERFICIAL_RELATIONSHIP', 338), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 395), ('INCOMPLETE_EVIDENCE', 404), ('FUTURE_WORK', 426)]	16	[('CHEBI_27300', 'vitamin D', 26, 'vitamin D'), ('GO_0006955', 'immune response', 258, 'immune response'), ('UBERON_0002405', 'immune system', 258, 'immune'), ('CHEBI_27300', 'vitamin D', 277, 'vitamin D'), ('NCBITaxon_33208', 'Metazoa', 304, 'primates'), ('CHEBI_27300', 'vitamin D', 347, 'vitamin D'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 377, 'primate'), ('GO_0007566', 'embryo implantation', 385, 'immunity')]
S47-PMC3717170	PMC3717170	5/2013	S47-PMC3717170	['moreover, IT IS POSSIBLE that SOME diseases, such as leprosy and hiv infection, MAY BE ASSOCIATED with dysregulation of the core Vitamin D intracrine Immune mechanism, and MAY THEREFORE require higher circulating levels of 25(Oh)D3To reestablish normal Immune Responses.']	[('INCOMPLETE_EVIDENCE', 10), ('INCOMPLETE_EVIDENCE', 30), ('INCOMPLETE_EVIDENCE', 80), ('SUPERFICIAL_RELATIONSHIP', 87), ('INCOMPLETE_EVIDENCE', 172), ('PROBABLE_UNDERSTANDING', 176)]	6	[('CHEBI_27300', 'vitamin D', 129, 'vitamin D'), ('UBERON_0002405', 'immune system', 150, 'immune'), ('CHEBI_63755', 'o-nitrophenyl group', 223, '25(OH)D3to'), ('GO_0006955', 'immune response', 253, 'immune responses'), ('UBERON_0002405', 'immune system', 253, 'immune')]
S129-PMC3717170	PMC3717170	5/2013	S129-PMC3717170	['li and colleagues have isolated Monocytes from patients and examined Expression of a number OF Genes RELATED to Vitamin D Metabolism and Immune Responses.']	[('ANOMALY_CURIOUS_FINDING', 92), ('SUPERFICIAL_RELATIONSHIP', 101)]	2	[('CL_0000576', 'monocyte', 32, 'monocytes'), ('GO_0010467', 'gene expression', 69, 'expression'), ('SO_0000704', 'gene', 95, 'genes'), ('CHEBI_27300', 'vitamin D', 112, 'vitamin D'), ('GO_0042359', 'vitamin D metabolic process', 112, 'vitamin D metabolism'), ('GO_0006955', 'immune response', 137, 'immune responses'), ('UBERON_0002405', 'immune system', 137, 'immune')]
S102-PMC3798907	PMC3798907	8/2013	S102-PMC3798907	['before embarking on a Vitamin E intervention study during Pregnancy we wanted TO TEST WHETHER in vitro Vitamin E supplementation COULD Modulate Neonatal Immune Responses, REASONING that the demonstration of a direct EFFECT would justify Vitamin E supplementation, WHEREAS FAILURE to demonstrate a direct EFFECT would justify ALTERNATIVE dietary STRATEGIES to increase Vitamin E intake.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 78), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 86), ('INCOMPLETE_EVIDENCE', 129), ('PROBABLE_UNDERSTANDING', 171), ('PROBABLE_UNDERSTANDING', 171), ('SUPERFICIAL_RELATIONSHIP', 216), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 264), ('PROBLEM_COMPLICATION', 272), ('SUPERFICIAL_RELATIONSHIP', 304), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 325), ('FUTURE_WORK', 345)]	11	[('CHEBI_27300', 'vitamin D', 22, 'vitamin E'), ('GO_0007565', 'female pregnancy', 58, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 103, 'vitamin E'), ('GO_0065007', 'biological regulation', 135, 'modulate'), ('GO_0007567', 'parturition', 144, 'neonatal'), ('GO_0006955', 'immune response', 153, 'immune responses'), ('UBERON_0002405', 'immune system', 153, 'immune'), ('CHEBI_27300', 'vitamin D', 237, 'vitamin E'), ('CHEBI_27300', 'vitamin D', 368, 'vitamin E')]
S1540-PMC4113768	PMC4113768	7/2014	S1540-PMC4113768	['background: Vitamin D IS KNOWN to AFFECT Immune function; HOWEVER it is UNCERTAIN IF Vitamin D CAN alter the Immune Response towards the persistent herpesviruses, Ebv and Cmv.']	[('INCOMPLETE_EVIDENCE', 22), ('SUPERFICIAL_RELATIONSHIP', 34), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 58), ('FULL_UNKNOWN', 72), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 82), ('INCOMPLETE_EVIDENCE', 95)]	6	[('CHEBI_28384', 'vitamin K', 12, 'Vitamin D'), ('UBERON_0002405', 'immune system', 41, 'immune'), ('CHEBI_27300', 'vitamin D', 85, 'vitamin D'), ('GO_0006955', 'immune response', 109, 'immune response'), ('UBERON_0002405', 'immune system', 109, 'immune'), ('NCBITaxon_10088', 'Mus <genus>', 163, 'EBV'), ('NCBITaxon_10088', 'Mus <genus>', 171, 'CMV')]
S2051-PMC4113768	PMC4113768	7/2014	S2051-PMC4113768	['evaluation of Vitamin D status in RELATION to Immune Response in children with Lower Respiratory Tract infections\n\ngori, m.; vierucci, f.; fanos, m.; del pistoia, m.; erba, p.; saggese, g.\nbackground: in addition to its KNOWN Skeletal EFFECTS, Vitamin D plays a ROLE in the Regulation of Immune Response.']	[('SUPERFICIAL_RELATIONSHIP', 34), ('INCOMPLETE_EVIDENCE', 220), ('SUPERFICIAL_RELATIONSHIP', 235), ('SUPERFICIAL_RELATIONSHIP', 262)]	4	[('CHEBI_28384', 'vitamin K', 14, 'Vitamin D'), ('GO_0006955', 'immune response', 46, 'Immune Response'), ('UBERON_0009567', 'nail of pedal digit', 79, 'Lower'), ('UBERON_0000061', 'anatomical structure', 85, 'Respiratory Tract'), ('UBERON_0004288', 'skeleton', 226, 'skeletal'), ('CHEBI_27300', 'vitamin D', 244, 'vitamin D'), ('GO_0065007', 'biological regulation', 274, 'regulation'), ('GO_0006955', 'immune response', 288, 'immune response'), ('UBERON_0002405', 'immune system', 288, 'immune')]
