	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S23-PMC2821652	PMC2821652	2/2010	S23-PMC2821652	['THUS, in the Human fetus, Vitamin D Metabolism in all LIKELIHOOD begins with 25(Oh)D. as a result, the nutritional Vitamin D status of the Human fetus/neonate is totally DEPENDENT on the Vitamin D stores of the mother [11]; THUS, IF the mother is hypovitaminotic D, her fetus will experience depleted Vitamin D exposure throughout Gestation [14].']	[('PROBABLE_UNDERSTANDING', 0), ('PROBABLE_UNDERSTANDING', 54), ('SUPERFICIAL_RELATIONSHIP', 170), ('PROBABLE_UNDERSTANDING', 224), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 230)]	5	[('NCBITaxon_9606', 'Homo sapiens', 13, 'human'), ('CHEBI_27300', 'vitamin D', 26, 'vitamin D'), ('GO_0042359', 'vitamin D metabolic process', 26, 'vitamin D metabolism'), ('CHEBI_71657', 'versiconol acetate', 77, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 115, 'vitamin D'), ('NCBITaxon_9606', 'Homo sapiens', 139, 'human'), ('CHEBI_27300', 'vitamin D', 187, 'vitamin D'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 263, 'D'), ('CHEBI_27300', 'vitamin D', 301, 'vitamin D'), ('GO_0007565', 'female pregnancy', 331, 'gestation')]
S30-PMC2821652	PMC2821652	2/2010	S30-PMC2821652	['these aspects of Calcium and Vitamin D Metabolism are IMPORTANT in the understanding of Vitamin D sufficiency during Pregnancy and the PREMISE that the REQUIREMENTS of Vitamin D are stable throughout Gestation.']	[('IMPORTANT_CONSIDERATION', 54), ('INCOMPLETE_EVIDENCE', 135), ('IMPORTANT_CONSIDERATION', 152)]	3	[('GO_0051216', 'cartilage development', 17, 'calcium ...'), ('CHEBI_27300', 'vitamin D', 29, 'vitamin D'), ('GO_0042359', 'vitamin D metabolic process', 29, 'vitamin D metabolism'), ('CHEBI_27300', 'vitamin D', 88, 'vitamin D'), ('GO_0007565', 'female pregnancy', 117, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 168, 'vitamin D'), ('GO_0007565', 'female pregnancy', 200, 'gestation')]
S124-PMC2963768	PMC2963768	10/2010	S124-PMC2963768	['Vitamin A (41)\nGenetic polymorphisms in Genes encoding proteins INVOLVED in Vitamin D Metabolism, e.g.']	[('SUPERFICIAL_RELATIONSHIP', 64)]	1	[('CHEBI_27300', 'vitamin D', 0, 'vitamin A'), ('SO_0000704', 'gene', 15, 'Genetic'), ('SO_0000704', 'gene', 40, 'genes'), ('CHEBI_27300', 'vitamin D', 76, 'vitamin D'), ('GO_0042359', 'vitamin D metabolic process', 76, 'vitamin D metabolism')]
S11-PMC2996405	PMC2996405	11/2010	S11-PMC2996405	['in addition we CONFIRM, at a molecular level, the LINK between schizophrenia and Vitamin D. finally, we discuss a MODEL in which schizophrenia is, at LEAST PARTLY, a maladaptive by-product of latitude DEPENDENT adaptive changes in Vitamin D Metabolism.']	[('INCOMPLETE_EVIDENCE', 15), ('SUPERFICIAL_RELATIONSHIP', 50), ('INCOMPLETE_EVIDENCE', 114), ('PROBABLE_UNDERSTANDING', 150), ('INCOMPLETE_EVIDENCE', 156), ('SUPERFICIAL_RELATIONSHIP', 201)]	6	[('CHEBI_27300', 'vitamin D', 81, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 231, 'vitamin D'), ('GO_0042359', 'vitamin D metabolic process', 231, 'vitamin D metabolism')]
S250-PMC2996405	PMC2996405	11/2010	S250-PMC2996405	['we also FOUND a molecular RELATIONSHIP of schizophrenia with both latitude and Vitamin D. AT LEAST in one case, our results SUGGEST that schizophrenia COULD BE a maladaptive by-product of latitude DEPENDENT adaptive changes in Vitamin D Metabolism.']	[('INCOMPLETE_EVIDENCE', 8), ('SUPERFICIAL_RELATIONSHIP', 26), ('PROBABLE_UNDERSTANDING', 90), ('INCOMPLETE_EVIDENCE', 124), ('INCOMPLETE_EVIDENCE', 151), ('SUPERFICIAL_RELATIONSHIP', 197)]	6	[('CHEBI_27300', 'vitamin D', 79, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 227, 'vitamin D'), ('GO_0042359', 'vitamin D metabolic process', 227, 'vitamin D metabolism')]
S56-PMC3075531	PMC3075531	7/2010	S56-PMC3075531	['Genes also CAN AFFECT Vitamin D Metabolism, skin color, and behavior, all of which CAN INFLUENCE circulating 25-Hydroxyvitamin D concentrations.']	[('INCOMPLETE_EVIDENCE', 11), ('SUPERFICIAL_RELATIONSHIP', 15), ('INCOMPLETE_EVIDENCE', 83), ('SUPERFICIAL_RELATIONSHIP', 87)]	4	[('SO_0000704', 'gene', 0, 'Genes'), ('CHEBI_27300', 'vitamin D', 22, 'vitamin D'), ('GO_0042359', 'vitamin D metabolic process', 22, 'vitamin D metabolism'), ('CHEBI_62218', '23,24-dihydrocucurbitacin D', 109, '25-hydroxyvitamin D')]
S36-PMC3347028	PMC3347028	3/2012	S36-PMC3347028	['general Vitamin D Metabolism\nIN ORDER TO understand the DIFFERENCES between the nonpregnant and Pregnant states and their EFFECTS on Vitamin D Metabolism, it is ESSENTIAL to understand the nonpregnant state first.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 29), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 56), ('SUPERFICIAL_RELATIONSHIP', 122), ('IMPORTANT_CONSIDERATION', 161)]	4	[('CHEBI_28384', 'vitamin K', 8, 'Vitamin D'), ('GO_0046443', 'FAD metabolic process', 8, 'Vitamin D Metabolism'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 8, 'Vitamin D'), ('GO_0007565', 'female pregnancy', 96, 'pregnant'), ('CHEBI_27300', 'vitamin D', 133, 'vitamin D'), ('GO_0042359', 'vitamin D metabolic process', 133, 'vitamin D metabolism'), ('PR_000006444', 'diacylglycerol kinase delta', 141, 'D')]
S86-PMC3347028	PMC3347028	3/2012	S86-PMC3347028	['it is INTERESTING that during Pregnancy alone and at no other time during the Lifecycle there is an uncoupling of Vitamin D Metabolism from calcium such that by the end of the first trimester, 1,25(Oh)2D levels are more than double what they are during the nonpregnant state without concurrent changes in Serum calcium concentrations [6].']	[('ANOMALY_CURIOUS_FINDING', 6)]	1	"[('GO_0007565', 'female pregnancy', 30, 'pregnancy'), ('UBERON_0000104', 'life cycle', 78, 'lifecycle'), ('CHEBI_27300', 'vitamin D', 114, 'vitamin D'), ('GO_0042359', 'vitamin D metabolic process', 114, 'vitamin D metabolism'), ('CHEBI_66212', ""5,7,3',4'-tetrahydroxy-2'-(3,3-dimethylallyl)isoflavone"", 195, '25(OH)2D'), ('UBERON_0001977', 'blood serum', 305, 'serum')]"
S59-PMC3395583	PMC3395583	7/2012	S59-PMC3395583	['figure3shows the direct RELATION between uvb radiation and Vitamin D status and the amount of time required for a change in uvb to IMPACT on Vitamin D Metabolism.']	[('SUPERFICIAL_RELATIONSHIP', 24), ('SUPERFICIAL_RELATIONSHIP', 131)]	2	[('CHEBI_27300', 'vitamin D', 59, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 141, 'vitamin D'), ('GO_0042359', 'vitamin D metabolic process', 141, 'vitamin D metabolism')]
S18-PMC3427192	PMC3427192	4/2012	S18-PMC3427192	['1,25(Oh)2D3, also referred to as Calcitriol, is then transported throughout the body via the Blood to various cells types that Express vdrs, where Gene Expression is induced.24,39BECAUSE the MAJORITY of Vitamin D Metabolism occurs in this skin, several FACTORS ARE THOUGHT TO INFLUENCE Vitamin D skin Metabolism, including age, body fat, the level of skin Melanin, and OTHER variables such as latitude, the amount and degree of sun exposure, and use of sunscreen products with uv protection.40these FACTORS HAVE BEEN PREVIOUSLY ASSOCIATED with Vitamin D deficiency in epidemiologic studies.41-43\n\ncaption (fig): figure 2.']	[('PROBABLE_UNDERSTANDING', 177), ('PROBABLE_UNDERSTANDING', 191), ('SUPERFICIAL_RELATIONSHIP', 253), ('INCOMPLETE_EVIDENCE', 261), ('INCOMPLETE_EVIDENCE', 265), ('SUPERFICIAL_RELATIONSHIP', 276), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 369), ('SUPERFICIAL_RELATIONSHIP', 499), ('INCOMPLETE_EVIDENCE', 507), ('INCOMPLETE_EVIDENCE', 517), ('SUPERFICIAL_RELATIONSHIP', 528)]	11	[('CHEBI_37958', 'dye', 0, '1,'), ('CHEBI_73394', 'Ala-Ser', 2, '25(OH)2D3'), ('CHEBI_17823', 'calcitriol', 33, 'calcitriol'), ('UBERON_0000178', 'blood', 93, 'blood'), ('GO_0010467', 'gene expression', 127, 'express'), ('GO_0010467', 'gene expression', 147, 'gene expression'), ('SO_0000704', 'gene', 147, 'gene'), ('CHEBI_27300', 'vitamin D', 203, 'vitamin D'), ('GO_0042359', 'vitamin D metabolic process', 203, 'vitamin D metabolism'), ('CHEBI_27300', 'vitamin D', 286, 'vitamin D'), ('GO_0008152', 'metabolic process', 301, 'metabolism'), ('CHEBI_25179', 'melanins', 356, 'melanin'), ('CHEBI_27300', 'vitamin D', 544, 'vitamin D')]
