	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S84-PMC2290997	PMC2290997	4/2008	S84-PMC2290997	['People living at higher latitudes throughout the world are at higher RISK of hypertension, and patients with Cardiovascular disease are OFTEN found to be deficient in Vitamin D, ACCORDING TO research by harvard medical school professor thomas j. wang and colleagues in the 29 january 2008 issue of circulation .']	[('IMPORTANT_CONSIDERATION', 69), ('PROBABLE_UNDERSTANDING', 136), ('INCOMPLETE_EVIDENCE', 178)]	3	[('NCBITaxon_10088', 'Mus <genus>', 0, 'People'), ('UBERON_0004535', 'cardiovascular system', 109, 'cardiovascular'), ('CHEBI_27300', 'vitamin D', 167, 'vitamin D')]
S14-PMC2582131	PMC2582131	11/2008	S14-PMC2582131	['HOWEVER, the ubiquitous distribution of Intracellular Vitamin D Receptor across diverse Tissues[1]and the EMERGING epidemiological EVIDENCE DOCUMENTING INCREASED RISKS of hypertension[2],[3], Cardiovascular disease[4]–[7], and selected cancers[1],[8]ASSOCIATED with Vitamin D deficiency underscore the pleiotropic actions of Vitamin D. evidence is also accumulating for a ROLE of Vitamin D in maintaining normal Glucose Homeostasis.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 106), ('INCOMPLETE_EVIDENCE', 140), ('IMPORTANT_CONSIDERATION', 152), ('SUPERFICIAL_RELATIONSHIP', 250), ('SUPERFICIAL_RELATIONSHIP', 372)]	6	[('GO_0005622', 'intracellular anatomical structure', 40, 'intracellular'), ('CHEBI_27300', 'vitamin D', 54, 'vitamin D'), ('PR_000001683', 'vasopressin V2 receptor', 54, 'vitamin D receptor'), ('UBERON_0000479', 'tissue', 88, 'tissues'), ('UBERON_0004535', 'cardiovascular system', 192, 'cardiovascular'), ('CHEBI_27300', 'vitamin D', 266, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 325, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 380, 'vitamin D'), ('CHEBI_17234', 'glucose', 412, 'glucose'), ('GO_0042593', 'glucose homeostasis', 412, 'glucose homeostasis')]
S18-PMC2798111	PMC2798111	12/2010	S18-PMC2798111	"[""furthermore, Vitamin D deficiency HAS BEEN ASSOCIATED with a NUMBER OF disease states including but certainly not limited to rheumatoid arthritis [10], multiple sclerosis [11–14], type i and ii diabetes [15–19], crohn's disease [20], Cardiovascular disease [21,22], and a NUMBER of cancers [23,24].""]"	[('INCOMPLETE_EVIDENCE', 34), ('SUPERFICIAL_RELATIONSHIP', 43), ('INCOMPLETE_EVIDENCE', 61), ('INCOMPLETE_EVIDENCE', 272)]	4	[('CHEBI_27300', 'vitamin D', 13, 'vitamin D'), ('UBERON_0004535', 'cardiovascular system', 234, 'cardiovascular')]
S34-PMC2821652	PMC2821652	2/2010	S34-PMC2821652	['WHILE rickets HAS BEEN traditionally THOUGHT TO be the main sequelae of Vitamin D deficiency, numerous OTHER long-latency disease states (such as multiple sclerosis [23–25], rheumatoid arthritis [26–29], type 1 and 2 diabetes [30–34], Cardiovascular disease [35,36], various cancers [37–43], and systemic lupus erythematosus [44], to name BUT a few) as well as acute infections such as Upper Respiratory illnesses [45] and tuberculosis [46,47] are now LINKED with Vitamin D deficiency that are EXPLAINED by alterations in Immune function [47–49].']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 14), ('INCOMPLETE_EVIDENCE', 37), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 103), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 339), ('SUPERFICIAL_RELATIONSHIP', 452), ('PROBABLE_UNDERSTANDING', 494)]	7	[('CHEBI_27300', 'vitamin D', 72, 'vitamin D'), ('UBERON_0004535', 'cardiovascular system', 235, 'cardiovascular'), ('UBERON_0001154', 'vermiform appendix', 386, 'upper respiratory'), ('CHEBI_27300', 'vitamin D', 464, 'vitamin D'), ('UBERON_0002405', 'immune system', 522, 'immune')]
S128-PMC2873552	PMC2873552	4/2010	S128-PMC2873552	"[""caption (table-wrap): table 2\n\nfunctions and diseases related to both ceu and yri Signaturesceuyri diabetes 1.70e-172.70e-20 Coronary Artery disease 3.78e-173.12e-13 Genetic disorder 1.09e-144.53e-14 Cardiovascular disease 1.34e-144.78e-11 non-Insulin-dependent diabetes mellitus 1.03e-128.66e-15 Endocrine System disorder 1.91e-121.25e-18 hypertension 2.13e-122.83e-11 Neurological disorder 2.49e-123.27e-12 crohn's disease 7.59e-127.25e-09 bipolar affective disease 3.50e-115.24e-09 Metabolic disorder 5.66e-119.83e-16 inflammatory disorder 2.56e-091.08e-08 Digestive System disorder 2.66e-091.31e-07 Skeletal and muscular disorder 1.49e-081.58e-08 progressive motor neuropathy 2.53e-085.59e-12 Autoimmune disease 7.28e-081.09e-12 immunological disorder 2.46e-073.66e-13 rheumatoid arthritis 3.78e-072.54e-07 shape change of Epithelial Cells 8.86e-07 alzheimer's disease 3.60e-062.27e-07 parkinson's disease 7.24e-065.29e-06 shape change of Dermal Cells 9.33e-06 Insulin-dependent diabetes mellitus 3.76e-15 neuropathy 5.38e-12 amyotrophic lateral sclerosis 1.36e-09 arthritis 1.44e-07\n\nVitamin D HYPOTHESIS\nan INTERESTING HYPOTHESIS HAS BEEN PROPOSED by mcgrace [28] claiming that low Prenatal Vitamin D increases the risk of a wide range of diseases such as multiple sclerosis, diabetes, schizophrenia, Prostate cancer, Breast cancer and Colorectal cancer because of its versatile function in normal development.""]"	[('INCOMPLETE_EVIDENCE', 1099), ('ANOMALY_CURIOUS_FINDING', 1113), ('INCOMPLETE_EVIDENCE', 1125), ('INCOMPLETE_EVIDENCE', 1136), ('INCOMPLETE_EVIDENCE', 1145)]	5	[('GO_0036367', 'light adaption', 82, 'signaturesCEUYRI'), ('UBERON_0001621', 'coronary artery', 125, 'Coronary artery'), ('SO_0000704', 'gene', 166, 'Genetic'), ('UBERON_0004535', 'cardiovascular system', 200, 'Cardiovascular'), ('PR_000045358', 'insulin family protein', 244, 'insulin'), ('UBERON_0000949', 'endocrine system', 297, 'Endocrine system'), ('UBERON_0001016', 'nervous system', 370, 'Neurological'), ('GO_0008152', 'metabolic process', 485, 'Metabolic'), ('UBERON_0004854', 'gastrointestinal system mesentery', 560, 'Digestive system'), ('UBERON_0004288', 'skeleton', 603, 'Skeletal'), ('UBERON_0005445', 'segment of pes', 697, 'Autoimmune'), ('CL_0000066', 'epithelial cell', 827, 'epithelial cells'), ('UBERON_0000483', 'epithelium', 827, 'epithelial'), ('CL_0000346', 'hair follicle dermal papilla cell', 943, 'dermal cells'), ('PR_000045358', 'insulin family protein', 965, 'Insulin'), ('CHEBI_28384', 'vitamin K', 1089, 'Vitamin D'), ('GO_0007565', 'female pregnancy', 1188, 'prenatal'), ('CHEBI_27300', 'vitamin D', 1197, 'vitamin D'), ('UBERON_0002367', 'prostate gland', 1307, 'prostate'), ('UBERON_0000310', 'breast', 1324, 'breast'), ('UBERON_0012652', 'colorectum', 1342, 'colorectal')]
S131-PMC2873552	PMC2873552	4/2010	S131-PMC2873552	"[""second, in addition to mcgrace's list of diseases, Animal MODEL studies and epidemiological surveys have FURTHER LINKED Vitamin D insufficiency to Cardiovascular disease and Inflammatory Bowel disease [17,30,31], as well as abnormal Brain Development [31].""]"	[('INCOMPLETE_EVIDENCE', 58), ('INCOMPLETE_EVIDENCE', 105), ('SUPERFICIAL_RELATIONSHIP', 113)]	3	[('NCBITaxon_33208', 'Metazoa', 51, 'animal'), ('CHEBI_27300', 'vitamin D', 120, 'vitamin D'), ('UBERON_0004535', 'cardiovascular system', 147, 'cardiovascular'), ('UBERON_0001782', 'pigmented layer of retina', 174, 'inflammatory bowel'), ('GO_0007420', 'brain development', 233, 'brain development'), ('UBERON_0000955', 'brain', 233, 'brain')]
S152-PMC3257641	PMC3257641	3/2010	S152-PMC3257641	['the MERIT of achieving a relatively high Vitamin D status (>100 nmol/l) has NOT BEEN FULLY ESTABLISHED, particularly in RELATION to offspring Cardiovascular or atopic disease development.']	[('IMPORTANT_CONSIDERATION', 4), ('INCOMPLETE_EVIDENCE', 76), ('SUPERFICIAL_RELATIONSHIP', 120)]	3	[('CHEBI_27300', 'vitamin D', 41, 'vitamin D'), ('UBERON_0004535', 'cardiovascular system', 142, 'cardiovascular')]
S155-PMC3347028	PMC3347028	3/2012	S155-PMC3347028	['mcgrath and others continue to investigate WHETHER there are lasting EFFECTS of fetal and early infancy Vitamin D deficiency on later Adult disease processes such as Anatomical changes of the Brain, schizophrenia, multiple sclerosis, certain cancers, Cardiovascular disease, and various other Autoimmune diseases such as diabetes and lupus [106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121].']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 43), ('SUPERFICIAL_RELATIONSHIP', 69)]	2	[('CHEBI_27300', 'vitamin D', 104, 'vitamin D'), ('UBERON_0007023', 'adult organism', 134, 'adult'), ('UBERON_0001062', 'anatomical entity', 166, 'anatomical'), ('UBERON_0000955', 'brain', 192, 'brain'), ('UBERON_0004535', 'cardiovascular system', 251, 'cardiovascular'), ('UBERON_0001442', 'skeleton of manus', 293, 'autoimmune')]
S111-PMC3356951	PMC3356951	4/2012	S111-PMC3356951	['[85]\n\nobesity\nlow concentrations of circulating Vitamin D are common with obesity and MAY represent a POTENTIAL mechanism EXPLAINING the elevated risk of certain cancers and Cardiovascular outcomes.']	[('INCOMPLETE_EVIDENCE', 86), ('INCOMPLETE_EVIDENCE', 102), ('PROBABLE_UNDERSTANDING', 122)]	3	[('CHEBI_27300', 'vitamin D', 48, 'vitamin D'), ('UBERON_0004535', 'cardiovascular system', 174, 'cardiovascular')]
S151-PMC3356951	PMC3356951	4/2012	S151-PMC3356951	['primary hyperparathyroidism and vdd NEED treatment with Vitamin D.[103]\n\ncaption (table-wrap): table 2\n\ntreatment and prevention STRATEGIES[103]\n\nnoncalcemic benefits of Vitamin D\nescp RECOMMENDS prescribing Vitamin D supplementation for fall PREVENTION and do not RECOMMEND supplementation beyond RECOMMENDED daily NEEDS for the purpose of preventing Cardiovascular disease or death or improving quality of life.']	[('IMPORTANT_CONSIDERATION', 36), ('FUTURE_WORK', 129), ('FUTURE_WORK', 185), ('SUPERFICIAL_RELATIONSHIP', 243), ('FUTURE_WORK', 265), ('FUTURE_WORK', 298), ('IMPORTANT_CONSIDERATION', 316)]	7	[('CHEBI_27300', 'vitamin D', 56, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 170, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 208, 'vitamin D'), ('UBERON_0004535', 'cardiovascular system', 352, 'cardiovascular')]
