	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S151-PMC3034879	PMC3034879	12/2010	S151-PMC3034879	['maternal Vitamin D status Regulates Skeletal growth and Development during fetal Life [9,10,28].']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 9, 'vitamin D'), ('GO_0065007', 'biological regulation', 26, 'regulates'), ('GO_0001501', 'skeletal system development', 36, 'skeletal ... development'), ('UBERON_0004288', 'skeleton', 36, 'skeletal'), ('UBERON_0000104', 'life cycle', 81, 'life')]
S1-PMC3458940	PMC3458940	9/2012	S1-PMC3458940	['most functions of Vitamin A are mediated by its main active form, All- Trans Retinoic Acid (Tra), which binds Retinoic Acid receptors (rars) to Modulate Gene Expression.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 18, 'vitamin A'), ('CHEBI_35589', '9H-purine', 66, 'all- trans'), ('CHEBI_26536', 'retinoic acid', 77, 'retinoic acid'), ('CHEBI_37972', 'phosphorus-32 atom', 92, 'tRA'), ('CHEBI_26536', 'retinoic acid', 110, 'retinoic acid'), ('GO_0065007', 'biological regulation', 144, 'modulate'), ('GO_0010467', 'gene expression', 153, 'gene expression'), ('SO_0000704', 'gene', 153, 'gene')]
S138-PMC3651971	PMC3651971	5/2013	S138-PMC3651971	['discussion\nin this rural, undernourished setting of southern nepal, we observed no effect of weekly maternal Vitamin A receipt before, during and after Pregnancy on Cognitive or Motor Skill development among 10-year-old to 13-year-old offspring.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 109, 'vitamin A'), ('GO_0007565', 'female pregnancy', 152, 'pregnancy'), ('GO_0050890', 'cognition', 165, 'cognitive'), ('GO_0065007', 'biological regulation', 178, 'motor skill')]
S164-PMC3713405	PMC3713405	7/2013	S164-PMC3713405	['furthermore, when no ligand is present the rxr increases the Nuclear accumulation of vdr by slowing Nuclear Export whereas, when bound to Vitamin D, the vdr Regulates the Import Of the rxr Into the Nucleus (prufer and barsony, 2002).']	N/A	N/A	[('GO_0005634', 'nucleus', 61, 'nuclear'), ('GO_0005634', 'nucleus', 100, 'nuclear'), ('GO_0051168', 'nuclear export', 100, 'nuclear export'), ('CHEBI_27300', 'vitamin D', 138, 'vitamin D'), ('GO_0065007', 'biological regulation', 157, 'regulates'), ('GO_0006955', 'immune response', 171, 'import of ... into ... nucleus'), ('GO_0005634', 'nucleus', 198, 'nucleus')]
S36-PMC3717170	PMC3717170	5/2013	S36-PMC3717170	['as such, these cells are able to convert precursor 25(Oh)D3, the major circulating form of Vitamin D, to active 1,25(Oh)2D3That can then induce responses in the cells by binding to their vdrs and promoting transcriptional Regulation.']	N/A	N/A	[('CHEBI_62946', 'ammonium sulfate', 51, '25(OH)D3'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 51, '25(OH'), ('PR_000001177', 'D(2) dopamine receptor', 57, 'D3'), ('CHEBI_27300', 'vitamin D', 91, 'vitamin D'), ('CHEBI_63936', 'alpha1B-adrenoceptor antagonist', 117, 'OH)2D3that'), ('GO_0065007', 'biological regulation', 222, 'regulation')]
S464-PMC4113768	PMC4113768	7/2014	S464-PMC4113768	['Retinoid formation from carotinoids is self-Regulated and avoids Vitamin A toxicity.']	N/A	N/A	[('CHEBI_35341', 'steroid', 0, 'Retinoid'), ('GO_0065007', 'biological regulation', 44, 'regulated'), ('CHEBI_27300', 'vitamin D', 65, 'vitamin A')]
S92-PMC4251419	PMC4251419	12/2014	S92-PMC4251419	['transcription of the Camp , the Gene encoding Cathelicidin, is Regulated by the Vitamin D receptor through 1,25(Oh)2D in Humans, but not rodents [58].']	N/A	N/A	[('PR_000004968', 'calretinin', 21, 'CAMP'), ('SO_0000704', 'gene', 32, 'gene'), ('PR_000006009', 'alpha-catulin', 46, 'cathelicidin'), ('GO_0065007', 'biological regulation', 63, 'regulated'), ('CHEBI_27300', 'vitamin D', 80, 'vitamin D'), ('CHEBI_82784', 'PVP38-Ag NP', 107, '1,25(OH)2D'), ('NCBITaxon_9606', 'Homo sapiens', 121, 'humans')]
S200-PMC4258799	PMC4258799	11/2014	S200-PMC4258799	['improved Sperm Motility Vitamin E\u2009+\u2009Selenium observational studyinfertile men with idiopathic asthenozoospermia (n\u2009=\u2009690)400\xa0iu Vitamin E +200\xa0μg Selenium x 100\xa0daysnone1.']	N/A	N/A	[('CL_0000019', 'sperm', 9, 'sperm'), ('GO_0065007', 'biological regulation', 15, 'motility'), ('CHEBI_28384', 'vitamin K', 24, 'Vitamin E'), ('CHEBI_27568', 'selenium atom', 36, 'selenium'), ('CHEBI_27300', 'vitamin D', 128, 'vitamin E'), ('CHEBI_27568', 'selenium atom', 146, 'selenium')]
S207-PMC4258799	PMC4258799	11/2014	S207-PMC4258799	['marked improvement in Implantation and clinical Pregnancy rates in the 2ndicsi attempt vs 1stattempt vitamin c men with Sperm agglutination (>25%) (n\u2009=\u200930)200\xa0mg Vitamin C or 1000\xa0mg Vitamin Cplaceboimproved Sperm Motility, viability, morphology after 4\xa0weeks (more prominent improvement in 1000\xa0mg Vitamin C vs. 200\xa0mg Vitamin c)dawson et al.']	N/A	N/A	[('GO_0007566', 'embryo implantation', 22, 'implantation'), ('GO_0007565', 'female pregnancy', 48, 'pregnancy'), ('CL_0000019', 'sperm', 120, 'sperm'), ('CHEBI_27300', 'vitamin D', 162, 'vitamin C'), ('CHEBI_35447', 'biphenyl-4-yl group', 183, 'vitamin CPlaceboImproved'), ('CL_0000019', 'sperm', 208, 'sperm'), ('GO_0065007', 'biological regulation', 214, 'motility'), ('CHEBI_27300', 'vitamin D', 299, 'vitamin C'), ('CHEBI_33229', 'vitamin (role)', 320, 'vitamin')]
S122-PMC4302429	PMC4302429	1/2015	S122-PMC4302429	['caption (table-wrap): table 1\n\nsubpopulations of T Cells in Animals Fed a diet containing different amounts of Vitamin D 20\xa0hours after infectionpercentage of all cd45+cellsas-vitdl-vitdh-vitd T Cells (Cd45+cd3+)11.25 (4/23.53)7.5 (1.1/18.50)10.70 (2.75/23.35)Regulatory T Cells (Cd45+Cd4+cd3+Cd25+Foxp3+)0.25 (0.04/0.93)0.05 (0.005/0.17)0.09 (0.015/0.5)Nk Cells (Cd45+Nk1.1Cd3−)2.25 (1.525/3.43)3 (0.95/4.4)1.3 (1.15/1.65)Inflammatory Monocytes (Cd45+Cd11B+ly6chighccr2+)28.90 (26.95/34.75)36.20 (25.9/40.85)27 (18.10/31.20)Monocytes (Cd45+Cd11B+ly6cintccr2−)35.35 (33.3/43.33)42.20 (31.4/47.3)34.40 (25.75/37.85)Granulocytes (Cd45+Cd11B+ly6g+Ccr2−)43.25 (28.85/51.58)26.20 (23/49.95)34.20 (28.60/54.40)\nadata are medians (25th/75th percentiles) determined by forward and side-scatter properties from the whole Brain of Animals (four or five Mice per group) of at least three separate experiments.']	N/A	N/A	[('CL_0000084', 'T cell', 49, 'T cells'), ('NCBITaxon_33208', 'Metazoa', 60, 'animals'), ('GO_0007631', 'feeding behavior', 68, 'fed'), ('CHEBI_27300', 'vitamin D', 111, 'vitamin D'), ('CL_0000084', 'T cell', 193, 'T cells'), ('PR_000001309', 'CD70 molecule', 202, 'CD45'), ('CL_0000232', 'erythrocyte', 260, 'Regulatory T cells'), ('GO_0065007', 'biological regulation', 260, 'Regulatory'), ('PR_000001309', 'CD70 molecule', 280, 'CD45'), ('PR_000001204', 'C-C chemokine receptor type 8', 285, 'CD4'), ('PR_000002030', 'alpha-type platelet-derived growth factor receptor', 293, 'CD25'), ('PR_000017653', 'zinc finger protein ZFPM2', 298, 'FoxP3'), ('CL_0000623', 'natural killer cell', 354, 'NK cells'), ('GO_0005634', 'nucleus', 354, 'NK'), ('PR_000001309', 'CD70 molecule', 364, 'CD45'), ('PR_000011120', 'neurofilament medium polypeptide', 369, 'NK1'), ('PR_000005170', 'CD37 molecule', 373, '1CD3'), ('CL_0000174', 'steroid hormone secreting cell', 423, 'Inflammatory monocytes'), ('PR_000001309', 'CD70 molecule', 447, 'CD45'), ('PR_000001309', 'CD70 molecule', 452, 'CD11b'), ('CL_0000576', 'monocyte', 525, 'Monocytes'), ('PR_000001309', 'CD70 molecule', 536, 'CD45'), ('PR_000001309', 'CD70 molecule', 541, 'CD11b'), ('CL_0002062', 'type I pneumocyte', 614, 'Granulocytes'), ('PR_000001309', 'CD70 molecule', 628, 'CD45'), ('PR_000001309', 'CD70 molecule', 633, 'CD11b'), ('PR_000001204', 'C-C chemokine receptor type 8', 644, 'CCR2'), ('UBERON_0000955', 'brain', 812, 'brain'), ('NCBITaxon_33208', 'Metazoa', 821, 'animals'), ('NCBITaxon_10088', 'Mus <genus>', 843, 'mice')]
S68-PMC4329404	PMC4329404	10/2014	S68-PMC4329404	['results\n\nVitamin D insufficiency skews towards a Pulmonary th2 phenotype and reduces Il-10+T Regulatory Cells in Pregnant females\nPregnant female balb/c Mice received a Vitamin D-deficient diet from day-16 Gestation and throughout Lactation for a total of 4\xa0weeks to induce Vitamin D insufficiency (fig.1a) (29).']	N/A	N/A	[('CHEBI_28384', 'vitamin K', 9, 'Vitamin D'), ('UBERON_0002048', 'lung', 49, 'pulmonary'), ('PR_000001470', 'interleukin-28B', 85, 'IL-10'), ('CL_0000902', 'induced T-regulatory cell', 91, 'T regulatory cells'), ('GO_0065007', 'biological regulation', 93, 'regulatory'), ('GO_0007565', 'female pregnancy', 113, 'pregnant'), ('GO_0007565', 'female pregnancy', 130, 'Pregnant'), ('NCBITaxon_10088', 'Mus <genus>', 153, 'mice'), ('CHEBI_27300', 'vitamin D', 169, 'vitamin D'), ('GO_0007565', 'female pregnancy', 206, 'gestation'), ('GO_0007595', 'lactation', 231, 'lactation'), ('CHEBI_27300', 'vitamin D', 274, 'vitamin D')]
S93-PMC4329404	PMC4329404	10/2014	S93-PMC4329404	['caption (fig): figure 3\n\nin utero and early-Life Vitamin D insufficiency skews towards a th2 environment and reduces T Regulatory Cells in the Lungs of pups.']	N/A	N/A	[('UBERON_0000104', 'life cycle', 44, 'life'), ('CHEBI_27300', 'vitamin D', 49, 'vitamin D'), ('CL_0000902', 'induced T-regulatory cell', 117, 'T regulatory cells'), ('GO_0065007', 'biological regulation', 119, 'regulatory'), ('UBERON_0002048', 'lung', 143, 'lungs')]
S134-PMC4329404	PMC4329404	10/2014	S134-PMC4329404	['moreover, offspring from Vitamin D insufficient females exposed to hdm and Fed a Vitamin D-deficient diet had increased Pulmonary Eosinophilia, Th2 Cells and reduced Cd4+Il-10+Regulatory Cells.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 25, 'vitamin D'), ('GO_0007631', 'feeding behavior', 75, 'fed'), ('CHEBI_27300', 'vitamin D', 81, 'vitamin D'), ('UBERON_0002048', 'lung', 120, 'pulmonary'), ('CL_0000771', 'eosinophil', 130, 'eosinophilia'), ('CL_0000546', 'T-helper 2 cell', 144, 'Th2 cells'), ('PR_000001204', 'C-C chemokine receptor type 8', 166, 'CD4'), ('PR_000001470', 'interleukin-28B', 170, 'IL-10'), ('CL_0000232', 'erythrocyte', 176, 'regulatory cells'), ('GO_0065007', 'biological regulation', 176, 'regulatory')]
