	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S40-PMC3659910	PMC3659910	1/2013	S40-PMC3659910	['[9] the actions of 1,25(Oh) 2D are mediated through specific, high affinity binding to the Vitamin D Receptor (Vdr), which is present in multiple Tissues.']	N/A	N/A	[('CHEBI_82784', 'PVP38-Ag NP', 19, '1,25(OH) 2D'), ('CHEBI_27300', 'vitamin D', 91, 'vitamin D'), ('PR_000001683', 'vasopressin V2 receptor', 91, 'vitamin D receptor'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 111, 'VDR'), ('UBERON_0000479', 'tissue', 146, 'tissues')]
S91-PMC4377870	PMC4377870	3/2015	S91-PMC4377870	['[67] reported that in knock out Mice unable to synthesize Vitamin C, Vitamin C supplementation was able to prevent smoke induced emphysema and also to restore damaged Lung Tissue and decrease oxidative stress caused by smoke induced emphysema.']	N/A	N/A	[('NCBITaxon_10088', 'Mus <genus>', 32, 'mice'), ('CHEBI_27300', 'vitamin D', 58, 'vitamin C'), ('CHEBI_27300', 'vitamin D', 69, 'vitamin C'), ('UBERON_0002048', 'lung', 167, 'lung'), ('UBERON_0000479', 'tissue', 172, 'tissue')]
S96-PMC4377870	PMC4377870	3/2015	S96-PMC4377870	['Vitamin E\nthe Vitamin E family comprises of 4 Tocopherols and 4 Tocotrienols, with the most plentiful in the diet or in Tissues being Α-Tocopherol and γ-Tocopherol [70].']	N/A	N/A	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin E'), ('CHEBI_27300', 'vitamin D', 14, 'vitamin E'), ('CHEBI_27013', 'tocopherol', 46, 'tocopherols'), ('CHEBI_33257', 'secondary amide', 64, 'tocotrienols'), ('UBERON_0000479', 'tissue', 120, 'tissues'), ('CHEBI_27725', 'butin', 134, 'α-tocopherol'), ('CHEBI_27013', 'tocopherol', 153, 'tocopherol')]
S11-PMC4829940	PMC4829940	5/2016	S11-PMC4829940	['a number of different Tissues Express the Vitamin D Receptor ( Vdr ), which acts as a transcriptional factor after binding of 1,25(Oh)2D and Heterodimerisation with Retinoic x Receptor ( rxr ).']	N/A	N/A	[('UBERON_0000479', 'tissue', 22, 'tissues'), ('GO_0010467', 'gene expression', 30, 'express'), ('CHEBI_27300', 'vitamin D', 42, 'vitamin D'), ('PR_000001683', 'vasopressin V2 receptor', 42, 'vitamin D receptor'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 63, 'VDR'), ('CHEBI_82784', 'PVP38-Ag NP', 126, '1,25(OH)2D'), ('GO_0031058', 'positive regulation of histone modification', 141, 'heterodimerisation'), ('CHEBI_26537', 'retinoid', 165, 'retinoic'), ('PR_000014377', 'ryanodine receptor 1', 165, 'retinoic'), ('PR_000014368', 'RuvB-like 1', 176, 'receptor')]
S148-PMC4934634	PMC4934634	11/2015	S148-PMC4934634	['when the culture media was supplemented with Vitamin D in hypoxic conditions (used to stimulate the production and secretion of pro-inflammatory cytokines), Placental Tissue from preeclamptic Pregnancies Secreted significantly lower concentrations of hypoxia-induced Antiangiogenic factor, Sflt-1, and had diminished il-6 production compared to Preeclamptic Placentas cultured without vitamin D supplementation [57].']	N/A	N/A	"[('CHEBI_27300', 'vitamin D', 45, 'vitamin D'), ('UBERON_0001987', 'placenta', 157, 'placental'), ('UBERON_0000479', 'tissue', 167, 'tissue'), ('GO_0007565', 'female pregnancy', 192, 'pregnancies'), ('GO_0046903', 'secretion', 204, 'secreted'), ('CHEBI_76219', 'fluorogen', 267, 'antiangiogenic'), ('PR_000014793', 'inactive tyrosine-protein kinase PRAG1', 290, 'sFlt-1'), ('PR_000017511', ""5'-3' exoribonuclease 1"", 320, '6'), ('GO_0007565', 'female pregnancy', 345, 'preeclamptic'), ('UBERON_0001987', 'placenta', 358, 'placentas'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 393, 'D')]"
S20-PMC5085625	PMC5085625	9/2016	S20-PMC5085625	['the most active form of Vitamin D, 1,25-Dihydroxy-Vitamin D, is synthesized in Kidneys, as well as in other Tissues and cells, e.g., Parathyroid Glands, Prostate, Macrophages, Immune and Reproductive Cells [8].']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 24, 'vitamin D'), ('CHEBI_67771', 'Xestoproxamine C, (rel)-', 35, '1,25-dihydroxy-'), ('CHEBI_27300', 'vitamin D', 50, 'vitamin D'), ('UBERON_0002113', 'kidney', 79, 'kidneys'), ('UBERON_0000479', 'tissue', 108, 'tissues'), ('UBERON_0001132', 'parathyroid gland', 133, 'parathyroid glands'), ('UBERON_0002367', 'prostate gland', 153, 'prostate'), ('CL_0000235', 'macrophage', 163, 'macrophages'), ('CL_0000738', 'leukocyte', 176, 'immune ...'), ('UBERON_0002405', 'immune system', 176, 'immune'), ('CL_0000683', 'ependymoglial cell', 187, 'reproductive cells'), ('GO_0000003', 'reproduction', 187, 'reproductive')]
S149-PMC5351212	PMC5351212	3/2017	S149-PMC5351212	['cytokines in the Plasma of dams and in the fetal Brain Tissue and Vitamin D Metabolites in maternal Blood were analyzed using a 2\u2009×\u20092 (mia\u2009×\u2009vitdtreatment) anova as well.']	N/A	N/A	[('UBERON_0001969', 'blood plasma', 17, 'plasma'), ('UBERON_0000955', 'brain', 49, 'brain'), ('UBERON_0000479', 'tissue', 55, 'tissue'), ('CHEBI_27300', 'vitamin D', 66, 'vitamin D'), ('CHEBI_25212', 'metabolite', 76, 'metabolites'), ('UBERON_0000178', 'blood', 100, 'blood')]
S30-PMC5504744	PMC5504744	7/2017	S30-PMC5504744	['caption (table-wrap): table 1\n\ningredients and calculated Nutrient composition of the Gestation diet1itemgestation dietingredients, % as-Fed\u2003barley25.0\u2003oat20.0\u2003dried sugar Beet pulp14.3\u2003Wheat bran10.0\u2003soybean meal5.7\u2003dried Apple pomace5.6\u2003dried whole Maize Plant5.0\u2003Animal fat (70% lard and 30 % tallow)3.0\u2003linseed meal2.0\u2003potato protein2.0\u2003rapeseed meal2.0\u2003molasses2.0\u2003Dicalcium Phosphate1.16\u2003Calcium Carbonate0.75\u2003Sodium Chloride0.56\u2003pellan20.40\u2003Vitamin-Mineral premix30.40\u2003Amino acids4, %\u2003\u2003l-lysine Hcl0.08\u2003\u2003l-threonine0.06calculated composition, % dm\u2003dry matter, % of wet weight88.35\u2003total ash7.20\u2003Ether extract6.80\u2003crude protein15.10\u2003digestible energy, mj/kg dm13.70\n1in the arg group, the pellets were top dressed with 25 gl-Arginine Hcl/(sow·d), and in the ctrl group, the pellets were top dressed with 43 gl-alanine/(sow·d)\n2binder that aids in pellet formation (mikro-technik, gmbh & co. kg, germany)\n3contains: Vitamin A: 2,000,000 u/kg; Vitamin D3: 200,000 u/kg; Vitamin E: 10 g/kg; i: 137.4 mg/kg; Mn: 5 g/kg; Cu: 1.75 g/kg; zn: 1.4 g/kg; Se: 50 mg/kg\n4calculated amino acid composition, g/kg dm: alanine: 6.42; arginine: 8.51; aspartate plus asparagine: 12.70; cystine: 3.15; glutamate plus glutamine: 27.50; glycine: 6.54; histidine: 3.42; isoleucine: 5.74; leucine: 10.72; lysine: 7.90; methionine: 2.46; phenylalanine: 7.00; proline: 9.59; serine: 6.73; threonine: 6.30; tryptophan: 1.83; tyrosine: 5.03; valine: 7.38\n\ndata and Tissue sample collection at farrowing\nat the end of farrowing, litter characteristics including the number of piglets Born alive and stillborn and their individual body weights were recorded.']	N/A	N/A	"[('CHEBI_33284', 'nutrient', 58, 'nutrient'), ('GO_0007565', 'female pregnancy', 86, 'gestation'), ('GO_0007631', 'feeding behavior', 137, 'fed'), ('NCBITaxon_33208', 'Metazoa', 172, 'beet'), ('NCBITaxon_10088', 'Mus <genus>', 186, 'Wheat'), ('NCBITaxon_33208', 'Metazoa', 223, 'apple'), ('NCBITaxon_40674', 'Mammalia', 251, 'maize'), ('NCBITaxon_10088', 'Mus <genus>', 257, 'plant5'), ('NCBITaxon_33208', 'Metazoa', 266, 'Animal'), ('CHEBI_4509', 'diclofenac sodium', 370, 'Dicalcium phosphate1'), ('CHEBI_553473', 'ceftizoxime', 394, 'Calcium carbonate0'), ('CHEBI_70124', ""(2'S)-Hydroxy-(11S,12R)-dihydrostemofoline, (rel)-"", 416, 'Sodium chloride0'), ('CHEBI_33229', 'vitamin (role)', 448, 'Vitamin'), ('CHEBI_46662', 'mineral', 456, 'mineral'), ('CHEBI_29318', 'aminyl', 476, 'Amino'), ('CHEBI_17883', 'hydrogen chloride', 502, 'HCl0'), ('CHEBI_25698', 'ether', 602, 'Ether'), ('CHEBI_22654', 'asparagine derivative', 731, 'arginine'), ('CHEBI_17883', 'hydrogen chloride', 740, 'HCl'), ('CHEBI_27300', 'vitamin D', 921, 'vitamin A'), ('CHEBI_33279', 'vitamin D5', 948, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 948, 'vitamin D3'), ('CHEBI_27300', 'vitamin D', 974, 'vitamin E'), ('CHEBI_25614', 'nylons', 1010, 'Mn'), ('CHEBI_17996', 'chloride', 1022, 'Cu'), ('CHEBI_37972', 'phosphorus-32 atom', 1051, 'Se'), ('UBERON_0000479', 'tissue', 1444, 'tissue'), ('GO_0007567', 'parturition', 1562, 'born')]"
S32-PMC5580292	PMC5580292	9/2017	S32-PMC5580292	['caption (table-wrap): table 1\n\nnutrition formulation of basic dietingredients%Nutrient%corn67.83digestible energy, mj/kga13.42soybean meal23dry matter87.09rapeseed meal3crude protein17.02wheat midding3crude fat3.98cahpo41.5calcium0.85limestone1.0phosphorus0.64salt0.3lysine0.92lysine0.10met0.27trace element premixb0.25vintamin premixc0.02\naall of the data were analyzed value except digestible energy which was calculated using Swine nrc(2012) values\nbprovided the following amounts per kilogram of diet: Fe (Feso4·7h2o), 50\xa0mg; Cu (Cuso4·5H2O), 5\xa0mg; mn (Mnso4·H2O), 5\xa0mg; zn (Znso4·7H2O), 50\xa0mg; i (ki), 0.35\xa0mg; Se (Nase2O3), 0.15\xa0mg\ncprovided the following amounts per kilogram of diet: Vitamin A, 3000\xa0iu; Vitamin D3, 610\xa0iu; Vitamin E, 20\xa0iu; Vitamin B2, 5\xa0mg; Vitamin B12, 0.021\xa0mg; Biotin, 0.1\xa0mg; Pantothenic Acid, 10\xa0mg; Nicotinic Acid, 15\xa0mg\n\nsample collection\nat the end of the trial, eighteen Pigs (six from each dietary treatment) weighing about 111.8\xa0kg (sd 2.08\xa0kg) were selected to collect Tissue samples.']	N/A	N/A	[('CHEBI_33284', 'nutrient', 78, 'Nutrient'), ('NCBITaxon_33208', 'Metazoa', 429, 'swine'), ('CHEBI_30808', 'iron trichloride', 506, 'Fe ('), ('CHEBI_32588', 'potassium chloride', 510, 'FeSO4·'), ('CHEBI_37987', 'Cy3 dye', 530, 'Cu ('), ('CHEBI_15773', 'cyclohexylamine', 534, 'CuSO4·5H2O'), ('CHEBI_63625', 'tenofovir (anhydrous)', 557, 'MnSO4·H2O'), ('CHEBI_10049', 'XTP', 579, 'ZnSO4'), ('CHEBI_15377', 'water', 585, '7H2O'), ('CHEBI_33292', 'fuel', 616, 'Se ('), ('CHEBI_32906', 'gibberellin A24', 620, 'NaSe2O3'), ('CHEBI_27300', 'vitamin D', 692, 'vitamin A'), ('CHEBI_33279', 'vitamin D5', 712, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 712, 'vitamin D3'), ('CHEBI_27300', 'vitamin D', 732, 'vitamin E'), ('CHEBI_33279', 'vitamin D5', 750, 'vitamin B2'), ('PR_000004481', 'V-type proton ATPase subunit B, kidney isoform', 750, 'vitamin B2'), ('CHEBI_33279', 'vitamin D5', 768, 'vitamin B12'), ('PR_000004481', 'V-type proton ATPase subunit B, kidney isoform', 768, 'vitamin B12'), ('CHEBI_15956', 'biotin', 791, 'biotin'), ('CHEBI_7916', 'pantothenic acid', 807, 'pantothenic acid'), ('CHEBI_44557', 'nitrilotriacetic acid', 832, 'nicotinic acid'), ('NCBITaxon_10088', 'Mus <genus>', 907, 'pigs'), ('UBERON_0000479', 'tissue', 1008, 'tissue')]
S133-PMC5679631	PMC5679631	11/2017	S133-PMC5679631	['in a Mouse model of induced colitis, Vitamin D deficient Mice were shown to have decreased Colonic Antimicrobial activity (Angiogenin-4 protein) and higher levels of 16s rdna in Colonic Tissue (bacterial infiltration) compared to Vitamin D sufficient Mice [27].']	N/A	N/A	[('NCBITaxon_10088', 'Mus <genus>', 5, 'mouse'), ('CHEBI_27300', 'vitamin D', 37, 'vitamin D'), ('NCBITaxon_10088', 'Mus <genus>', 57, 'mice'), ('UBERON_0001155', 'colon', 91, 'colonic'), ('CHEBI_65381', 'albizoside C', 99, 'antimicrobial'), ('PR_000004123', 'adenomatous polyposis coli protein 2', 123, 'angiogenin-4'), ('UBERON_0001155', 'colon', 178, 'colonic'), ('UBERON_0000479', 'tissue', 186, 'tissue'), ('CHEBI_27300', 'vitamin D', 230, 'vitamin D'), ('NCBITaxon_10088', 'Mus <genus>', 251, 'mice')]
