	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S35-PMC3717170	PMC3717170	5/2013	S35-PMC3717170	['second, Antigen cells from the innate Immune System, such as Macrophages or Dendritic Cells (Dcs), also Express the Vitamin D activation enzyme 1α-hydroxylase, also known as Cyp27B1.']	N/A	N/A	[('CHEBI_59132', 'antigen', 8, 'antigen'), ('UBERON_0002405', 'immune system', 38, 'immune system'), ('CL_0000235', 'macrophage', 61, 'macrophages'), ('CL_0000451', 'dendritic cell', 76, 'dendritic cells'), ('CL_0000990', 'conventional dendritic cell', 93, 'DCs'), ('GO_0010467', 'gene expression', 104, 'express'), ('CHEBI_27300', 'vitamin D', 116, 'vitamin D'), ('PR_000006101', 'cytochrome P450 1A1', 174, 'CYP27B1')]
S6-PMC3798907	PMC3798907	8/2013	S6-PMC3798907	['in conclusion, in vitro Vitamin E and C supplementation of cbmc modifies neonatal Immune function, but not in a manner predicted by observational epidemiological studies.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 24, 'vitamin E'), ('CHEBI_18245', 'carboxylato group', 38, 'C'), ('UBERON_0002405', 'immune system', 82, 'immune')]
S164-PMC4302429	PMC4302429	1/2015	S164-PMC4302429	['for example, Activated Human T- and B-Cells can convert the inactive intermediate of Vitamin D (also known as 25-Hydroxyvitamin D or 25(Oh)D) to active 1,25(Oh)2D in vitro [35], and this locally produced 1,25(Oh)2D acts on Immune Cells in an autocrine or Paracrine fashion [36].']	N/A	N/A	[('CL_0002627', 'mature astrocyte', 13, 'activated'), ('NCBITaxon_9606', 'Homo sapiens', 23, 'human'), ('CL_0000918', 'Tc2 cell', 29, 'T- ...'), ('CL_0000236', 'B cell', 36, 'B-cells'), ('CHEBI_27300', 'vitamin D', 85, 'vitamin D'), ('CHEBI_62218', '23,24-dihydrocucurbitacin D', 110, '25-hydroxyvitamin D'), ('CHEBI_72805', '2-alkyl-sn-glycero-3-phosphocholine', 136, 'OH)D'), ('CHEBI_82784', 'PVP38-Ag NP', 152, '1,25(OH)2D'), ('CHEBI_82784', 'PVP38-Ag NP', 204, '1,25(OH)2D'), ('CL_0000738', 'leukocyte', 223, 'immune cells'), ('UBERON_0002405', 'immune system', 223, 'immune'), ('GO_0038001', 'paracrine signaling', 255, 'paracrine')]
S115-PMC4691762	PMC4691762	12/2015	S115-PMC4691762	['the Vitamin D receptor is widely Expressed in the Immune System including T Cells.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 4, 'vitamin D'), ('GO_0010467', 'gene expression', 33, 'expressed'), ('UBERON_0002405', 'immune system', 50, 'immune system'), ('CL_0000084', 'T cell', 74, 'T cells')]
S107-PMC4934634	PMC4934634	11/2015	S107-PMC4934634	['these changes induced by Vitamin D would dampen the Adaptive Immune System while optimizing the innate Immune’s function to kill pathogens aiding the maternal body to protect against microbial insults and establish an environment of fetal tolerance.healthcare-03-01097-t002_table 2\n\ncaption (table-wrap): table 2\n\nVitamin D recommended intakes.ageiomendocrine societyaustralian nhmrc **whordauldaily requirementulaiulrni0–6 months400 iu (10 μg) *1000 iu (25 μg)400–1000 iu2000 iu (50 μg)200 iu (5 μg)1000 iu (25 μg)200 iu (5 μg)7–12 months400 iu (10 μg) *1500 iu (38 μg)400–1000 iu2000 iu (50 μg)200 iu (5 μg)1000 iu (25 μg)200 iu (5 μg)1–3 years600 iu (15 μg)2500 iu (63μg)600–1000 iu4000 iu (100 μg)200 iu (5 μg)3200 iu (80 μg)200 iu (5 μg)4–8 years600 iu (15 μg)3000 iu (75 μg)600–1000 iu4000 iu (100 μg)200 iu (5 μg)3200 iu (80 μg)200 iu (5 μg)Pregnancy/lactation14–18 years600 iu (15 μg)4000 iu (100 μg)600–1000 iu4000 iu (100 μg)200–400 iu3200 iu (80 μg)200 iu (5 μg)19–50 years600 iu (15 μg)4000 iu (100 μg)1500–2000 iu10,000 iu (250 μg)200–400 iu3200 iu (80 μg)200 iu (5 μg)\n* adequate intake (ai); ** national health and medical research council.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 25, 'vitamin D'), ('GO_0019825', 'oxygen binding', 52, 'adaptive immune'), ('UBERON_0002405', 'immune system', 61, 'immune system'), ('UBERON_0002405', 'immune system', 103, 'immune'), ('CHEBI_28384', 'vitamin K', 314, 'Vitamin D'), ('GO_0007565', 'female pregnancy', 848, 'Pregnancy')]
S20-PMC5085625	PMC5085625	9/2016	S20-PMC5085625	['the most active form of Vitamin D, 1,25-Dihydroxy-Vitamin D, is synthesized in Kidneys, as well as in other Tissues and cells, e.g., Parathyroid Glands, Prostate, Macrophages, Immune and Reproductive Cells [8].']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 24, 'vitamin D'), ('CHEBI_67771', 'Xestoproxamine C, (rel)-', 35, '1,25-dihydroxy-'), ('CHEBI_27300', 'vitamin D', 50, 'vitamin D'), ('UBERON_0002113', 'kidney', 79, 'kidneys'), ('UBERON_0000479', 'tissue', 108, 'tissues'), ('UBERON_0001132', 'parathyroid gland', 133, 'parathyroid glands'), ('UBERON_0002367', 'prostate gland', 153, 'prostate'), ('CL_0000235', 'macrophage', 163, 'macrophages'), ('CL_0000738', 'leukocyte', 176, 'immune ...'), ('UBERON_0002405', 'immune system', 176, 'immune'), ('CL_0000683', 'ependymoglial cell', 187, 'reproductive cells'), ('GO_0000003', 'reproduction', 187, 'reproductive')]
S159-PMC5351212	PMC5351212	3/2017	S159-PMC5351212	['1\n\nelevated plus maze behaviors in juvenile offspring who were exposed to Prenatal Immune challenge (pol) or Prenatal Vitamin D treatment (vitd).']	N/A	N/A	[('GO_0007565', 'female pregnancy', 74, 'prenatal'), ('UBERON_0002405', 'immune system', 83, 'immune'), ('GO_0007565', 'female pregnancy', 109, 'prenatal'), ('CHEBI_27300', 'vitamin D', 118, 'vitamin D')]
S171-PMC5351212	PMC5351212	3/2017	S171-PMC5351212	['2\n\nsocial approach behavior in juvenile offspring who were exposed to Prenatal Immune challenge (pol) or Prenatal Vitamin D treatment (vitd).']	N/A	N/A	[('GO_0007565', 'female pregnancy', 70, 'prenatal'), ('UBERON_0002405', 'immune system', 79, 'immune'), ('GO_0007565', 'female pregnancy', 105, 'prenatal'), ('CHEBI_27300', 'vitamin D', 114, 'vitamin D')]
S183-PMC5351212	PMC5351212	3/2017	S183-PMC5351212	['3\n\nmarble burying behavior in juvenile offspring who were exposed to Prenatal Immune challenge (pol) or Prenatal Vitamin D treatment (vitd).']	N/A	N/A	[('GO_0007565', 'female pregnancy', 69, 'prenatal'), ('UBERON_0002405', 'immune system', 78, 'immune'), ('GO_0007565', 'female pregnancy', 104, 'prenatal'), ('CHEBI_27300', 'vitamin D', 113, 'vitamin D')]
S194-PMC5351212	PMC5351212	3/2017	S194-PMC5351212	['4\n\nacquisition of Fear Memory, association with context and fear Memory behavior in juvenile offspring who were exposed to Prenatal Immune challenge (pol) or Prenatal Vitamin D treatment (vitd).']	N/A	N/A	[('GO_0007631', 'feeding behavior', 18, 'fear'), ('GO_0007613', 'memory', 23, 'memory'), ('GO_0007613', 'memory', 65, 'memory'), ('GO_0007565', 'female pregnancy', 123, 'prenatal'), ('UBERON_0002405', 'immune system', 132, 'immune'), ('GO_0007565', 'female pregnancy', 158, 'prenatal'), ('CHEBI_27300', 'vitamin D', 167, 'vitamin D')]
