	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S23-PMC2798111	PMC2798111	12/2010	S23-PMC2798111	['as part of an ongoing Vitamin D supplementation trial of fully Lactating women and their infants, we SOUGHT TO DETERMINE WHETHER a dosing regimen that utilizes an oil emulsion of one drop per day to Deliver 400\u2009iu/day is effective in raising infant 25(Oh)D levels from baseline.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 101), ('QUESTION_ANSWERED_BY_THIS_WORK', 108), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 121)]	3	[('CHEBI_27300', 'vitamin D', 22, 'vitamin D'), ('GO_0007594', 'puparial adhesion', 63, 'lactating'), ('GO_0007567', 'parturition', 199, 'deliver'), ('CHEBI_71657', 'versiconol acetate', 249, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 249, '25(OH)D')]
S74-PMC2821652	PMC2821652	2/2010	S74-PMC2821652	['WHILE there is a MODEL in existence which calculates the predicted change in Serum 25(Oh)D for different doses of Vitamin D supplement, this model was developed using data from men [64], and its applicability to a population of Pregnant females is debatable.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 17)]	2	[('UBERON_0001977', 'blood serum', 77, 'serum'), ('CHEBI_71657', 'versiconol acetate', 83, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 83, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 114, 'vitamin D'), ('GO_0007565', 'female pregnancy', 228, 'pregnant')]
S77-PMC2821652	PMC2821652	2/2010	S77-PMC2821652	"[""in developing a definition of adherence by Serum 25(Oh)D levels, SEVERAL ASSUMPTIONS were made a priori about WHAT types of PATTERNS of 25(Oh)D levels would be exhibited by adherent and nonadherent patients BASED ON CURRENT KNOWLEDGE about the Metabolism Of Vitamin D.\nassumption 1\nBASED ON KNOWN pharmacokinetics of Vitamin D [64], adherent patients' 25(Oh)D levels would be expected to rise over time, eventually reaching a steady state after 2 months of therapy; nonadherent patients' 25(Oh)D levels would be expected to be erratic and to exhibit variable PATTERNS that would differ significantly from adherent patients' 25(Oh)D levels over the same dosing interval.""]"	[('INCOMPLETE_EVIDENCE', 65), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 73), ('EXPLICIT_QUESTION', 110), ('SUPERFICIAL_RELATIONSHIP', 124), ('INCOMPLETE_EVIDENCE', 207), ('PROBABLE_UNDERSTANDING', 207), ('SUPERFICIAL_RELATIONSHIP', 207), ('INCOMPLETE_EVIDENCE', 216), ('PROBABLE_UNDERSTANDING', 282), ('SUPERFICIAL_RELATIONSHIP', 282), ('INCOMPLETE_EVIDENCE', 291), ('SUPERFICIAL_RELATIONSHIP', 559)]	12	[('UBERON_0001977', 'blood serum', 43, 'serum'), ('CHEBI_71657', 'versiconol acetate', 49, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 49, '25(OH)D'), ('CHEBI_63056', 'zinc cation', 136, '25(OH'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 142, 'D'), ('GO_0019458', 'methionine catabolic process via 2-oxobutanoate', 244, 'metabolism of vitamin D'), ('CHEBI_27300', 'vitamin D', 258, 'vitamin D'), ('CHEBI_33229', 'vitamin (role)', 317, 'vitamin'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 325, 'D'), ('CHEBI_71657', 'versiconol acetate', 352, '25(OH)D'), ('PR_000006444', 'diacylglycerol kinase delta', 358, 'D'), ('CHEBI_71657', 'versiconol acetate', 488, '25(OH)D'), ('PR_000005506', 'Cbp/p300-interacting transactivator 2', 488, '25'), ('PR_000011614', 'opioid growth factor receptor', 491, 'OH'), ('PR_000006444', 'diacylglycerol kinase delta', 494, 'D'), ('CHEBI_71657', 'versiconol acetate', 624, '25(OH)D'), ('PR_000008838', 'serine protease HTRA1', 624, '25(OH ... D')]
S78-PMC2821652	PMC2821652	2/2010	S78-PMC2821652	"[""THEREFORE, the average of each subject's steady-state 25(Oh)D levels (i.e., levels obtained at least 2 months after initiation of Vitamin D therapy) was calculated, and the subject's baseline 25(Oh)D level was subtracted from that value to obtain a value for the change in 25(Oh)D level during the study (change 25Ohd).""]"	[('PROBABLE_UNDERSTANDING', 0)]	1	"[('CHEBI_71657', 'versiconol acetate', 54, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 54, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 130, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 192, '25(OH)D'), ('PR_000008838', 'serine protease HTRA1', 192, '25(OH ... D'), ('CHEBI_71657', 'versiconol acetate', 273, '25(OH)D'), ('PR_000006444', 'diacylglycerol kinase delta', 279, 'D'), ('CHEBI_72652', ""7,2'-dihydroxy-4'-methoxyisoflavan-4-ylium cation"", 312, '25OHD')]"
S74-PMC2963768	PMC2963768	10/2010	S74-PMC2963768	['ALTHOUGH there were no significant associations between maternal dietary intake and infant/toddlers’ 25(Oh)D (data not shown) or Vitamin D deficiency (table 3), a higher proportion of the mothers of infants with 25(Oh)D ≥25 nmol/l consumed Milk, meat, and eggs on at least one occasion during the week preceding the interview (fig.']	[('ANOMALY_CURIOUS_FINDING', 0)]	1	[('CHEBI_71657', 'versiconol acetate', 101, '25(OH)D'), ('PR_000008838', 'serine protease HTRA1', 101, '25(OH ... D'), ('CHEBI_27300', 'vitamin D', 129, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 212, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 212, '25(OH)D'), ('UBERON_0001913', 'milk', 240, 'milk')]
S87-PMC3004407	PMC3004407	12/2010	S87-PMC3004407	['the mean Vitamin D status of the cohort, AS measured by total circulating 25(Oh)D, was 21.7 ± 9.7\u2009ng/ml (range 3.8 to 73.8; unavailable for 7 participants).']	[('PROBABLE_UNDERSTANDING', 41)]	1	[('CHEBI_27300', 'vitamin D', 9, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 74, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 74, '25(OH)D')]
S48-PMC3257641	PMC3257641	3/2010	S48-PMC3257641	['a NUMBER OF STUDIES within non-Pregnant Adult populations have examined 25(Oh)D levels in RELATION to DIFFERENT dosages, preparations or dosing intervals of oral Vitamin D (reviewed in[33]).']	[('INCOMPLETE_EVIDENCE', 2), ('SUPERFICIAL_RELATIONSHIP', 90), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 102)]	3	[('GO_0007565', 'female pregnancy', 31, 'pregnant'), ('UBERON_0007023', 'adult organism', 40, 'adult'), ('CHEBI_71657', 'versiconol acetate', 72, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 72, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 162, 'vitamin D')]
S81-PMC3257641	PMC3257641	3/2010	S81-PMC3257641	['there was a positive CORRELATION between the maternal 25(Oh)D level and the Fetal Metaphyseal cross-sectional area, with the latter 5% and 14% greater in fetuses of mothers who were Vitamin D insufficient (Serum 25(Oh)D 25-50 nmol/l) and Vitamin D deficient (Serum 25(Oh)D < 25 nmol/l) compared to Vitamin D sufficient mothers (Serum 25(Oh)D > 50 nmol/l) [56].']	[('SUPERFICIAL_RELATIONSHIP', 21)]	1	[('CHEBI_71657', 'versiconol acetate', 54, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 54, '25(OH)D'), ('UBERON_0000922', 'embryo', 76, 'fetal'), ('UBERON_0001438', 'metaphysis', 82, 'metaphyseal'), ('CHEBI_27300', 'vitamin D', 182, 'vitamin D'), ('UBERON_0001977', 'blood serum', 206, 'serum'), ('CHEBI_71657', 'versiconol acetate', 212, '25(OH)D'), ('PR_000006444', 'diacylglycerol kinase delta', 218, 'D'), ('CHEBI_27300', 'vitamin D', 238, 'vitamin D'), ('UBERON_0001977', 'blood serum', 259, 'serum'), ('CHEBI_71657', 'versiconol acetate', 265, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 265, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 298, 'vitamin D'), ('UBERON_0001977', 'blood serum', 328, 'serum'), ('CHEBI_71657', 'versiconol acetate', 334, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 334, '25(OH)D')]
S90-PMC3257641	PMC3257641	3/2010	S90-PMC3257641	['in a cross sectional study, caesarean section was almost four-times MORE COMMON in women with Vitamin D insufficiency (Serum 25(Oh)D < 37.5 nmol/l) compared to Vitamin D-sufficient women (Serum 25(Oh)D ≥ 37.5 nmol/l), after adjustment for race, age, education level, insurance status, and Alcohol use (adjusted or 3.84; 95% ci 1.71–8.62) [59].']	[('PROBABLE_UNDERSTANDING', 68)]	1	[('CHEBI_27300', 'vitamin D', 94, 'vitamin D'), ('UBERON_0001977', 'blood serum', 119, 'serum'), ('CHEBI_71657', 'versiconol acetate', 125, '25(OH)D'), ('PR_000009880', 'Lon protease, mitochondrial', 125, '25 ... OH ... D'), ('CHEBI_27300', 'vitamin D', 160, 'vitamin D'), ('UBERON_0001977', 'blood serum', 188, 'serum'), ('CHEBI_71657', 'versiconol acetate', 194, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 194, '25(OH)D'), ('CHEBI_30879', 'alcohol', 289, 'alcohol')]
S14-PMC3271033	PMC3271033	1/2012	S14-PMC3271033	['Serum 25-Hydroxyvitamin D (25(Oh)D) is ACCEPTED as the BEST MARKER of Vitamin D status ALTHOUGH it MAY serve PRIMARILY as a MARKER of exposure RATHER than clinical outcomes [2].there are FEW DATA that CORRELATE Serum 25(Oh)D levels with functional outcomes in newborns and small infants.']	[('INCOMPLETE_EVIDENCE', 39), ('IMPORTANT_CONSIDERATION', 55), ('SUPERFICIAL_RELATIONSHIP', 60), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 87), ('INCOMPLETE_EVIDENCE', 99), ('PROBABLE_UNDERSTANDING', 109), ('SUPERFICIAL_RELATIONSHIP', 124), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 143), ('INCOMPLETE_EVIDENCE', 187), ('SUPERFICIAL_RELATIONSHIP', 201)]	10	[('UBERON_0001977', 'blood serum', 0, 'Serum'), ('CHEBI_62218', '23,24-dihydrocucurbitacin D', 6, '25-hydroxyvitamin D'), ('CHEBI_71657', 'versiconol acetate', 27, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 70, 'vitamin D'), ('UBERON_0001977', 'blood serum', 211, 'serum'), ('CHEBI_71657', 'versiconol acetate', 217, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 217, '25(OH)D')]
