	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S14-PMC2582131	PMC2582131	11/2008	S14-PMC2582131	['HOWEVER, the ubiquitous distribution of Intracellular Vitamin D Receptor across diverse Tissues[1]and the EMERGING epidemiological EVIDENCE DOCUMENTING INCREASED RISKS of hypertension[2],[3], Cardiovascular disease[4]–[7], and selected cancers[1],[8]ASSOCIATED with Vitamin D deficiency underscore the pleiotropic actions of Vitamin D. evidence is also accumulating for a ROLE of Vitamin D in maintaining normal Glucose Homeostasis.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 106), ('INCOMPLETE_EVIDENCE', 140), ('IMPORTANT_CONSIDERATION', 152), ('SUPERFICIAL_RELATIONSHIP', 250), ('SUPERFICIAL_RELATIONSHIP', 372)]	6	[('GO_0005622', 'intracellular anatomical structure', 40, 'intracellular'), ('CHEBI_27300', 'vitamin D', 54, 'vitamin D'), ('PR_000001683', 'vasopressin V2 receptor', 54, 'vitamin D receptor'), ('UBERON_0000479', 'tissue', 88, 'tissues'), ('UBERON_0004535', 'cardiovascular system', 192, 'cardiovascular'), ('CHEBI_27300', 'vitamin D', 266, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 325, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 380, 'vitamin D'), ('CHEBI_17234', 'glucose', 412, 'glucose'), ('GO_0042593', 'glucose homeostasis', 412, 'glucose homeostasis')]
S86-PMC2582131	PMC2582131	11/2008	S86-PMC2582131	['it has become increasingly CLEAR that Vitamin D has physiological functions beyond bone health[6]; Vitamin D receptors were Expressed in a large number of other Tissues including those INVOLVED in the Regulation Of Glucose Metabolism, such as Muscle and Pancreatic Β Cells[1].']	[('PROBABLE_UNDERSTANDING', 27), ('SUPERFICIAL_RELATIONSHIP', 185)]	2	[('CHEBI_27300', 'vitamin D', 38, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 99, 'vitamin D'), ('GO_0010467', 'gene expression', 124, 'expressed'), ('UBERON_0000479', 'tissue', 161, 'tissues'), ('GO_0010906', 'regulation of glucose metabolic process', 201, 'regulation of glucose metabolism'), ('CHEBI_17234', 'glucose', 215, 'glucose'), ('CL_0000187', 'muscle cell', 243, 'muscle ...'), ('CL_0000173', 'pancreatic D cell', 254, 'pancreatic β cells'), ('UBERON_0001264', 'pancreas', 254, 'pancreatic')]
S157-PMC2996405	PMC2996405	11/2010	S157-PMC2996405	['Vitamin D receptors were FOUND in most Tissues OTHER than those classically INVOLVED in the Vitamin D action (bone, Gut, Kidney, etc.).']	[('INCOMPLETE_EVIDENCE', 25), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 47), ('SUPERFICIAL_RELATIONSHIP', 76)]	3	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin D'), ('UBERON_0000479', 'tissue', 39, 'tissues'), ('CHEBI_27300', 'vitamin D', 92, 'vitamin D'), ('UBERON_0001555', 'digestive tract', 116, 'gut'), ('UBERON_0002113', 'kidney', 121, 'kidney')]
S15-PMC3032617	PMC3032617	5/2010	S15-PMC3032617	['kallner et al., have DEMONSTRATED that at Tissue saturation, whole body Vitamin C content is approximately 20mg/kg, or 1500mg, and that during depletion its loss is at a rate of 3% of whole-body content per day [4].']	[('INCOMPLETE_EVIDENCE', 21)]	1	[('UBERON_0000479', 'tissue', 42, 'tissue'), ('CHEBI_27300', 'vitamin D', 72, 'vitamin C')]
S8-PMC3277098	PMC3277098	12/2011	S8-PMC3277098	['we now KNOW that all Tissues in the body posses receptors for the active form of Vitamin D, 1,25-Dihydroxyvitamin D (1α,25(Oh)2D3) and it HAS RECENTLY BEEN DISCOVERED that there are Extrarenal Tissues capable of converting 25(Oh)D to the active Metabolite, including certain Immune Cells [1,2].']	[('INCOMPLETE_EVIDENCE', 7), ('INCOMPLETE_EVIDENCE', 138), ('INCOMPLETE_EVIDENCE', 156)]	3	[('UBERON_0000479', 'tissue', 21, 'tissues'), ('CHEBI_27300', 'vitamin D', 81, 'vitamin D'), ('CHEBI_67472', '15-epi-lupulin B', 92, '1,25-dihydroxyvitamin D'), ('CHEBI_34898', 'OM-174', 123, 'OH)2D3'), ('UBERON_0005292', 'extraembryonic tissue', 182, 'extrarenal tissues'), ('CHEBI_71657', 'versiconol acetate', 223, '25(OH)D'), ('CHEBI_39382', 'flufenoxuron', 245, 'metabolite'), ('CL_0000738', 'leukocyte', 275, 'immune cells'), ('UBERON_0002405', 'immune system', 275, 'immune')]
S50-PMC3277098	PMC3277098	12/2011	S50-PMC3277098	['to date, the MAJORITY of research HAS BEEN conducted using cells sourced from peripheral Blood; HOWEVER SOME authors have PROPOSED that Gut-associated lymphoid Tissue MAY be of RELEVANCE, particularly in regard to oral Vitamin D Intake and Food Allergen sensitization [33].']	[('PROBABLE_UNDERSTANDING', 13), ('INCOMPLETE_EVIDENCE', 34), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 96), ('INCOMPLETE_EVIDENCE', 104), ('INCOMPLETE_EVIDENCE', 122), ('INCOMPLETE_EVIDENCE', 167), ('IMPORTANT_CONSIDERATION', 177)]	7	[('UBERON_0000178', 'blood', 89, 'blood'), ('UBERON_0001555', 'digestive tract', 136, 'gut'), ('UBERON_0000479', 'tissue', 160, 'tissue'), ('CHEBI_27300', 'vitamin D', 219, 'vitamin D'), ('GO_0007631', 'feeding behavior', 229, 'intake'), ('CHEBI_33290', 'food', 240, 'food'), ('CHEBI_50904', 'allergen', 245, 'allergen')]
S63-PMC3277098	PMC3277098	12/2011	S63-PMC3277098	['[4] FOUND that Vitamin D deficiency in Mice is significantly ASSOCIATED with decreased Lung volume, Tissue volume and increased Airway resistance.']	[('INCOMPLETE_EVIDENCE', 4), ('SUPERFICIAL_RELATIONSHIP', 61)]	2	[('CHEBI_27300', 'vitamin D', 15, 'vitamin D'), ('NCBITaxon_10088', 'Mus <genus>', 39, 'mice'), ('UBERON_0002048', 'lung', 87, 'lung'), ('UBERON_0000479', 'tissue', 100, 'tissue'), ('UBERON_0001005', 'respiratory airway', 128, 'airway')]
S64-PMC3277098	PMC3277098	12/2011	S64-PMC3277098	['they PROPOSED that, as reduced Lung volume is a RISK FACTOR for Lung function and Respiratory illness in Humans, Vitamin D deficiency COULD increase the risk of these conditions through EFFECTS on Lung Tissue growth.']	[('INCOMPLETE_EVIDENCE', 5), ('SUPERFICIAL_RELATIONSHIP', 48), ('INCOMPLETE_EVIDENCE', 134), ('SUPERFICIAL_RELATIONSHIP', 186)]	4	[('UBERON_0002048', 'lung', 31, 'lung'), ('UBERON_0002048', 'lung', 64, 'lung'), ('UBERON_0001004', 'respiratory system', 82, 'respiratory'), ('NCBITaxon_9606', 'Homo sapiens', 105, 'humans'), ('CHEBI_27300', 'vitamin D', 113, 'vitamin D'), ('UBERON_0002048', 'lung', 197, 'lung'), ('UBERON_0000479', 'tissue', 202, 'tissue')]
S101-PMC3277098	PMC3277098	12/2011	S101-PMC3277098	['functional consequences of vdr polymorphisms MAY, THEREFORE, vary with the availability of Vitamin D to Tissues and become apparent, OR exaggerated, in an environment of Vitamin d deficiency, such as observed in the case of several infectious diseases [45,46].']	[('INCOMPLETE_EVIDENCE', 45), ('PROBABLE_UNDERSTANDING', 50), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 133)]	3	[('CHEBI_27300', 'vitamin D', 91, 'vitamin D'), ('UBERON_0000479', 'tissue', 104, 'tissues'), ('CHEBI_33229', 'vitamin (role)', 170, 'vitamin')]
S110-PMC3347028	PMC3347028	3/2012	S110-PMC3347028	['in addition, BASED on rickets and osteoporosis data, it APPEARS that bone health, which is LINKED with Renal production of 1,25(Oh)2D and Calcium Metabolism is maintained at significantly lower levels of circulating Vitamin D concentrations COMPARED to OTHER health factors such as Immune function, which is dependent on delivery of 25(Oh)D to cells of the target Tissue.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 13), ('ANOMALY_CURIOUS_FINDING', 56), ('SUPERFICIAL_RELATIONSHIP', 91), ('ANOMALY_CURIOUS_FINDING', 241), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 253)]	5	"[('UBERON_0002113', 'kidney', 103, 'renal'), ('CHEBI_37958', 'dye', 123, '1,'), ('CHEBI_66212', ""5,7,3',4'-tetrahydroxy-2'-(3,3-dimethylallyl)isoflavone"", 125, '25(OH)2D'), ('CHEBI_22313', 'alkaline earth metal atom', 138, 'calcium'), ('GO_0018884', 'carbazole metabolic process', 138, 'calcium metabolism'), ('CHEBI_27300', 'vitamin D', 216, 'vitamin D'), ('UBERON_0002405', 'immune system', 282, 'immune'), ('CHEBI_71657', 'versiconol acetate', 333, '25(OH)D'), ('UBERON_0000479', 'tissue', 364, 'tissue')]"
S15-PMC3427250	PMC3427250	8/2012	S15-PMC3427250	['the ubiquitous presence of Vitamin D receptors in most Tissues, including the Placenta, SUGGESTS that Vitamin D MAY have OTHER ROLES as well.']	[('INCOMPLETE_EVIDENCE', 88), ('INCOMPLETE_EVIDENCE', 112), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 121), ('SUPERFICIAL_RELATIONSHIP', 127)]	4	[('CHEBI_27300', 'vitamin D', 27, 'vitamin D'), ('UBERON_0000479', 'tissue', 55, 'tissues'), ('UBERON_0001987', 'placenta', 78, 'placenta'), ('CHEBI_27300', 'vitamin D', 102, 'vitamin D')]
