	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S111-PMC2290997	PMC2290997	4/2008	S111-PMC2290997	['in the context of INADEQUATE sunlight or Vitamin D insufficiency, SOME scientists WORRY that the EMPHASIS on preventing skin cancers tends to obscure the much larger mortality BURDEN posed by more Life-threatening cancers such as Lung, Colon, and Breast cancers.']	[('IMPORTANT_CONSIDERATION', 18), ('INCOMPLETE_EVIDENCE', 66), ('IMPORTANT_CONSIDERATION', 82), ('IMPORTANT_CONSIDERATION', 97), ('IMPORTANT_CONSIDERATION', 176)]	5	[('CHEBI_27300', 'vitamin D', 41, 'vitamin D'), ('UBERON_0000104', 'life cycle', 197, 'life'), ('UBERON_0002048', 'lung', 230, 'lung'), ('UBERON_0001155', 'colon', 236, 'colon'), ('UBERON_0000310', 'breast', 247, 'breast')]
S128-PMC2873552	PMC2873552	4/2010	S128-PMC2873552	"[""caption (table-wrap): table 2\n\nfunctions and diseases related to both ceu and yri Signaturesceuyri diabetes 1.70e-172.70e-20 Coronary Artery disease 3.78e-173.12e-13 Genetic disorder 1.09e-144.53e-14 Cardiovascular disease 1.34e-144.78e-11 non-Insulin-dependent diabetes mellitus 1.03e-128.66e-15 Endocrine System disorder 1.91e-121.25e-18 hypertension 2.13e-122.83e-11 Neurological disorder 2.49e-123.27e-12 crohn's disease 7.59e-127.25e-09 bipolar affective disease 3.50e-115.24e-09 Metabolic disorder 5.66e-119.83e-16 inflammatory disorder 2.56e-091.08e-08 Digestive System disorder 2.66e-091.31e-07 Skeletal and muscular disorder 1.49e-081.58e-08 progressive motor neuropathy 2.53e-085.59e-12 Autoimmune disease 7.28e-081.09e-12 immunological disorder 2.46e-073.66e-13 rheumatoid arthritis 3.78e-072.54e-07 shape change of Epithelial Cells 8.86e-07 alzheimer's disease 3.60e-062.27e-07 parkinson's disease 7.24e-065.29e-06 shape change of Dermal Cells 9.33e-06 Insulin-dependent diabetes mellitus 3.76e-15 neuropathy 5.38e-12 amyotrophic lateral sclerosis 1.36e-09 arthritis 1.44e-07\n\nVitamin D HYPOTHESIS\nan INTERESTING HYPOTHESIS HAS BEEN PROPOSED by mcgrace [28] claiming that low Prenatal Vitamin D increases the risk of a wide range of diseases such as multiple sclerosis, diabetes, schizophrenia, Prostate cancer, Breast cancer and Colorectal cancer because of its versatile function in normal development.""]"	[('INCOMPLETE_EVIDENCE', 1099), ('ANOMALY_CURIOUS_FINDING', 1113), ('INCOMPLETE_EVIDENCE', 1125), ('INCOMPLETE_EVIDENCE', 1136), ('INCOMPLETE_EVIDENCE', 1145)]	5	[('GO_0036367', 'light adaption', 82, 'signaturesCEUYRI'), ('UBERON_0001621', 'coronary artery', 125, 'Coronary artery'), ('SO_0000704', 'gene', 166, 'Genetic'), ('UBERON_0004535', 'cardiovascular system', 200, 'Cardiovascular'), ('PR_000045358', 'insulin family protein', 244, 'insulin'), ('UBERON_0000949', 'endocrine system', 297, 'Endocrine system'), ('UBERON_0001016', 'nervous system', 370, 'Neurological'), ('GO_0008152', 'metabolic process', 485, 'Metabolic'), ('UBERON_0004854', 'gastrointestinal system mesentery', 560, 'Digestive system'), ('UBERON_0004288', 'skeleton', 603, 'Skeletal'), ('UBERON_0005445', 'segment of pes', 697, 'Autoimmune'), ('CL_0000066', 'epithelial cell', 827, 'epithelial cells'), ('UBERON_0000483', 'epithelium', 827, 'epithelial'), ('CL_0000346', 'hair follicle dermal papilla cell', 943, 'dermal cells'), ('PR_000045358', 'insulin family protein', 965, 'Insulin'), ('CHEBI_28384', 'vitamin K', 1089, 'Vitamin D'), ('GO_0007565', 'female pregnancy', 1188, 'prenatal'), ('CHEBI_27300', 'vitamin D', 1197, 'vitamin D'), ('UBERON_0002367', 'prostate gland', 1307, 'prostate'), ('UBERON_0000310', 'breast', 1324, 'breast'), ('UBERON_0012652', 'colorectum', 1342, 'colorectal')]
S98-PMC3034879	PMC3034879	12/2010	S98-PMC3034879	['caption (table-wrap): table\xa01\n\nbackground characteristics and changes in them from baseline value given as mean (sd)low dhigh dindependent samples t -test n 4443age, months14.9 (0.5)14.8 (0.5)0.336males, %58550.842aanthropometric and growth variables \xa0weight, kg10.8 (1.3)10.8 (1.3)0.997\xa0relative weight−1.2 (8.1)0.2 (6.7)0.382\xa0∆weight, kg7.1 (1.1)7.2 (1.0)0.624\xa0weight velocity, g/month475 (72)488 (67)0.446\xa0height, cm79.0 (2.8)78.4 (3.5)0.386\xa0height z-score0.25 (1.0)0.03 (1.2)0.378\xa0∆height, cm27.9 (2.0)27.7 (2.9)0.732\xa0height velocity, cm/month1.88 (0.12)1.87 (0.19)0.951 history of Breast feeding and dietary intakes \xa0duration of exclusive breastfeeding, months4.2 (1.9)4.3 (2.0)0.755\xa0currently Breastfed, n (%)11 (26.8)7 (16.6)0.196a\xa0energy intake, kcal/day920 (220)930 (180)0.770\xa0fat intake, g/day28.6 (7.9)28.0 (6.9)0.698\xa0protein Intake, g/day43 (13)42 (10)0.481\xa0Calcium intake, mg/day820 (320)840 (260)0.863\xa0total intake of Vitamin D, μg/day12.4 (3.1)12.2 (2.9)0.782 motor and language skills \xa0age when learnt to crawl, months8.0 (1.8)8.2 (1.8)0.690\xa0age when Learnt to stand, months8.4 (1.7)8.5 (1.6)0.668\xa0age when learnt to walk with support, months8.8 (1.6)10.1 (1.5)0.001\xa0age when Learnt to walk without support, months11.9 (1.6)12.1 (1.5)0.458\xa0number of words in use5.7 (6.2)6.8 (7.7)0.490\napearson chi square\nDESPITE lower Vitamin D concentration during Pregnancy and at Birth in low d than in high d (means 35.7 vs. 54.2\xa0nmol/l, and in the Cord 40.5 and 59.3\xa0nmol/l, independent samples t -test; p \u2009<\u20090.001, respectively), the 25-Ohd concentrations in the two groups at 14\xa0months were SIMILAR (63 vs. 66\xa0nmol/l, p \u2009=\u20090.58).']	[('ANOMALY_CURIOUS_FINDING', 1322), ('SUPERFICIAL_RELATIONSHIP', 1599)]	2	[('UBERON_0000310', 'breast', 586, 'breast'), ('GO_0007567', 'parturition', 699, 'breastfed'), ('GO_0007631', 'feeding behavior', 837, 'intake'), ('CHEBI_31341', 'calcium dihydroxide', 870, 'Calcium'), ('CHEBI_27300', 'vitamin D', 932, 'vitamin D'), ('GO_0007612', 'learning', 1067, 'learnt'), ('GO_0007612', 'learning', 1192, 'learnt'), ('CHEBI_27300', 'vitamin D', 1336, 'vitamin D'), ('GO_0007565', 'female pregnancy', 1367, 'pregnancy'), ('GO_0007567', 'parturition', 1384, 'birth'), ('UBERON_0002240', 'spinal cord', 1454, 'cord'), ('CHEBI_72765', 'verruculogen', 1541, '25-OHD')]
S143-PMC3257641	PMC3257641	3/2010	S143-PMC3257641	['in Adult ecological and observational studies there is considerable EVIDENCE that Vitamin D status MAY BE RELATED to risk or prognosis of a number of cancers, including of the Prostate [121] and Breast [122].']	[('INCOMPLETE_EVIDENCE', 68), ('INCOMPLETE_EVIDENCE', 99), ('SUPERFICIAL_RELATIONSHIP', 106)]	3	[('UBERON_0007023', 'adult organism', 3, 'adult'), ('CHEBI_27300', 'vitamin D', 82, 'vitamin D'), ('UBERON_0002367', 'prostate gland', 176, 'prostate'), ('UBERON_0000310', 'breast', 195, 'breast')]
S0-PMC3271033	PMC3271033	1/2012	S0-PMC3271033	['EFFECTS of ethnicity and Vitamin D supplementation on Vitamin D status and changes in bone Mineral content in infants\n\nabstract\n\nabstract\n\nbackground\nTO EVALUATE the EFFECTS on Serum 25(Oh)D and Bone mineralization of supplementation of Breast-Fed hispanic and non-hispanic caucasian infants with Vitamin D in infants in houston, texas.']	[('SUPERFICIAL_RELATIONSHIP', 0), ('QUESTION_ANSWERED_BY_THIS_WORK', 150), ('SUPERFICIAL_RELATIONSHIP', 166)]	3	[('CHEBI_27300', 'vitamin D', 25, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 54, 'vitamin D'), ('CHEBI_46662', 'mineral', 91, 'mineral'), ('UBERON_0001977', 'blood serum', 177, 'serum'), ('CHEBI_72805', '2-alkyl-sn-glycero-3-phosphocholine', 186, 'OH)D'), ('GO_0007567', 'parturition', 195, 'bone'), ('UBERON_0000310', 'breast', 237, 'breast'), ('GO_0007631', 'feeding behavior', 244, 'fed'), ('CHEBI_27300', 'vitamin D', 297, 'vitamin D')]
S10-PMC3271033	PMC3271033	1/2012	S10-PMC3271033	['ALTHOUGH the dose of 400 iu daily is used for both Breast-Fed and formula-Fed babies, Vitamin D-deficient rickets is extremely rare in formula-Fed infants primarily due to the mandatory addition of Vitamin D to infant formulas in the united states.']	[('ANOMALY_CURIOUS_FINDING', 0)]	1	[('GO_0007567', 'parturition', 51, 'breast-'), ('UBERON_0000310', 'breast', 51, 'breast'), ('GO_0007631', 'feeding behavior', 58, 'fed'), ('GO_0007631', 'feeding behavior', 74, 'fed'), ('CHEBI_27300', 'vitamin D', 86, 'vitamin D'), ('GO_0007631', 'feeding behavior', 143, 'fed'), ('CHEBI_27300', 'vitamin D', 198, 'vitamin D')]
S17-PMC3271033	PMC3271033	1/2012	S17-PMC3271033	"['THIS STUDY was CONDUCTED TO EVALUATE early Life bone Mineral content (bmc) and the EFFECTS of three months of Vitamin D supplementation in Breast-Fed hispanic and non-hispanic caucasian (henceforth, ""caucasian"") infants on Vitamin D levels.']"	[('QUESTION_ANSWERED_BY_THIS_WORK', 0), ('QUESTION_ANSWERED_BY_THIS_WORK', 15), ('QUESTION_ANSWERED_BY_THIS_WORK', 25), ('SUPERFICIAL_RELATIONSHIP', 83)]	4	[('UBERON_0000104', 'life cycle', 43, 'life'), ('CHEBI_46662', 'mineral', 53, 'mineral'), ('CHEBI_27300', 'vitamin D', 110, 'vitamin D'), ('UBERON_0000310', 'breast', 139, 'breast'), ('GO_0007631', 'feeding behavior', 146, 'fed'), ('CHEBI_27300', 'vitamin D', 223, 'vitamin D')]
S132-PMC3271033	PMC3271033	1/2012	S132-PMC3271033	['HOWEVER, it is LIKELY that by three months of age, Vitamin D has a KEY ROLE in calcium absorption, especially in Breast-Fed infants with a relatively low Calcium Intake COMPARED TO formula-Fed infants.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('PROBABLE_UNDERSTANDING', 15), ('IMPORTANT_CONSIDERATION', 67), ('SUPERFICIAL_RELATIONSHIP', 71), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 169)]	5	[('CHEBI_27300', 'vitamin D', 51, 'vitamin D'), ('GO_0007567', 'parturition', 113, 'breast'), ('UBERON_0000310', 'breast', 113, 'breast'), ('GO_0007631', 'feeding behavior', 120, 'fed'), ('CHEBI_22313', 'alkaline earth metal atom', 154, 'calcium'), ('GO_0007631', 'feeding behavior', 162, 'intake'), ('GO_0007631', 'feeding behavior', 189, 'fed')]
S134-PMC3271033	PMC3271033	1/2012	S134-PMC3271033	['greer et al [16] FOUND an increase in 25(Oh)D from 24 to 39 ng/ml at three months of age with the provision of 400 iu/day of Vitamin D to Breast-Fed infants.']	[('INCOMPLETE_EVIDENCE', 17)]	1	[('CHEBI_71657', 'versiconol acetate', 38, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 38, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 125, 'vitamin D'), ('GO_0007567', 'parturition', 138, 'breast'), ('UBERON_0000310', 'breast', 138, 'breast'), ('GO_0007631', 'feeding behavior', 145, 'fed')]
S159-PMC3271033	PMC3271033	1/2012	S159-PMC3271033	['OUR FINDINGS SUPPORT current GUIDELINES to begin Vitamin D supplementation of 400 iu/day to all Breast-Fed infants in the first week of Life and to FURTHER ENCOURAGE the provision of adequate Vitamin D to Pregnant women.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 0), ('INCOMPLETE_EVIDENCE', 13), ('PROBABLE_UNDERSTANDING', 29), ('FUTURE_WORK', 148), ('FUTURE_WORK', 156)]	5	[('CHEBI_27300', 'vitamin D', 49, 'vitamin D'), ('GO_0007567', 'parturition', 96, 'breast'), ('UBERON_0000310', 'breast', 96, 'breast'), ('GO_0007631', 'feeding behavior', 103, 'fed'), ('UBERON_0000104', 'life cycle', 136, 'life'), ('CHEBI_27300', 'vitamin D', 192, 'vitamin D'), ('GO_0007565', 'female pregnancy', 205, 'pregnant')]
