	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S10-PMC3075531	PMC3075531	7/2010	S10-PMC3075531	['introduction\nmultiple sclerosis (ms) is a chronic PROBABLY with Autoimmune basis and UNCERTAIN etiology characterized by Demyelinative and inflammatory physiopathology causing Axonal damages.12this disease AFFECTS females more than males with ordinary 10 years Relapsing-remitting course and secondary progressive phase.2on histological basis, T Helper Cells type 1 (th1) is the MOST RESPONSIBLE cause for pathologies SEEN in ms.1–3there are multiple RISK FACTORS for ms in a COMPLEX RELATIONSHIP with each other from Genetic ones to environmental FACTORS BUT exact mechanism leading to ms has REMAINED UNCLEAR yet.45from GUESSED environmental RISK FACTORS for ms, past infection with Ebv, smoking and low Serum level of Vitamin D are more favorable.67the MOST IMPORTANT Vitamin in calcium and Phosphor Homeostasis is Vitamin D. this Vitamin has PROPOSED POTENTIAL power for Modulating Immune System.48this is achieved via enhancing the Phagocytic function of Monocytes9And decreasing the secretion of Il-6, Il-12, Tnf-Α and Pge2 by Monocytes.10also, immature or semi mature Apc’S cannot mature in presence of 1,25 (Oh)2D.8MANY STUDIES SHOWED a ROLE of paracrine function and Nerve Growth Factor Synthesis Of Vitamin D in Cns and also, SHOWED that deficiency of this Vitamin in Pregnancy Period CAN cause Neural System disorder in Animal cases.811–14then, Vitamin D has a near RELATION with ms and the results of DIFFERENT studies can be summarized as follows: first, the EFFECT of latitude via exposure to sun light and Serum level of Vitamin D on ms prevalence, that increases with distance from equator, with ONLY one EXCEPTION in norway.23815second, vander et al.']	[('PROBABLE_UNDERSTANDING', 50), ('FULL_UNKNOWN', 85), ('SUPERFICIAL_RELATIONSHIP', 206), ('PROBABLE_UNDERSTANDING', 379), ('PROBABLE_UNDERSTANDING', 384), ('INCOMPLETE_EVIDENCE', 418), ('SUPERFICIAL_RELATIONSHIP', 451), ('DIFFICULT_TASK', 476), ('SUPERFICIAL_RELATIONSHIP', 484), ('SUPERFICIAL_RELATIONSHIP', 548), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 556), ('INCOMPLETE_EVIDENCE', 594), ('FULL_UNKNOWN', 603), ('INCOMPLETE_EVIDENCE', 622), ('SUPERFICIAL_RELATIONSHIP', 644), ('PROBABLE_UNDERSTANDING', 756), ('IMPORTANT_CONSIDERATION', 761), ('INCOMPLETE_EVIDENCE', 846), ('INCOMPLETE_EVIDENCE', 855), ('INCOMPLETE_EVIDENCE', 1123), ('INCOMPLETE_EVIDENCE', 1136), ('SUPERFICIAL_RELATIONSHIP', 1145), ('INCOMPLETE_EVIDENCE', 1236), ('INCOMPLETE_EVIDENCE', 1295), ('SUPERFICIAL_RELATIONSHIP', 1377), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 1413), ('SUPERFICIAL_RELATIONSHIP', 1472), ('ANOMALY_CURIOUS_FINDING', 1612), ('ANOMALY_CURIOUS_FINDING', 1621)]	29	[('UBERON_0001442', 'skeleton of manus', 64, 'autoimmune'), ('GO_0006188', 'IMP biosynthetic process', 121, 'demyelinative'), ('GO_0030424', 'axon', 176, 'axonal'), ('GO_0065007', 'biological regulation', 261, 'relapsing'), ('CL_0000545', 'T-helper 1 cell', 344, 'T helper cells'), ('SO_0000704', 'gene', 518, 'genetic'), ('NCBITaxon_10088', 'Mus <genus>', 685, 'EBV'), ('UBERON_0001977', 'blood serum', 706, 'serum'), ('CHEBI_27300', 'vitamin D', 721, 'vitamin D'), ('CHEBI_33229', 'vitamin (role)', 771, 'vitamin'), ('CHEBI_30215', 'muonide', 794, 'phosphor'), ('GO_0042592', 'homeostatic process', 803, 'homeostasis'), ('CHEBI_27300', 'vitamin D', 818, 'vitamin D'), ('CHEBI_33229', 'vitamin (role)', 834, 'vitamin'), ('GO_0065007', 'biological regulation', 875, 'modulating'), ('UBERON_0002405', 'immune system', 886, 'immune system'), ('GO_0006909', 'phagocytosis', 937, 'phagocytic'), ('CL_0002198', 'oncocyte', 960, 'monocytes9and'), ('PR_000001470', 'interleukin-28B', 1002, 'IL-6'), ('PR_000001470', 'interleukin-28B', 1008, 'IL-12'), ('PR_000000134', 'tumor necrosis factor alpha', 1015, 'TNF-α'), ('PR_000012560', 'peroxisomal membrane protein PEX14', 1025, 'PGE2'), ('CL_0000576', 'monocyte', 1033, 'monocytes'), ('PR_000004122', 'adenomatous polyposis coli protein', 1075, 'APC'), ('PR_000011000', 'N-alpha-acetyltransferase 60', 1079, 's'), ('CHEBI_82784', 'PVP38-Ag NP', 1110, '1,25 (OH)2D'), ('UBERON_0001021', 'nerve', 1176, 'nerve'), ('GO_0040007', 'growth', 1182, 'growth factor'), ('GO_0030474', 'spindle pole body duplication', 1196, 'synthesis of vitamin D'), ('CHEBI_27300', 'vitamin D', 1209, 'vitamin D'), ('UBERON_0001017', 'central nervous system', 1222, 'CNS'), ('CHEBI_33229', 'vitamin (role)', 1267, 'vitamin'), ('GO_0007565', 'female pregnancy', 1278, 'pregnancy'), ('UBERON_0018298', 'stylocone', 1278, 'pregnancy period'), ('UBERON_0023879', 'neural system', 1305, 'neural system'), ('NCBITaxon_33208', 'Metazoa', 1331, 'animal'), ('CHEBI_27300', 'vitamin D', 1356, 'vitamin D'), ('UBERON_0001977', 'blood serum', 1521, 'serum'), ('CHEBI_27300', 'vitamin D', 1536, 'vitamin D')]
S7-PMC3277098	PMC3277098	12/2011	S7-PMC3277098	['within the body Vitamin D acts as a hormone and is well recognized for its ROLE in Calcium and Phosphorus Homeostasis and Skeletal health.']	[('SUPERFICIAL_RELATIONSHIP', 75)]	1	[('CHEBI_27300', 'vitamin D', 16, 'vitamin D'), ('CHEBI_22313', 'alkaline earth metal atom', 83, 'calcium'), ('CHEBI_35885', 'secondary phosphine', 95, 'phosphorus'), ('GO_0042592', 'homeostatic process', 106, 'homeostasis'), ('UBERON_0004288', 'skeleton', 122, 'skeletal')]
S54-PMC3347028	PMC3347028	3/2012	S54-PMC3347028	['it APPEARS that the Extrarenal function of Vitamin D has more to do with Immune function than with Calcium Metabolism and Homeostasis.']	[('ANOMALY_CURIOUS_FINDING', 3)]	1	[('UBERON_0001691', 'external ear', 20, 'extrarenal'), ('CHEBI_27300', 'vitamin D', 43, 'vitamin D'), ('UBERON_0002405', 'immune system', 73, 'immune'), ('GO_0018884', 'carbazole metabolic process', 99, 'calcium metabolism'), ('GO_0042592', 'homeostatic process', 122, 'homeostasis')]
S110-PMC3356951	PMC3356951	4/2012	S110-PMC3356951	['[79–87] the antihypertensive EFFECTS of Vitamin D are MEDIATED by renoprotective EFFECTS, suppression of the raas, by beneficial EFFECTS on Calcium Homeostasis, including the prevention of secondary hyperparathyroidism, and by vasculoprotection.']	[('SUPERFICIAL_RELATIONSHIP', 29), ('SUPERFICIAL_RELATIONSHIP', 54), ('SUPERFICIAL_RELATIONSHIP', 81), ('SUPERFICIAL_RELATIONSHIP', 129)]	4	[('CHEBI_27300', 'vitamin D', 40, 'vitamin D'), ('GO_0050817', 'coagulation', 140, 'calcium'), ('GO_0042592', 'homeostatic process', 148, 'homeostasis')]
S221-PMC3552819	PMC3552819	12/2012	S221-PMC3552819	['LIKEWISE, we DID NOT document any NOTABLE Pregnancy-related hypersensitivity to a Vitamin D dose of 70,000 iu in terms of its EFFECTS on calcium Homeostasis.']	[('SUPERFICIAL_RELATIONSHIP', 0), ('INCOMPLETE_EVIDENCE', 13), ('ANOMALY_CURIOUS_FINDING', 34), ('SUPERFICIAL_RELATIONSHIP', 126)]	4	[('GO_0007565', 'female pregnancy', 42, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 82, 'vitamin D'), ('GO_0042592', 'homeostatic process', 145, 'homeostasis')]
S1-PMC3702245	PMC3702245	6/2013	S1-PMC3702245	['WHILE Vitamin D is IMPORTANT for Calcium and Phosphorus Homeostasis and for bone health, it also plays IMPORTANT ROLES in many OTHER physiologic functions in the body.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('IMPORTANT_CONSIDERATION', 19), ('IMPORTANT_CONSIDERATION', 103), ('SUPERFICIAL_RELATIONSHIP', 113), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 127)]	5	[('CHEBI_27300', 'vitamin D', 6, 'vitamin D'), ('CHEBI_22313', 'alkaline earth metal atom', 33, 'calcium'), ('CHEBI_35885', 'secondary phosphine', 45, 'phosphorus'), ('GO_0042592', 'homeostatic process', 56, 'homeostasis')]
S10-PMC3702245	PMC3702245	6/2013	S10-PMC3702245	['a second hydroxylation takes place in the Kidney, which converts 25(Oh)D to the most biologically active Metabolite, 1,25-Dihydroxyvitamin D, the major classical physiologic function of which is to increase calcium and Phosphorus absorption from the Gut in order to maintain Calcium Homeostasis and promote mineralization of Osteoid bone.9\nalthough the Renal 1-alpha hydroxylase (Cytochrome P450 [Cyp]27B1) enzyme is a MAJOR DETERMINANT of Synthesis of 1,25-Dihydroxyvitamin D, IT IS KNOWN that Cyp27B1 is Expressed in Nonrenal Tissues to produce 1,25 Dihydroxyvitamin D.6,19in addition, Vitamin D receptors are also Expressed in a variety of Organs, Tissues, and cells (seefigure 1).20the 1,25-Dihydroxyvitamin D locally produced in Extrarenal Tissues, such as immune cells, Pancreatic Beta Cells, the Intestine, Prostate, Breast, and other Organs, Controls multiple Vitamin D-responsive Genes, and THUS plays an important physiologic ROLE in Cardiovascular health,21,22the Adaptive and Innate Immune Responses,23,24insulin secretion,25,26regulation of Cell Proliferation, Differentiation, and Apoptosis, and inhibition of Angiogenesis.27\n\nVitamin D Homeostasis and functions during Pregnancy\nthe classical function of Vitamin D is to maintain calcium Homeostasis.']	[('IMPORTANT_CONSIDERATION', 419), ('SUPERFICIAL_RELATIONSHIP', 425), ('INCOMPLETE_EVIDENCE', 478), ('PROBABLE_UNDERSTANDING', 900), ('SUPERFICIAL_RELATIONSHIP', 936)]	5	[('UBERON_0002113', 'kidney', 42, 'kidney'), ('CHEBI_71657', 'versiconol acetate', 65, '25(OH)D'), ('CHEBI_39382', 'flufenoxuron', 105, 'metabolite'), ('CHEBI_67472', '15-epi-lupulin B', 117, '1,25-dihydroxyvitamin D'), ('CHEBI_35885', 'secondary phosphine', 219, 'phosphorus'), ('UBERON_0001555', 'digestive tract', 250, 'gut'), ('GO_0055073', 'cadmium ion homeostasis', 275, 'calcium homeostasis'), ('UBERON_0008883', 'osteoid', 325, 'osteoid'), ('UBERON_0002113', 'kidney', 353, 'renal'), ('CHEBI_4056', 'cytochrome', 380, 'cytochrome'), ('PR_000006100', 'aromatase', 380, 'cytochrome P450'), ('PR_000006138', 'cytochrome P450 4F11', 397, 'CYP ... 27B1'), ('GO_0009057', 'macromolecule catabolic process', 440, 'synthesis'), ('CHEBI_67472', '15-epi-lupulin B', 453, '1,25-dihydroxyvitamin D'), ('PR_000006101', 'cytochrome P450 1A1', 495, 'CYP27B1'), ('GO_0010467', 'gene expression', 506, 'expressed'), ('UBERON_0002481', 'bone tissue', 519, 'nonrenal tissues'), ('CHEBI_67469', '15-hydroxyajubractin C', 547, '1,25 dihydroxyvitamin D'), ('CHEBI_27300', 'vitamin D', 588, 'vitamin D'), ('GO_0010467', 'gene expression', 617, 'expressed'), ('UBERON_0000062', 'organ', 643, 'organs'), ('UBERON_0000479', 'tissue', 651, 'tissues'), ('CHEBI_67472', '15-epi-lupulin B', 690, '1,25-dihydroxyvitamin D'), ('UBERON_0005292', 'extraembryonic tissue', 734, 'extrarenal tissues'), ('CL_0000169', 'type B pancreatic cell', 776, 'pancreatic beta cells'), ('UBERON_0001264', 'pancreas', 776, 'pancreatic'), ('UBERON_0000160', 'intestine', 803, 'intestine'), ('UBERON_0002367', 'prostate gland', 814, 'prostate'), ('UBERON_0000310', 'breast', 824, 'breast'), ('UBERON_0000062', 'organ', 842, 'organs'), ('GO_0065007', 'biological regulation', 850, 'controls'), ('CHEBI_27300', 'vitamin D', 868, 'vitamin D'), ('SO_0000704', 'gene', 889, 'genes'), ('UBERON_0004535', 'cardiovascular system', 944, 'cardiovascular'), ('GO_0051886', 'negative regulation of timing of anagen', 975, 'adaptive ...'), ('GO_0044419', 'biological process involved in interspecies interaction between organisms', 988, 'innate immune responses'), ('UBERON_0002405', 'immune system', 995, 'immune'), ('GO_0030154', 'cell differentiation', 1054, 'cell proliferation ... differentiation'), ('GO_0006915', 'apoptotic process', 1095, 'apoptosis'), ('GO_0001525', 'angiogenesis', 1124, 'angiogenesis'), ('CHEBI_28384', 'vitamin K', 1141, 'Vitamin D'), ('GO_0042592', 'homeostatic process', 1151, 'homeostasis'), ('GO_0007565', 'female pregnancy', 1184, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 1220, 'vitamin D'), ('GO_0042592', 'homeostatic process', 1253, 'homeostasis')]
S10-PMC3717170	PMC3717170	5/2013	S10-PMC3717170	['WHILE it was LONG HELD that Vitamin D ACTED only at the Intestine, Kidney, and Skeleton, and that its function was LIMITED to calcium Homeostasis, the POSSIBILITY of Extraskeletal EFFECTS HAS BEEN CONSIDERED for decades AS a result of the discovery of the vdr in Tissues that have no involvement in Calcium Homeostasis (e.g., skin, Placenta, Pancreas, Breast, Prostate and Colon cancer cells, and Activated T Cells).']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('PROBABLE_UNDERSTANDING', 13), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 18), ('SUPERFICIAL_RELATIONSHIP', 38), ('INCOMPLETE_EVIDENCE', 115), ('INCOMPLETE_EVIDENCE', 151), ('SUPERFICIAL_RELATIONSHIP', 180), ('INCOMPLETE_EVIDENCE', 188), ('INCOMPLETE_EVIDENCE', 197), ('PROBABLE_UNDERSTANDING', 220)]	10	[('CHEBI_27300', 'vitamin D', 28, 'vitamin D'), ('UBERON_0000160', 'intestine', 56, 'intestine'), ('UBERON_0002113', 'kidney', 67, 'kidney'), ('UBERON_0004288', 'skeleton', 79, 'skeleton'), ('GO_0042592', 'homeostatic process', 134, 'homeostasis'), ('UBERON_0001431', 'distal carpal bone 2', 166, 'extraskeletal'), ('UBERON_0000479', 'tissue', 263, 'tissues'), ('GO_0055073', 'cadmium ion homeostasis', 299, 'calcium homeostasis'), ('UBERON_0001987', 'placenta', 332, 'placenta'), ('UBERON_0001264', 'pancreas', 342, 'pancreas'), ('UBERON_0000310', 'breast', 352, 'breast'), ('UBERON_0002367', 'prostate gland', 360, 'prostate'), ('UBERON_0001155', 'colon', 373, 'colon'), ('CL_0002129', 'regular atrial cardiac myocyte', 397, 'activated T cells')]
S68-PMC3717170	PMC3717170	5/2013	S68-PMC3717170	['Vitamin D during Pregnancy and Lactation\nVitamin D as a preprohormone has EFFECTS that extend beyond Calcium Metabolism and Homeostasis throughout Life but which are most vivid during Pregnancy when Vitamin D Metabolism is disengaged from its usual constraints.12at no other time during the Lifecycle is 25(Oh)D3Linked directly to 1,25(Oh)2d3production, the latter rising more than 2.5 times above nonpregnant levels.12this elevation of 1,25(oh)2d3likely serves the purpose of Immune Regulation, THOUGH there HAVE BEEN ONLY a FEW STUDIES that have evaluated the EFFECT of Vitamin D status on Immune function during Pregnancy to SUPPORT THIS HYPOTHESIS.']	[('SUPERFICIAL_RELATIONSHIP', 74), ('SUPERFICIAL_RELATIONSHIP', 484), ('ANOMALY_CURIOUS_FINDING', 496), ('INCOMPLETE_EVIDENCE', 509), ('INCOMPLETE_EVIDENCE', 519), ('INCOMPLETE_EVIDENCE', 526), ('SUPERFICIAL_RELATIONSHIP', 562), ('INCOMPLETE_EVIDENCE', 628), ('QUESTION_ANSWERED_BY_THIS_WORK', 636), ('INCOMPLETE_EVIDENCE', 641)]	10	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin D'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 0, 'Vitamin D'), ('GO_0007565', 'female pregnancy', 17, 'pregnancy'), ('GO_0007595', 'lactation', 31, 'lactation'), ('CHEBI_28384', 'vitamin K', 41, 'Vitamin D'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 41, 'Vitamin D'), ('GO_0018884', 'carbazole metabolic process', 101, 'calcium metabolism'), ('GO_0042592', 'homeostatic process', 124, 'homeostasis'), ('UBERON_0000104', 'life cycle', 147, 'life'), ('GO_0007565', 'female pregnancy', 184, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 199, 'vitamin D'), ('GO_0042359', 'vitamin D metabolic process', 199, 'vitamin D metabolism'), ('UBERON_0000104', 'life cycle', 291, 'lifecycle'), ('CHEBI_77914', '3-methylbut-1-ene', 304, '25(OH)D3linked'), ('CHEBI_63056', 'zinc cation', 333, '25(OH'), ('CHEBI_17996', 'chloride', 438, ','), ('GO_0002521', 'leukocyte differentiation', 477, 'immune regulation'), ('UBERON_0002405', 'immune system', 477, 'immune'), ('CHEBI_27300', 'vitamin D', 572, 'vitamin D'), ('UBERON_0002405', 'immune system', 592, 'immune'), ('GO_0007565', 'female pregnancy', 615, 'pregnancy')]
S1850-PMC4113768	PMC4113768	7/2014	S1850-PMC4113768	['HOWEVER, in RECENT YEARS, it HAS BEEN SHOWN that the ROLE of Vitamin D goes beyond Calcium Homeostasis and Skeletal health.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 12), ('INCOMPLETE_EVIDENCE', 29), ('SUPERFICIAL_RELATIONSHIP', 53)]	4	[('CHEBI_27300', 'vitamin D', 61, 'vitamin D'), ('GO_0050817', 'coagulation', 83, 'calcium'), ('GO_0042592', 'homeostatic process', 91, 'homeostasis'), ('UBERON_0004288', 'skeleton', 107, 'skeletal')]
