	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S34-PMC2872349	PMC2872349	4/2010	S34-PMC2872349	['rickets has served as a longstanding example of an adverse Early Life environment, in the form of Vitamin D deficiency, disrupting the process of Bone Development and untreated CAN LEAD TO persistent changes in the child’s bone structure.']	[('INCOMPLETE_EVIDENCE', 177), ('SUPERFICIAL_RELATIONSHIP', 181)]	2	[('UBERON_0001847', 'lobule of pinna', 59, 'early life'), ('CHEBI_27300', 'vitamin D', 98, 'vitamin D'), ('GO_0048539', 'bone marrow development', 146, 'bone development')]
S45-PMC3272870	PMC3272870	12/2011	S45-PMC3272870	['moreover, the usual RECOMMENDATIONS to avoid sun exposure reduces dermal Synthesis Of Vitamin D3Although Vitamin D is UNDOUBTEDLY IMPORTANT for foetal Bone Development, we KNOW that it plays a much wider ROLE in health and disease prevention.']	[('FUTURE_WORK', 20), ('ANOMALY_CURIOUS_FINDING', 96), ('PROBABLE_UNDERSTANDING', 118), ('IMPORTANT_CONSIDERATION', 130), ('INCOMPLETE_EVIDENCE', 172), ('SUPERFICIAL_RELATIONSHIP', 204)]	6	[('GO_0030474', 'spindle pole body duplication', 73, 'synthesis of ... D3Although'), ('CHEBI_83701', '8-PAHSA(1-)', 86, 'vitamin D3Although'), ('PR_000027594', 'histone H3', 86, 'vitamin D3Although'), ('CHEBI_27300', 'vitamin D', 105, 'vitamin D'), ('GO_0048539', 'bone marrow development', 151, 'bone development')]
S21-PMC3296991	PMC3296991	2/2012	S21-PMC3296991	['HOWEVER, there are gaps in the understanding of WHETHER AND HOW Vitamin D INFLUENCES fetal Bone Development and WHETHER markers of bone turnover in Cord Blood PREDICT bone Mineral content.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 48), ('EXPLICIT_QUESTION', 48), ('EXPLICIT_QUESTION', 60), ('SUPERFICIAL_RELATIONSHIP', 74), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 112), ('EXPLICIT_QUESTION', 112), ('SUPERFICIAL_RELATIONSHIP', 159)]	8	[('CHEBI_27300', 'vitamin D', 64, 'vitamin D'), ('GO_0048539', 'bone marrow development', 91, 'bone development'), ('UBERON_0002240', 'spinal cord', 148, 'cord'), ('UBERON_0000178', 'blood', 153, 'blood'), ('CHEBI_46662', 'mineral', 172, 'mineral')]
S102-PMC3296991	PMC3296991	2/2012	S102-PMC3296991	['because Vitamin D inadequacy during Gestation and its IMPACTS on offspring bone integrity are of PUBLIC HEALTH CONCERN, FURTHER STUDIES ARE WARRANTED to investigate the COMPLEX mechanisms LINKING in utero Vitamin D status to fetal Bone Development.']	[('SUPERFICIAL_RELATIONSHIP', 54), ('IMPORTANT_CONSIDERATION', 97), ('FUTURE_WORK', 120), ('FUTURE_WORK', 128), ('DIFFICULT_TASK', 169), ('SUPERFICIAL_RELATIONSHIP', 188)]	6	[('CHEBI_27300', 'vitamin D', 8, 'vitamin D'), ('GO_0007565', 'female pregnancy', 36, 'gestation'), ('CHEBI_27300', 'vitamin D', 205, 'vitamin D'), ('GO_0048539', 'bone marrow development', 231, 'bone development')]
S15-PMC3347007	PMC3347007	4/2012	S15-PMC3347007	['in the unborn child, Vitamin D is IMPORTANT for fetal Bone Development through its ROLE in Regulating Calcium Homeostasis [6,7].']	[('IMPORTANT_CONSIDERATION', 34), ('SUPERFICIAL_RELATIONSHIP', 83)]	2	[('CHEBI_27300', 'vitamin D', 21, 'vitamin D'), ('GO_0048539', 'bone marrow development', 54, 'bone development'), ('GO_0065007', 'biological regulation', 91, 'regulating'), ('GO_0055073', 'cadmium ion homeostasis', 102, 'calcium homeostasis')]
S105-PMC3347028	PMC3347028	3/2012	S105-PMC3347028	['with rickets, Bone Formation and Development is SERIOUSLY altered with SEVERE Vitamin D ( i.e.']	[('IMPORTANT_CONSIDERATION', 48), ('IMPORTANT_CONSIDERATION', 71)]	2	[('GO_0048539', 'bone marrow development', 14, 'bone formation ... development'), ('CHEBI_27300', 'vitamin D', 78, 'vitamin D')]
S80-PMC3355895	PMC3355895	1/2011	S80-PMC3355895	['Calcium and Vitamin D, being key Nutrients in Bone Development, are prime CANDIDATES FOR INVESTIGATION.']	[('INCOMPLETE_EVIDENCE', 74), ('FUTURE_WORK', 85)]	2	[('CHEBI_31341', 'calcium dihydroxide', 0, 'Calcium'), ('CHEBI_27300', 'vitamin D', 12, 'vitamin D'), ('CHEBI_33284', 'nutrient', 33, 'nutrients'), ('GO_0048539', 'bone marrow development', 46, 'bone development')]
S13-PMC3472720	PMC3472720	8/2012	S13-PMC3472720	['in this MODEL, the Vitamin D deficiency experienced by the offspring is restored by the 1st week of Life, therefore the MODEL is not associated with any abnormal Bone Development and calcium and pth levels in the Adult offspring are normal [13].']	[('INCOMPLETE_EVIDENCE', 8), ('INCOMPLETE_EVIDENCE', 120)]	2	[('CHEBI_27300', 'vitamin D', 19, 'vitamin D'), ('UBERON_0000104', 'life cycle', 100, 'life'), ('GO_0048539', 'bone marrow development', 162, 'bone development'), ('UBERON_0007023', 'adult organism', 213, 'adult')]
S146-PMC3659910	PMC3659910	1/2013	S146-PMC3659910	['[34] INTERESTINGLY, Vitamin D deficiency during Pregnancy is also ASSOCIATED with RISKS of health PROBLEMS later in childhood, including improper Bone Development at 9 yrs of age, asthma,[36] Dental Cavities, schizophrenia, and type i diabetes.']	[('ANOMALY_CURIOUS_FINDING', 5), ('SUPERFICIAL_RELATIONSHIP', 66), ('IMPORTANT_CONSIDERATION', 82), ('IMPORTANT_CONSIDERATION', 98)]	4	[('CHEBI_27300', 'vitamin D', 20, 'vitamin D'), ('GO_0007565', 'female pregnancy', 48, 'pregnancy'), ('GO_0048539', 'bone marrow development', 146, 'bone development'), ('UBERON_0001076', 'neural spine', 192, 'dental cavities')]
S26-PMC3702245	PMC3702245	6/2013	S26-PMC3702245	['from Animal studies and SOME Human data, it is SUGGESTED that mineralization of the Fetal Skeleton is independent of Vitamin D and, THEREFORE, maternal Vitamin D deficiency has little EFFECT on fetal Skeletal Development.59IN CONTRAST, SOME recent OBSERVATIONAL STUDIES SUGGEST that Vitamin D nutrition during Pregnancy MAY AFFECT fetal Bone Development.']	[('INCOMPLETE_EVIDENCE', 24), ('INCOMPLETE_EVIDENCE', 47), ('PROBABLE_UNDERSTANDING', 132), ('SUPERFICIAL_RELATIONSHIP', 184), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 221), ('INCOMPLETE_EVIDENCE', 236), ('INCOMPLETE_EVIDENCE', 248), ('INCOMPLETE_EVIDENCE', 270), ('INCOMPLETE_EVIDENCE', 320), ('SUPERFICIAL_RELATIONSHIP', 324)]	10	[('NCBITaxon_33208', 'Metazoa', 5, 'animal'), ('NCBITaxon_9606', 'Homo sapiens', 29, 'human'), ('UBERON_0000922', 'embryo', 84, 'fetal'), ('UBERON_0004288', 'skeleton', 90, 'skeleton'), ('CHEBI_27300', 'vitamin D', 117, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 152, 'vitamin D'), ('GO_0001501', 'skeletal system development', 200, 'skeletal development'), ('UBERON_0004288', 'skeleton', 200, 'skeletal'), ('CHEBI_27300', 'vitamin D', 283, 'vitamin D'), ('GO_0007565', 'female pregnancy', 310, 'pregnancy'), ('GO_0048539', 'bone marrow development', 337, 'bone development')]
