	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S71-PMC2290997	PMC2290997	4/2008	S71-PMC2290997	['other health LINKS\nVARIOUS STUDIES have LINKED low 25(Oh)D levels to diseases other than cancer, raising the POSSIBILITY that Vitamin D insufficiency is CONTRIBUTING to many major illnesses.']	[('SUPERFICIAL_RELATIONSHIP', 13), ('INCOMPLETE_EVIDENCE', 19), ('SUPERFICIAL_RELATIONSHIP', 40), ('INCOMPLETE_EVIDENCE', 109), ('SUPERFICIAL_RELATIONSHIP', 153)]	5	[('CHEBI_71657', 'versiconol acetate', 51, '25(OH)D'), ('PR_000006444', 'diacylglycerol kinase delta', 57, 'D'), ('CHEBI_27300', 'vitamin D', 126, 'vitamin D')]
S74-PMC2290997	PMC2290997	4/2008	S74-PMC2290997	['STILL to be resolved, HOWEVER, is the QUESTION of WHAT levels of Vitamin D are OPTIMAL for preventing the disease—and WHETHER the statistical ASSOCIATIONS REFLECT DIFFERENT Gene pools RATHER than DIFFERENT levels of 25(Oh)D. (INTERESTINGLY, holick REPORTED in the august 1988 issue of the journal of clinical endocrinology & Metabolism that no previtamin d3formed when Human skin was exposed to sunlight on cloudless days in boston, at 42.2°n, from november through february or in edmonton, at 52°n, from october through march.)']	[('IMPORTANT_CONSIDERATION', 0), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 22), ('EXPLICIT_QUESTION', 38), ('EXPLICIT_QUESTION', 50), ('IMPORTANT_CONSIDERATION', 79), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 118), ('EXPLICIT_QUESTION', 118), ('SUPERFICIAL_RELATIONSHIP', 142), ('SUPERFICIAL_RELATIONSHIP', 155), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 163), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 184), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 196), ('ANOMALY_CURIOUS_FINDING', 226), ('INCOMPLETE_EVIDENCE', 248)]	14	[('CHEBI_27300', 'vitamin D', 65, 'vitamin D'), ('SO_0000704', 'gene', 173, 'gene'), ('CHEBI_71657', 'versiconol acetate', 216, '25(OH)D'), ('GO_0008152', 'metabolic process', 325, 'Metabolism'), ('NCBITaxon_9606', 'Homo sapiens', 369, 'human')]
S95-PMC2290997	PMC2290997	4/2008	S95-PMC2290997	['in addition, 25(Oh)D levels are inversely ASSOCIATED with the clinical status of ra patients, and greater intake of Vitamin D HAS BEEN LINKED with lower ra RISK, AS REPORTED in january 2004 in arthritis & rheumatism .']	[('SUPERFICIAL_RELATIONSHIP', 42), ('INCOMPLETE_EVIDENCE', 126), ('SUPERFICIAL_RELATIONSHIP', 135), ('IMPORTANT_CONSIDERATION', 156), ('PROBABLE_UNDERSTANDING', 162), ('INCOMPLETE_EVIDENCE', 165)]	6	[('CHEBI_71657', 'versiconol acetate', 13, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 116, 'vitamin D')]
S108-PMC2290997	PMC2290997	4/2008	S108-PMC2290997	['THESE days, MOST EXPERTS DEFINE Vitamin D deficiency AS a Serum 25(Oh)D level of less than 20 ng/ml.']	[('INCOMPLETE_EVIDENCE', 0), ('PROBABLE_UNDERSTANDING', 12), ('PROBABLE_UNDERSTANDING', 17), ('PROBABLE_UNDERSTANDING', 25), ('PROBABLE_UNDERSTANDING', 25), ('PROBABLE_UNDERSTANDING', 53)]	6	[('CHEBI_27300', 'vitamin D', 32, 'vitamin D'), ('UBERON_0001977', 'blood serum', 58, 'serum'), ('CHEBI_71657', 'versiconol acetate', 64, '25(OH)D'), ('PR_000009880', 'Lon protease, mitochondrial', 64, '25 ... OH ... D')]
S115-PMC2290997	PMC2290997	4/2008	S115-PMC2290997	['so when you ESTIMATE the number of deaths LIKELY to be attributable to uv light or Vitamin D, it does is not APPEAR TO BE the BEST policy to ADVISE People to simply keep out of the sun just to prevent skin cancer.”\nto maximize protection against cancer, grant RECOMMENDS raising 25(Oh)D levels to between 40 and 60 ng/ml.']	[('INCOMPLETE_EVIDENCE', 12), ('PROBABLE_UNDERSTANDING', 42), ('ANOMALY_CURIOUS_FINDING', 109), ('IMPORTANT_CONSIDERATION', 126), ('FUTURE_WORK', 141), ('FUTURE_WORK', 260)]	6	[('CHEBI_27300', 'vitamin D', 83, 'vitamin D'), ('NCBITaxon_10088', 'Mus <genus>', 148, 'people'), ('CHEBI_71657', 'versiconol acetate', 279, '25(OH)D'), ('PR_000008838', 'serine protease HTRA1', 279, '25(OH ... D')]
S23-PMC2798111	PMC2798111	12/2010	S23-PMC2798111	['as part of an ongoing Vitamin D supplementation trial of fully Lactating women and their infants, we SOUGHT TO DETERMINE WHETHER a dosing regimen that utilizes an oil emulsion of one drop per day to Deliver 400\u2009iu/day is effective in raising infant 25(Oh)D levels from baseline.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 101), ('QUESTION_ANSWERED_BY_THIS_WORK', 108), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 121)]	3	[('CHEBI_27300', 'vitamin D', 22, 'vitamin D'), ('GO_0007594', 'puparial adhesion', 63, 'lactating'), ('GO_0007567', 'parturition', 199, 'deliver'), ('CHEBI_71657', 'versiconol acetate', 249, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 249, '25(OH)D')]
S105-PMC2798111	PMC2798111	12/2010	S105-PMC2798111	['WHILE prescription of a Vitamin or medication and changes in Blood levels of that vitamin or medication, in this case, Vitamin D does NOT prove direct causality, the change in circulating 25(Oh)D status was INDEPENDENT of season.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('ANOMALY_CURIOUS_FINDING', 134), ('SUPERFICIAL_RELATIONSHIP', 207)]	3	[('CHEBI_33229', 'vitamin (role)', 24, 'vitamin'), ('UBERON_0000178', 'blood', 61, 'blood'), ('CHEBI_27300', 'vitamin D', 119, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 188, '25(OH)D'), ('PR_000008838', 'serine protease HTRA1', 188, '25(OH ... D')]
S5-PMC2821652	PMC2821652	2/2010	S5-PMC2821652	"[""one measurement of adherence was obtained via pill counts remaining COMPARED to a NOVEL definition for adherence using Serum 25-Hydroxy-Vitamin D (25-Oh-d) levels (absolute change in 25(Oh)D over the study period and the subject's steady-state variation in their 25(Oh)d levels).""]"	[('ANOMALY_CURIOUS_FINDING', 68), ('FULL_UNKNOWN', 82)]	2	[('UBERON_0001977', 'blood serum', 119, 'serum'), ('CHEBI_70487', '(-)-sanguinolignan C', 125, '25-hydroxy-'), ('CHEBI_27300', 'vitamin D', 136, 'vitamin D'), ('CHEBI_75393', 'Y-27632', 147, '25-OH-'), ('CHEBI_71657', 'versiconol acetate', 183, '25(OH)D'), ('CHEBI_63056', 'zinc cation', 263, '25(OH')]
S19-PMC2821652	PMC2821652	2/2010	S19-PMC2821652	['at the time of Birth, Cord Blood AS a direct reflection of fetal Vitamin D status will contain APPROXIMATELY 50–60% of the maternal circulating levels of 25(Oh)D. this RELATIONSHIP APPEARS TO BE linear EVEN at Pharmacological intakes of Vitamin D [12].']	[('PROBABLE_UNDERSTANDING', 33), ('INCOMPLETE_EVIDENCE', 95), ('SUPERFICIAL_RELATIONSHIP', 168), ('ANOMALY_CURIOUS_FINDING', 181), ('ANOMALY_CURIOUS_FINDING', 202)]	5	[('GO_0007567', 'parturition', 15, 'birth'), ('UBERON_0009472', 'axilla', 22, 'cord blood'), ('CHEBI_27300', 'vitamin D', 65, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 154, '25(OH)D'), ('CHEBI_52217', 'pharmaceutical', 210, 'pharmacological'), ('CHEBI_27300', 'vitamin D', 237, 'vitamin D')]
S23-PMC2821652	PMC2821652	2/2010	S23-PMC2821652	['THUS, in the Human fetus, Vitamin D Metabolism in all LIKELIHOOD begins with 25(Oh)D. as a result, the nutritional Vitamin D status of the Human fetus/neonate is totally DEPENDENT on the Vitamin D stores of the mother [11]; THUS, IF the mother is hypovitaminotic D, her fetus will experience depleted Vitamin D exposure throughout Gestation [14].']	[('PROBABLE_UNDERSTANDING', 0), ('PROBABLE_UNDERSTANDING', 54), ('SUPERFICIAL_RELATIONSHIP', 170), ('PROBABLE_UNDERSTANDING', 224), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 230)]	5	[('NCBITaxon_9606', 'Homo sapiens', 13, 'human'), ('CHEBI_27300', 'vitamin D', 26, 'vitamin D'), ('GO_0042359', 'vitamin D metabolic process', 26, 'vitamin D metabolism'), ('CHEBI_71657', 'versiconol acetate', 77, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 115, 'vitamin D'), ('NCBITaxon_9606', 'Homo sapiens', 139, 'human'), ('CHEBI_27300', 'vitamin D', 187, 'vitamin D'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 263, 'D'), ('CHEBI_27300', 'vitamin D', 301, 'vitamin D'), ('GO_0007565', 'female pregnancy', 331, 'gestation')]
