	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S19-PMC3271033	PMC3271033	1/2012	S19-PMC3271033	['due to the guidelines for providing Vitamin D supplements to all Breast-Fed infants, it is not ethically possible to conduct a placebo-controlled study of vitamin d supplementation in the united states.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 36, 'vitamin D'), ('GO_0007567', 'parturition', 65, 'breast'), ('UBERON_0000310', 'breast', 65, 'breast'), ('GO_0007631', 'feeding behavior', 72, 'fed')]
S72-PMC3296991	PMC3296991	2/2012	S72-PMC3296991	['caption (table-wrap): table 2\n\ncharacteristics of african american and non–african american participants.african american ( n = 40)non–african american ( n = 40) p –valuemean (sd)1rangemean (sd)1rangegestational age at Birth (weeks)39.7 (1.6)37.1–42.039.4 (1.1)37.1–41.3nsbirth weight (g)3429 (512)2372–45323419 (526)2290–4460nsage at dxa scan (days)12.8 (3.4)8–2113.4 (3.5)9–21nsmaternal parity2.1 (1.2)1–51.8 (0.8)1–3nsmaternal age (years)25.4 (5.2)18–3928.3 (5.6)18–380.02maternal bmi (kg/m2)132.2 (29.6, 35.0)18.8–49.930.9 (28.3, 33.7)20.5–66.0nsmaternal total Vitamin D intake (iu/days)698 (246)0–1326684 (253)184–1316nsmaternal 25(Oh)D (nmol/l)69.1 (26.1)33.5–118.582.3 (30.3)20.8–151.70.04cord 25(Oh)D1,2(nmol/l)36.0 (31.7, 40.8)16.7–87.548.2 (41.4, 56.1)14.1–157.50.004maternal pth (pg/ml)129.4 (24.9, 34.8)9.5–66.129.3 (23.6, 36.4)6.2–102.0Nscord pth (pg/ml)1,26.1 (4.6, 8.0)2.0–50.73.7 (2.8, 4.7)2.0–82.50.009cord Balp (u/l)1123.9 (112.2, 137.1)71.4–272.5107.7 (98.4, 117.9)58.3–197.80.04wbbmc (g)61.3 (13.1)38.3–95.961.9 (12.1)35.4–83.3nswbbmc (g per (kg^1.31))10.9 (0.9)9.1–12.711.4 (1.0)8.9–14.90.06 n % n % p –valuesexns\xa0\xa0\xa0male22551845\xa0\xa0\xa0female18452255racen/a\xa0\xa0\xa0african american401000–\xa0\xa0\xa0hispanic0–1230\xa0\xa0\xa0asian0–820\xa0\xa0\xa0caucasian0–410\xa0\xa0\xa0mixed/other0–1640maternal Vitamin D supplementationns\xa0\xa0\xa0<400 iu/day717.51127.5\xa0\xa0\xa0≥400 iu/day3382.52972.5feedingns\xa0\xa0\xa0exclusively Breast Fed1127.51947.5\xa0\xa0\xa0exclusively formula Fed1332.5615.0\xa0\xa0\xa0mixed1640.001537.5\n1geometric means and 95% confidence intervals are presented for variables requiring log transformation to conform to normal distribution;2undetectable samples assigned as 2/3 detection limit.']	N/A	N/A	[('GO_0007567', 'parturition', 219, 'birth'), ('CHEBI_27300', 'vitamin D', 565, 'vitamin D'), ('CHEBI_17792', 'organohalogen compound', 637, 'OH'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 640, 'D'), ('CHEBI_73281', '(2S)-versicolorone(1-)', 701, '25(OH)D1'), ('UBERON_0002328', 'notochord', 848, '0NSCord'), ('SO_0000153', 'BAC', 924, 'BALP'), ('CHEBI_27300', 'vitamin D', 1275, 'vitamin D'), ('UBERON_0000310', 'breast', 1377, 'breast'), ('GO_0032304', 'negative regulation of icosanoid secretion', 1384, 'fed1127'), ('GO_0044347', 'cell wall polysaccharide catabolic process', 1422, 'fed1332')]
S53-PMC3629265	PMC3629265	4/2013	S53-PMC3629265	"[""the infants in this series were exclusively bottle Fed a Cow's milk-based formula fortified with 400 iu/l of Vitamin D. they differ from the infants with Vitamin D deficiency in the cpsp study, 96.2% of whom were Breast Fed (13).""]"	N/A	N/A	[('GO_0007631', 'feeding behavior', 51, 'fed'), ('NCBITaxon_33208', 'Metazoa', 57, 'cow'), ('CHEBI_27300', 'vitamin D', 109, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 154, 'vitamin D'), ('GO_0007567', 'parturition', 213, 'breast'), ('UBERON_0000310', 'breast', 213, 'breast'), ('GO_0007631', 'feeding behavior', 220, 'fed')]
S18-PMC3668200	PMC3668200	5/2013	S18-PMC3668200	"[""Human Breast Milk contains little Vitamin D. the watersoluble fraction of Cow's Milk and Human Milk did not possess significant antirachitic activity.""]"	N/A	N/A	[('NCBITaxon_10088', 'Mus <genus>', 0, 'Human'), ('UBERON_0000310', 'breast', 6, 'breast'), ('UBERON_0001913', 'milk', 13, 'milk'), ('CHEBI_27300', 'vitamin D', 34, 'vitamin D'), ('NCBITaxon_33208', 'Metazoa', 74, 'cow'), ('UBERON_0001913', 'milk', 80, 'milk'), ('NCBITaxon_9606', 'Homo sapiens', 89, 'human'), ('UBERON_0001913', 'milk', 95, 'milk')]
S91-PMC5368580	PMC5368580	4/2017	S91-PMC5368580	['bmq, Breast-Milk-quality; bv, b-Vitamin Complex; mn, Micronutrient; vd, Vitamin D.\n\ndifferences between aliquots i, ii, and iii within a day.']	N/A	N/A	[('UBERON_0000310', 'breast', 5, 'Breast'), ('UBERON_0001913', 'milk', 12, 'Milk'), ('CHEBI_75192', 'thallium(I) acetate', 32, 'vitamin complex'), ('CHEBI_33962', 'mu4-sulfido-quadro-tetracopper(6+)', 53, 'micronutrient'), ('CHEBI_27300', 'vitamin D', 72, 'vitamin D')]
S94-PMC5368580	PMC5368580	4/2017	S94-PMC5368580	['when compared with the full-Breast aliquot iii, aliquot i was significantly lower in concentrations of Niacin, fat, vitamin afat, and Vitamin efat, whereas aliquot ii was significantly higher for Thiamin and Vitamins A, e, afat, and efat.']	N/A	N/A	[('UBERON_0000310', 'breast', 28, 'breast'), ('CHEBI_7542', 'neurotensin', 103, 'niacin'), ('CHEBI_33229', 'vitamin (role)', 134, 'vitamin'), ('CHEBI_26948', 'vitamin B1', 196, 'thiamin'), ('CHEBI_27300', 'vitamin D', 208, 'vitamins A')]
S107-PMC5368580	PMC5368580	4/2017	S107-PMC5368580	['caption (table-wrap): table 2\n\ncircadian variations in Breast-Milk concentrations for Thiamin, riboflavin, niacin, fat, and Vitamins B-6, b-12, a, and e for days 1–31vitamin or fat, %time (24 h)2n thiaminriboflavinniacinvitamin b-6vitamin b-12vitamin avitamin efatvitamin afatvitamin efatday 1\u20030800–08591785*70*8294121809790101103\u20030900–09593953942126341199811710191\u20031000–1059129113310210374*13811910594105\u20031100–11591010183122106146*981019681116\u20031200–12596118*169*75116618410787108116\u20031300–13591110096799411710711211410883\u20031400–1459910395166131137*117*142*123*96101\u20031500–15598115101731061191201051338289\u20031600–16591285121112889411910193132108\u20031700–17599108102991077571871088293\u20031800–18599818611792*162146136112107111\u20031900–19597107153125136*1469010596185109\u20032000–215920103111881051261219611112782\u20032200–23591212413193113105126828912290\u20030000–015912987911269*7569*83*78*8093\u20030200–03591196*79*50*67*59*6982808190\u20030400–055910108*1461026763*109*818012895\u20030600–0759976*61*80*71*10887849092108\u2003daily median318713734.326586.914548.845.158.429.4182\u2003variance due to Circadian fluctuation, %3.72.13.03.08.65.45.58.7<0.5<0.5\u2003variance due to between-subject variability, %81.886.373.776.854.656.748.018.767.258.4\u2003variance due to within-subject variability, %14.511.623.320.236.837.946.572.632.841.6day 2\u20030800–08591790*69*697692126118*96120109\u20030900–09597100159*116105*55981231118890\u20031000–1059886127*8586145132130120*118104\u20031100–115910107*167*97127*54119113100112118\u20031200–12591297*136*103*119*13199*125*11187114\u20031300–13594117220155128172*2109310620368\u20031400–1459811010610078132120*113*131*9181\u20031500–1559101121131151288514610310412998\u20031600–165910888090*108156113*147*10092110\u20031700–17591011095115931181199910413478\u20031800–1859410511915482891071171298280\u20031900–195987668679112310111679155112\u20032000–2159161119710185729294969286\u20032200–2359179310010910310010179103102119\u20030000–01591094*788059*8476*77*64*110127\u20030200–03591082*62*66*1118969*87*76*84113\u20030400–05595113125108*11372111707415584\u20030600–07591374*76*75*1147478*918391*85\u2003daily median317916045.122912614653.242.355.732.3190\u2003variance due to Circadian fluctuation, %3.46.63.15.53.26.86.915.4<0.5<0.5\u2003variance due to between-subject variability, %85.379.679.174.549.966.151.88.467.746.9\u2003variance due to within-subject variability, %11.313.817.819.946.927.241.276.232.353.1day 3\u20030800–08591686*61*9669*88911071068588\u20030900–0959799167*978361107135119100113\u20031000–10598101972*105228*1029610712910886\u20031100–115910107476*88134*8276908993111\u20031200–1259899*188*168*210*125*139*131*101142*102\u20031300–135911132*288*78*283*84114118106115*93\u20031400–1459695114117183*86142*100*77153*137*\u20031500–155914118*133140*107118*125*111117*101107\u20031600–16596837081*11112411412010472108\u20031700–17597116151103102*1311908910118897\u20031800–1859910794162126132881011129397\u20031900–1959612112112311710112371939776\u20032000–2159169471*878283881089810098\u20032200–2359178962*12680*11388979789105\u20030000–0159497*57*6654*617886858095\u20030200–0359998*86108*77*61*75809710483\u20030400–05591083*42*85*64*98648788100116\u20030600–0759980*41*92*94*126*71*8370*72126*\u2003daily median317316664.719321414560.241.956.037.9172\u2003variance due to Circadian fluctuation, %8.840.56.223.93.95.82.07.0<0.50.9\u2003variance due to between-subject variability, %70.030.582.459.366.959.548.123.964.359.9\u2003variance due to within-subject variability, %21.229.011.416.829.234.849.969.135.439.2\nvalues are relative medians (%) compared with the daily median unless otherwise indicated.']	N/A	N/A	[('UBERON_0000310', 'breast', 55, 'breast'), ('UBERON_0001913', 'milk', 62, 'milk'), ('CHEBI_26948', 'vitamin B1', 86, 'thiamin'), ('CHEBI_27300', 'vitamin D', 124, 'vitamins B'), ('GO_0051216', 'cartilage development', 1052, 'circadian'), ('GO_0051216', 'cartilage development', 2063, 'circadian'), ('GO_0051216', 'cartilage development', 3076, 'circadian')]
S126-PMC5368580	PMC5368580	4/2017	S126-PMC5368580	['Thiamin, riboflavin, and Vitamins B-6, a, and afatconcentrations in Breast Milk were significantly increased when Supplements were consumed ( figure 3 ), with median increases >180% (riboflavin and Vitamin B-6) and 120–130% (Thiamin and Vitamins A and afat) compared with the median baseline value of day 1.']	N/A	N/A	[('CHEBI_9544', 'thiethylperazine', 0, 'Thiamin'), ('CHEBI_27300', 'vitamin D', 25, 'vitamins B'), ('PR_000000037', 'BMP receptor type-2', 34, 'B'), ('UBERON_0000310', 'breast', 68, 'breast'), ('UBERON_0001913', 'milk', 75, 'milk'), ('CHEBI_33341', 'titanium atom', 114, 'supplements'), ('CHEBI_27300', 'vitamin D', 198, 'vitamin B'), ('PR_000017255', 'Vang-like protein 1', 198, 'vitamin B-6'), ('CHEBI_26948', 'vitamin B1', 225, 'thiamin'), ('CHEBI_27300', 'vitamin D', 237, 'vitamins A')]
S64-PMC5679631	PMC5679631	11/2017	S64-PMC5679631	['in the analysis regarding supplementation of the infant, both bottle Fed and combination Fed (bottle and Breast Milk) children were excluded because commercial formulas contain Vitamin d and the amount of Vitamin D supplementation would vary depending on the volume of formula consumed.']	N/A	N/A	[('GO_0007631', 'feeding behavior', 69, 'fed'), ('GO_0007631', 'feeding behavior', 89, 'fed'), ('UBERON_0000310', 'breast', 105, 'breast'), ('UBERON_0001913', 'milk', 112, 'milk'), ('CHEBI_33229', 'vitamin (role)', 177, 'vitamin'), ('CHEBI_27300', 'vitamin D', 205, 'vitamin D')]
S86-PMC5679631	PMC5679631	11/2017	S86-PMC5679631	['finally, there was an expected difference among the quintiles in terms of season of Blood sampling in that the higher quintiles included a lower percentage of mothers giving blood during the winter season and a higher percentage in the summer.10.1371/journal.pone.0188011.t001\n\ncaption (table-wrap): table 1\ncharacteristics of the study population (n = 913).maternal multivitamin supplementation containing Vitamin D (n = 913)maternal Plasma 25(Oh)D nmol/l (n = 892)infant Vitamin D supplementation§(n = 616)none< 10 μg≥ 10 μgq 1q 2q 3q 4q 5yesno7.7–27.3#27.4–37.3#37.4–47.8#47.9–59.9#60.0–126.4#n = 350n = 144n = 41921.4 (4.3)&32.3 (2.9)&43.0 (3.2)&53.3 (3.5)&71.9 (10.9)&n = 441n = 165n (%)n (%)n (%)n (%)n (%)n (%)n (%)n (%)n (%)n (%) mode and place of Delivery Vaginal / home171 (48.9)71 (49.3)188 (44.9)80 (44.9)87 (48.6)80 (44.7)92 (51.7)78 (43.8)245 (55.6)93 (56.3)Vaginal / hospital137 (39.1)56 (38.9)174 (41.5)68 (38.2)74 (41.3)77 (43.0)63 (35.4)78 (43.8)157 (35.6)58 (35.2)c-section / hospital36 (10.3)12 (8.3)47 (11.2)21 (11.8)15 (8.4)19 (10.6)21 (11.8)18 (10.1)39 (8.8)14 (8.5)missing6 (1.7)5 (3.5)10 (2.4)9 (5.1)3 (1.7)3 (1.7)2 (1.1)4 (2.2)00 number of siblings none130 (37.1)68 (47.2)166 (39.6)71 (39.9)71 (39.7)73 (40.8)83 (46.7)61 (34.3)185 (42)46 (27.9)1153 (43.7)51 (35.4)197 (47.0)79 (44.4)79 (44.1)82 (45.8)72 (40.4)77 (43.2)189 (42.8)76 (46.1)2 or more66 (18.9)25 (17.4)56 (13.4)28 (15.7)28 (15.6)24 (13.4)23 (12.9)40 (22.5)66 (15)43 (26)missing1 (0.3)0001 (0.6)0001 (0.2)0 recruitment group conventional233 (66.6)66 (45.8)322 (76.8)114 (64)117 (65.4)121 (67.6)129 (72.5)132 (74.2)298 (67.6)54 (32.7)alternative117 (33.4)78 (54.2)97 (23.2)64 (36)62 (34.6)58 (32.4)49 (27.5)46 (25.8)143 (32.4)111 (67.3) maternal Vitamin D quintile 1104 (29.7)30 (20.8)44 (10.5)64 (14.5)40 (24.2)283 (23.7)30 (20.8)66 (15.8)87 (19.7)38 (23)359 (16.9)25 (17.4)95 (22.7)88 (20)24 (14.5)460 (17.1)22 (15.3)96 (22.9)98 (22.2)28 (17)538 (10.9)30 (20.8)110 (26.2)96 (21.8)29 (17.7)missing6 (1.7)7 (4.9)8 (1.9)8 (1.8)6 (3.6) sex male196 (56)63 (43.8)200 (47.7)102 (57.3)87 (48.6)93 (52)78 (43.8)89 (50)219 (49.7)81 (49.1)female154 (44)81 (56.2)219 (52.3)76 (42.7)92 (51.4)86 (48)100 (56.2)89 (50)222 (50.3)84 (50.9) vaginitis (last month of Pregnancy) no319 (91.2)123 (85.4)372 (88.8)156 (87.6)161 (89.9)163 (91)162 (91)153 (86)409 (92.7)143 (86.7)yes25 (7.1)16 (11.1)37 (8.8)13 (7.3)15 (8.4)13 (7.3)14 (7.9)21 (11.8)32 (7.3)22 (13.3)missing6 (1.7)5 (3.5)10 (2.4)9 (5.1)3 (1.7)3 (1.7)2 (1.1)4 (2.2)00 mode of infant Feeding Breast Feeding243 (69.4)105 (72.9)268 (64.0)107 (60.1)125 (69.8)114 (63.7)128 (71.9)128 (71.9)bottle feeding80 (22.9)25 (17.4)103 (24.6)52 (29.2)39 (21.8)50 (27.9)29 (16.3)34 (19.1)combination feeding26 (7.4)14 (9.7)47 (11.2)19 (10.7)15 (8.4)15 (8.4)21 (11.8)15 (8.4)missing1 (0.3)01 (0.2)00001 (0.6) season of maternal Blood sampling winter89 (50)69 (38.6)49 (27.4)41 (23)22 (12.4)spring54 (30.3)51 (28.5)46 (25.7)31 (17.4)16 (8.9)summer8 (4.5)23 (12.8)40 (22.3)66 (37.1)82 (46.1)autumn27 (15.2)36 (20.1)44 (24.6)40 (22.5)58 (32.6)\n§only Breast Fed children;\n#range;\n&mean (sd)\n\nmaternal 25(Oh)D and use of multivitamin supplements containing Vitamin D\nmaternal 25(Oh)D concentrations of the entire group ranged from 7.7 to 126.3 nmol/l with a mean of 44.3, sd 18.3 nmol/l.']	N/A	N/A	"[('UBERON_0000178', 'blood', 84, 'blood'), ('CHEBI_27300', 'vitamin D', 407, 'vitamin D'), ('UBERON_0001969', 'blood plasma', 435, 'plasma'), ('CHEBI_71657', 'versiconol acetate', 442, '25(OH)D'), ('PR_000008838', 'serine protease HTRA1', 442, '25(OH ... D'), ('CHEBI_28384', 'vitamin K', 473, 'Vitamin D'), ('PR_000006444', 'diacylglycerol kinase delta', 481, 'D'), ('GO_0007586', 'digestion', 756, 'Delivery'), ('UBERON_0000970', 'eye', 765, 'Vaginal'), ('UBERON_0000970', 'eye', 872, 'Vaginal'), ('CHEBI_28384', 'vitamin K', 1733, 'Vitamin D'), ('GO_0007565', 'female pregnancy', 2237, 'Pregnancy'), ('GO_0007631', 'feeding behavior', 2512, 'Feeding'), ('UBERON_0000310', 'breast', 2520, 'Breast'), ('GO_0070479', ""nuclear-transcribed mRNA catabolic process, 5'-3' exonucleolytic nonsense-mediated decay"", 2527, 'Feeding243'), ('UBERON_0000178', 'blood', 2840, 'Blood'), ('GO_0007567', 'parturition', 3059, 'breast'), ('UBERON_0000310', 'breast', 3059, 'breast'), ('GO_0007631', 'feeding behavior', 3066, 'fed'), ('CHEBI_71657', 'versiconol acetate', 3109, '25(OH)D'), ('PR_000009880', 'Lon protease, mitochondrial', 3109, '25 ... OH ... D'), ('CHEBI_27300', 'vitamin D', 3164, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 3183, '25(OH)D'), ('PR_000006444', 'diacylglycerol kinase delta', 3189, 'D')]"
