	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S99-BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640	4/2010	S99-BMJ_2010_Apr_29_340_c1640	['ultraviolet radiation exposure during the first trimester would be expected to specifically INFLUENCE Vitamin D concentrations up to early in the second trimester, given that Vitamin D has a half life of one to two months.45in RECENT australian work, higher levels of ambient ultraviolet radiation were ASSOCIATED with higher Vitamin D concentrations at the population level with a lag of one and a half months.46\n\nPOSSIBLE mechanisms\nfirst trimester Vitamin D concentrations MIGHT be particularly IMPORTANT in the development of the Central Nervous System BECAUSE during Early Embryonic Development, Vitamin D receptors are Expressed in the Neuroepithelium and later in the Subventricular Zone.15myelination occurs later; EVEN in mid-Gestation (19-24 weeks) Cortical Axonal tracts are not yet myelinated,47with major myelination of several areas occurring as late as 29-39 weeks.48in addition, the in utero Development Of Immune central Tolerance occurs in the first trimester and Vitamin D has immunomodulating properties.']	[('SUPERFICIAL_RELATIONSHIP', 92), ('INCOMPLETE_EVIDENCE', 227), ('SUPERFICIAL_RELATIONSHIP', 303), ('INCOMPLETE_EVIDENCE', 415), ('INCOMPLETE_EVIDENCE', 476), ('IMPORTANT_CONSIDERATION', 498), ('PROBABLE_UNDERSTANDING', 557), ('ANOMALY_CURIOUS_FINDING', 723)]	8	[('CHEBI_27300', 'vitamin D', 102, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 175, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 326, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 451, 'vitamin D'), ('UBERON_0001017', 'central nervous system', 534, 'central nervous system'), ('UBERON_0019248', 'early embryo', 572, 'early embryonic'), ('GO_0009790', 'embryo development', 578, 'embryonic development'), ('CHEBI_27300', 'vitamin D', 601, 'vitamin D'), ('GO_0010467', 'gene expression', 625, 'expressed'), ('UBERON_0034705', 'developing neuroepithelium', 642, 'neuroepithelium'), ('UBERON_0004922', 'postnatal subventricular zone', 675, 'subventricular zone'), ('GO_0007565', 'female pregnancy', 735, 'gestation'), ('UBERON_0001851', 'cortex', 759, 'cortical'), ('GO_0030424', 'axon', 768, 'axonal'), ('GO_0034102', 'erythrocyte clearance', 908, 'development of ... tolerance'), ('UBERON_0002405', 'immune system', 923, 'immune'), ('CHEBI_27300', 'vitamin D', 982, 'vitamin D')]
S84-PMC2582131	PMC2582131	11/2008	S84-PMC2582131	['the MAJOR sources of Vitamin D in the body are dietary Vitamin D intake and supplementation as well as Endogenous Production Of Vitamin D in the skin exposed to sunlight.']	[('IMPORTANT_CONSIDERATION', 4)]	1	[('CHEBI_27300', 'vitamin D', 21, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 55, 'vitamin D'), ('GO_0009790', 'embryo development', 103, 'endogenous'), ('GO_0018240', 'protein S-linked glycosylation via cysteine', 114, 'production of vitamin D'), ('CHEBI_27300', 'vitamin D', 128, 'vitamin D')]
S93-PMC2582131	PMC2582131	11/2008	S93-PMC2582131	['for instance, Endogenous Production Of Vitamin D In the Skin due to sun exposure is a MAJOR source of Plasma 25-[Oh] D. sun exposure could be positively CORRELATED with outdoor physical activity, a PROTECTIVE FACTOR for Insulin resistance and gdm[32]–[34].']	[('IMPORTANT_CONSIDERATION', 86), ('SUPERFICIAL_RELATIONSHIP', 153), ('SUPERFICIAL_RELATIONSHIP', 198)]	3	[('GO_0009790', 'embryo development', 14, 'endogenous'), ('GO_1902907', 'proteasome storage granule disassembly', 25, 'production of vitamin D in ... skin'), ('CHEBI_27300', 'vitamin D', 39, 'vitamin D'), ('UBERON_0001969', 'blood plasma', 102, 'plasma'), ('CHEBI_34300', '2-naphthoyl-CoA', 109, '25-[OH] D'), ('PR_000045358', 'insulin family protein', 220, 'insulin')]
S435-PMC3407995	PMC3407995	7/2012	S435-PMC3407995	['their RECOMMENDATION was 37.5–50 μg 1500–2000 iu) per day in Pregnant and Lactating women with Vitamin D deficiency [172].table 1includes RECOMMENDATIONS from various health agencies and governments around the world.Nutrients-04-00799-t001_table 1\n\ncaption (table-wrap): table 1\n\nVitamin D intake RECOMMENDATIONS during Pregnancy and Lactation.agency/governmentrecommendationuk—for the elderly, Pregnant & Lactating women [173]dietary reference values 10 µg/day (400 iu/day)uk department of health 2007—for Pregnant and Lactating women [45]10 µg/day (400 iu/day)uk national institute of health and clinical excellence guideline review panel 2007 [45]all women SHOULD BE informed about the IMPORTANCE for their own and their baby’s health of maintaining adequate Vitamin D stores during Pregnancy and whilst Breast feeding and may choose to take 400 iu/day.canadian paediatric society [45]50 μg/day (2000 iu/day) throughout Pregnancyfederal department of health canada [45]5 μg/day (200 iu/day) for Pregnant and Breast-feeding womeneuropean commission [45]10 μg/day (400 iu/day) during Pregnancyworld health organisation 2004 [45]5 μg/day (200 iu/day) during Pregnancythe institute of medicine us 2010 [172,174]15 μg/day (600 iu/day) in Pregnant and Lactating womenus Endocrine task force on Vitamin D 2011 [174]37.5–50 μg/day (1500–2000 iu) in Pregnant and Lactating women with Vitamin D deficiency.']	[('FUTURE_WORK', 6), ('FUTURE_WORK', 138), ('FUTURE_WORK', 297), ('FUTURE_WORK', 660), ('IMPORTANT_CONSIDERATION', 689)]	5	[('GO_0007565', 'female pregnancy', 61, 'pregnant'), ('GO_0007594', 'puparial adhesion', 74, 'lactating'), ('CHEBI_27300', 'vitamin D', 95, 'vitamin D'), ('CHEBI_33284', 'nutrient', 216, 'nutrients'), ('CHEBI_28384', 'vitamin K', 280, 'Vitamin D'), ('GO_0007565', 'female pregnancy', 320, 'pregnancy'), ('GO_0007595', 'lactation', 334, 'lactation'), ('GO_0007565', 'female pregnancy', 395, 'pregnant'), ('GO_0007594', 'puparial adhesion', 406, 'lactating'), ('GO_0007565', 'female pregnancy', 507, 'pregnant'), ('GO_0007594', 'puparial adhesion', 520, 'lactating'), ('CHEBI_27300', 'vitamin D', 762, 'vitamin D'), ('GO_0007565', 'female pregnancy', 786, 'pregnancy'), ('UBERON_0000310', 'breast', 807, 'breast'), ('GO_0007565', 'female pregnancy', 923, 'pregnancyFederal'), ('GO_0007565', 'female pregnancy', 998, 'pregnant'), ('UBERON_0000310', 'breast', 1011, 'breast'), ('GO_0014065', 'phosphatidylinositol 3-kinase signaling', 1085, 'pregnancyWorld'), ('GO_0036240', 'septal periplasm', 1158, 'pregnancyThe'), ('GO_0007565', 'female pregnancy', 1236, 'pregnant'), ('GO_0007594', 'puparial adhesion', 1249, 'lactating'), ('GO_0009790', 'embryo development', 1267, 'Endocrine'), ('UBERON_0005063', 'left ventricular compact myocardium', 1267, 'Endocrine'), ('CHEBI_28384', 'vitamin K', 1291, 'Vitamin D'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 1291, 'Vitamin D'), ('GO_0007565', 'female pregnancy', 1344, 'pregnant'), ('GO_0007594', 'puparial adhesion', 1357, 'lactating'), ('CHEBI_27300', 'vitamin D', 1378, 'vitamin D')]
S67-PMC3465343	PMC3465343	10/2012	S67-PMC3465343	['vad induced Skeletal abnormalities in neonatal Rats\nbecause Vitamin A is REQUIRED for Skeletal Development during Embryo Development, we also exmined the OTHER Skeletal System of neonatal Rats by the same anteroposterior radiography.']	[('IMPORTANT_CONSIDERATION', 73), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 154)]	2	[('UBERON_0004288', 'skeleton', 12, 'skeletal'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 47, 'rats'), ('CHEBI_27300', 'vitamin D', 60, 'vitamin A'), ('GO_0001501', 'skeletal system development', 86, 'skeletal development'), ('UBERON_0004288', 'skeleton', 86, 'skeletal'), ('GO_0009790', 'embryo development', 114, 'embryo development'), ('UBERON_0000922', 'embryo', 114, 'embryo'), ('UBERON_0001434', 'skeletal system', 160, 'skeletal system'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 188, 'rats')]
S126-PMC3465343	PMC3465343	10/2012	S126-PMC3465343	['the phenomenon that Gestational Vitamin A deficiency disrupts Embryonic Development HAS BEEN KNOWN for over 80 years.']	[('INCOMPLETE_EVIDENCE', 84), ('INCOMPLETE_EVIDENCE', 93)]	2	[('GO_0007565', 'female pregnancy', 20, 'gestational'), ('CHEBI_27300', 'vitamin D', 32, 'vitamin A'), ('GO_0009790', 'embryo development', 62, 'embryonic development'), ('UBERON_0000922', 'embryo', 62, 'embryonic')]
S2-PMC3471827	PMC3471827	10/2012	S2-PMC3471827	['ttp and Vitamin E are ESSENTIAL for Productive Pregnancy in rodents, but their precise physiological ROLE in Embryogenesis is UNKNOWN.']	[('IMPORTANT_CONSIDERATION', 22), ('SUPERFICIAL_RELATIONSHIP', 101), ('FULL_UNKNOWN', 126)]	3	[('CHEBI_27300', 'vitamin D', 8, 'vitamin E'), ('GO_0007128', 'meiotic prophase I', 36, 'productive'), ('GO_0007565', 'female pregnancy', 47, 'pregnancy'), ('GO_0009790', 'embryo development', 109, 'embryogenesis')]
S107-PMC3472720	PMC3472720	8/2012	S107-PMC3472720	['eae symptoms in the f2generation are equally increased IF it is either the f1mother or the f1father that has been Vitamin D-deprived during Embryogenesis.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 55)]	1	[('CHEBI_27300', 'vitamin D', 114, 'vitamin D'), ('GO_0009790', 'embryo development', 140, 'embryogenesis')]
S113-PMC3488410	PMC3488410	10/2012	S113-PMC3488410	['the Vitamin D deficiency MODEL APPEARS TO BE useful to study the IMPACT of Brain disturbances during Embryonic/fetal Development [127,128].']	[('INCOMPLETE_EVIDENCE', 25), ('ANOMALY_CURIOUS_FINDING', 31), ('SUPERFICIAL_RELATIONSHIP', 65)]	3	[('CHEBI_27300', 'vitamin D', 4, 'vitamin D'), ('UBERON_0000955', 'brain', 75, 'brain'), ('GO_0009790', 'embryo development', 101, 'embryonic ... development'), ('UBERON_0000922', 'embryo', 101, 'embryonic')]
S24-PMC3651971	PMC3651971	5/2013	S24-PMC3651971	['introduction\nrisk for Cognitive and motor impairment begins in the Womb, where nutritional restrictions on Embryofetal Tissue growth, differentiation, development and Maturation MAY disturb growth, maturation and function of the Central Nervous System.1neural myelination and Synaptogenesis are underway before 24\u2005weeks’ Gestational age, Neural Tube Formation and Cell Migration are complete before the third Trimester of Pregnancy, and basic structures of the Brain formed before Birth.2as complex structures and functions extend as a cascade, disruptions to nascent systems by nutritional and OTHER insults CAN be amplified with age.3\nEmbryofetal Development is sensitive to Gestational deficiency in Vitamin A,4most EVIDENT in Animals by gross anomalies in Organ and Tissue Morphogenesis, development, structure and function.5–7Retinoic Acid, the oxidised Metabolite and transcriptional ligand of Vitamin A, Regulates the Expression of hox Genes that are essential in Neural Tube Formation,8the Development Of Neurons, and in Synaptic Signalling that UNDERLIES Learning and Memory.9–13developing neural Tissue in the Mouse is ESPECIALLY sensitive to variation in Retinoic Acid exposure near Parturition, a time analogous to the second Trimester of Human Gestation, when deficiency can induce behavioural problems and mild structural damage within the Limbic Cortex.14\nchronic dietary Vitamin A deficiency is common among Pregnant women in poor countries,1516leading TO concern that it MAY have adverse consequences for Cognitive and Motor Development Of the Fetus.']	[('INCOMPLETE_EVIDENCE', 178), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 595), ('INCOMPLETE_EVIDENCE', 609), ('PROBABLE_UNDERSTANDING', 719), ('SUPERFICIAL_RELATIONSHIP', 1054), ('ANOMALY_CURIOUS_FINDING', 1129), ('QUESTION_ANSWERED_BY_THIS_WORK', 1469), ('INCOMPLETE_EVIDENCE', 1488)]	8	[('GO_0050890', 'cognition', 22, 'cognitive'), ('UBERON_0002396', 'vomer', 67, 'womb'), ('UBERON_0000922', 'embryo', 107, 'embryofetal'), ('UBERON_0000479', 'tissue', 119, 'tissue'), ('GO_0007618', 'mating', 167, 'maturation'), ('UBERON_0001017', 'central nervous system', 229, 'central nervous system'), ('GO_0007416', 'synapse assembly', 276, 'synaptogenesis'), ('GO_0007565', 'female pregnancy', 321, 'gestational'), ('GO_0042136', 'neurotransmitter biosynthetic process', 338, 'neural tube formation'), ('UBERON_0001049', 'neural tube', 338, 'neural tube'), ('GO_0016477', 'cell migration', 364, 'cell migration'), ('GO_0009294', 'DNA mediated transformation', 409, 'trimester'), ('GO_0007565', 'female pregnancy', 422, 'pregnancy'), ('UBERON_0000955', 'brain', 461, 'brain'), ('GO_0007567', 'parturition', 481, 'birth'), ('GO_0009790', 'embryo development', 637, 'Embryofetal development'), ('UBERON_0000922', 'embryo', 637, 'Embryofetal'), ('GO_0007565', 'female pregnancy', 677, 'gestational'), ('CHEBI_27300', 'vitamin D', 703, 'vitamin A'), ('NCBITaxon_33208', 'Metazoa', 730, 'animals'), ('UBERON_0000062', 'organ', 760, 'organ'), ('GO_0048729', 'tissue morphogenesis', 770, 'tissue morphogenesis'), ('UBERON_0000479', 'tissue', 770, 'tissue'), ('CHEBI_52071', 'dextran', 828, '5'), ('CHEBI_24115', 'fuconate', 830, '7Retinoic acid'), ('CHEBI_39382', 'flufenoxuron', 859, 'metabolite'), ('CHEBI_27300', 'vitamin D', 900, 'vitamin A'), ('GO_0065007', 'biological regulation', 911, 'regulates'), ('GO_0010467', 'gene expression', 925, 'expression'), ('SO_0000704', 'gene', 943, 'genes'), ('GO_0042136', 'neurotransmitter biosynthetic process', 971, 'neural tube formation'), ('UBERON_0001049', 'neural tube', 971, 'neural tube'), ('GO_0046697', 'decidualization', 998, 'development of neurons'), ('CL_0000540', 'neuron', 1013, 'neurons'), ('GO_0045202', 'synapse', 1029, 'synaptic'), ('GO_0099536', 'synaptic signaling', 1029, 'synaptic signalling'), ('GO_0007612', 'learning', 1064, 'learning'), ('GO_0007613', 'memory', 1077, 'memory'), ('UBERON_0000479', 'tissue', 1106, 'tissue'), ('NCBITaxon_10088', 'Mus <genus>', 1120, 'mouse'), ('CHEBI_26536', 'retinoic acid', 1166, 'retinoic acid'), ('GO_0019230', 'proprioception', 1194, 'parturition'), ('GO_0009294', 'DNA mediated transformation', 1238, 'trimester'), ('NCBITaxon_9606', 'Homo sapiens', 1251, 'human'), ('GO_0007565', 'female pregnancy', 1257, 'gestation'), ('UBERON_0016542', 'limbic cortex', 1354, 'limbic cortex'), ('CHEBI_27300', 'vitamin D', 1387, 'vitamin A'), ('GO_0007565', 'female pregnancy', 1424, 'pregnant'), ('GO_0050890', 'cognition', 1522, 'cognitive ...'), ('GO_0048870', 'cell motility', 1536, 'motor development of ... fetus')]
