	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S18-BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640	4/2010	S18-BMJ_2010_Apr_29_340_c1640	['this EVIDENCE comes from both case-control and cohort studies and INDICATES that age of operation for such a PROTECTIVE EFFECT MIGHT include both childhood and early Adulthood.67891011\nexposure to ultraviolet radiation in early Life has NOT YET been formally examined but MIGHT be LINKED to excess risk of multiple sclerosis at Birth through seasonal deficiency in maternal Vitamin D concentrations.12A study of half siblings with multiple sclerosis has ALSO SHOWN that risk CAN be maternally MEDIATED.13pregnancy is a vulnerable time for Vitamin d deficiency BECAUSE of increased physiological needs and reduced maternal outdoor activity.14experimental data on Animal Fetal Development INDICATE that Cerebral White Matter is responsive to Vitamin D and that Oligodendrocytes in the Brain and Spinal Cord have Vitamin D Receptors.1516furthermore, maternal Vitamin D depletion alters Neurogenesis in the developing Rat Brain,17with subsequent altered Gene Expression in Adult Life.18a RECENT Genetic STUDY in Humans has FURTHER IMPLICATED Vitamin D as a strong environmental CANDIDATE by SHOWING direct functional INTERACTION with the major locus that determines susceptibility to multiple sclerosis.19ALTHOUGH Human EVIDENCE pertaining to fetal development HAS BEEN DIFFICULT to obtain, the body of RELATED EVIDENCE to date has led SOME to RECOMMEND Antenatal supplementation with Vitamin D to prevent multiple sclerosis.14\nAS an indicator of POSSIBLE Perinatal environmental exposures, such as ultraviolet radiation, individual studies in the northern hemisphere have examined month of Birth and risk of multiple sclerosis with VARIED results.2021222324a large RECENT pooled analysis of Births in the northern hemisphere, HOWEVER, SHOWED an excess of multiple sclerosis among People Born in may and a relative deficit among those Born in november; these results were stronger in familial cases and SUGGESTED INTERACTIONS between Genes and environment that are RELATED to climate and that MIGHT act during Gestation or shortly after Birth.12we EXAMINED month of Birth and risk of multiple sclerosis in australia.']	[('INCOMPLETE_EVIDENCE', 5), ('INCOMPLETE_EVIDENCE', 66), ('SUPERFICIAL_RELATIONSHIP', 109), ('SUPERFICIAL_RELATIONSHIP', 120), ('INCOMPLETE_EVIDENCE', 127), ('FULL_UNKNOWN', 237), ('INCOMPLETE_EVIDENCE', 272), ('SUPERFICIAL_RELATIONSHIP', 281), ('INCOMPLETE_EVIDENCE', 399), ('INCOMPLETE_EVIDENCE', 454), ('INCOMPLETE_EVIDENCE', 475), ('SUPERFICIAL_RELATIONSHIP', 493), ('PROBABLE_UNDERSTANDING', 560), ('INCOMPLETE_EVIDENCE', 687), ('INCOMPLETE_EVIDENCE', 984), ('INCOMPLETE_EVIDENCE', 1019), ('SUPERFICIAL_RELATIONSHIP', 1027), ('INCOMPLETE_EVIDENCE', 1074), ('INCOMPLETE_EVIDENCE', 1087), ('SUPERFICIAL_RELATIONSHIP', 1113), ('ANOMALY_CURIOUS_FINDING', 1199), ('ANOMALY_CURIOUS_FINDING', 1199), ('INCOMPLETE_EVIDENCE', 1216), ('INCOMPLETE_EVIDENCE', 1257), ('DIFFICULT_TASK', 1266), ('INCOMPLETE_EVIDENCE', 1299), ('SUPERFICIAL_RELATIONSHIP', 1299), ('INCOMPLETE_EVIDENCE', 1332), ('FUTURE_WORK', 1340), ('PROBABLE_UNDERSTANDING', 1424), ('INCOMPLETE_EVIDENCE', 1443), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 1629), ('INCOMPLETE_EVIDENCE', 1662), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 1723), ('INCOMPLETE_EVIDENCE', 1732), ('INCOMPLETE_EVIDENCE', 1899), ('SUPERFICIAL_RELATIONSHIP', 1909), ('SUPERFICIAL_RELATIONSHIP', 1961), ('INCOMPLETE_EVIDENCE', 1989), ('QUESTION_ANSWERED_BY_THIS_WORK', 2044)]	40	[('UBERON_0000113', 'post-juvenile adult stage', 166, 'adulthood'), ('UBERON_0000104', 'life cycle', 228, 'life'), ('GO_0007567', 'parturition', 328, 'birth'), ('CHEBI_27300', 'vitamin D', 374, 'vitamin D'), ('CHEBI_33229', 'vitamin (role)', 539, 'vitamin'), ('NCBITaxon_33208', 'Metazoa', 662, 'animal'), ('GO_0002065', 'columnar/cuboidal epithelial cell differentiation', 669, 'fetal development'), ('UBERON_0002437', 'cerebral hemisphere white matter', 701, 'cerebral white matter'), ('CHEBI_27300', 'vitamin D', 740, 'vitamin D'), ('CL_0000128', 'oligodendrocyte', 759, 'oligodendrocytes'), ('UBERON_0000955', 'brain', 783, 'brain'), ('UBERON_0002240', 'spinal cord', 793, 'spinal cord'), ('CHEBI_27300', 'vitamin D', 810, 'vitamin D'), ('PR_000001708', 'sphingosine 1-phosphate receptor 3', 810, 'vitamin D receptors'), ('CHEBI_27300', 'vitamin D', 856, 'vitamin D'), ('GO_0022008', 'neurogenesis', 883, 'neurogenesis'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 914, 'rat'), ('UBERON_0000955', 'brain', 918, 'brain'), ('GO_0010467', 'gene expression', 950, 'gene expression'), ('SO_0000704', 'gene', 950, 'gene'), ('UBERON_0000113', 'post-juvenile adult stage', 969, 'adult life'), ('SO_0000704', 'gene', 991, 'genetic'), ('NCBITaxon_9606', 'Homo sapiens', 1008, 'humans'), ('CHEBI_27300', 'vitamin D', 1038, 'vitamin D'), ('NCBITaxon_9606', 'Homo sapiens', 1210, 'human'), ('GO_0007567', 'parturition', 1350, 'antenatal'), ('CHEBI_27300', 'vitamin D', 1381, 'vitamin D'), ('GO_0036268', 'swimming', 1452, 'perinatal'), ('UBERON_0012101', 'perinatal stage', 1452, 'perinatal'), ('GO_0007567', 'parturition', 1587, 'birth'), ('GO_0007567', 'parturition', 1688, 'births'), ('NCBITaxon_10088', 'Mus <genus>', 1777, 'people'), ('GO_0007567', 'parturition', 1784, 'born'), ('GO_0007567', 'parturition', 1831, 'born'), ('SO_0000704', 'gene', 1930, 'genes'), ('GO_0007565', 'female pregnancy', 2006, 'gestation'), ('GO_0007567', 'parturition', 2033, 'birth'), ('GO_0007567', 'parturition', 2062, 'birth')]
S153-PMC1281283	PMC1281283	10/2005	S153-PMC1281283	['HOWEVER, fish also contain Nutrients such as iron, Vitamin E, Selenium, and Long-Chain N-3 polyunsaturated Fatty Acids that MAY benefit Brain development (clarkson and strain 2003;national research council 2000;neuringer et al.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 124)]	2	[('CHEBI_33284', 'nutrient', 27, 'nutrients'), ('CHEBI_27300', 'vitamin D', 51, 'vitamin E'), ('CHEBI_27568', 'selenium atom', 62, 'selenium'), ('CHEBI_32805', 'cis-aconitic acid', 76, 'long-chain n-3'), ('CHEBI_35366', 'fatty acid', 107, 'fatty acids'), ('UBERON_0000955', 'brain', 136, 'brain')]
S133-PMC2396486	PMC2396486	6/2008	S133-PMC2396486	['combined with OTHER experimental findings, THE CURRENT STUDY LENDS FURTHER CREDIBILITY to the NOTION that developmental Vitamin D deficiency IMPACTS adversely on normal Brain Development[30].']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 14), ('QUESTION_ANSWERED_BY_THIS_WORK', 43), ('INCOMPLETE_EVIDENCE', 61), ('INCOMPLETE_EVIDENCE', 94), ('SUPERFICIAL_RELATIONSHIP', 141)]	5	[('CHEBI_27300', 'vitamin D', 120, 'vitamin D'), ('GO_0007420', 'brain development', 169, 'brain development'), ('UBERON_0000955', 'brain', 169, 'brain')]
S131-PMC2873552	PMC2873552	4/2010	S131-PMC2873552	"[""second, in addition to mcgrace's list of diseases, Animal MODEL studies and epidemiological surveys have FURTHER LINKED Vitamin D insufficiency to Cardiovascular disease and Inflammatory Bowel disease [17,30,31], as well as abnormal Brain Development [31].""]"	[('INCOMPLETE_EVIDENCE', 58), ('INCOMPLETE_EVIDENCE', 105), ('SUPERFICIAL_RELATIONSHIP', 113)]	3	[('NCBITaxon_33208', 'Metazoa', 51, 'animal'), ('CHEBI_27300', 'vitamin D', 120, 'vitamin D'), ('UBERON_0004535', 'cardiovascular system', 147, 'cardiovascular'), ('UBERON_0001782', 'pigmented layer of retina', 174, 'inflammatory bowel'), ('GO_0007420', 'brain development', 233, 'brain development'), ('UBERON_0000955', 'brain', 233, 'brain')]
S146-PMC2889879	PMC2889879	5/2010	S146-PMC2889879	['our results of the PROTECTIVE EFFECT of fatty fish COULD IN PART be due to the content of Vitamin D. WHILE the epidemiological EVIDENCE LINKING low Prenatal Vitamin D and schizophrenia REMAINS INCONCLUSIVE, Rodent MODELS have provided COMPELLING EVIDENCE about the ROLE of Vitamin D deficiency for Brain Development like larger lateral volumes [36], subtle Memory dysfunction and altered attention processing [37] which have IMPLICATIONS for neuropsychiatric disorders.']	[('SUPERFICIAL_RELATIONSHIP', 19), ('SUPERFICIAL_RELATIONSHIP', 30), ('INCOMPLETE_EVIDENCE', 51), ('INCOMPLETE_EVIDENCE', 57), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 101), ('INCOMPLETE_EVIDENCE', 127), ('SUPERFICIAL_RELATIONSHIP', 136), ('INCOMPLETE_EVIDENCE', 185), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 193), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 214), ('INCOMPLETE_EVIDENCE', 235), ('SUPERFICIAL_RELATIONSHIP', 265), ('IMPORTANT_CONSIDERATION', 425)]	13	[('CHEBI_27300', 'vitamin D', 90, 'vitamin D'), ('GO_0007565', 'female pregnancy', 148, 'prenatal'), ('CHEBI_27300', 'vitamin D', 157, 'vitamin D'), ('NCBITaxon_33208', 'Metazoa', 207, 'rodent'), ('CHEBI_27300', 'vitamin D', 273, 'vitamin D'), ('GO_0007420', 'brain development', 298, 'brain development'), ('UBERON_0000955', 'brain', 298, 'brain'), ('GO_0007613', 'memory', 357, 'memory')]
S8-PMC2913107	PMC2913107	8/2010	S8-PMC2913107	['a 2008 REVIEW DETAILED the DEVASTATING EFFECT Gestational Vitamin D deficiency has on developing Mammalian Brains (7).']	[('INCOMPLETE_EVIDENCE', 7), ('INCOMPLETE_EVIDENCE', 14), ('IMPORTANT_CONSIDERATION', 27), ('SUPERFICIAL_RELATIONSHIP', 39)]	4	[('GO_0007565', 'female pregnancy', 46, 'gestational'), ('CHEBI_27300', 'vitamin D', 58, 'vitamin D'), ('NCBITaxon_40674', 'Mammalia', 97, 'mammalian'), ('UBERON_0000955', 'brain', 107, 'brains')]
S158-PMC2996405	PMC2996405	11/2010	S158-PMC2996405	['in particular, receptors for Vitamin D are widely distributed in the Nervous System and Vitamin D HAS BEEN RECENTLY IMPLICATED in Brain function [51].']	[('INCOMPLETE_EVIDENCE', 98), ('INCOMPLETE_EVIDENCE', 107), ('SUPERFICIAL_RELATIONSHIP', 116)]	3	[('CHEBI_27300', 'vitamin D', 29, 'vitamin D'), ('UBERON_0001016', 'nervous system', 69, 'nervous system'), ('CHEBI_27300', 'vitamin D', 88, 'vitamin D'), ('UBERON_0000955', 'brain', 130, 'brain')]
S159-PMC2996405	PMC2996405	11/2010	S159-PMC2996405	['there is GROWING EVIDENCE that low Vitamin D levels adversely IMPACT on Brain Development [52].']	[('INCOMPLETE_EVIDENCE', 9), ('SUPERFICIAL_RELATIONSHIP', 62)]	2	[('CHEBI_27300', 'vitamin D', 35, 'vitamin D'), ('GO_0007420', 'brain development', 72, 'brain development'), ('UBERON_0000955', 'brain', 72, 'brain')]
S160-PMC2996405	PMC2996405	11/2010	S160-PMC2996405	['in Mice, it HAS BEEN SUGGESTED that changes in Brain Development induced by Prenatal Vitamin D deficiency LEAD TO specific functional alterations in hippocampal Synaptic plasticity [53].']	[('INCOMPLETE_EVIDENCE', 12), ('SUPERFICIAL_RELATIONSHIP', 106)]	2	[('NCBITaxon_10088', 'Mus <genus>', 3, 'mice'), ('GO_0007420', 'brain development', 47, 'brain development'), ('UBERON_0000955', 'brain', 47, 'brain'), ('GO_0007565', 'female pregnancy', 76, 'prenatal'), ('CHEBI_27300', 'vitamin D', 85, 'vitamin D'), ('GO_0045202', 'synapse', 161, 'synaptic')]
S167-PMC2996405	PMC2996405	11/2010	S167-PMC2996405	['it is THEREFORE POSSIBLE that the same Genes COULD BE Regulated by Vitamin D levels also in Neurons during Brain Development that, in turn, HAVE BEEN ASSOCIATED to schizophrenia [47].']	[('PROBABLE_UNDERSTANDING', 6), ('INCOMPLETE_EVIDENCE', 16), ('INCOMPLETE_EVIDENCE', 45), ('INCOMPLETE_EVIDENCE', 140), ('SUPERFICIAL_RELATIONSHIP', 150)]	5	[('SO_0000704', 'gene', 39, 'genes'), ('GO_0065007', 'biological regulation', 54, 'regulated'), ('CHEBI_27300', 'vitamin D', 67, 'vitamin D'), ('CL_0000540', 'neuron', 92, 'neurons'), ('GO_0007420', 'brain development', 107, 'brain development'), ('UBERON_0000955', 'brain', 107, 'brain')]
