	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S0-PMC3424155	PMC3424155	8/2012	S0-PMC3424155	['maternal Vitamin D deficiency delays Glomerular maturity in f1 and f2 offspring\n\nabstract\n\nbackground\nthere is a high prevalence of Vitamin D INSUFFICIENCY in women of Reproductive age.']	[('IMPORTANT_CONSIDERATION', 142)]	1	[('CHEBI_28384', 'vitamin K', 9, 'Vitamin D'), ('UBERON_0000074', 'renal glomerulus', 37, 'Glomerular'), ('CHEBI_27300', 'vitamin D', 132, 'vitamin D'), ('GO_0000003', 'reproduction', 168, 'reproductive')]
S10-PMC3424155	PMC3424155	8/2012	S10-PMC3424155	['conclusion\nTHESE FINDINGS DEMONSTRATE that maternal Vitamin D deficiency accompanies changes in the Renal Expression of IMPORTANT FACTORS that MAY retard the Maturation Of Glomeruli by EXTENDING the period of Nephrogenesis.']	[('INCOMPLETE_EVIDENCE', 11), ('QUESTION_ANSWERED_BY_THIS_WORK', 26), ('IMPORTANT_CONSIDERATION', 120), ('SUPERFICIAL_RELATIONSHIP', 130), ('INCOMPLETE_EVIDENCE', 143), ('SUPERFICIAL_RELATIONSHIP', 185)]	6	[('CHEBI_27300', 'vitamin D', 52, 'vitamin D'), ('UBERON_0002113', 'kidney', 100, 'renal'), ('GO_0010467', 'gene expression', 106, 'expression'), ('GO_0009902', 'chloroplast relocation', 158, 'maturation of glomeruli'), ('UBERON_0000074', 'renal glomerulus', 172, 'glomeruli'), ('GO_0001822', 'kidney development', 209, 'nephrogenesis')]
S23-PMC3424155	PMC3424155	8/2012	S23-PMC3424155	['THIS STUDY investigates the EFFECTS of maternal Vitamin D deficiency on Glomerular Development in early Postnatal Life and its EFFECTS on Renal structure at maturity.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 0), ('SUPERFICIAL_RELATIONSHIP', 28), ('SUPERFICIAL_RELATIONSHIP', 127)]	3	[('CHEBI_27300', 'vitamin D', 48, 'vitamin D'), ('GO_0032835', 'glomerulus development', 72, 'glomerular development'), ('UBERON_0000074', 'renal glomerulus', 72, 'glomerular'), ('GO_0007567', 'parturition', 104, 'postnatal'), ('UBERON_0000104', 'life cycle', 114, 'life'), ('UBERON_0002113', 'kidney', 138, 'renal')]
S167-PMC3424155	PMC3424155	8/2012	S167-PMC3424155	['in the PRESENT STUDY, maternal Vitamin D deficiency in Mice LED TO significant changes in Kidney Development in the offspring, such as retardation of Glomerular Maturation and an increase in the number of Glomeruli.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 7), ('SUPERFICIAL_RELATIONSHIP', 60)]	2	[('CHEBI_27300', 'vitamin D', 31, 'vitamin D'), ('NCBITaxon_10088', 'Mus <genus>', 55, 'mice'), ('GO_0001822', 'kidney development', 90, 'kidney development'), ('UBERON_0002113', 'kidney', 90, 'kidney'), ('UBERON_0000074', 'renal glomerulus', 150, 'glomerular'), ('GO_0007618', 'mating', 161, 'maturation'), ('UBERON_0000074', 'renal glomerulus', 205, 'glomeruli')]
S179-PMC3424155	PMC3424155	8/2012	S179-PMC3424155	['in Rats, it has been OBSERVED that maternal Vitamin D deficiency LEADS to a significant increase in the number of Glomeruli, which is a UNIQUE and IMPORTANT EFFECT of Vitamin D restriction during fetal development[13].']	[('INCOMPLETE_EVIDENCE', 21), ('SUPERFICIAL_RELATIONSHIP', 65), ('ANOMALY_CURIOUS_FINDING', 136), ('IMPORTANT_CONSIDERATION', 147), ('SUPERFICIAL_RELATIONSHIP', 157)]	5	[('NCBITaxon_9986', 'Oryctolagus cuniculus', 3, 'rats'), ('CHEBI_27300', 'vitamin D', 44, 'vitamin D'), ('UBERON_0000074', 'renal glomerulus', 114, 'glomeruli'), ('CHEBI_27300', 'vitamin D', 167, 'vitamin D')]
S188-PMC3424155	PMC3424155	8/2012	S188-PMC3424155	['ALTHOUGH the vitd- offspring in the present study did not show a reduction in Wt1 Expression, maternal Vitamin D deficiency did alter the ratio of immature-to-mature Glomeruli at Birth by EXTENDING the period of Glomerular maturation.']	[('ANOMALY_CURIOUS_FINDING', 0), ('SUPERFICIAL_RELATIONSHIP', 188)]	2	[('PR_000017450', 'protein Wnt-8a', 78, 'WT1'), ('GO_0010467', 'gene expression', 82, 'expression'), ('CHEBI_27300', 'vitamin D', 103, 'vitamin D'), ('UBERON_0000074', 'renal glomerulus', 166, 'glomeruli'), ('GO_0007567', 'parturition', 179, 'birth'), ('UBERON_0000074', 'renal glomerulus', 212, 'glomerular')]
S189-PMC3424155	PMC3424155	8/2012	S189-PMC3424155	['maternal Vitamin D deficiency MAY also have CONTRIBUTED to an increased number of Glomeruli, THUS producing smaller Glomeruli than in Animals Fed sc.']	[('INCOMPLETE_EVIDENCE', 30), ('SUPERFICIAL_RELATIONSHIP', 44), ('PROBABLE_UNDERSTANDING', 93)]	3	[('CHEBI_27300', 'vitamin D', 9, 'vitamin D'), ('UBERON_0000074', 'renal glomerulus', 82, 'glomeruli'), ('UBERON_0000074', 'renal glomerulus', 116, 'glomeruli'), ('NCBITaxon_33208', 'Metazoa', 134, 'animals'), ('GO_0007631', 'feeding behavior', 142, 'fed')]
S208-PMC3424155	PMC3424155	8/2012	S208-PMC3424155	['the MAJOR AIM of the study was TO INVESTIGATE Glomerular Development and Renal structure at Birth, 10 days and Adulthood in Mice Born to mothers Fed a diet restricted in Vitamin D. ALTHOUGH, we EXAMINED OTHER variables, such as body mass and 24 h Urine, the PRESENT STUDY was NOT DESIGNED TO investigate Renal functional and Metabolic CONSEQUENCES BUT RATHER was DESIGNED TO answer the QUESTION of WHETHER there were structural, Glomerular alterations or transgenerational EFFECTS.']	[('IMPORTANT_CONSIDERATION', 4), ('QUESTION_ANSWERED_BY_THIS_WORK', 10), ('QUESTION_ANSWERED_BY_THIS_WORK', 31), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 181), ('QUESTION_ANSWERED_BY_THIS_WORK', 194), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 203), ('QUESTION_ANSWERED_BY_THIS_WORK', 258), ('INCOMPLETE_EVIDENCE', 276), ('IMPORTANT_CONSIDERATION', 335), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 348), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 352), ('QUESTION_ANSWERED_BY_THIS_WORK', 363), ('EXPLICIT_QUESTION', 386), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 398), ('SUPERFICIAL_RELATIONSHIP', 473)]	15	[('GO_0032835', 'glomerulus development', 46, 'glomerular development'), ('UBERON_0000074', 'renal glomerulus', 46, 'glomerular'), ('UBERON_0002113', 'kidney', 73, 'renal'), ('GO_0007567', 'parturition', 92, 'birth'), ('UBERON_0000113', 'post-juvenile adult stage', 111, 'adulthood'), ('NCBITaxon_10088', 'Mus <genus>', 124, 'mice'), ('GO_0007567', 'parturition', 129, 'born'), ('GO_0007631', 'feeding behavior', 145, 'fed'), ('CHEBI_27300', 'vitamin D', 170, 'vitamin D'), ('UBERON_0001088', 'urine', 247, 'urine'), ('UBERON_0002113', 'kidney', 304, 'renal'), ('GO_0008152', 'metabolic process', 325, 'metabolic'), ('UBERON_0000074', 'renal glomerulus', 429, 'glomerular')]
S211-PMC3424155	PMC3424155	8/2012	S211-PMC3424155	['in conclusion, the present FINDINGS provide INSIGHT into the RELATIONSHIP between maternal Vitamin D deficiency and the occurrence of a greater number of Glomeruli in offspring.']	[('INCOMPLETE_EVIDENCE', 27), ('INCOMPLETE_EVIDENCE', 44), ('SUPERFICIAL_RELATIONSHIP', 61)]	3	[('CHEBI_27300', 'vitamin D', 91, 'vitamin D'), ('UBERON_0000074', 'renal glomerulus', 154, 'glomeruli')]
S212-PMC3424155	PMC3424155	8/2012	S212-PMC3424155	['maternal Vitamin D deficiency is ACCOMPANIED by changes in the Renal Expression of Podocin, Renin and at1 receptors, and it delays the maturity of the Glomeruli, by EXTENDING Nephrogenesis.']	[('SUPERFICIAL_RELATIONSHIP', 33), ('SUPERFICIAL_RELATIONSHIP', 165)]	2	[('CHEBI_27300', 'vitamin D', 9, 'vitamin D'), ('UBERON_0002113', 'kidney', 63, 'renal'), ('GO_0010467', 'gene expression', 69, 'expression'), ('PR_000012775', 'polycystic kidney disease 2-like 2 protein', 83, 'podocin'), ('PR_000014368', 'RuvB-like 1', 92, 'renin'), ('UBERON_0000074', 'renal glomerulus', 151, 'glomeruli'), ('GO_0001822', 'kidney development', 175, 'nephrogenesis')]
