	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S70-PMC3347028	PMC3347028	3/2012	S70-PMC3347028	['[23], SHOWED that Ifn-Γ-mediated Antimicrobial activity of Human Macrophages, especially IMPORTANT in hiv and tuberculosis patients, is DEPENDENT on Vitamin D. BOTH STUDY findings have IMPLICATIONS for the Pregnant woman and her developing fetus, BUT our understanding of such processes following maternal exposure to a pathogen or maternal infection REMAINS SCANT.']	[('INCOMPLETE_EVIDENCE', 6), ('IMPORTANT_CONSIDERATION', 89), ('SUPERFICIAL_RELATIONSHIP', 136), ('INCOMPLETE_EVIDENCE', 160), ('IMPORTANT_CONSIDERATION', 185), ('ANOMALY_CURIOUS_FINDING', 247), ('INCOMPLETE_EVIDENCE', 351), ('INCOMPLETE_EVIDENCE', 359)]	8	[('PR_000008920', 'interferon alpha-7', 18, 'IFN-γ'), ('CHEBI_65381', 'albizoside C', 33, 'antimicrobial'), ('NCBITaxon_9606', 'Homo sapiens', 59, 'human'), ('CL_0000235', 'macrophage', 65, 'macrophages'), ('CHEBI_27300', 'vitamin D', 149, 'vitamin D'), ('GO_0007565', 'female pregnancy', 206, 'pregnant')]
S5-PMC3798907	PMC3798907	8/2013	S5-PMC3798907	['supplementation with Vitamin C had no effect on Cbmc Proliferation, BUT increased Ifn-Γ and Il-4 production, and decreased Il-10 production.']	[('ANOMALY_CURIOUS_FINDING', 68)]	1	[('CHEBI_27300', 'vitamin D', 21, 'vitamin C'), ('CL_0002062', 'type I pneumocyte', 48, 'CBMC'), ('GO_0008283', 'cell proliferation', 53, 'proliferation'), ('PR_000008920', 'interferon alpha-7', 82, 'IFN-γ'), ('GO_0015114', 'phosphate ion transmembrane transporter activity', 85, '- ... - ...'), ('PR_000001470', 'interleukin-28B', 92, 'IL-4'), ('PR_000001470', 'interleukin-28B', 123, 'IL-10')]
S65-PMC3798907	PMC3798907	8/2013	S65-PMC3798907	['significant p values for differences in responses between paired samples in cultures with or without Vitamin E supplementation are shown on the RELEVANT panels.nutrients-05-03337-t001_table 1\n\ncaption (table-wrap): table 1\n\nsummary table representing the mean responses of cbmc and Peripheral Blood Mononuclear Cell (Pbmc) samples to control stimuli and Allergens, after supplementation with Vitamin E or Vitamin C. the mean change in response is shown for 70 cbmc samples and 18 pbmc samples, after supplementation with Vitamin E, and for 51 cbmc and 18 pbmc samples, after supplementation with Vitamin C. significant p values for differences in responses between paired samples in cultures with or without Vitamin E/Vitamin C supplementation are shown on the RELEVANT panels.Vitamin eprolififn-γil-4il-10Tgf-βvitamin cprolififn-γil-4il-10tgf-β cordcord tg↑ p< 0.05↓ p< 0.05↓↓↑tg↑↑↑ p< 0.05↓↓hdm↓↓↓↓↑hdm↓↑↑↓ p< 0.05↓con a↓↑↓↓↑con a↓ p< 0.05↑↑↓↓ppd↓ p< 0.001↓↑↓↑ppd↓↑ p< 0.05↑ p< 0.05↓ p< 0.05↓klh↓ p< 0.001↓↓↓↑klh↓↑↑ p< 0.05↓↓ adultadult tg↓↑↑↑↑tg↑ p< 0.05↑↑↓↑hdm↓↑↑↑↑ p< 0.05hdm↓↑↑↓↑con a↓↓↑↓↑ p< 0.05con a↑↓ p< 0.05↑↓ p< 0.05↑ppd↑↓↑↓↑ppd↓↑↑↓↑klh↓↓↑↑↑klh↓↑↑ p< 0.05↓↑\noverall, there was a TREND for Antigen or allergen cbmc cultures supplemented with Vitamin E to exhibit decreased secretion of the cytokines Ifn-Γ, il-10 and Il-4 (figure 1andtable 1), ALTHOUGH Production Of Tgf-Β did NOT fit this pattern and was GENERALLY increased.']	[('IMPORTANT_CONSIDERATION', 144), ('IMPORTANT_CONSIDERATION', 761), ('INCOMPLETE_EVIDENCE', 1191), ('ANOMALY_CURIOUS_FINDING', 1355), ('ANOMALY_CURIOUS_FINDING', 1388), ('PROBABLE_UNDERSTANDING', 1417)]	6	[('CHEBI_27300', 'vitamin D', 101, 'vitamin E'), ('CL_0000111', 'peripheral neuron', 282, 'peripheral blood mononuclear cell'), ('UBERON_0012101', 'perinatal stage', 282, 'peripheral blood'), ('GO_0031097', 'medial cortex', 299, 'mononuclear'), ('CL_0002246', 'peripheral blood stem cell', 317, 'PBMC'), ('CHEBI_33663', 'cyclic hydrocarbon', 354, 'allergens'), ('CHEBI_27300', 'vitamin D', 392, 'vitamin E'), ('CHEBI_27300', 'vitamin D', 405, 'vitamin C'), ('CHEBI_27300', 'vitamin D', 521, 'vitamin E'), ('CHEBI_27300', 'vitamin D', 596, 'vitamin C'), ('CHEBI_27300', 'vitamin D', 708, 'vitamin E'), ('CHEBI_27300', 'vitamin D', 718, 'vitamin C'), ('CHEBI_33229', 'vitamin (role)', 777, 'Vitamin'), ('PR_000000037', 'BMP receptor type-2', 803, '-10TGF'), ('CHEBI_59132', 'antigen', 1201, 'antigen'), ('CHEBI_27300', 'vitamin D', 1253, 'vitamin E'), ('PR_000008920', 'interferon alpha-7', 1311, 'IFN-γ'), ('PR_000001470', 'interleukin-28B', 1328, 'IL-4'), ('GO_0036309', 'protein localization to M-band', 1364, 'production of TGF-β'), ('PR_000000046', 'TGF-beta', 1378, 'TGF-β')]
S73-PMC3798907	PMC3798907	8/2013	S73-PMC3798907	['UNLIKE Vitamin E supplementation, addition of Vitamin C was ASSOCIATED with a general TREND for increases in the Effector cytokines Ifn-Γ and Il-4, which was significant for both cytokines after ppd stimulation (Ifn-Γ: 26 of 43 cultures DEMONSTRATING an increase in Ifn-Γ, Il-4: 20 of 42 cultures), and for Il-4 in cultures responding to klh (21 of 41 cultures) or tg (20 of 46 cultures).']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('SUPERFICIAL_RELATIONSHIP', 60), ('INCOMPLETE_EVIDENCE', 86), ('INCOMPLETE_EVIDENCE', 237)]	4	[('CHEBI_27300', 'vitamin D', 7, 'vitamin E'), ('CHEBI_27300', 'vitamin D', 46, 'vitamin C'), ('CHEBI_35224', 'effector', 113, 'effector'), ('PR_000008920', 'interferon alpha-7', 132, 'IFN-γ'), ('PR_000001470', 'interleukin-28B', 142, 'IL-4'), ('PR_000008920', 'interferon alpha-7', 212, 'IFN-γ'), ('PR_000008920', 'interferon alpha-7', 266, 'IFN-γ'), ('PR_000001470', 'interleukin-28B', 273, 'IL-4'), ('PR_000001470', 'interleukin-28B', 307, 'IL-4')]
S85-PMC3798907	PMC3798907	8/2013	S85-PMC3798907	['HOWEVER, as was the case for cbmc, in general, Vitamin C supplementation was ASSOCIATED with a TREND for an increase in cytokines characteristic of Th Effector Cells; Ifn-Γ and Il-4, which was significant for the Il-4 response to klh, (10 of 16 cultures) ALTHOUGH this trend was not universal and there was decreased Ifn-Γ after stimulation with con a (figure 4andtable 1).']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('ANOMALY_CURIOUS_FINDING', 0), ('SUPERFICIAL_RELATIONSHIP', 77), ('INCOMPLETE_EVIDENCE', 95), ('ANOMALY_CURIOUS_FINDING', 255)]	5	"[('CHEBI_27300', 'vitamin D', 47, 'vitamin C'), ('CL_0000635', ""Deiter's cell"", 148, 'Th effector cells'), ('CHEBI_35224', 'effector', 151, 'effector'), ('PR_000008920', 'interferon alpha-7', 167, 'IFN-γ'), ('PR_000001470', 'interleukin-28B', 177, 'IL-4'), ('PR_000001470', 'interleukin-28B', 213, 'IL-4'), ('PR_000008920', 'interferon alpha-7', 317, 'IFN-γ')]"
S116-PMC3798907	PMC3798907	8/2013	S116-PMC3798907	['on the one hand, the POSSIBLE therapeutic use of Vitamin E to help produce a “balanced” Th-Cell profile in early Life is SUPPORTED by the FINDING that supplementation of cbmc with this Nutrient GENERALLY inhibited cytokines characteristic of Th Effector Responses, including both th1 (Ifn-Γ) and th2 (il-4) cytokines.']	[('INCOMPLETE_EVIDENCE', 21), ('INCOMPLETE_EVIDENCE', 121), ('INCOMPLETE_EVIDENCE', 138), ('PROBABLE_UNDERSTANDING', 194)]	4	[('CHEBI_27300', 'vitamin D', 49, 'vitamin E'), ('CL_0000545', 'T-helper 1 cell', 88, 'Th-cell'), ('UBERON_0000104', 'life cycle', 113, 'life'), ('CHEBI_33284', 'nutrient', 185, 'nutrient'), ('GO_0007596', 'blood coagulation', 242, 'Th ... responses'), ('CHEBI_35224', 'effector', 245, 'effector'), ('PR_000008920', 'interferon alpha-7', 285, 'IFN-γ')]
S125-PMC4302429	PMC4302429	1/2015	S125-PMC4302429	['high Vitamin D3 concentrations inhibited the Production of proinflammatory cytokine Il-6 and increased production of anti-inflammatory cytokine Il-10, WHILE Ifn-Γ production in the Cns stayed unaffected\nPREVIOUS investigations REVEALED that Vitamin D plays IMPORTANT ROLES in signaling in both the Adaptive and Innate Immune Response To Viral and bacterial Infection [16,25].']	[('ANOMALY_CURIOUS_FINDING', 151), ('INCOMPLETE_EVIDENCE', 203), ('INCOMPLETE_EVIDENCE', 227), ('IMPORTANT_CONSIDERATION', 257), ('SUPERFICIAL_RELATIONSHIP', 267)]	5	[('CHEBI_33279', 'vitamin D5', 5, 'vitamin D3'), ('GO_0007128', 'meiotic prophase I', 45, 'production'), ('PR_000001470', 'interleukin-28B', 84, 'IL-6'), ('PR_000001470', 'interleukin-28B', 144, 'IL-10'), ('PR_000008920', 'interferon alpha-7', 157, 'IFN-γ'), ('UBERON_0001017', 'central nervous system', 181, 'CNS'), ('CHEBI_27300', 'vitamin D', 241, 'vitamin D'), ('GO_0051886', 'negative regulation of timing of anagen', 298, 'adaptive ...'), ('GO_0045048', 'protein insertion into ER membrane', 311, 'innate immune response to ... infection'), ('UBERON_0002405', 'immune system', 318, 'immune'), ('NCBITaxon_1', 'root', 337, 'viral')]
S205-PMC4302429	PMC4302429	1/2015	S205-PMC4302429	['in early infection (20\xa0h), low, BUT approximately equal Ifn-Γ levels were measured, SUGGESTING that Ifn-Γ was not INVOLVED in the protective action of an adequate Vitamin D supply.']	[('ANOMALY_CURIOUS_FINDING', 32), ('INCOMPLETE_EVIDENCE', 84), ('SUPERFICIAL_RELATIONSHIP', 114)]	3	[('PR_000008920', 'interferon alpha-7', 56, 'IFN-γ'), ('PR_000008920', 'interferon alpha-7', 100, 'IFN-γ'), ('CHEBI_27300', 'vitamin D', 163, 'vitamin D')]
S37-PMC4417995	PMC4417995	4/2015	S37-PMC4417995	['[22] demonstrated that Vitamin D inhibits Ifn- Γ Production and promotes Il-4, Il-5, and Il-10 Production in a Mouse MODEL.']	[('INCOMPLETE_EVIDENCE', 117)]	1	[('CHEBI_27300', 'vitamin D', 23, 'vitamin D'), ('GO_0072653', 'interferon-omega production', 42, 'IFN- γ production'), ('PR_000008920', 'interferon alpha-7', 42, 'IFN- γ'), ('PR_000001470', 'interleukin-28B', 73, 'IL-4'), ('PR_000001470', 'interleukin-28B', 79, 'IL-5'), ('PR_000001470', 'interleukin-28B', 89, 'IL-10'), ('GO_0001833', 'inner cell mass cell proliferation', 91, '-10 production'), ('NCBITaxon_10088', 'Mus <genus>', 111, 'mouse')]
S537-PMC4448820	PMC4448820	5/2015	S537-PMC4448820	['caption (table-wrap): table 6\n\neffects of Micronutrient supplementation on Immune function and vaccine responses (Human studies)1type of malnutrition and type of Immune functioneffects of supplementation on Immune System (reference)vitamin a\u2003Epithelial barrier function● high-dose vas above 6 mo of age decreases risk of death from infections such as measles and diarrheal diseases (290)● vas in the context of hiv infection or Lower Respiratory Tract infections HAS BEEN ASSOCIATED with adverse outcomes (105,263,290–292)● improved barrier function (105)● abnormal dual-Sugar (Lactulose, Mannitol) Intestinal permeability inversely CORRELATED with Serum Retinol (293) and PARTIALLY normalized by supplementation in va-deficient Individuals in SOME STUDIES (294) BUT NOT OTHERS (295,296)● increased symptomatology after high-dose vas during acute Lower Respiratory Tract infections REPORTED in SOME STUDIES (105) MAY INDICATE restored Mucus Production\u2003innate physiologic barriers● vas did not affect crp, saa, and/or agp concentrations among children with subclinical or clinical vad (297–299)● crp and agp did not change in men with low va stores given va (300)\u2003Macrophage function● increased Monocyte numbers (301)● decreased Tnf-Α concentrations in children (301) BUT the OPPOSITE in men (106)● decreased Ifn-Γ concentrations in children (302) but not in Pregnant women (303)● increased Il-10 concentrations in children (105,301) BUT no or an opposite effect in Adults (106,303,304)\u2003Neutrophil function● Neutrophil Phagocytosis of latex beads increased in va-deficient children given a single dose of Va (305)● Neutrophil Phagocytosis of E. Coli did not change in men with low Va stores given Va (300)\u2003Nk Cell function● an increase in Nk Cells in hiv-infected children supplemented with Va (105)● Nk Cell numbers did not change in men with low Va given supplemental Va; HOWEVER, there was a positive CORRELATION between Va stores and Peripheral Blood Nk Cells (300)\u2003T Cell function● increased Lymphocyte counts, particularly cd4 counts (105)● Cd4:Cd8 ratios were increased or unchanged by supplementation (306)● increase in Naive cd4 T Cells after supplementation; higher Memory Cd8, Cd45Ro (307)● higher Mitogen-induced Il-2, Il-4, and Tnf in response to supplementation (106)\u2003B Cell function● supplementation had no overall effect on Measles vaccine response (308) and a negative response in Individuals with baseline high titers (103)● no overall effect on oral polio vaccination● supplemented children increased Igg1 responses to dtp, minor igg3 response, no change in igg2 and igg4 (309)● no overall effect on bcg vaccine in Va-supplemented children, lower response in va-supplemented boys at 2 mo (310)● increased Antibody responses to some vaccines (Measles vaccine by 9 mo of age, oral polio vaccine, type 1, hepatitis b vaccine, rabies vaccine) (103)● short-term diminished cellular response to ppd in boys (103) and hospitalized children (105)Zinc\u2003Epithelial barrier function● zn supplementation in children LED TO an improvement in the lactulose:Mannitol Excretion ratio in SOME (311) BUT NOT OTHER (312,313) STUDIES; ratio MAY improve in infected children without zn deficiency given supplemental zn (314)\u2003innate physiologic barriers ● zn-supplemented children had higher Serum Complement C3 (315)\u2003Nk Cell function● children with diarrhea supplemented with zn supplementation do not exhibit an increase in Nk Cells (316)● increased Nk Cell activity in the elderly (317)\u2003T Cell function● increased cd4+ cell count in aids patients (318)● increased Thymocyte count in Thymus (319)● increased thymulin activity (320)● no CONSISTENT effect of zn supplementation on dth to tb Antigen [reviewed in (103)]\u2003B Cell function● no effect of zn supplementation of mothers on Bcg response in children (321)\nagp, α1-acid Glycoprotein; bcg, bacille calmette-guérin; cd, cluster of differentiation; Cd45Ro , Cluster Of Differentiation Antigen 45 Ro; Crp, c-reactive protein; dth, delayed-type hypersensitivity; dtp, diphtheria tetanus-pertussis; ppd, purified protein derivative; saa, Serum Amyloid a; tb, tuberculosis; va, Vitamin A; vad, Vitamin A deficiency; vas, Vitamin A supplementation.']	[('INCOMPLETE_EVIDENCE', 463), ('SUPERFICIAL_RELATIONSHIP', 472), ('SUPERFICIAL_RELATIONSHIP', 633), ('INCOMPLETE_EVIDENCE', 673), ('INCOMPLETE_EVIDENCE', 744), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 763), ('INCOMPLETE_EVIDENCE', 882), ('INCOMPLETE_EVIDENCE', 894), ('INCOMPLETE_EVIDENCE', 913), ('INCOMPLETE_EVIDENCE', 917), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 1267), ('ANOMALY_CURIOUS_FINDING', 1267), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 1275), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 1433), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 1873), ('SUPERFICIAL_RELATIONSHIP', 1903), ('SUPERFICIAL_RELATIONSHIP', 3021), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 3088), ('INCOMPLETE_EVIDENCE', 3088), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 3099), ('INCOMPLETE_EVIDENCE', 3123), ('INCOMPLETE_EVIDENCE', 3138), ('INCOMPLETE_EVIDENCE', 3633)]	23	"[('CHEBI_33962', 'mu4-sulfido-quadro-tetracopper(6+)', 42, 'micronutrient'), ('UBERON_0002405', 'immune system', 75, 'immune'), ('NCBITaxon_9606', 'Homo sapiens', 114, 'human'), ('UBERON_0002405', 'immune system', 162, 'immune'), ('UBERON_0002405', 'immune system', 207, 'immune system'), ('UBERON_0000483', 'epithelium', 242, 'Epithelial'), ('UBERON_0004905', 'articulation', 428, 'lower respiratory tract'), ('CHEBI_24870', 'ion', 571, 'sugar'), ('CHEBI_25098', 'lyxoside', 578, 'lactulose'), ('CHEBI_25169', 'mannoside', 589, 'mannitol'), ('UBERON_0000160', 'intestine', 599, 'intestinal'), ('UBERON_0001977', 'blood serum', 649, 'serum'), ('CHEBI_26536', 'retinoic acid', 655, 'retinol'), ('NCBITaxon_1', 'root', 729, 'individuals'), ('UBERON_0004905', 'articulation', 847, 'lower respiratory tract'), ('GO_0007498', 'mesoderm development', 935, 'mucus production'), ('UBERON_0000912', 'mucus', 935, 'mucus'), ('CL_0000235', 'macrophage', 1163, 'Macrophage'), ('CL_0000576', 'monocyte', 1194, 'monocyte'), ('PR_000000134', 'tumor necrosis factor alpha', 1228, 'TNF-α'), ('PR_000008920', 'interferon alpha-7', 1308, 'IFN-γ'), ('GO_0007565', 'female pregnancy', 1358, 'pregnant'), ('PR_000001470', 'interleukin-28B', 1390, 'IL-10'), ('UBERON_0007023', 'adult organism', 1465, 'adults'), ('CL_0000775', 'neutrophil', 1486, 'Neutrophil'), ('CL_0000775', 'neutrophil', 1507, 'Neutrophil'), ('GO_0007608', 'sensory perception of smell', 1507, 'Neutrophil'), ('GO_0006909', 'phagocytosis', 1518, 'phagocytosis'), ('CHEBI_37958', 'dye', 1604, 'VA'), ('CL_0000775', 'neutrophil', 1614, 'Neutrophil'), ('GO_0070231', 'T cell apoptotic process', 1614, 'Neutrophil phagocytosis'), ('NCBITaxon_10088', 'Mus <genus>', 1641, 'E. coli'), ('CHEBI_37958', 'dye', 1680, 'VA'), ('CHEBI_37958', 'dye', 1696, 'VA'), ('CL_0000623', 'natural killer cell', 1705, 'NK cell'), ('GO_0005634', 'nucleus', 1705, 'NK'), ('CL_0000623', 'natural killer cell', 1738, 'NK cells'), ('GO_0005634', 'nucleus', 1738, 'NK'), ('CHEBI_37958', 'dye', 1790, 'VA'), ('CL_0000623', 'natural killer cell', 1800, 'NK cell'), ('GO_0005634', 'nucleus', 1800, 'NK'), ('CHEBI_37958', 'dye', 1847, 'VA'), ('CHEBI_37958', 'dye', 1869, 'VA'), ('CHEBI_37958', 'dye', 1923, 'VA'), ('UBERON_0012101', 'perinatal stage', 1937, 'peripheral blood'), ('CL_0000623', 'natural killer cell', 1954, 'NK cells'), ('GO_0005634', 'nucleus', 1954, 'NK'), ('CL_0000084', 'T cell', 1969, 'T cell'), ('CL_0000542', 'lymphocyte', 1996, 'lymphocyte'), ('PR_000001204', 'C-C chemokine receptor type 8', 2046, 'CD4'), ('PR_000005170', 'CD37 molecule', 2050, 'CD8'), ('CL_0000898', 'naive T cell', 2127, 'naive ... T cells'), ('GO_0007613', 'memory', 2175, 'memory'), ('PR_000005170', 'CD37 molecule', 2182, 'CD8'), ('PR_000005170', 'CD37 molecule', 2187, 'CD45RO'), ('CHEBI_52290', 'mitogen', 2208, 'mitogen'), ('PR_000001470', 'interleukin-28B', 2224, 'IL-2'), ('PR_000001470', 'interleukin-28B', 2230, 'IL-4'), ('PR_000016482', 'tumor necrosis factor receptor superfamily member 18', 2240, 'TNF'), ('CL_0000236', 'B cell', 2281, 'B cell'), ('NCBITaxon_33208', 'Metazoa', 2339, 'measles'), ('NCBITaxon_1', 'root', 2397, 'individuals'), ('GO_0071735', 'IgG immunoglobulin complex', 2519, 'IgG1'), ('CHEBI_37958', 'dye', 2633, 'VA'), ('GO_0042571', 'immunoglobulin complex, circulating', 2723, 'antibody'), ('NCBITaxon_33208', 'Metazoa', 2760, 'measles'), ('CHEBI_27377', ""Unsym-bis(4'-chlorophenyl)ethylene"", 2956, 'Zinc'), ('UBERON_0000483', 'epithelium', 2961, 'Epithelial'), ('CHEBI_25169', 'mannoside', 3060, 'mannitol'), ('GO_0007588', 'excretion', 3069, 'excretion'), ('UBERON_0001977', 'blood serum', 3287, 'serum'), ('PR_000004908', 'complement component C8 alpha chain', 3293, 'complement C3'), ('CL_0000623', 'natural killer cell', 3313, 'NK cell'), ('GO_0005634', 'nucleus', 3313, 'NK'), ('CL_0000623', 'natural killer cell', 3421, 'NK cells'), ('CL_0000623', 'natural killer cell', 3447, 'NK cell'), ('CL_0000084', 'T cell', 3485, 'T cell'), ('CL_0000893', 'thymocyte', 3562, 'thymocyte'), ('UBERON_0002370', 'thymus', 3581, 'thymus'), ('CHEBI_59132', 'antigen', 3686, 'antigen'), ('CL_0000236', 'B cell', 3714, 'B cell'), ('CHEBI_33250', 'atom', 3777, 'BCG'), ('CHEBI_17089', 'glycoprotein', 3821, 'glycoprotein'), ('PR_000005170', 'CD37 molecule', 3897, 'CD45RO'), ('PR_000011040', 'nuclear receptor coactivator 1', 3906, 'cluster of differentiation antigen 45 RO'), ('CHEBI_59132', 'antigen', 3933, 'antigen'), ('PR_000005890', 'crooked neck-like protein 1', 3948, 'CRP'), ('UBERON_0001977', 'blood serum', 4083, 'serum'), ('CHEBI_60425', 'amyloid fibril', 4089, 'amyloid'), ('CHEBI_27300', 'vitamin D', 4122, 'vitamin A'), ('CHEBI_27300', 'vitamin D', 4138, 'vitamin A'), ('CHEBI_27300', 'vitamin D', 4165, 'vitamin A')]"
