	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S189-PMC3616124	PMC3616124	4/2013	S189-PMC3616124	['HOWEVER, the pro-oxidant EFFECTS of Vitamin C[28]combined with the reduced antioxidant capacity of Hp 2-2 MAY have CONTRIBUTED to accelerated Coronary Artery narrowing in diabetic Hp 2-2 post-menopausal women taking Vitamins C and E[21].']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('SUPERFICIAL_RELATIONSHIP', 25), ('INCOMPLETE_EVIDENCE', 106), ('SUPERFICIAL_RELATIONSHIP', 115)]	4	[('CHEBI_27300', 'vitamin D', 36, 'vitamin C'), ('PR_000008793', 'heat shock factor protein 4', 99, 'Hp 2-2'), ('UBERON_0005985', 'coronary vessel', 142, 'coronary'), ('UBERON_0001637', 'artery', 151, 'artery'), ('PR_000008443', 'huntingtin-associated protein 1', 180, 'Hp 2'), ('CHEBI_27300', 'vitamin D', 216, 'vitamins C'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 231, 'E')]
S176-PMC3717170	PMC3717170	5/2013	S176-PMC3717170	['CONSISTENTLY, in the longitudinal Aging study amsterdam, low Vitamin D and high Parathyroid hormone were strong, INDEPENDENT RISK FACTORS for loss of muscle strength and muscle mass (sarcopenia).49low Vitamin D levels also APPEAR TO BE CORRELATED with collagen deposition and are RELATED to Arterial stiffness.50the ROLE of Vitamin D in energetics has BEEN LESS THOROUGHLY INVESTIGATED.']	[('INCOMPLETE_EVIDENCE', 0), ('SUPERFICIAL_RELATIONSHIP', 113), ('SUPERFICIAL_RELATIONSHIP', 125), ('ANOMALY_CURIOUS_FINDING', 223), ('SUPERFICIAL_RELATIONSHIP', 236), ('SUPERFICIAL_RELATIONSHIP', 280), ('SUPERFICIAL_RELATIONSHIP', 316), ('ANOMALY_CURIOUS_FINDING', 352), ('INCOMPLETE_EVIDENCE', 357)]	9	[('GO_0007568', 'aging', 34, 'Aging'), ('CHEBI_27300', 'vitamin D', 61, 'vitamin D'), ('UBERON_0001132', 'parathyroid gland', 80, 'parathyroid'), ('CHEBI_27300', 'vitamin D', 201, 'vitamin D'), ('UBERON_0001637', 'artery', 291, 'arterial'), ('CHEBI_27300', 'vitamin D', 324, 'vitamin D')]
S2-PMC3882256	PMC3882256	1/2014	S2-PMC3882256	['objective\nTO EXAMINE the RELATIONSHIP between Maternal Pregnancy dietary and supplement iron Intake and hemoglobin, with offspring’s Arterial stiffness (measured by Carotid-radial pulse wave velocity), Endothelial function (measured by Brachial Artery flow mediated dilatation), Blood pressure, and adiposity (measured by body mass index), test for mediation by cord ferritin, Birth weight, Gestational age, and child dietary iron intake, and for EFFECT modification by maternal Vitamin C intake and offspring sex.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 10), ('SUPERFICIAL_RELATIONSHIP', 25), ('SUPERFICIAL_RELATIONSHIP', 447)]	3	[('GO_0007618', 'mating', 46, 'maternal'), ('GO_0007565', 'female pregnancy', 55, 'pregnancy'), ('GO_0007631', 'feeding behavior', 93, 'intake'), ('UBERON_0001637', 'artery', 133, 'arterial'), ('UBERON_0005396', 'carotid artery segment', 165, 'carotid'), ('UBERON_0001986', 'endothelium', 202, 'endothelial'), ('UBERON_0001398', 'brachial artery', 236, 'brachial artery'), ('UBERON_0000178', 'blood', 279, 'blood'), ('GO_0007567', 'parturition', 377, 'birth'), ('GO_0007565', 'female pregnancy', 391, 'gestational'), ('CHEBI_27300', 'vitamin D', 479, 'vitamin C')]
S2631-PMC4113768	PMC4113768	7/2014	S2631-PMC4113768	['placebo is SUGGESTIVE of a beneficial EFFECT of Vitamin D supplementation on Arterial stiffness.']	[('INCOMPLETE_EVIDENCE', 11), ('SUPERFICIAL_RELATIONSHIP', 38)]	2	[('CHEBI_27300', 'vitamin D', 48, 'vitamin D'), ('UBERON_0001637', 'artery', 77, 'arterial')]
S66-PMC4329745	PMC4329745	10/2014	S66-PMC4329745	['insufficient Vitamin D MAY increase the RISK of Colon, Prostate, Breast and skin cancer as well as diabetes types i, multiple sclerosis and Arterial diseases.']	[('INCOMPLETE_EVIDENCE', 23), ('IMPORTANT_CONSIDERATION', 40)]	2	[('CHEBI_27300', 'vitamin D', 13, 'vitamin D'), ('UBERON_0001155', 'colon', 48, 'colon'), ('UBERON_0002367', 'prostate gland', 55, 'prostate'), ('UBERON_0000310', 'breast', 65, 'breast'), ('UBERON_0001637', 'artery', 140, 'arterial')]
S144-PMC4377870	PMC4377870	3/2015	S144-PMC4377870	['in vitro studies also SUPPORT the LINK between Vitamin D and Airway Remodelling AS active Vitamin D inhibits Airway Smooth Muscle (Asm) Cell Proliferation [114] and deficiency impairs normal Lung Development [115].']	[('INCOMPLETE_EVIDENCE', 22), ('SUPERFICIAL_RELATIONSHIP', 34), ('PROBABLE_UNDERSTANDING', 80)]	3	[('CHEBI_27300', 'vitamin D', 47, 'vitamin D'), ('GO_0003313', 'heart rudiment development', 61, 'airway remodelling'), ('UBERON_0001005', 'respiratory airway', 61, 'airway'), ('CHEBI_27300', 'vitamin D', 90, 'vitamin D'), ('CL_0002633', 'respiratory basal cell', 109, 'airway smooth muscle ... cell'), ('UBERON_0001005', 'respiratory airway', 109, 'airway'), ('GO_0007585', 'respiratory gaseous exchange by respiratory system', 116, 'smooth muscle'), ('UBERON_0001135', 'smooth muscle tissue', 116, 'smooth muscle'), ('UBERON_0001637', 'artery', 131, 'ASM'), ('GO_0008283', 'cell proliferation', 136, 'cell proliferation'), ('GO_0030324', 'lung development', 191, 'lung development'), ('UBERON_0002048', 'lung', 191, 'lung')]
S6-PMC4600246	PMC4600246	10/2015	S6-PMC4600246	['moreover, a normal carboxylated mgp protein in the Serum MAY NOT NECESSARILY INDICATE a normal Vitamin K status, AS carboxylated mgp in the Serum COULD BE normal, BUT suboptimal in the Arteries (where Vitamin K2Is needed to prevent vascular calcification.)']	[('INCOMPLETE_EVIDENCE', 57), ('INCOMPLETE_EVIDENCE', 61), ('INCOMPLETE_EVIDENCE', 77), ('PROBABLE_UNDERSTANDING', 113), ('INCOMPLETE_EVIDENCE', 146), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 163)]	6	[('UBERON_0001977', 'blood serum', 51, 'serum'), ('CHEBI_27300', 'vitamin D', 95, 'vitamin K'), ('UBERON_0001977', 'blood serum', 140, 'serum'), ('UBERON_0001637', 'artery', 185, 'arteries'), ('CHEBI_35684', 'antiplatyhelmintic drug', 201, 'vitamin K2is')]
S16-PMC4600246	PMC4600246	10/2015	S16-PMC4600246	['this was NOT SHOWN with vitamin k1intake (Phylloquinone, the major dietary source of Vitamin K.2627thus, dietary vitamin k1intake, without Vitamin K2, MAY not be sufficient to suppress Arterial calcifications and/or reduce RISK for subsequent Cardiovascular events and death.']	[('INCOMPLETE_EVIDENCE', 9), ('INCOMPLETE_EVIDENCE', 151), ('IMPORTANT_CONSIDERATION', 223)]	3	[('CHEBI_26124', 'phytosteroid', 42, 'phylloquinone'), ('CHEBI_27300', 'vitamin D', 85, 'vitamin K'), ('CHEBI_28934', 'vitamin D2', 139, 'vitamin K2'), ('UBERON_0001637', 'artery', 185, 'arterial'), ('UBERON_0004535', 'cardiovascular system', 243, 'cardiovascular')]
S17-PMC4600246	PMC4600246	10/2015	S17-PMC4600246	['the Menaquinone form of Vitamin K (ie, Vitamin K2) HAS BEEN PRESUMED to be more effective than Vitamin K1At preventing and reversing Arterial calcifications.']	[('INCOMPLETE_EVIDENCE', 51), ('INCOMPLETE_EVIDENCE', 60), ('PROBABLE_UNDERSTANDING', 60)]	3	[('CHEBI_18154', 'polysaccharide', 4, 'menaquinone'), ('CHEBI_27300', 'vitamin D', 24, 'vitamin K'), ('CHEBI_28934', 'vitamin D2', 39, 'vitamin K2'), ('PR_000017299', 'VIP peptides', 39, 'vitamin K2'), ('CHEBI_83630', 'essential oil', 95, 'vitamin K1at'), ('PR_000009486', 'keratin, type II cytoskeletal 71', 103, 'K1at'), ('UBERON_0001637', 'artery', 133, 'arterial')]
S27-PMC4600246	PMC4600246	10/2015	S27-PMC4600246	['low levels of Vitamin K impair activation of Osteocalcin and decrease the activity of Osteoblasts (cells IMPORTANT for building bone).3334thus, Vitamin K is VITAL to the functionality of proteins such as Osteocalcin (IMPORTANT for building bone), (mgp, the most potent Arterial Calcification Inhibitor known) and the growth-arrest sequence-6 protein (Gas6, INVOLVED in Cell Growth Regulation35\nVitamin K HAS BEEN SHOWN to significantly delay the development of cac in a 3-year, double-blind, randomised controlled trial of 452 patients (229 patients on Vitamin K1And 223 patients in the control group).36all patients were assigned to a multivitamin (containing 1.6\u2005mg Thiamine, 1.8\u2005mg riboflavin, 2.1\u2005mg Vitamin B-6, 3\u2005µg Vitamin B12, 75\u2005mg Vitamin C, 12\u2005mg Vitamin E, 6\u2005mg Pantothenic Acid, 20\u2005mg niacin, 160\u2005µg Folate and 30\u2005µg of Biotin) as well as calcium (600\u2005mg Calcium Carbonate) and Vitamin D (Cholecalciferol 400\u2005iu).']	[('IMPORTANT_CONSIDERATION', 105), ('IMPORTANT_CONSIDERATION', 157), ('IMPORTANT_CONSIDERATION', 217), ('SUPERFICIAL_RELATIONSHIP', 357), ('INCOMPLETE_EVIDENCE', 404)]	5	[('CHEBI_27300', 'vitamin D', 14, 'vitamin K'), ('PR_000011634', 'oxidized low-density lipoprotein receptor 1', 45, 'osteocalcin'), ('CL_0000062', 'osteoblast', 86, 'osteoblasts'), ('CHEBI_27300', 'vitamin D', 144, 'vitamin K'), ('PR_000011634', 'oxidized low-density lipoprotein receptor 1', 204, 'osteocalcin'), ('UBERON_0001637', 'artery', 269, 'arterial'), ('GO_0051301', 'cell division', 278, 'calcification'), ('CHEBI_35222', 'inhibitor', 292, 'inhibitor'), ('PR_000008000', 'gap junction beta-4 protein', 351, 'Gas6'), ('GO_0071475', 'cellular hyperosmotic salinity response', 369, 'cell growth regulation35'), ('CHEBI_28384', 'vitamin K', 394, 'Vitamin K'), ('CHEBI_10124', 'zolmitriptan', 553, 'vitamin K1and'), ('PR_000017209', 'utrophin', 553, 'vitamin K1and'), ('CHEBI_26948', 'vitamin B1', 668, 'thiamine'), ('CHEBI_27300', 'vitamin D', 704, 'vitamin B'), ('CHEBI_33279', 'vitamin D5', 722, 'vitamin B12'), ('CHEBI_27300', 'vitamin D', 741, 'vitamin C'), ('CHEBI_27300', 'vitamin D', 758, 'vitamin E'), ('CHEBI_7916', 'pantothenic acid', 774, 'pantothenic acid'), ('CHEBI_30863', '5-azaorotic acid', 813, 'folate'), ('CHEBI_15956', 'biotin', 833, 'biotin'), ('CHEBI_3311', 'calcium carbonate', 868, 'calcium carbonate'), ('CHEBI_27300', 'vitamin D', 891, 'vitamin D'), ('CHEBI_52550', 'theopalauamide', 902, 'cholecalciferol')]
