	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S177-PMC2581757	PMC2581757	11/2008	S177-PMC2581757	['no effect of Vitamins C and E, however, was observed on Gpx levels.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 13, 'vitamins C'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 28, 'E'), ('PR_000008210', 'glutathione peroxidase 1', 56, 'GPx')]
S178-PMC2581757	PMC2581757	11/2008	S178-PMC2581757	['Grx activity declined significantly (27%) in preeclamptics who had not consumed Vitamins C and E (group a), but its activity did not fall significantly (5.5%) in patients who had used these Vitamins regularly as mentioned above.']	N/A	N/A	[('PR_000008290', 'eukaryotic peptide chain release factor GTP-binding subunit ERF3A', 0, 'GRx'), ('CHEBI_27300', 'vitamin D', 80, 'vitamins C'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 95, 'E'), ('CHEBI_33277', 'gamma-tocotrienol', 190, 'vitamins')]
S72-PMC3296991	PMC3296991	2/2012	S72-PMC3296991	['caption (table-wrap): table 2\n\ncharacteristics of african american and non–african american participants.african american ( n = 40)non–african american ( n = 40) p –valuemean (sd)1rangemean (sd)1rangegestational age at Birth (weeks)39.7 (1.6)37.1–42.039.4 (1.1)37.1–41.3nsbirth weight (g)3429 (512)2372–45323419 (526)2290–4460nsage at dxa scan (days)12.8 (3.4)8–2113.4 (3.5)9–21nsmaternal parity2.1 (1.2)1–51.8 (0.8)1–3nsmaternal age (years)25.4 (5.2)18–3928.3 (5.6)18–380.02maternal bmi (kg/m2)132.2 (29.6, 35.0)18.8–49.930.9 (28.3, 33.7)20.5–66.0nsmaternal total Vitamin D intake (iu/days)698 (246)0–1326684 (253)184–1316nsmaternal 25(Oh)D (nmol/l)69.1 (26.1)33.5–118.582.3 (30.3)20.8–151.70.04cord 25(Oh)D1,2(nmol/l)36.0 (31.7, 40.8)16.7–87.548.2 (41.4, 56.1)14.1–157.50.004maternal pth (pg/ml)129.4 (24.9, 34.8)9.5–66.129.3 (23.6, 36.4)6.2–102.0Nscord pth (pg/ml)1,26.1 (4.6, 8.0)2.0–50.73.7 (2.8, 4.7)2.0–82.50.009cord Balp (u/l)1123.9 (112.2, 137.1)71.4–272.5107.7 (98.4, 117.9)58.3–197.80.04wbbmc (g)61.3 (13.1)38.3–95.961.9 (12.1)35.4–83.3nswbbmc (g per (kg^1.31))10.9 (0.9)9.1–12.711.4 (1.0)8.9–14.90.06 n % n % p –valuesexns\xa0\xa0\xa0male22551845\xa0\xa0\xa0female18452255racen/a\xa0\xa0\xa0african american401000–\xa0\xa0\xa0hispanic0–1230\xa0\xa0\xa0asian0–820\xa0\xa0\xa0caucasian0–410\xa0\xa0\xa0mixed/other0–1640maternal Vitamin D supplementationns\xa0\xa0\xa0<400 iu/day717.51127.5\xa0\xa0\xa0≥400 iu/day3382.52972.5feedingns\xa0\xa0\xa0exclusively Breast Fed1127.51947.5\xa0\xa0\xa0exclusively formula Fed1332.5615.0\xa0\xa0\xa0mixed1640.001537.5\n1geometric means and 95% confidence intervals are presented for variables requiring log transformation to conform to normal distribution;2undetectable samples assigned as 2/3 detection limit.']	N/A	N/A	[('GO_0007567', 'parturition', 219, 'birth'), ('CHEBI_27300', 'vitamin D', 565, 'vitamin D'), ('CHEBI_17792', 'organohalogen compound', 637, 'OH'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 640, 'D'), ('CHEBI_73281', '(2S)-versicolorone(1-)', 701, '25(OH)D1'), ('UBERON_0002328', 'notochord', 848, '0NSCord'), ('SO_0000153', 'BAC', 924, 'BALP'), ('CHEBI_27300', 'vitamin D', 1275, 'vitamin D'), ('UBERON_0000310', 'breast', 1377, 'breast'), ('GO_0032304', 'negative regulation of icosanoid secretion', 1384, 'fed1127'), ('GO_0044347', 'cell wall polysaccharide catabolic process', 1422, 'fed1332')]
S78-PMC3347007	PMC3347007	4/2012	S78-PMC3347007	['44.4% had sufficient total Vitamin D intake.nutrients-04-00259-t001_table 1\n\ncaption (table-wrap): table 1\n\nintake of Vitamin D Supplements in the danish national Birth cohort during Gestational weeks 21–25 ( n = 68,447) *.daily Vitamin D dosen (%)0 µg22,214 (32.5)women who took Vitamin D supplements46,233 (67.5)>0 µg and ≤2.5 µg1020 (1.5)>2.5 µg and <5 µg2110 (3.1)≥5 µg and <7.5 µg16,710 (24.4)≥7.5 µg and <10 µg1114 (1.6)≥10 µg25,279 (36.9)\n* based on information from the Food frequency questionnaire.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 27, 'vitamin D'), ('CHEBI_33229', 'vitamin (role)', 118, 'vitamin'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 126, 'D'), ('CHEBI_33341', 'titanium atom', 128, 'supplements'), ('GO_0007567', 'parturition', 163, 'Birth'), ('GO_0007565', 'female pregnancy', 183, 'gestational'), ('CHEBI_27300', 'vitamin D', 229, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 280, 'vitamin D'), ('CHEBI_33290', 'food', 478, 'food')]
S83-PMC3365381	PMC3365381	3/2011	S83-PMC3365381	['other Molecules (Benzpyrene, Vitamins A and D) also can imprint the Brain, is manifested in the change of biogenic amine levels of the Brain and csf (tekes et al.2007a,b,2009a,b,c).']	N/A	N/A	[('CHEBI_36357', 'polyatomic entity', 6, 'molecules'), ('CHEBI_29865', 'benzo[a]pyrene', 17, 'benzpyrene'), ('CHEBI_27300', 'vitamin D', 29, 'vitamins A'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 44, 'D'), ('UBERON_0000955', 'brain', 68, 'brain'), ('UBERON_0000955', 'brain', 135, 'brain')]
S54-PMC3406997	PMC3406997	5/2012	S54-PMC3406997	['caption (table-wrap): table 1\n\ncomposition of diet administered to Pigs during the study\xa0sows14–27\u2009day of Life28–42\u2009day of Life7–12\u2009week of Life13–19\u2009week of Lifefrom 20\u2009week of Life ingredient \xa0\xa0\xa0\xa0\xa0\xa0wheat middlings (%)35.047.045.040.030.025.0barley middlings (%)35.020.036.035.530.030.0soybean meal (%)15.018.010.017.515.010.0rye middlings (%)10.5–––22.032.5sauen-profi1* (%)3.5–––––ferkel-profi2* (%)–4.04.04.0––Josamin3* (%)––––3.02.5megajoule* (%)–5.02.02.5––cytromin duo* (%)0.51.01.00.5––trilac* (%)–5.02.0–––Limestone (%)0.3–––––Soybean oil (%)0.7––––– composition \xa0\xa0\xa0\xa0\xa0\xa0dry matter (%)88.4589.3288.8188.6488.3087.25crude protein (%)16.3519.3115.5317.7716.8015.18me (mj/kg)12.9613.2112.8912.9412.9913.07crude fibre (%)3.563.413.433.683.503.34crude fat (%)2.353.062.292.371.661.68ash (%)5.436.105.505.704.764.22starch (%)45.8240.8546.6643.9846.7249.42ca (%)0.810.840.800.810.750.63p (%)0.600.580.530.560.470.44available p (%)0.160.150.150.150.140.13na (%)0.170.220.210.210.170.15mg (%)0.170.190.190.190.190.17Carbohydrates (%)3.904.984.854.403.543.50lys (%)0.911.311.041.200.990.83met (%)0.280.440.380.400.310.28met\u2009+\u2009cys (%)0.590.780.690.740.630.57trp (%)0.200.270.210.230.200.18thr (%)0.580.840.680.780.630.55vitamin A (ie)18,00065,00038,00030,00012,00010,000vitamin D3(ie)1,5007,8004,3203,6501,9801,650vitamin E (mg)90307202145180150vitamin c (mg)30.038.035.033.0––Vitamin K (mg)2.12.52.52.51.401.20vitamin b1(mg)2.12.52.52.51.401.20Vitamin B2(mg)4.46.56.56.54.243.52vitamin B6(mg)4.25.05.05.04.23.5vitamin B12(μg)14.038.035.035.035.030.0\n1the Vitamin-Mineral concentrate contained per 1\u2009kg of diet: l-lysine 6.0\u2009%, methionine 1.0\u2009%, threonine 0.5\u2009%, Ca 20.0\u2009%, P 7.5\u2009%, Na 5.0\u2009%, Mg 2.5\u2009%, Vitamin a 600,000\u2009iu, Vitamin D350,000\u2009iu, Vitamin E 3,000\u2009mg, Vitanin C 1,000\u2009mg, Vitamin K3100\u2009mg, Vitamin b190\u2009mg, Vitamin B2200\u2009mg, Vitamin b6180, vitamin b121,330\u2009μg, niacin 1,200, Pantothenic Acid 660\u2009mg, Folic Acid 50\u2009mg, Choline Chloride 15,000\u2009mg, Biotin 4,000\u2009μg, Cu 875\u2009mg, zn 5,250\u2009mg, Mn 3,000\u2009mg, fe 4,000\u2009mg, j 75\u2009mg, co 10\u2009mg, Se 10\u2009mg.\n2the Vitamin-Mineral Concentrate contained per 1\u2009kg of diet: l-lysine 10.0\u2009%, methionine 3.3\u2009%, threonine 4.2\u2009%, Tryptophan 0.2\u2009%, ca 15.0\u2009%, p 4.0\u2009%, Na 4.5\u2009%, Vitamin A 500,000\u2009iu, Vitamin D350,000\u2009iu, Vitamin E 3,300\u2009mg, Vitanin C 4,000\u2009mg, Vitamin K3125\u2009mg, Vitamin B170\u2009mg, Vitamin B2150\u2009mg, vitamin b6130, vitamin b121,700\u2009μg, niacin 1,700, Pantothenic Acid 500\u2009mg, Folic Acid 40\u2009mg, Choline Chloride 17,500\u2009mg, Biotin 6,000\u2009μg, phytase 12,500 u, Cu 400\u2009mg, zn 1,000\u2009mg, Mn 500\u2009mg, Fe 800\u2009mg, j 55\u2009mg, Co 10\u2009mg, Se 10\u2009mg.\n3the Vitamin-Mineral concentrate contained per 1\u2009kg of diet: l-lysine 8.0\u2009%, methionine 2.0\u2009%, threonine 2.0\u2009%, Ca 21.0\u2009%, p 3.0\u2009%, Na 5.0\u2009%, Mg 2.0\u2009%, Vitamin A 400,000\u2009iu, Vitamin D366,000\u2009iu, Vitamin E 6,000\u2009mg, vitamin k375\u2009mg, Vitamin B170\u2009mg, Vitamin B2150\u2009mg, vitamin b6130, vitamin b121,000\u2009μg, niacin 900, Pantothenic Acid 500\u2009mg, Folic Acid 40\u2009mg, Choline Chloride 12,000\u2009mg, Biotin 2,500\u2009μg, phytase 10,000 u, Cu 160\u2009mg, zn 660\u2009mg, Mn 160\u2009mg, Fe 748\u2009mg, j 50\u2009mg, Co 11\u2009mg, Se 13\u2009mg.\n*josera erbacher gmbh & co., kleinheubach, germany.']	N/A	N/A	"[('NCBITaxon_10088', 'Mus <genus>', 67, 'pigs'), ('UBERON_0007118', 'umbilicus', 106, 'life28'), ('UBERON_0000104', 'life cycle', 123, 'life7'), ('UBERON_0007118', 'umbilicus', 140, 'life13'), ('UBERON_0006376', 'premacula segment of distal straight tubule', 158, 'lifeFrom'), ('UBERON_0000104', 'life cycle', 178, 'life'), ('PR_000009682', 'ceramide synthase 6', 414, 'Josamin3'), ('CHEBI_18131', 'licodione', 515, 'Limestone'), ('CHEBI_36945', 'sulfaniumyl group', 536, 'Soybean'), ('CHEBI_33807', 'penturonic acid', 1012, '17Carbohydrates'), ('PR_000004370', 'asialoglycoprotein receptor 2', 1224, 'A'), ('PR_000001177', 'D(2) dopamine receptor', 1274, 'D3'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 1318, 'E'), ('CHEBI_28384', 'vitamin K', 1373, 'Vitamin K'), ('PR_000011032', 'neutrophil cytosol factor 4', 1439, '20Vitamin B2'), ('PR_000004690', 'B-cell lymphoma/leukemia 11A', 1483, 'B6'), ('CHEBI_27778', 'abequose', 1515, 'B12'), ('PR_000004738', 'class E basic helix-loop-helix protein 22', 1515, 'B12'), ('CHEBI_33229', 'vitamin (role)', 1552, 'vitamin'), ('CHEBI_46662', 'mineral', 1560, 'mineral'), ('CHEBI_32588', 'potassium chloride', 1659, 'Ca'), ('CHEBI_53758', 'PAP', 1670, 'P'), ('CHEBI_25614', 'nylons', 1679, 'Na'), ('CHEBI_34829', 'Medrysone', 1689, 'Mg'), ('CHEBI_33229', 'vitamin (role)', 1699, 'vitamin'), ('CHEBI_52330', 'glycerophosphatidylethanolamine', 1721, 'vitamin D350'), ('CHEBI_27300', 'vitamin D', 1742, 'vitamin E'), ('CHEBI_66356', 'Verrucoside', 1762, 'vitanin C'), ('CHEBI_85626', 'N-hydroxyhexadecenoylsphingosine-1-phosphocholine', 1782, 'vitamin K3100'), ('CHEBI_33229', 'vitamin (role)', 1800, 'vitamin'), ('CHEBI_72759', 'N-(pentadecanoyl)sphinganine-1-phosphocholine', 1817, 'vitamin B2200'), ('CHEBI_33229', 'vitamin (role)', 1835, 'vitamin'), ('CHEBI_7916', 'pantothenic acid', 1885, 'pantothenic acid'), ('CHEBI_30751', 'formic acid', 1910, 'folic acid'), ('CHEBI_133341', 'choline chloride', 1928, 'choline chloride'), ('CHEBI_15956', 'biotin', 1956, 'biotin'), ('CHEBI_17996', 'chloride', 1973, 'Cu'), ('CHEBI_25614', 'nylons', 1997, 'Mn'), ('CHEBI_37972', 'phosphorus-32 atom', 2042, 'Se'), ('CHEBI_33229', 'vitamin (role)', 2057, 'vitamin'), ('CHEBI_36134', 'glutaconate(2-)', 2065, 'mineral concentrate'), ('CHEBI_86267', 'nitrotyrosine', 2165, 'Tryptophan'), ('CHEBI_25614', 'nylons', 2203, 'Na'), ('CHEBI_27300', 'vitamin D', 2213, 'vitamin A'), ('CHEBI_52330', 'glycerophosphatidylethanolamine', 2235, 'vitamin D350'), ('CHEBI_27300', 'vitamin D', 2256, 'vitamin E'), ('CHEBI_66356', 'Verrucoside', 2276, 'vitanin C'), ('CHEBI_85626', 'N-hydroxyhexadecenoylsphingosine-1-phosphocholine', 2296, 'vitamin K3125'), ('CHEBI_72759', 'N-(pentadecanoyl)sphinganine-1-phosphocholine', 2314, 'vitamin B170'), ('CHEBI_52359', ""tris(4,4'-diphenyl-2,2'-bipyridine)ruthenium(II) chloride"", 2331, 'vitamin B2150'), ('CHEBI_7916', 'pantothenic acid', 2399, 'pantothenic acid'), ('CHEBI_30751', 'formic acid', 2424, 'folic acid'), ('CHEBI_133341', 'choline chloride', 2442, 'choline chloride'), ('CHEBI_15956', 'biotin', 2470, 'biotin'), ('CHEBI_17996', 'chloride', 2505, 'Cu'), ('CHEBI_25614', 'nylons', 2529, 'Mn'), ('CHEBI_33290', 'food', 2540, 'Fe'), ('CHEBI_33290', 'food', 2560, 'Co'), ('CHEBI_37972', 'phosphorus-32 atom', 2570, 'Se'), ('CHEBI_27300', 'vitamin D', 2585, 'vitamin-'), ('CHEBI_46662', 'mineral', 2593, 'mineral'), ('CHEBI_32588', 'potassium chloride', 2692, 'Ca'), ('CHEBI_25614', 'nylons', 2712, 'Na'), ('CHEBI_34829', 'Medrysone', 2722, 'Mg'), ('CHEBI_27300', 'vitamin D', 2732, 'vitamin A'), ('CHEBI_33739', 'di-mu-sulfido-diiron(0)', 2754, 'vitamin D366'), ('CHEBI_27300', 'vitamin D', 2775, 'vitamin E'), ('CHEBI_72759', 'N-(pentadecanoyl)sphinganine-1-phosphocholine', 2812, 'vitamin B170'), ('CHEBI_52359', ""tris(4,4'-diphenyl-2,2'-bipyridine)ruthenium(II) chloride"", 2829, 'vitamin B2150'), ('CHEBI_7916', 'pantothenic acid', 2895, 'pantothenic acid'), ('CHEBI_30751', 'formic acid', 2920, 'folic acid'), ('CHEBI_133341', 'choline chloride', 2938, 'choline chloride'), ('CHEBI_15956', 'biotin', 2966, 'biotin'), ('CHEBI_17996', 'chloride', 3001, 'Cu'), ('CHEBI_25614', 'nylons', 3023, 'Mn'), ('CHEBI_33290', 'food', 3034, 'Fe'), ('CHEBI_33290', 'food', 3054, 'Co'), ('CHEBI_37972', 'phosphorus-32 atom', 3064, 'Se')]"
S119-PMC3586494	PMC3586494	2/2013	S119-PMC3586494	['contrary to Vitamins A and E, cord Vitamin C levels were higher than maternal levels, and no significant correlation between Cord and maternal Vitamin C levels was present.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 12, 'vitamins A'), ('PR_000004370', 'asialoglycoprotein receptor 2', 21, 'A'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 27, 'E'), ('CHEBI_27300', 'vitamin D', 35, 'vitamin C'), ('PR_000004900', 'complement C3', 43, 'C'), ('UBERON_0002240', 'spinal cord', 125, 'cord'), ('CHEBI_27300', 'vitamin D', 143, 'vitamin C')]
S4-PMC3616124	PMC3616124	4/2013	S4-PMC3616124	['this is a secondary analysis of a randomized controlled trial in which 10,154 low-risk women received daily Vitamin C and E, or placebo, from 9-16 weeks Gestation until Delivery.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 108, 'vitamin C'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 122, 'E'), ('GO_0007565', 'female pregnancy', 153, 'gestation'), ('GO_0007567', 'parturition', 169, 'delivery')]
S135-PMC3616124	PMC3616124	4/2013	S135-PMC3616124	['increased Preeclampsia risk in hispanic Hp 2-2 women was specific to the large quantities of Vitamins C and E in study Supplements.']	N/A	N/A	[('GO_0007128', 'meiotic prophase I', 10, 'preeclampsia'), ('PR_000008443', 'huntingtin-associated protein 1', 40, 'Hp 2'), ('CHEBI_27300', 'vitamin D', 93, 'vitamins C'), ('PR_000004900', 'complement C3', 102, 'C'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 108, 'E'), ('CHEBI_33341', 'titanium atom', 119, 'supplements')]
S157-PMC3641012	PMC3641012	4/2013	S157-PMC3641012	['point (nmol/l) 45.5[41.0, 49.9]44.4[39.7, 49.1]42.1[39.1, 45.1]difference in 25(Oh)D between groups at day 0 (nmol/l) –1.1[−5.3, 7.6]– decay rate (days-1or mcg-1) 0.04[0.03, 0.05]0.04[0.03, 0.05]0.0003[0.0002, 0.0004]δ25(Oh)D at steady-state in Placebo group (nmol/l) –−7.1[−12.3, -1.9]– effect of Vitamin D on δ25(Oh)D at steady-state (nmol/l) 94.4[83.9, 104.9]101.6[89.7, 113.4]398.3[88.7, 107.9]attained steady-state 25(Oh)D (nmol/l) 139.9[130.1, 149.6]138.8[127.4, 150.2]140.4[131.2, 149.6]adjusted r20.720.750.75 aic –3907.23904.4\n180 participants in the Vitamin D group, contributing 220 specimens.']	N/A	N/A	[('CHEBI_71657', 'versiconol acetate', 77, '25(OH)D'), ('PR_000008838', 'serine protease HTRA1', 77, '25(OH ... D'), ('CHEBI_72805', '2-alkyl-sn-glycero-3-phosphocholine', 221, 'OH)D'), ('CHEBI_26130', 'biological pigment', 245, 'placebo'), ('CHEBI_27300', 'vitamin D', 298, 'vitamin D'), ('CHEBI_33010', 'chromide(1-)', 314, '(OH)D'), ('CHEBI_17792', 'organohalogen compound', 423, 'OH'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 426, 'D'), ('CHEBI_27300', 'vitamin D', 560, 'vitamin D')]
