	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S156-PMC3004407	PMC3004407	12/2010	S156-PMC3004407	['given RECENT DISCOVERIES that LINK Vitamin D with the innate Immune System [6], it is not UNREASONABLE to predict that deficiencies during fetal development COULD have lasting sequelae on the child, NOT ONLY in terms of bone mineralization, BUT ALSO in terms of Immune Development that becomes the basis for later derangements SEEN with long-latency diseases such as multiple sclerosis, rheumatoid arthritis, diabetes, and certain cancers [59].']	[('INCOMPLETE_EVIDENCE', 6), ('FUTURE_WORK', 13), ('SUPERFICIAL_RELATIONSHIP', 30), ('IMPORTANT_CONSIDERATION', 90), ('INCOMPLETE_EVIDENCE', 157), ('ANOMALY_CURIOUS_FINDING', 199), ('ANOMALY_CURIOUS_FINDING', 241), ('INCOMPLETE_EVIDENCE', 327)]	8	[('CHEBI_27300', 'vitamin D', 35, 'vitamin D'), ('GO_0007566', 'embryo implantation', 61, 'immune'), ('UBERON_0002405', 'immune system', 61, 'immune system'), ('GO_0001822', 'kidney development', 262, 'immune development'), ('UBERON_0002405', 'immune system', 262, 'immune')]
S201-PMC3277098	PMC3277098	12/2011	S201-PMC3277098	['FUTURE RESEARCH MUST accurately account for the DIFFERENT sources of Vitamin D, stage of Immune Development and Genetic FACTORS in order to understand the immunological consequences of changing Vitamin d status through supplementation or lifestyle changes.']	[('FUTURE_WORK', 0), ('IMPORTANT_CONSIDERATION', 16), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 48), ('SUPERFICIAL_RELATIONSHIP', 120)]	4	[('CHEBI_27300', 'vitamin D', 69, 'vitamin D'), ('GO_0001822', 'kidney development', 89, 'immune development'), ('UBERON_0002405', 'immune system', 89, 'immune'), ('SO_0000704', 'gene', 112, 'genetic'), ('CHEBI_33229', 'vitamin (role)', 194, 'vitamin')]
S10-PMC3424155	PMC3424155	8/2012	S10-PMC3424155	['conclusion\nTHESE FINDINGS DEMONSTRATE that maternal Vitamin D deficiency accompanies changes in the Renal Expression of IMPORTANT FACTORS that MAY retard the Maturation Of Glomeruli by EXTENDING the period of Nephrogenesis.']	[('INCOMPLETE_EVIDENCE', 11), ('QUESTION_ANSWERED_BY_THIS_WORK', 26), ('IMPORTANT_CONSIDERATION', 120), ('SUPERFICIAL_RELATIONSHIP', 130), ('INCOMPLETE_EVIDENCE', 143), ('SUPERFICIAL_RELATIONSHIP', 185)]	6	[('CHEBI_27300', 'vitamin D', 52, 'vitamin D'), ('UBERON_0002113', 'kidney', 100, 'renal'), ('GO_0010467', 'gene expression', 106, 'expression'), ('GO_0009902', 'chloroplast relocation', 158, 'maturation of glomeruli'), ('UBERON_0000074', 'renal glomerulus', 172, 'glomeruli'), ('GO_0001822', 'kidney development', 209, 'nephrogenesis')]
S22-PMC3424155	PMC3424155	8/2012	S22-PMC3424155	['therefore, the adverse EFFECTS of Vitamin D restriction during Kidney Development NEED FURTHER exploration.']	[('SUPERFICIAL_RELATIONSHIP', 23), ('FUTURE_WORK', 82)]	2	[('CHEBI_27300', 'vitamin D', 34, 'vitamin D'), ('GO_0001822', 'kidney development', 63, 'kidney development'), ('UBERON_0002113', 'kidney', 63, 'kidney')]
S167-PMC3424155	PMC3424155	8/2012	S167-PMC3424155	['in the PRESENT STUDY, maternal Vitamin D deficiency in Mice LED TO significant changes in Kidney Development in the offspring, such as retardation of Glomerular Maturation and an increase in the number of Glomeruli.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 7), ('SUPERFICIAL_RELATIONSHIP', 60)]	2	[('CHEBI_27300', 'vitamin D', 31, 'vitamin D'), ('NCBITaxon_10088', 'Mus <genus>', 55, 'mice'), ('GO_0001822', 'kidney development', 90, 'kidney development'), ('UBERON_0002113', 'kidney', 90, 'kidney'), ('UBERON_0000074', 'renal glomerulus', 150, 'glomerular'), ('GO_0007618', 'mating', 161, 'maturation'), ('UBERON_0000074', 'renal glomerulus', 205, 'glomeruli')]
S201-PMC3424155	PMC3424155	8/2012	S201-PMC3424155	['in the present study, Vitamin D restriction during Nephrogenesis reduced Podocin Expression in the f1 generation from weaning until six months of age BUT NOT in the f2 generation.']	[('ANOMALY_CURIOUS_FINDING', 150)]	1	[('CHEBI_27300', 'vitamin D', 22, 'vitamin D'), ('GO_0001822', 'kidney development', 51, 'nephrogenesis'), ('PR_000012775', 'polycystic kidney disease 2-like 2 protein', 73, 'podocin'), ('GO_0010467', 'gene expression', 81, 'expression')]
S212-PMC3424155	PMC3424155	8/2012	S212-PMC3424155	['maternal Vitamin D deficiency is ACCOMPANIED by changes in the Renal Expression of Podocin, Renin and at1 receptors, and it delays the maturity of the Glomeruli, by EXTENDING Nephrogenesis.']	[('SUPERFICIAL_RELATIONSHIP', 33), ('SUPERFICIAL_RELATIONSHIP', 165)]	2	[('CHEBI_27300', 'vitamin D', 9, 'vitamin D'), ('UBERON_0002113', 'kidney', 63, 'renal'), ('GO_0010467', 'gene expression', 69, 'expression'), ('PR_000012775', 'polycystic kidney disease 2-like 2 protein', 83, 'podocin'), ('PR_000014368', 'RuvB-like 1', 92, 'renin'), ('UBERON_0000074', 'renal glomerulus', 151, 'glomeruli'), ('GO_0001822', 'kidney development', 175, 'nephrogenesis')]
S10-PMC3458940	PMC3458940	9/2012	S10-PMC3458940	['such a catalogue will guide FURTHER STUDIES on molecular mediators of endogenous tra/rars during Kidney Development and in RELATION to Renal defects ASSOCIATED with Vitamin A deficiency.']	[('FUTURE_WORK', 28), ('SUPERFICIAL_RELATIONSHIP', 123), ('SUPERFICIAL_RELATIONSHIP', 149)]	3	[('GO_0001822', 'kidney development', 97, 'kidney development'), ('UBERON_0002113', 'kidney', 97, 'kidney'), ('UBERON_0002113', 'kidney', 135, 'renal'), ('CHEBI_27300', 'vitamin D', 165, 'vitamin A')]
S0-PMC3485340	PMC3485340	10/2012	S0-PMC3485340	['maternal vitamin c deficiency during Pregnancy persistently impairs hippocampal Neurogenesis in offspring of guinea pigs\n\nabstract\nwhile having the highest Vitamin C (vitc) concentrations in the body, specific functions of Vitc in the Brain HAVE ONLY RECENTLY BEEN acknowledged.']	[('IMPORTANT_CONSIDERATION', 241), ('INCOMPLETE_EVIDENCE', 246), ('INCOMPLETE_EVIDENCE', 251)]	3	[('GO_0007565', 'female pregnancy', 37, 'Pregnancy'), ('GO_0001822', 'kidney development', 80, 'Neurogenesis'), ('CHEBI_27300', 'vitamin D', 156, 'vitamin C'), ('PR_000017299', 'VIP peptides', 223, 'VitC'), ('UBERON_0000955', 'brain', 235, 'brain')]
S311-PMC3728489	PMC3728489	7/2013	S311-PMC3728489	['Vitamin D\nwe have DESCRIBED earlier HOW Vitamin D is PIVOTAL in early Immune Development and it is also known to be CRUCIAL for early Skeletal Development.']	[('INCOMPLETE_EVIDENCE', 18), ('EXPLICIT_QUESTION', 36), ('IMPORTANT_CONSIDERATION', 53), ('IMPORTANT_CONSIDERATION', 116)]	4	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin D'), ('CHEBI_27300', 'vitamin D', 40, 'vitamin D'), ('GO_0001822', 'kidney development', 70, 'immune development'), ('UBERON_0002405', 'immune system', 70, 'immune'), ('GO_0001501', 'skeletal system development', 134, 'skeletal development'), ('UBERON_0004288', 'skeleton', 134, 'skeletal')]
