	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S184-PMC2290997	PMC2290997	4/2008	S184-PMC2290997	['in sunlight-related research, there are two main exposures of interest: Vitamin D status, which is measured by the Serum 25(Oh)D level; and personal uvr dose, which involves three fundamental factors: ambient uvr (a function of latitude, altitude, atmospheric Ozone levels, pollution, and time of year), amount of skin exposed (a function of behavioral, cultural, and clothing practices), and skin pigmentation (with dark skin receiving a smaller effective dose to underlying structures than light skin).']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 72, 'vitamin D'), ('UBERON_0001977', 'blood serum', 115, 'serum'), ('CHEBI_71657', 'versiconol acetate', 121, '25(OH)D'), ('PR_000008838', 'serine protease HTRA1', 121, '25(OH ... D'), ('CHEBI_25812', 'ozone', 260, 'ozone')]
S40-PMC2798111	PMC2798111	12/2010	S40-PMC2798111	['the Vitamin D status of those infants in the control group who received 400\u2009iu/day Vitamin D3Was measured by circulating 25(Oh)D at 1, 4, and 7 months of age.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 4, 'vitamin D'), ('CHEBI_73754', 'thiosugar', 83, 'vitamin D3was'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 83, 'vitamin D3was'), ('CHEBI_71657', 'versiconol acetate', 121, '25(OH)D'), ('PR_000008838', 'serine protease HTRA1', 121, '25(OH ... D')]
S28-PMC2821652	PMC2821652	2/2010	S28-PMC2821652	['with respect to Vitamin D, the Placenta and/or Deciduas are active Extrarenal sites of conversion of 25(Oh)D as they contain 1 α -hydroxylase, providing a source of 1,25(Oh)2D for the fetus.']	N/A	N/A	"[('CHEBI_27300', 'vitamin D', 16, 'vitamin D'), ('UBERON_0001987', 'placenta', 31, 'placenta'), ('UBERON_0002450', 'decidua', 47, 'deciduas'), ('UBERON_0001691', 'external ear', 67, 'extrarenal'), ('CHEBI_71657', 'versiconol acetate', 101, '25(OH)D'), ('CHEBI_37958', 'dye', 165, '1,'), ('CHEBI_66212', ""5,7,3',4'-tetrahydroxy-2'-(3,3-dimethylallyl)isoflavone"", 167, '25(OH)2D')]"
S126-PMC2821652	PMC2821652	2/2010	S126-PMC2821652	['because maternal circulating 25(Oh)D is not affected by Gestational age per se, the stability of Vitamin D during Pregnancy allowed for analysis of adherence once steady state was achieved throughout Gestation [15,16].']	N/A	N/A	[('CHEBI_71657', 'versiconol acetate', 29, '25(OH)D'), ('PR_000006444', 'diacylglycerol kinase delta', 35, 'D'), ('GO_0007565', 'female pregnancy', 56, 'gestational'), ('CHEBI_27300', 'vitamin D', 97, 'vitamin D'), ('GO_0007565', 'female pregnancy', 114, 'pregnancy'), ('GO_0007565', 'female pregnancy', 200, 'gestation')]
S5-PMC2963768	PMC2963768	10/2010	S5-PMC2963768	['the proportion of infants with Vitamin D deficiency defined by 25(Oh)D <25 nmol/l was 28% (95% ci 10-45), 59% (95% ci 40-78) had 25(Oh)D<40 nmol/l, and all were below 80 nmol/l.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 31, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 63, '25(OH)D'), ('PR_000009880', 'Lon protease, mitochondrial', 63, '25 ... OH ... D'), ('CHEBI_71657', 'versiconol acetate', 129, '25(OH)D')]
S44-PMC2963768	PMC2963768	10/2010	S44-PMC2963768	['estimates of the prevalence of Vitamin D deficiency were based on the proportion of participants with 25(Oh)D lower than pre-specified cut-offs (<25 nmol/l, <40 nmol/l, and <80 nmol/l).']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 31, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 102, '25(OH)D'), ('PR_000008838', 'serine protease HTRA1', 102, '25(OH ... D')]
S50-PMC2963768	PMC2963768	10/2010	S50-PMC2963768	"[""other than age and 25(Oh)D, which were compared across groups by one-way analysis of variance, the statistical significance of bivariate associations between the Vitamin D status and the maternal, infant or household characteristics in the entire sample (n=74) was assessed by non-parametric tests, including chi-square tests, mann-u whitney tests, and spearman's rank correlation coefficient.""]"	N/A	N/A	[('CHEBI_71657', 'versiconol acetate', 19, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 19, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 162, 'vitamin D')]
S82-PMC2963768	PMC2963768	10/2010	S82-PMC2963768	['comparison of selected characteristics of infants and toddlers categorized by Vitamin D status in sylhet, bangladeshcharacteristics25(Oh)D <25 nmol/l25(Oh)d ≥25 nmol/lp valueno.2450mean 25(Oh)D±sd16.3±5.840.5±11.8<0.001age (mean days±sd)71.3±43.4136.6±126.7<0.001<6 months23 (96)39 (78)0.051boys21 (88)40 (80)0.427birth-order (median±iqr)2±4.52±50.455anthropometric indicators\xa0\xa0underweight11 (46)25 (48)0.861\xa0\xa0stunted10 (42)16 (32)0.415\xa0\xa0low body mass index14 (58)20 (40)0.138age of mothers (mean years±sd)23.7±5.624.8±5.30.410years of schooling of mother (median±iqr)1.5±6.55±60.613years of schooling of father (median±iqr)0±54±50.177family owns their own homestead14 (58)32 (64)0.638manufactured housing materials (i.e.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 78, 'vitamin D'), ('CHEBI_33010', 'chromide(1-)', 133, '(OH)D'), ('CHEBI_33310', 'neon atom', 151, '(OH)'), ('CHEBI_71657', 'versiconol acetate', 186, '25(OH)D')]
S3-PMC3004407	PMC3004407	12/2010	S3-PMC3004407	['a single Blood sample was taken to measure circulating 25(Oh)D as indicator of Vitamin D status [25(Oh)D < 20\u2009ng/ml (50\u2009nmol/l deficiency; <32\u2009ng/ml (80\u2009nmol/l) insufficiency].']	N/A	N/A	[('UBERON_0000178', 'blood', 9, 'blood'), ('CHEBI_71657', 'versiconol acetate', 55, '25(OH)D'), ('PR_000008838', 'serine protease HTRA1', 55, '25(OH ... D'), ('CHEBI_27300', 'vitamin D', 79, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 97, '25(OH)D'), ('PR_000003010', 'moesin isoform 1', 99, '(OH ... D')]
S36-PMC3004407	PMC3004407	12/2010	S36-PMC3004407	['Blood was processed and Serum separated for later analysis for total circulating 25-Hydroxy-Vitamin D [25(Oh)D], Serum calcium, phosphorus, and creatinine, and intact Parathyroid hormone (pth).']	N/A	N/A	[('UBERON_0000178', 'blood', 0, 'Blood'), ('UBERON_0001977', 'blood serum', 24, 'serum'), ('CHEBI_70487', '(-)-sanguinolignan C', 81, '25-hydroxy-'), ('CHEBI_27300', 'vitamin D', 92, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 103, '25(OH)D'), ('UBERON_0001977', 'blood serum', 113, 'serum'), ('UBERON_0001132', 'parathyroid gland', 167, 'parathyroid')]
