	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S37-PMC3171895	PMC3171895	9/2011	S37-PMC3171895	['for this paper, we included data and relevant information obtained through a search of the pubmed database using free text and medical subject headings terms for all articles published in english from 1971 through 2011 which included the term “selenium,” “zinc,” “copper,” “manganese,” “Vitamin E and C,” and one of the following: “Pregnancy,” “Preeclampsia,” or “fetal growth restriction.” we further included published and unpublished data from our own laboratories and an “in-house” library of relevant publications.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 287, 'vitamin E'), ('PR_000004900', 'complement C3', 301, 'C'), ('GO_0007565', 'female pregnancy', 332, 'pregnancy'), ('GO_0007128', 'meiotic prophase I', 345, 'preeclampsia')]
S135-PMC3616124	PMC3616124	4/2013	S135-PMC3616124	['increased Preeclampsia risk in hispanic Hp 2-2 women was specific to the large quantities of Vitamins C and E in study Supplements.']	N/A	N/A	[('GO_0007128', 'meiotic prophase I', 10, 'preeclampsia'), ('PR_000008443', 'huntingtin-associated protein 1', 40, 'Hp 2'), ('CHEBI_27300', 'vitamin D', 93, 'vitamins C'), ('PR_000004900', 'complement C3', 102, 'C'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 108, 'E'), ('CHEBI_33341', 'titanium atom', 119, 'supplements')]
S151-PMC3616124	PMC3616124	4/2013	S151-PMC3616124	['moreover, daily Vitamin C and e supplementation did not prevent the primary outcome or Preeclampsia in women of any hp phenotype.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 16, 'vitamin C'), ('GO_0007128', 'meiotic prophase I', 87, 'preeclampsia')]
S6-PMC4405493	PMC4405493	4/2015	S6-PMC4405493	['logistic regression was performed on patients stratified by Plasma Vitamin D concentration and the following combined clinical outcomes: Preeclampsia, Preterm Delivery, Intrauterine growth restriction, Gestational diabetes, and Spontaneous Abortion.']	N/A	N/A	[('UBERON_0001969', 'blood plasma', 60, 'plasma'), ('CHEBI_27300', 'vitamin D', 67, 'vitamin D'), ('GO_0007128', 'meiotic prophase I', 137, 'preeclampsia'), ('GO_0007565', 'female pregnancy', 151, 'preterm'), ('GO_0007567', 'parturition', 159, 'delivery'), ('UBERON_0022293', 'reproductive gland secretion', 169, 'intrauterine'), ('GO_0007565', 'female pregnancy', 202, 'gestational'), ('GO_0035042', 'fertilization, exchange of chromosomal proteins', 228, 'spontaneous abortion')]
S92-PMC4405493	PMC4405493	4/2015	S92-PMC4405493	['the mean Serum 25-Oh Vitamin D concentration for our study population was 27.6 ng/ml (range 13–71.6 ng/ml).10.1371/journal.pone.0123763.t001\n\ncaption (table-wrap): table 1\nfrequency of clinical outcomes compared to national and global epidemiology.Pregnancy outcome n (% of 235 total)comorbiditiespredicted population us (%)frequencies global (%)madigan 2014 (%) none 176 (75%)-------- Preeclampsia 19 (8%)5 Preterm Deliveries3–10% [22,24–26]2–17% [20,23]3% spontaneous Preterm Delivery 10 (4%)2 iugr, 1 Gdm11.3% [27]9.6% [28]9% iugr 9 (4%)--8.6% [29]3–7% [30]0.6% gdm 5 (2%)--4.6–9.2% [33]4.1–27.5% [36]4% spontaneous Abortion 16 (7%)--8–20% [37,38]6%\niugr, Intrauterine growth restriction; gdm, Gestational diabetes mellitus.10.1371/journal.pone.0123763.t002\n\ncaption (table-wrap): table 2\ndemographics of the study population by Vitamin D classification.totalvitamin D sufficient (>30 ng/ml)Vitamin D insufficient (21–29 ng/ml)Vitamin D deficient (<20 ng/ml)p value**n = 235 (%)n = 70 (30%)n = 141 (60%)n = 24 (10%) age (years) *24.3 ± 4.424.5 ± 4.224.6 ± 4.522.5 ± 3.70.08 Gestational age at analysis (days) *62.2 ± 29.761.8 ± 13.762.2 ± 36.963.0 ± 11.20.99 n (% of 235)n (% of 70)n (% of 141)n (% of 24)p value ** race 0.03 caucasian 183 (77.9)57 (81.4)114 (80.9)12 (50) african american 16 (6.8)3 (4.3)10 (7.1)3 (12.5) asian 6 (2.6)1 (1.4)3 (2.1)2 (8.3) other 30 (12.8)9 (12.9)14 (9.9)7 (29.2) body mass index 0.36 <25 111 (47.2)39 (55.7)62 (44)10 (41.7) 25–30 82 (34.9)21 (30.0)50 (35.5)11 (45.8) >30 42 (17.9)10 (14.3)29 (20.5)3 (12.5) season 0.22 winter 89 (37.9)22 (31.4)61 (43.3)6 (25.0) spring 45 (19.1)16 (22.9)25 (17.7)4 (16.6) summer 53 (22.6)20 (28.6)26 (18.4)7 (29.2) fall 48 (20.4)12 (17.1)29 (20.6)7 (29.2) mode of delivery 0.41 Vaginal 155 (66.0)47 (67.1)95 (67.4)13 (54.2) cesarean section 63 (26.8)18 (25.7)36 (25.5)9 (37.5) iufd or sab 17 (7.2)5 (7.1)10 (7.1)2 (8.3) duty status 0.12 active duty 83 (35.3)22 (31.4)48 (34.0)13 (54.2) dependent 152 (64.6)48 (68.6)93 (66.0)11 (45.8) tobacco use 0.67 yes 15 (6.4)3 (4.3)10 (7.1)2 (8.3) no 220 (93.6)67 (95.7)131 (92.9)22 (91.7)\n*expressed in mean ± standard deviation\n**, p value calculated by analysis of variance for continuous variables and chi-square analysis for categorical variables\niufd, Intrauterine fetal demise; sab, spontaneous Abortion.']	N/A	N/A	[('UBERON_0001977', 'blood serum', 9, 'serum'), ('CHEBI_86198', '1,2-di-[(11Z)-eicosenoyl]-sn-glycero-3-phosphocholine', 15, '25-OH'), ('CHEBI_27300', 'vitamin D', 21, 'vitamin D'), ('GO_0007565', 'female pregnancy', 248, 'Pregnancy'), ('GO_0007128', 'meiotic prophase I', 386, 'Preeclampsia'), ('GO_0007565', 'female pregnancy', 408, 'preterm'), ('GO_0007567', 'parturition', 416, 'deliveries3'), ('GO_0007565', 'female pregnancy', 470, 'preterm'), ('GO_0007567', 'parturition', 478, 'delivery'), ('PR_000007939', 'glial fibrillary acidic protein', 504, 'GDM11'), ('GO_0007569', 'cell aging', 619, 'abortion'), ('UBERON_0022293', 'reproductive gland secretion', 659, 'intrauterine'), ('GO_0007565', 'female pregnancy', 697, 'gestational'), ('CHEBI_27300', 'vitamin D', 832, 'vitamin D'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 870, 'D'), ('PR_000006444', 'diacylglycerol kinase delta', 870, 'D'), ('CHEBI_28384', 'vitamin K', 894, 'Vitamin D'), ('CHEBI_28384', 'vitamin K', 930, 'Vitamin D'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 930, 'Vitamin D'), ('GO_0007565', 'female pregnancy', 1077, 'Gestational'), ('UBERON_0000970', 'eye', 1748, 'Vaginal'), ('UBERON_0022293', 'reproductive gland secretion', 2266, 'intrauterine'), ('GO_0007569', 'cell aging', 2310, 'abortion')]
S102-PMC4405493	PMC4405493	4/2015	S102-PMC4405493	['preeclampsia was sub-stratified into severe, early onset preeclampsia and mild, late-onset preeclampsia.10.1371/journal.pone.0123763.t003\n\ncaption (table-wrap): table 3\nPlasma Vitamin D concentrations in women according to clinical outcome.n (% of 235 total)median Vitamin D concentration in ng/ml (range) no complications 176 (75)27.4 (13.0–71.6) all complications 59 (25)26.5 (13.2–42.3) Preeclampsia 19 (8)26.5 (16.1–35.9) severe, early onset 5 (2)27.1 (18.0–33.8) mild, late onset 14 (6)27.7 (16.1–35.9) spontaneous Preterm Delivery 10 (4)28.4 (19.9–42.3) iugr 9 (4)27.0 (16.6–38.8) gdm 5 (2)22.2 (20.5–31.9) spontaneous abortion 16 (7)25.1 (13.2–38.8)\niugr, Intrauterine growth restriction; gdm, Gestational diabetes mellitus.']	N/A	N/A	[('UBERON_0001969', 'blood plasma', 169, 'Plasma'), ('CHEBI_27300', 'vitamin D', 176, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 265, 'vitamin D'), ('PR_000006444', 'diacylglycerol kinase delta', 273, 'D'), ('GO_0007128', 'meiotic prophase I', 390, 'Preeclampsia'), ('GO_0007128', 'meiotic prophase I', 520, 'Preterm'), ('GO_0007567', 'parturition', 528, 'delivery'), ('UBERON_0022293', 'reproductive gland secretion', 663, 'intrauterine'), ('GO_0007565', 'female pregnancy', 701, 'gestational')]
S110-PMC4405493	PMC4405493	4/2015	S110-PMC4405493	['there was no association between first Trimester Vitamin D levels and subsequent development of composite adverse Pregnancy complications (including Preeclampsia [severe, early onset or mild, late onset], Gestational diabetes, Preterm Delivery, growth restriction, or spontaneous Abortion (combined outcomes; p > 0.05 intable 5).']	N/A	N/A	[('GO_0009294', 'DNA mediated transformation', 39, 'trimester'), ('CHEBI_27300', 'vitamin D', 49, 'vitamin D'), ('GO_0007565', 'female pregnancy', 114, 'pregnancy'), ('GO_0007128', 'meiotic prophase I', 149, 'preeclampsia'), ('GO_0007565', 'female pregnancy', 205, 'gestational'), ('GO_0007565', 'female pregnancy', 227, 'preterm'), ('GO_0007567', 'parturition', 235, 'delivery'), ('GO_0007569', 'cell aging', 280, 'abortion')]
S49-PMC5051327	PMC5051327	9/2016	S49-PMC5051327	['caption (table-wrap): table\xa02\n\ncharacteristics in relation to maternal Vitamin D levels in the whole study group25-Oh Vitamin D<50\u2005nmol/l≥ 50\u2005nmol/lsignificance of difference (p)Vitamin D deficiencynot deficiencyn=95n=78 maternal characteristics \u2003age (years)29.15.330.24.40.1\u2003height (cm)163.25.9166.37.10.02\u2003body mass index (kg/m2)23.74.122.93.60.2\u2003nulliparous (n)4244.2%4355.1%0.2\u2003smoker (n)1818.9%1721.8%0.6 mode of Delivery \u2003vaginal spontaneous (n)5254.7%4659.0%0.6\u2003vaginal assisted (n)33.2%79.0%0.2\u2003caesarean section (n)4042.1%2532.1%0.2\u2003cs due to suspected fetal distress (n)3334.7%2025.6%0.2 neonatal outcome \u2003Gestational age (days)273.019.1278.914.60.02\u2003Preterm Delivery (n)1313.7%45.1%0.06\u2003Birth weight (g)3323.58193447.56780.3\u2003sga (n)1111.6%56.4%0.2\u20035\u2005min apgar score <7 (n)66.3%22.6%0.3\u2003Umbilical Artery ph7.200.097.230.070.1\u2003Umbilical Vein ph7.280.097.300.080.4\u2003Umbilical Cord ph ≤7.152021.1%810.3%0.06\u2003Birth asphyxia2324.2%911.5%0.03\nmean and sd or number and percentages are given.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 71, 'vitamin D'), ('CHEBI_86030', 'O-(hydroxyhexadecanoyl)carnitine', 114, '-OH'), ('CHEBI_27300', 'vitamin D', 118, 'vitamin D'), ('CHEBI_28384', 'vitamin K', 178, 'Vitamin D'), ('GO_0007567', 'parturition', 418, 'delivery'), ('GO_0007565', 'female pregnancy', 616, 'Gestational'), ('GO_0007128', 'meiotic prophase I', 661, 'Preterm'), ('GO_0007567', 'parturition', 669, 'delivery'), ('GO_0007567', 'parturition', 698, 'Birth'), ('UBERON_0001310', 'umbilical artery', 797, 'Umbilical artery'), ('UBERON_0002066', 'umbilical vein', 836, 'Umbilical vein'), ('UBERON_0002331', 'umbilical cord', 873, 'Umbilical cord'), ('GO_0007567', 'parturition', 914, 'Birth')]
S93-PMC5513133	PMC5513133	7/2017	S93-PMC5513133	['search terms: (Preeclampsia or pre-eclampsia) and (Vitamin D or hypovitaminosis D or 1,25 Dihydroxyvitamin D or (Vitamin D and (supplementation or supplement)) or Dihydroxyvitamin D or 25 Hydroxyvitamin D).']	N/A	N/A	[('GO_0007128', 'meiotic prophase I', 15, 'preeclampsia'), ('CHEBI_27300', 'vitamin D', 51, 'vitamin D'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 80, 'D'), ('CHEBI_67469', '15-hydroxyajubractin C', 85, '1,25 dihydroxyvitamin D'), ('CHEBI_27300', 'vitamin D', 113, 'vitamin D'), ('CHEBI_27481', 'rhodexin A', 163, 'dihydroxyvitamin D'), ('CHEBI_37972', 'phosphorus-32 atom', 185, '25'), ('CHEBI_67825', '17beta,21beta-epoxyhopan-3-one', 188, 'hydroxyvitamin D')]
S90-PMC5524288	PMC5524288	7/2017	S90-PMC5524288	['there were no cases of Vitamin D toxicity based on elevated Serum calcium levels (≥11 mg/dl).10.1371/journal.pone.0180483.g004\n\ncaption (fig): fig 4\nPreterm Birth rates among women with low initial 25(Oh)D concentrations (<40 ng/ml at ≤20 weeks), comparing those with concentrations ≥40 ng/ml vs. those with concentrations <40 ng/ml on a follow-up test.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 23, 'vitamin D'), ('UBERON_0001977', 'blood serum', 60, 'serum'), ('GO_0007128', 'meiotic prophase I', 149, 'Preterm'), ('GO_0007567', 'parturition', 157, 'birth'), ('CHEBI_71657', 'versiconol acetate', 198, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 198, '25(OH)D')]
