	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S66-PMC1168874	PMC1168874	7/2005	S66-PMC1168874	['among Oestrogens and Retinol (Vitamin A), ONLY high dose treatments are CONSIDERED.']	[('INCOMPLETE_EVIDENCE', 42), ('IMPORTANT_CONSIDERATION', 72), ('INCOMPLETE_EVIDENCE', 72)]	3	[('CHEBI_50905', 'teratogenic agent', 6, 'oestrogens'), ('CHEBI_26536', 'retinoic acid', 21, 'retinol'), ('CHEBI_27300', 'vitamin D', 30, 'vitamin A')]
S477-PMC2679409	PMC2679409	5/2009	S477-PMC2679409	['given the POTENTIAL Teratogenic EFFECT and toxicity of high-dose Vitamin A, a variety of Vitamin A INTERVENTIONS (daily supplementation with either low-dose Vitamin A or Β-Carotene) HAVE BEEN evaluated with assessment of SAFETY and IMPACT on maternal, newborn and infant outcomes.']	[('INCOMPLETE_EVIDENCE', 10), ('SUPERFICIAL_RELATIONSHIP', 32), ('SUPERFICIAL_RELATIONSHIP', 99), ('INCOMPLETE_EVIDENCE', 182), ('IMPORTANT_CONSIDERATION', 221), ('SUPERFICIAL_RELATIONSHIP', 232)]	6	[('CHEBI_50905', 'teratogenic agent', 20, 'teratogenic'), ('CHEBI_27300', 'vitamin D', 65, 'vitamin A'), ('CHEBI_27300', 'vitamin D', 89, 'vitamin A'), ('CHEBI_27300', 'vitamin D', 157, 'vitamin A'), ('CHEBI_28064', 'cyanidin 3-O-rutinoside', 170, 'β-carotene')]
S142-PMC3465343	PMC3465343	10/2012	S142-PMC3465343	['vitamin a supplies MUST BE Regulated to avoid Teratogenic consequences from deficiency or over-Intake and adequate maternal Vitamin A level is IMPORTANT for newborn.']	[('IMPORTANT_CONSIDERATION', 19), ('IMPORTANT_CONSIDERATION', 143)]	2	[('GO_0065007', 'biological regulation', 27, 'regulated'), ('CHEBI_50905', 'teratogenic agent', 46, 'teratogenic'), ('GO_0031649', 'heat generation', 46, 'teratogenic'), ('GO_0007631', 'feeding behavior', 95, 'intake'), ('CHEBI_27300', 'vitamin D', 124, 'vitamin A')]
S1-PMC3888066	PMC3888066	12/2012	S1-PMC3888066	['in 1995, rothman et al DEMONSTRATED an ASSOCIATION between excessive Vitamin A, >10,000 iu/day, during the first Trimester of Pregnancy and Teratogenic EFFECTS, particularly in the Central Nervous System.']	[('INCOMPLETE_EVIDENCE', 23), ('SUPERFICIAL_RELATIONSHIP', 39), ('SUPERFICIAL_RELATIONSHIP', 152)]	3	[('CHEBI_27300', 'vitamin D', 69, 'vitamin A'), ('GO_0009294', 'DNA mediated transformation', 113, 'trimester'), ('GO_0007565', 'female pregnancy', 126, 'pregnancy'), ('CHEBI_50905', 'teratogenic agent', 140, 'teratogenic'), ('UBERON_0001017', 'central nervous system', 181, 'central nervous system')]
S12-PMC3888066	PMC3888066	12/2012	S12-PMC3888066	['this NOTION is BASED ON the KNOWN Teratogenic EFFECTS of Retinoic Acids on the Central Nervous System,1–3the CALCULATED dose of Retinol and Beta Carotene Ingested by the mother during early Pregnancy, and STRONG EVIDENCE that the fetus Metabolizes Beta Carotene to Retinoids and has LIMITED ability to store Beta Carotene in Fat Cells.4–7\nin 1995, rothman et al DEMONSTRATED that high maternal dietary intake of Vitamin A in the form of Retinol, ie, >10,000 iu/day, particularly in the first Trimester, MAY BE ASSOCIATED with Cranial-Neural-Crest Birth defects.8using a smooth regression curve, THIS study of 22,748 Pregnant women and their offspring IDENTIFIED 1 infant in 57 with malformations that COULD BE ATTRIBUTED to the intake of supplements of Preformed Vitamin A at a dose >10,000 iu/day.']	[('INCOMPLETE_EVIDENCE', 5), ('SUPERFICIAL_RELATIONSHIP', 15), ('ANOMALY_CURIOUS_FINDING', 21), ('ANOMALY_CURIOUS_FINDING', 21), ('INCOMPLETE_EVIDENCE', 28), ('SUPERFICIAL_RELATIONSHIP', 46), ('INCOMPLETE_EVIDENCE', 109), ('INCOMPLETE_EVIDENCE', 205), ('INCOMPLETE_EVIDENCE', 283), ('INCOMPLETE_EVIDENCE', 362), ('INCOMPLETE_EVIDENCE', 503), ('SUPERFICIAL_RELATIONSHIP', 510), ('QUESTION_ANSWERED_BY_THIS_WORK', 595), ('INCOMPLETE_EVIDENCE', 651), ('INCOMPLETE_EVIDENCE', 701), ('SUPERFICIAL_RELATIONSHIP', 710)]	16	[('CHEBI_50905', 'teratogenic agent', 34, 'teratogenic'), ('CHEBI_26536', 'retinoic acid', 57, 'retinoic acids'), ('UBERON_0001017', 'central nervous system', 79, 'central nervous system'), ('CHEBI_26536', 'retinoic acid', 128, 'retinol'), ('CHEBI_51438', 'D-isoascorbic acid', 140, 'beta carotene'), ('GO_0007631', 'feeding behavior', 154, 'ingested'), ('GO_0007565', 'female pregnancy', 190, 'pregnancy'), ('GO_0008152', 'metabolic process', 236, 'metabolizes'), ('CHEBI_51438', 'D-isoascorbic acid', 248, 'beta carotene'), ('CHEBI_26537', 'retinoid', 265, 'retinoids'), ('CHEBI_51438', 'D-isoascorbic acid', 308, 'beta carotene'), ('CL_0000136', 'fat cell', 325, 'fat cells'), ('CHEBI_27300', 'vitamin D', 412, 'vitamin A'), ('CHEBI_26536', 'retinoic acid', 437, 'retinol'), ('GO_0009294', 'DNA mediated transformation', 492, 'trimester'), ('UBERON_0001456', 'face', 526, 'cranial'), ('UBERON_0002342', 'neural crest', 534, 'neural-crest'), ('GO_0007567', 'parturition', 547, 'birth'), ('GO_0007565', 'female pregnancy', 616, 'pregnant'), ('GO_0007565', 'female pregnancy', 753, 'preformed'), ('CHEBI_27300', 'vitamin D', 763, 'vitamin A')]
S19-PMC3888066	PMC3888066	12/2012	S19-PMC3888066	['finally, neonatal levels of 13-Cis Retinoic Acid are proportionately higher than All-Trans Retinoic Acid levels when compared to maternal levels, SUGGESTING that, in newborns, the equilibrium of cis and trans isomers is shifted toward the more Teratogenic 13-cis Isomer.12this is an IMPORTANT FINDING and POINTS to a deficit in studies that DO NOT demonstrate an association between excess Vitamin A and Birth defects, AS most DO NOT measure levels of Retinoic Acid Isomers in the fetus or newborn.']	[('INCOMPLETE_EVIDENCE', 146), ('IMPORTANT_CONSIDERATION', 283), ('INCOMPLETE_EVIDENCE', 293), ('INCOMPLETE_EVIDENCE', 305), ('INCOMPLETE_EVIDENCE', 341), ('PROBABLE_UNDERSTANDING', 419), ('INCOMPLETE_EVIDENCE', 427)]	7	[('CHEBI_61206', '2-hexenoic acid', 28, '13-cis retinoic acid'), ('CHEBI_16553', 'UDP-4-dehydro-6-deoxy-D-glucose', 81, 'all-trans retinoic acid'), ('CHEBI_50905', 'teratogenic agent', 244, 'teratogenic'), ('GO_0031649', 'heat generation', 244, 'teratogenic'), ('SO_0001017', 'silent_mutation', 263, 'isomer'), ('CHEBI_27300', 'vitamin D', 390, 'vitamin A'), ('GO_0007567', 'parturition', 404, 'birth'), ('CHEBI_26536', 'retinoic acid', 452, 'retinoic acid'), ('SO_0001060', 'sequence_variant', 466, 'isomers')]
S28-PMC3888066	PMC3888066	12/2012	S28-PMC3888066	['in addition, studying fetal Mice with knock out lesions for Comi and Retinol Binding Protein, kim et al “demonstrate UNEQUIVOCALLY that Beta Carotene CAN serve as an alternative Vitamin A source for the in situ Synthesis Of Retinoids in developing Tissues by the action of cmoi.”4\nthe equation for isomerization with 13-Trans Retinoic Acid as the energy-favored conformation is:isomerase13-cis\u2009Retinoic\u2009Acid↔13-Trans\u2009Retinoic\u2009Acid\nclearly, an increase in the concentration of 13-Trans Retinoic Acid will shift the equilibrium to the left, increasing Production Of Teratogenic 13-Cis Retinoic Acid.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 117), ('INCOMPLETE_EVIDENCE', 150)]	2	[('NCBITaxon_10088', 'Mus <genus>', 28, 'mice'), ('PR_000003266', 'collagen type II alpha chain', 60, 'COMI'), ('CHEBI_26536', 'retinoic acid', 69, 'retinol'), ('PR_000014009', 'regulating synaptic membrane exocytosis protein 1', 69, 'retinol binding protein'), ('CHEBI_51438', 'D-isoascorbic acid', 136, 'beta carotene'), ('CHEBI_27300', 'vitamin D', 178, 'vitamin A'), ('GO_0010198', 'synergid death', 211, 'synthesis of retinoids'), ('CHEBI_26537', 'retinoid', 224, 'retinoids'), ('UBERON_0000479', 'tissue', 248, 'tissues'), ('CHEBI_38356', 'trans-hex-4-enoic acid', 317, '13-trans retinoic acid'), ('CHEBI_26536', 'retinoic acid', 394, 'retinoic acid'), ('CHEBI_38356', 'trans-hex-4-enoic acid', 408, '13-trans retinoic acid'), ('CHEBI_37983', 'sulfur-35 atom', 476, '13-'), ('CHEBI_64330', 'wybutoxosine', 479, 'trans retinoic acid'), ('GO_0007565', 'female pregnancy', 550, 'production of'), ('CHEBI_50905', 'teratogenic agent', 564, 'teratogenic'), ('GO_0006572', 'tyrosine catabolic process', 564, 'teratogenic ... retinoic acid'), ('CHEBI_61206', '2-hexenoic acid', 576, '13-cis retinoic acid')]
S41-PMC3888066	PMC3888066	12/2012	S41-PMC3888066	['the amount of Vitamin A in the Liver varies between species, but it is not a common Food in a regular diet and is, THEREFORE, UNLIKELY alone to be ASSOCIATED with Teratogenic Retinoic Acid levels.']	[('PROBABLE_UNDERSTANDING', 115), ('PROBABLE_UNDERSTANDING', 126), ('SUPERFICIAL_RELATIONSHIP', 147)]	3	[('CHEBI_27300', 'vitamin D', 14, 'vitamin A'), ('UBERON_0002107', 'liver', 31, 'liver'), ('CHEBI_33290', 'food', 84, 'food'), ('CHEBI_50905', 'teratogenic agent', 163, 'teratogenic'), ('GO_0031649', 'heat generation', 163, 'teratogenic'), ('CHEBI_26536', 'retinoic acid', 175, 'retinoic acid')]
S45-PMC3888066	PMC3888066	12/2012	S45-PMC3888066	['examples of non-fortified Foods that are high in Vitamin A or beta Carotene are listed intable 5.37\n\ncalculation of Vitamin A and beta Carotene intake during Pregnancy\nthe absorption, Metabolism, storage, and Excretion Of Beta Carotene and Retinol in the mother are NOT COMPLETELY UNDERSTOOD; HOWEVER, most investigators agree that consumption of these forms of Vitamin A is RELATED to maternal Serum levels.38–40in ONE STUDY, maternal diet INFLUENCED Cord levels of Beta Carotene, but not Vitamin A.41absorption Of Beta Carotene from raw carrots and a low fat diet is very low compared to carrot juice.42according to current literature, 6 μg of Ingested Beta Carotene convert to 1 Retinol equivalent, or 1 μg Retinol, but ratios have ranged from 3.3:1 to 26:1.43,44\nbased on the discussion above, it MAY BE apparent that Maternal Ingestion of non-Beta Carotene sources of Vitamin A in foods + fortified foods + nutritional supplements would not LIKELY elevate Retinoic Acid levels in the fetus to Teratogenic levels.']	[('INCOMPLETE_EVIDENCE', 266), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 293), ('SUPERFICIAL_RELATIONSHIP', 375), ('INCOMPLETE_EVIDENCE', 416), ('SUPERFICIAL_RELATIONSHIP', 441), ('INCOMPLETE_EVIDENCE', 801), ('PROBABLE_UNDERSTANDING', 946)]	7	[('CHEBI_33290', 'food', 26, 'foods'), ('CHEBI_27300', 'vitamin D', 49, 'vitamin A'), ('CHEBI_23042', 'carotene', 67, 'carotene'), ('CHEBI_27300', 'vitamin D', 116, 'vitamin A'), ('CHEBI_23042', 'carotene', 135, 'carotene'), ('GO_0007565', 'female pregnancy', 158, 'pregnancy'), ('GO_0008152', 'metabolic process', 184, 'metabolism'), ('GO_0007530', 'sex determination', 209, 'excretion of ... carotene'), ('CHEBI_51438', 'D-isoascorbic acid', 222, 'beta carotene'), ('CHEBI_26536', 'retinoic acid', 240, 'retinol'), ('GO_0060033', 'anatomical structure regression', 240, 'retinol'), ('CHEBI_27300', 'vitamin D', 362, 'vitamin A'), ('UBERON_0001977', 'blood serum', 395, 'serum'), ('UBERON_0002240', 'spinal cord', 452, 'cord'), ('CHEBI_51438', 'D-isoascorbic acid', 467, 'beta carotene'), ('CHEBI_27300', 'vitamin D', 490, 'vitamin A'), ('GO_0046311', 'prenylcysteine biosynthetic process', 513, 'of ... carotene'), ('CHEBI_51438', 'D-isoascorbic acid', 516, 'beta carotene'), ('GO_0007631', 'feeding behavior', 646, 'ingested'), ('CHEBI_51438', 'D-isoascorbic acid', 655, 'beta carotene'), ('CHEBI_26536', 'retinoic acid', 682, 'retinol'), ('CHEBI_26536', 'retinoic acid', 710, 'retinol'), ('GO_0007618', 'mating', 822, 'maternal'), ('GO_0007631', 'feeding behavior', 831, 'ingestion'), ('CHEBI_51438', 'D-isoascorbic acid', 848, 'beta carotene'), ('CHEBI_27300', 'vitamin D', 873, 'vitamin A'), ('CHEBI_26536', 'retinoic acid', 961, 'retinoic acid'), ('CHEBI_50905', 'teratogenic agent', 998, 'teratogenic'), ('GO_0031649', 'heat generation', 998, 'teratogenic')]
S52-PMC3888066	PMC3888066	12/2012	S52-PMC3888066	['conclusion and implications for care\nhigh levels of fetal Retinoic Acid, a Metabolite of Vitamin A, are KNOWN to be Teratogenic and MAY BE ASSOCIATED with developmental defects of the Central Nervous System, PARTICULARLY involving the Cerebellum, resulting in Neurodevelopmental disorders.']	[('INCOMPLETE_EVIDENCE', 104), ('INCOMPLETE_EVIDENCE', 132), ('SUPERFICIAL_RELATIONSHIP', 139), ('IMPORTANT_CONSIDERATION', 208)]	4	[('CHEBI_26536', 'retinoic acid', 58, 'retinoic acid'), ('CHEBI_39382', 'flufenoxuron', 75, 'metabolite'), ('CHEBI_27300', 'vitamin D', 89, 'vitamin A'), ('CHEBI_50905', 'teratogenic agent', 116, 'teratogenic'), ('UBERON_0001017', 'central nervous system', 184, 'central nervous system'), ('UBERON_0002037', 'cerebellum', 235, 'cerebellum'), ('GO_0007399', 'nervous system development', 260, 'neurodevelopmental')]
