	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S17-PMC2798111	PMC2798111	12/2010	S17-PMC2798111	['THEREFORE, Oral supplementation or sufficient sun exposure is NECESSARY to ensure adequate Vitamin D status for proper calcium absorption and bone mineralization [3–6].RECENT RESEARCH has also LINKED Vitamin D to Innate Immunity [7–9].']	[('PROBABLE_UNDERSTANDING', 0), ('IMPORTANT_CONSIDERATION', 62), ('INCOMPLETE_EVIDENCE', 168), ('SUPERFICIAL_RELATIONSHIP', 193)]	4	[('UBERON_0000165', 'mouth', 11, 'oral'), ('CHEBI_27300', 'vitamin D', 91, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 200, 'vitamin D'), ('GO_0045087', 'innate immune response', 213, 'innate immunity')]
S18-PMC3348565	PMC3348565	4/2012	S18-PMC3348565	['HOWEVER, the risk of repeated pneumonia in the subsequent 3 months was 13% (relative risk [rr] 0·78, 95% ci 0·64–0·94; p=0·01) lower in the Vitamin D3Compared with the placebo group.3OTHER more RECENT STUDIES assessing different outcomes in children or Adults have CONFLICTING findings on the effectiveness of Vitamin D.\nthere is GROWING EVIDENCE of the Vitamin D parancrine system enhancing Innate Immunity:4the activation of toll-like receptors on Monocytes and Macrophages by Microbial pathogens results in increased Expression of Cyp27B1 and Vitamin D Receptor ( vdr ) Genes within these cells.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('ANOMALY_CURIOUS_FINDING', 0), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 183), ('INCOMPLETE_EVIDENCE', 194), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 265), ('INCOMPLETE_EVIDENCE', 330)]	6	[('CHEBI_59884', 'XDP(3-)', 140, 'vitamin D3compared'), ('UBERON_0007023', 'adult organism', 253, 'adults'), ('CHEBI_27300', 'vitamin D', 310, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 354, 'vitamin D'), ('GO_0045087', 'innate immune response', 392, 'innate immunity'), ('CL_0000576', 'monocyte', 450, 'monocytes'), ('CL_0000235', 'macrophage', 464, 'macrophages'), ('NCBITaxon_10088', 'Mus <genus>', 479, 'microbial'), ('GO_0010467', 'gene expression', 520, 'expression'), ('PR_000006101', 'cytochrome P450 1A1', 534, 'CYP27B1'), ('CHEBI_27300', 'vitamin D', 546, 'vitamin D'), ('PR_000001683', 'vasopressin V2 receptor', 546, 'vitamin D receptor'), ('SO_0000704', 'gene', 573, 'genes')]
S60-PMC3613945	PMC3613945	2/2013	S60-PMC3613945	['Vitamin D, dbp and Innate Immunity – an EMERGING theme\nthe ROLE of dbp in the biology of Vitamin D as it RELATES to the Endocrine status of bone and Mineral Metabolism is well established and the reader is referred to reviews47,48, monographs49and authoritative web sites50.']	[('INCOMPLETE_EVIDENCE', 40), ('SUPERFICIAL_RELATIONSHIP', 59), ('SUPERFICIAL_RELATIONSHIP', 105)]	3	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin D'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 0, 'Vitamin D'), ('GO_0045087', 'innate immune response', 19, 'innate immunity'), ('CHEBI_27300', 'vitamin D', 89, 'vitamin D'), ('GO_0006397', 'mRNA processing', 120, 'endocrine'), ('CHEBI_46662', 'mineral', 149, 'mineral'), ('GO_0008152', 'metabolic process', 157, 'metabolism')]
S63-PMC3613945	PMC3613945	2/2013	S63-PMC3613945	['IN CONTRAST, the ROLE of Vitamin D and dbp in Innate Immunity HAS BEEN appreciated ONLY more RECENTLY, EITHER through its INVOLVEMENT in the Vitamin D transport pathway OR by independent mechanisms51.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('SUPERFICIAL_RELATIONSHIP', 17), ('INCOMPLETE_EVIDENCE', 62), ('INCOMPLETE_EVIDENCE', 83), ('INCOMPLETE_EVIDENCE', 93), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 103), ('SUPERFICIAL_RELATIONSHIP', 122), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 169)]	8	[('CHEBI_27300', 'vitamin D', 25, 'vitamin D'), ('GO_0045087', 'innate immune response', 46, 'innate immunity'), ('CHEBI_27300', 'vitamin D', 141, 'vitamin D')]
S279-PMC3613945	PMC3613945	2/2013	S279-PMC3613945	['a significant advance in our understanding of Innate Immunity against Tuberculosis came with a seminal report SHOWING convergence of the Vitamin D Metabolic Pathway with the toll-like receptor (Tlr2/1) signaling cascade resulting in the induction of Cathelicidin, a potent Antimicrobial peptide in the Innate Immunity pathway54,55.']	[('INCOMPLETE_EVIDENCE', 110)]	1	[('GO_0045087', 'innate immune response', 46, 'innate immunity'), ('GO_0035683', 'memory T cell extravasation', 70, 'tuberculosis'), ('CHEBI_27300', 'vitamin D', 137, 'vitamin D'), ('GO_0007135', 'meiosis II', 147, 'metabolic pathway'), ('PR_000001155', 'Toll-like receptor 4', 194, 'TLR2'), ('PR_000006009', 'alpha-catulin', 250, 'cathelicidin'), ('CHEBI_65381', 'albizoside C', 273, 'antimicrobial'), ('GO_0045087', 'innate immune response', 302, 'innate immunity')]
S320-PMC3613945	PMC3613945	2/2013	S320-PMC3613945	['IT IS BECOMING CLEAR that dbp is indeed a multifunctional protein with an IMPORTANT auxiliary ROLE in the RELATIONSHIP between Vitamin D and Innate Immunity.']	[('PROBABLE_UNDERSTANDING', 0), ('IMPORTANT_CONSIDERATION', 74), ('SUPERFICIAL_RELATIONSHIP', 94), ('SUPERFICIAL_RELATIONSHIP', 106)]	4	[('CHEBI_27300', 'vitamin D', 127, 'vitamin D'), ('GO_0045087', 'innate immune response', 141, 'innate immunity')]
S57-PMC3695234	PMC3695234	7/2013	S57-PMC3695234	['the 1,25(Oh)2D3Molecule induces Antimicrobial peptide Gene Expression in isolated Human Keratinocytes, Monocytes, Neutrophils, and Human cell lines.9tlr activation of Human Macrophages up-regulates the Expression of the Vitamin D receptor and Vitamin D-1-hydroxylase Genes, leading to the induction of the Cathelicidin.10these data SUGGEST a LINK between tlrs and Vitamin D-mediated Innate Immunity, INDICATING that a DIFFERENCE in the ability of Human populations to produce Vitamin D MAY contributes to susceptibility to Microbial infection.']	[('INCOMPLETE_EVIDENCE', 332), ('SUPERFICIAL_RELATIONSHIP', 342), ('INCOMPLETE_EVIDENCE', 400), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 418), ('INCOMPLETE_EVIDENCE', 486)]	5	[('CHEBI_84221', '1-ethyl-2-propylcyclohexane', 4, '1,25(OH)2D3molecule'), ('CHEBI_65381', 'albizoside C', 32, 'antimicrobial'), ('GO_0010467', 'gene expression', 54, 'gene expression'), ('SO_0000704', 'gene', 54, 'gene'), ('NCBITaxon_9606', 'Homo sapiens', 82, 'human'), ('CL_0000312', 'keratinocyte', 88, 'keratinocytes'), ('CL_0000576', 'monocyte', 103, 'monocytes'), ('CL_0000775', 'neutrophil', 114, 'neutrophils'), ('NCBITaxon_9606', 'Homo sapiens', 131, 'human'), ('NCBITaxon_9606', 'Homo sapiens', 167, 'human'), ('CL_0000235', 'macrophage', 173, 'macrophages'), ('GO_0010467', 'gene expression', 202, 'expression'), ('CHEBI_27300', 'vitamin D', 220, 'vitamin D'), ('PR_000006444', 'diacylglycerol kinase delta', 228, 'D'), ('CHEBI_27300', 'vitamin D', 243, 'vitamin D'), ('SO_0000704', 'gene', 267, 'genes'), ('PR_000006009', 'alpha-catulin', 306, 'cathelicidin'), ('CHEBI_27300', 'vitamin D', 364, 'vitamin D'), ('GO_0045087', 'innate immune response', 383, 'innate immunity'), ('NCBITaxon_9606', 'Homo sapiens', 447, 'human'), ('CHEBI_27300', 'vitamin D', 476, 'vitamin D'), ('NCBITaxon_10088', 'Mus <genus>', 523, 'microbial')]
S47-PMC3702245	PMC3702245	6/2013	S47-PMC3702245	['RECENT STUDIES have INDICATED a ROLE for Vitamin D in the Innate Immune Response.']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 20), ('SUPERFICIAL_RELATIONSHIP', 32)]	3	[('CHEBI_27300', 'vitamin D', 41, 'vitamin D'), ('GO_0045087', 'innate immune response', 58, 'innate immune response'), ('UBERON_0002405', 'immune system', 65, 'immune')]
S3209-PMC4113768	PMC4113768	7/2014	S3209-PMC4113768	['25-Hydroxy Vitamin D3(25(Oh)D3) Modulates Innate Immunity and RECENT EVIDENCE HIGHLIGHTS ASSOCIATIONS between Vitamin D deficiency and several Respiratory illnesses.']	[('INCOMPLETE_EVIDENCE', 62), ('INCOMPLETE_EVIDENCE', 78), ('SUPERFICIAL_RELATIONSHIP', 89)]	3	[('CHEBI_43141', '3-hydroxypropoxy group', 0, '25-hydroxy'), ('CHEBI_33279', 'vitamin D5', 11, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 11, 'vitamin D3'), ('CHEBI_62946', 'ammonium sulfate', 22, '25(OH)D3'), ('GO_0065007', 'biological regulation', 32, 'modulates'), ('GO_0045087', 'innate immune response', 42, 'innate immunity'), ('CHEBI_27300', 'vitamin D', 110, 'vitamin D'), ('UBERON_0001004', 'respiratory system', 143, 'respiratory')]
S160-PMC4251419	PMC4251419	12/2014	S160-PMC4251419	['conclusion\nthe jury is STILL out on the IMPORTANCE of Vitamin D for Immune function: both for Vitamin D deficiency increasing the RISK of Autoimmune diseases and Viral infections through loss of Regulatory Adaptive Immune functions, as well as for high Vitamin D levels decreasing the risks of tuberculosis and infections with other Intracellular pathogens through upregulation of Innate Immunity.']	[('IMPORTANT_CONSIDERATION', 23), ('IMPORTANT_CONSIDERATION', 40), ('IMPORTANT_CONSIDERATION', 130)]	3	[('CHEBI_27300', 'vitamin D', 54, 'vitamin D'), ('UBERON_0002405', 'immune system', 68, 'immune'), ('CHEBI_27300', 'vitamin D', 94, 'vitamin D'), ('UBERON_0001442', 'skeleton of manus', 138, 'autoimmune'), ('NCBITaxon_1', 'root', 162, 'viral'), ('GO_0008016', 'regulation of heart contraction', 195, 'regulatory adaptive immune'), ('UBERON_0002405', 'immune system', 215, 'immune'), ('CHEBI_27300', 'vitamin D', 253, 'vitamin D'), ('GO_0005622', 'intracellular anatomical structure', 333, 'intracellular'), ('GO_0045087', 'innate immune response', 381, 'innate immunity')]
