	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S489-PMC2679409	PMC2679409	5/2009	S489-PMC2679409	['caption (table-wrap): table 13\n\nimpact of Vitamin A/Β-Carotene supplementation on stillbirths and Perinatal mortalitysourcelocation and type of studyinterventionstillbirths/Perinatal outcomereviews and meta-analyses rumbold et al.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 42, 'vitamin A'), ('CHEBI_28064', 'cyanidin 3-O-rutinoside', 52, 'β-carotene'), ('GO_0036268', 'swimming', 98, 'perinatal'), ('UBERON_0012101', 'perinatal stage', 98, 'perinatal'), ('GO_0036268', 'swimming', 173, 'Perinatal'), ('UBERON_0012101', 'perinatal stage', 173, 'Perinatal')]
S62-PMC2779500	PMC2779500	11/2009	S62-PMC2779500	['the latter hiv-positive group was divided into two subgroups: one subgroup of 15 patients received a placebo (hiv(+)p), while the other received a daily supplement of 5000 units of Vitamin A, 100 units of Vitamin E and 50 mg of Vitamin C (hiv(+)v).']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 181, 'vitamin A'), ('CHEBI_27300', 'vitamin D', 205, 'vitamin E'), ('CHEBI_27300', 'vitamin D', 228, 'vitamin C'), ('PR_000004900', 'complement C3', 236, 'C')]
S193-PMC2779500	PMC2779500	11/2009	S193-PMC2779500	['in (a), a stable equilibrium results from a supplement of α = 2.0 × 1013molecules/( μ l day) which corresponds to 58 mg of daily Vitamin C supplementation.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 129, 'vitamin C')]
S36-PMC2798111	PMC2798111	12/2010	S36-PMC2798111	['following written informed consent, mothers were randomized to one of three Vitamin D supplementation regimens: group 1: 400\u2009iu Vitamin D3/day (0\u2009iu vitamin D3—placebo and 1 Prenatal Vitamin containing 400\u2009iu Vitamin D3), group 2: 2,400\u2009iu Vitamin D3/day (2,000\u2009iu Vitamin D3And 1 Prenatal Vitamin containing 400\u2009iu Vitamin D3), or group 3: 6,400\u2009iu Vitamin D3/day (6,000\u2009iu Vitamin D3And 1 Prenatal Vitamin containing 400\u2009iu Vitamin D3).']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 76, 'vitamin D'), ('CHEBI_33279', 'vitamin D5', 128, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 128, 'vitamin D3'), ('CHEBI_29238', 'tritium atom', 157, 'D3'), ('PR_000001177', 'D(2) dopamine receptor', 157, 'D3'), ('GO_0007565', 'female pregnancy', 174, 'prenatal'), ('CHEBI_33229', 'vitamin (role)', 183, 'vitamin'), ('CHEBI_33279', 'vitamin D5', 209, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 209, 'vitamin D3'), ('CHEBI_33279', 'vitamin D5', 240, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 240, 'vitamin D3'), ('CHEBI_61991', 'maltotriose trisaccharide', 265, 'vitamin D3and'), ('PR_000006317', 'mRNA-decapping enzyme 1A', 273, 'D3and'), ('GO_0007565', 'female pregnancy', 281, 'prenatal'), ('CHEBI_33229', 'vitamin (role)', 290, 'vitamin'), ('CHEBI_33279', 'vitamin D5', 316, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 316, 'vitamin D3'), ('CHEBI_33279', 'vitamin D5', 350, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 350, 'vitamin D3'), ('CHEBI_61991', 'maltotriose trisaccharide', 375, 'vitamin D3and'), ('PR_000027594', 'histone H3', 375, 'vitamin D3and'), ('GO_0007565', 'female pregnancy', 391, 'prenatal'), ('CHEBI_33229', 'vitamin (role)', 400, 'vitamin'), ('CHEBI_33279', 'vitamin D5', 426, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 426, 'vitamin D3')]
S75-PMC2798111	PMC2798111	12/2010	S75-PMC2798111	['results\nin this ongoing Vitamin D supplementation trial of Lactating women and their infants, 54 were enrolled in the study and were randomized to the control group in a blinded fashion.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 24, 'vitamin D'), ('GO_0007594', 'puparial adhesion', 59, 'lactating')]
S85-PMC2798111	PMC2798111	12/2010	S85-PMC2798111	['in addition, there were no adverse health effects attributed to Vitamin D supplementation.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 64, 'vitamin D')]
S94-PMC2798111	PMC2798111	12/2010	S94-PMC2798111	['there were no adverse events associated with the prescribed Vitamin D supplementation.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 60, 'vitamin D')]
S4-PMC2821652	PMC2821652	2/2010	S4-PMC2821652	['data were obtained from a Prenatal Vitamin D supplementation trial where subjects were stratified by race and randomized into three dosing groups: 400 (control), 2000, or 4000 iu Vitamin D3/day.']	N/A	N/A	[('GO_0007565', 'female pregnancy', 26, 'prenatal'), ('CHEBI_27300', 'vitamin D', 35, 'vitamin D'), ('CHEBI_33279', 'vitamin D5', 179, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 179, 'vitamin D3')]
S48-PMC2821652	PMC2821652	2/2010	S48-PMC2821652	['study design\ndata were obtained from a large nih-supported (#r01 hd043921) randomized, double-blind, Placebo-control trial of Vitamin D supplements in Pregnant women that took place at the medical university of south carolina (musc).']	N/A	N/A	[('CHEBI_26130', 'biological pigment', 101, 'placebo'), ('CHEBI_27300', 'vitamin D', 126, 'vitamin D'), ('GO_0007565', 'female pregnancy', 151, 'pregnant')]
S62-PMC2849017	PMC2849017	9/2007	S62-PMC2849017	['in the hungarian study, women (n=4,156) without a previous ntd-affected Pregnancy and Planning to Become Pregnant again were randomly assigned to receive a multivitamin-Mineral supplement (including 0.8mg of Folic Acid) or a placebo (no Folic Acid but contained copper, manganese, zinc and Vitamin C) (czeizel, 1993).']	N/A	N/A	[('GO_0007565', 'female pregnancy', 72, 'pregnancy'), ('GO_0006260', 'DNA replication', 86, 'planning'), ('GO_0007567', 'parturition', 98, 'become'), ('GO_0007565', 'female pregnancy', 105, 'pregnant'), ('CHEBI_46662', 'mineral', 169, 'mineral'), ('CHEBI_30751', 'formic acid', 208, 'folic acid'), ('CHEBI_30751', 'formic acid', 237, 'folic acid'), ('CHEBI_27300', 'vitamin D', 290, 'vitamin C'), ('PR_000004900', 'complement C3', 298, 'C')]
