	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S5-PMC2821652	PMC2821652	2/2010	S5-PMC2821652	"[""one measurement of adherence was obtained via pill counts remaining COMPARED to a NOVEL definition for adherence using Serum 25-Hydroxy-Vitamin D (25-Oh-d) levels (absolute change in 25(Oh)D over the study period and the subject's steady-state variation in their 25(Oh)d levels).""]"	[('ANOMALY_CURIOUS_FINDING', 68), ('FULL_UNKNOWN', 82)]	2	[('UBERON_0001977', 'blood serum', 119, 'serum'), ('CHEBI_70487', '(-)-sanguinolignan C', 125, '25-hydroxy-'), ('CHEBI_27300', 'vitamin D', 136, 'vitamin D'), ('CHEBI_75393', 'Y-27632', 147, '25-OH-'), ('CHEBI_71657', 'versiconol acetate', 183, '25(OH)D'), ('CHEBI_63056', 'zinc cation', 263, '25(OH')]
S77-PMC2821652	PMC2821652	2/2010	S77-PMC2821652	"[""in developing a definition of adherence by Serum 25(Oh)D levels, SEVERAL ASSUMPTIONS were made a priori about WHAT types of PATTERNS of 25(Oh)D levels would be exhibited by adherent and nonadherent patients BASED ON CURRENT KNOWLEDGE about the Metabolism Of Vitamin D.\nassumption 1\nBASED ON KNOWN pharmacokinetics of Vitamin D [64], adherent patients' 25(Oh)D levels would be expected to rise over time, eventually reaching a steady state after 2 months of therapy; nonadherent patients' 25(Oh)D levels would be expected to be erratic and to exhibit variable PATTERNS that would differ significantly from adherent patients' 25(Oh)D levels over the same dosing interval.""]"	[('INCOMPLETE_EVIDENCE', 65), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 73), ('EXPLICIT_QUESTION', 110), ('SUPERFICIAL_RELATIONSHIP', 124), ('INCOMPLETE_EVIDENCE', 207), ('PROBABLE_UNDERSTANDING', 207), ('SUPERFICIAL_RELATIONSHIP', 207), ('INCOMPLETE_EVIDENCE', 216), ('PROBABLE_UNDERSTANDING', 282), ('SUPERFICIAL_RELATIONSHIP', 282), ('INCOMPLETE_EVIDENCE', 291), ('SUPERFICIAL_RELATIONSHIP', 559)]	12	[('UBERON_0001977', 'blood serum', 43, 'serum'), ('CHEBI_71657', 'versiconol acetate', 49, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 49, '25(OH)D'), ('CHEBI_63056', 'zinc cation', 136, '25(OH'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 142, 'D'), ('GO_0019458', 'methionine catabolic process via 2-oxobutanoate', 244, 'metabolism of vitamin D'), ('CHEBI_27300', 'vitamin D', 258, 'vitamin D'), ('CHEBI_33229', 'vitamin (role)', 317, 'vitamin'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 325, 'D'), ('CHEBI_71657', 'versiconol acetate', 352, '25(OH)D'), ('PR_000006444', 'diacylglycerol kinase delta', 358, 'D'), ('CHEBI_71657', 'versiconol acetate', 488, '25(OH)D'), ('PR_000005506', 'Cbp/p300-interacting transactivator 2', 488, '25'), ('PR_000011614', 'opioid growth factor receptor', 491, 'OH'), ('PR_000006444', 'diacylglycerol kinase delta', 494, 'D'), ('CHEBI_71657', 'versiconol acetate', 624, '25(OH)D'), ('PR_000008838', 'serine protease HTRA1', 624, '25(OH ... D')]
S95-PMC3004407	PMC3004407	12/2010	S95-PMC3004407	['the odds of Vitamin D deficiency (AS measured by 25(Oh)D concentration) did NOT APPEAR TO change as a function of Gestational age; women in their later stages of Pregnancy had a SIMILAR odds of Vitamin D deficiency and insufficiency for a given race/ethnicity than women who had their 25(Oh)D concentrations measured earlier in Pregnancy ( p = .43).']	[('PROBABLE_UNDERSTANDING', 34), ('ANOMALY_CURIOUS_FINDING', 76), ('ANOMALY_CURIOUS_FINDING', 80), ('SUPERFICIAL_RELATIONSHIP', 178)]	4	[('CHEBI_27300', 'vitamin D', 12, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 49, '25(OH)D'), ('GO_0007565', 'female pregnancy', 114, 'gestational'), ('GO_0007565', 'female pregnancy', 162, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 194, 'vitamin D'), ('CHEBI_63056', 'zinc cation', 285, '25(OH'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 291, 'D'), ('GO_0007565', 'female pregnancy', 328, 'pregnancy')]
S130-PMC3004407	PMC3004407	12/2010	S130-PMC3004407	['women who reported taking a Prenatal Vitamin containing 400\u2009iu Vitamin D did not differ from those who did not in Vitamin D status as measured by 25(Oh)d.\nWHILE present in caucasian women, the greatest prevalence of deficiency was NOTED in those women of darker pigmentation, specifically, african-american and hispanic women.']	[('ANOMALY_CURIOUS_FINDING', 155), ('ANOMALY_CURIOUS_FINDING', 231)]	2	[('GO_0007565', 'female pregnancy', 28, 'prenatal'), ('CHEBI_33229', 'vitamin (role)', 37, 'vitamin'), ('CHEBI_27300', 'vitamin D', 63, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 114, 'vitamin D'), ('CHEBI_63056', 'zinc cation', 146, '25(OH')]
S7-PMC3257641	PMC3257641	3/2010	S7-PMC3257641	['with regard to terminology, we use Vitamin D when referring to Cholecalciferol or Ergocalciferol (BUT ‘Vitamin D3’ or ‘Vitamin D2’ where reference is made specifically to only a single form of Calciferol); 25(Oh)D to refer to 25 Hydroxycalciferol (including both 25(Oh)D2And 25(Oh)d3), and 1,25(Oh)2D, the active form of the hormone, to include both 1,25(Oh)2D2And 1,25(Oh)2D3.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 98)]	1	"[('CHEBI_27300', 'vitamin D', 35, 'vitamin D'), ('CHEBI_52550', 'theopalauamide', 63, 'cholecalciferol'), ('CHEBI_4910', 'etomidate', 82, 'ergocalciferol'), ('CHEBI_33279', 'vitamin D5', 103, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 103, 'vitamin D3'), ('CHEBI_28934', 'vitamin D2', 119, 'vitamin D2'), ('PR_000017299', 'VIP peptides', 119, 'vitamin D2'), ('CHEBI_28623', 'campesterol', 193, 'calciferol'), ('CHEBI_71657', 'versiconol acetate', 206, '25(OH)D'), ('CHEBI_65819', 'eckol', 226, '25 hydroxycalciferol'), ('CHEBI_76948', 'ent-manool', 263, '25(OH)D2and'), ('CHEBI_63056', 'zinc cation', 275, '25(OH'), ('CHEBI_66212', ""5,7,3',4'-tetrahydroxy-2'-(3,3-dimethylallyl)isoflavone"", 292, '25(OH)2D'), ('CHEBI_76948', 'ent-manool', 352, '25(OH)2D2and'), ('CHEBI_73394', 'Ala-Ser', 367, '25(OH)2D3')]"
S187-PMC3347028	PMC3347028	3/2012	S187-PMC3347028	['results of two RECENT randomized controlled trials during Pregnancy\nin our RECENTLY completed nichd Vitamin D supplementation trial involving a diverse group of Pregnant women less than 16 weeks of Gestation, 4000 iu (100 μg) Vitamin D3/day was SUPERIOR to 400 (control)- or 2000 iu/day in achieving circulating 25(Oh)d of at least 40 ng/ml (100 nmol/l), the point at which 1,25(Oh)2D begins to be optimized (seefigure 2) [6].']	[('INCOMPLETE_EVIDENCE', 15), ('INCOMPLETE_EVIDENCE', 75), ('IMPORTANT_CONSIDERATION', 245)]	3	[('GO_0007565', 'female pregnancy', 58, 'Pregnancy'), ('CHEBI_27300', 'vitamin D', 100, 'vitamin D'), ('GO_0007565', 'female pregnancy', 161, 'pregnant'), ('GO_0007565', 'female pregnancy', 198, 'gestation'), ('CHEBI_33279', 'vitamin D5', 226, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 226, 'vitamin D3'), ('CHEBI_63056', 'zinc cation', 312, '25(OH'), ('CHEBI_82784', 'PVP38-Ag NP', 374, '1,25(OH)2D')]
S87-PMC3355895	PMC3355895	1/2011	S87-PMC3355895	['FINDINGS from the avon longitudinal study of parents and children (sayers and tobias,2009) FURTHER REINFORCED the IMPORTANCE of maternal 25(Oh)-Vitamin D levels, DEMONSTRATING a positive ASSOCIATION between ambient ultraviolet b radiation in Pregnancy and offspring bmc at 9 years old.']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 91), ('INCOMPLETE_EVIDENCE', 99), ('IMPORTANT_CONSIDERATION', 114), ('INCOMPLETE_EVIDENCE', 162), ('SUPERFICIAL_RELATIONSHIP', 187)]	6	[('CHEBI_63056', 'zinc cation', 137, '25(OH'), ('CHEBI_27300', 'vitamin D', 144, 'vitamin D'), ('GO_0007565', 'female pregnancy', 242, 'pregnancy')]
S160-PMC3356951	PMC3356951	4/2012	S160-PMC3356951	['synthetic analogs of Vitamin D\n\nmaxacalcitol (22-Oxacalcitriol or oct) is the FIRST analog FOUND to have a wider therapeutic window than 1,25(Oh)2d3.']	[('INCOMPLETE_EVIDENCE', 78), ('INCOMPLETE_EVIDENCE', 91)]	2	[('CHEBI_27300', 'vitamin D', 21, 'vitamin D'), ('CHEBI_37090', '1-anthrol', 46, '22-oxacalcitriol'), ('CHEBI_63056', 'zinc cation', 139, '25(OH')]
S42-PMC3427192	PMC3427192	4/2012	S42-PMC3427192	['studies of Vitamin D status in school-age children with asthmaauthoryearn(% male)age (years)study designsampleoutcome measuresfindingsbrehm412009616 (60)8.7cross-sectionalmild-to-severe persistent asthmaasthma exacerbationsincreased 25(Oh)D ASSOCIATED with reduced hospitalization, reduced Anti-Inflammatory Medication use and reduced Airway hyperresponsivenessbrehm6920101024 (60)8.9prospective cohortmild-to-moderate persistent asthmahospitalization or emergency Department visitbaseline 25(Oh)D levels < 30 ng/ml ASSOCIATED with higher odds of hospitalization or emergency department over 4 ychinellato70201175 (60)9.6cross-sectionalwell-controlled and POORLY controlled asthmaspirometry, asthma controlpositive CORRELATIONS NOTED between 25(Oh)d and asthma controlchinellato71201145 (60)10cross-sectionalintermittent asthmalung function and Airway hyperresponsivenesslower Serum 25(Oh)D ASSOCIATED with decreased Lung function and increased Airway hyperresponsiveness with exercisefreishtat72201092 (63)11.1cross-sectionalafrican americans with and without asthmaphysician-diagnosed asthmadecreased 25(Oh)D in asthmatics vs. controlsmajak73201148 (67)11.5randomized, double-blind, parallel arm clinical trialnewly diagnosed asthmaasthma exacerbationsfewer exacerbations in children with Vitamin D3Supplementation added to inhaled Budesonidesearing742010100 (64)7cross-sectionalmoderate to severe persistent asthmacorticosteroid use and Airflow limitationdecreased 25(Oh)D ASSOCIATED with lower Lung function and higher Corticosteroid requirementsurashima752010217 (57)10.0randomized, double-blind clinical trialschoolchildren (allcomers), subgroup with physician-diagnosed asthmaasthma exacerbationsreduced risk of asthma exacerbations in the subgroup with asthma after Vitamin D3Supplementation\nother cross-sectional studies of Vitamin D status have also examined the ASSOCIATIONS between 25(Oh)D concentrations and asthma Control in school-age children.']	[('SUPERFICIAL_RELATIONSHIP', 241), ('SUPERFICIAL_RELATIONSHIP', 516), ('PROBLEM_COMPLICATION', 656), ('SUPERFICIAL_RELATIONSHIP', 715), ('ANOMALY_CURIOUS_FINDING', 728), ('SUPERFICIAL_RELATIONSHIP', 891), ('SUPERFICIAL_RELATIONSHIP', 1476), ('SUPERFICIAL_RELATIONSHIP', 1873)]	8	[('CHEBI_27300', 'vitamin D', 11, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 233, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 233, '25(OH)D'), ('CHEBI_60426', 'dioleoyl phosphatidylglycerol', 290, 'anti-inflammatory medication'), ('UBERON_0001005', 'respiratory airway', 335, 'airway'), ('UBERON_0008247', 'tube foot', 465, 'department'), ('CHEBI_71657', 'versiconol acetate', 490, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 490, '25(OH)D'), ('CHEBI_63056', 'zinc cation', 742, '25(OH'), ('UBERON_0001005', 'respiratory airway', 845, 'airway'), ('UBERON_0001977', 'blood serum', 877, 'serum'), ('CHEBI_71657', 'versiconol acetate', 883, '25(OH)D'), ('PR_000003010', 'moesin isoform 1', 885, '(OH ... D'), ('UBERON_0002048', 'lung', 917, 'lung'), ('UBERON_0001005', 'respiratory airway', 945, 'airway'), ('CHEBI_71657', 'versiconol acetate', 1103, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 1103, '25(OH)D'), ('CHEBI_52915', 'phosphatediyl group', 1291, 'vitamin D3supplementation'), ('CHEBI_72362', 'phosphatidylethanolamine 44:1-OH', 1334, 'budesonideSearing742010100'), ('UBERON_0001005', 'respiratory airway', 1440, 'airflow'), ('CHEBI_71657', 'versiconol acetate', 1468, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 1468, '25(OH)D'), ('UBERON_0002048', 'lung', 1498, 'lung'), ('CHEBI_36916', 'cation', 1523, 'corticosteroid'), ('CHEBI_52915', 'phosphatediyl group', 1774, 'vitamin D3supplementation'), ('CHEBI_27300', 'vitamin D', 1833, 'vitamin D'), ('CHEBI_71657', 'versiconol acetate', 1894, '25(OH)D'), ('PR_000006444', 'diacylglycerol kinase delta', 1900, 'D'), ('GO_0065007', 'biological regulation', 1928, 'control')]
S52-PMC3427192	PMC3427192	4/2012	S52-PMC3427192	['in these sub-analyses, Vitamin D3Supplementation was ASSOCIATED with a decreased risk of exacerbations compared with Placebo, with a relative risk of 0.17.75similarly, in a more RECENT randomized, double-blind 6-mo trial where 800 µg of inhaled Budesonide was administered daily to a small group of 48 children with asthma in the presence or absence of 500 iu/day of Vitamin D3, children receiving supplemental Vitamin D did not have a reduction in 25(Oh)D during the winter months and also had a reduced risk of asthma exacerbations triggered by acute Respiratory Viral infections.73these INITIAL FINDINGS SUGGEST that Vitamin D supplementation MAY have therapeutic benefit children with asthma, ALTHOUGH ADDITIONAL randomized, double-blind, placebo-controlled STUDIES ARE NEEDED.']	[('SUPERFICIAL_RELATIONSHIP', 53), ('INCOMPLETE_EVIDENCE', 178), ('INCOMPLETE_EVIDENCE', 590), ('INCOMPLETE_EVIDENCE', 607), ('INCOMPLETE_EVIDENCE', 646), ('ANOMALY_CURIOUS_FINDING', 697), ('FUTURE_WORK', 706), ('FUTURE_WORK', 762)]	8	[('CHEBI_52915', 'phosphatediyl group', 23, 'vitamin D3supplementation'), ('PR_000017319', 'vacuolar protein sorting-associated protein 13A', 23, 'vitamin D3supplementation'), ('CHEBI_26130', 'biological pigment', 117, 'placebo'), ('CHEBI_3219', 'bupropion', 245, 'budesonide'), ('CHEBI_33279', 'vitamin D5', 367, 'vitamin D3'), ('PR_000017299', 'VIP peptides', 367, 'vitamin D3'), ('CHEBI_27300', 'vitamin D', 411, 'vitamin D'), ('CHEBI_63056', 'zinc cation', 449, '25(OH'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 455, 'D'), ('UBERON_0001004', 'respiratory system', 553, 'respiratory'), ('NCBITaxon_1', 'root', 565, 'viral'), ('CHEBI_27300', 'vitamin D', 620, 'vitamin D')]
