	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S151-PMC3034879	PMC3034879	12/2010	S151-PMC3034879	['maternal Vitamin D status Regulates Skeletal growth and Development during fetal Life [9,10,28].']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 9, 'vitamin D'), ('GO_0065007', 'biological regulation', 26, 'regulates'), ('GO_0001501', 'skeletal system development', 36, 'skeletal ... development'), ('UBERON_0004288', 'skeleton', 36, 'skeletal'), ('UBERON_0000104', 'life cycle', 81, 'life')]
S4-PMC3271033	PMC3271033	1/2012	S4-PMC3271033	['there was no significant relationship between Cord Serum 25(Oh)D and bmc or bmd in the first week of Life (n = 49) or after 3 months of Vitamin D supplementation.']	N/A	N/A	[('UBERON_0002240', 'spinal cord', 46, 'cord'), ('UBERON_0001977', 'blood serum', 51, 'serum'), ('CHEBI_71657', 'versiconol acetate', 57, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 57, '25(OH)D'), ('UBERON_0000104', 'life cycle', 101, 'life'), ('CHEBI_27300', 'vitamin D', 136, 'vitamin D')]
S68-PMC3347007	PMC3347007	4/2012	S68-PMC3347007	['univariate and multivariate logistic regression was employed to estimate the association between total Vitamin D intake and socio-demographic, Gestational, and Life-style characteristics.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 103, 'vitamin D'), ('GO_0007565', 'female pregnancy', 143, 'gestational'), ('UBERON_0000104', 'life cycle', 160, 'life')]
S54-PMC3406997	PMC3406997	5/2012	S54-PMC3406997	['caption (table-wrap): table 1\n\ncomposition of diet administered to Pigs during the study\xa0sows14–27\u2009day of Life28–42\u2009day of Life7–12\u2009week of Life13–19\u2009week of Lifefrom 20\u2009week of Life ingredient \xa0\xa0\xa0\xa0\xa0\xa0wheat middlings (%)35.047.045.040.030.025.0barley middlings (%)35.020.036.035.530.030.0soybean meal (%)15.018.010.017.515.010.0rye middlings (%)10.5–––22.032.5sauen-profi1* (%)3.5–––––ferkel-profi2* (%)–4.04.04.0––Josamin3* (%)––––3.02.5megajoule* (%)–5.02.02.5––cytromin duo* (%)0.51.01.00.5––trilac* (%)–5.02.0–––Limestone (%)0.3–––––Soybean oil (%)0.7––––– composition \xa0\xa0\xa0\xa0\xa0\xa0dry matter (%)88.4589.3288.8188.6488.3087.25crude protein (%)16.3519.3115.5317.7716.8015.18me (mj/kg)12.9613.2112.8912.9412.9913.07crude fibre (%)3.563.413.433.683.503.34crude fat (%)2.353.062.292.371.661.68ash (%)5.436.105.505.704.764.22starch (%)45.8240.8546.6643.9846.7249.42ca (%)0.810.840.800.810.750.63p (%)0.600.580.530.560.470.44available p (%)0.160.150.150.150.140.13na (%)0.170.220.210.210.170.15mg (%)0.170.190.190.190.190.17Carbohydrates (%)3.904.984.854.403.543.50lys (%)0.911.311.041.200.990.83met (%)0.280.440.380.400.310.28met\u2009+\u2009cys (%)0.590.780.690.740.630.57trp (%)0.200.270.210.230.200.18thr (%)0.580.840.680.780.630.55vitamin A (ie)18,00065,00038,00030,00012,00010,000vitamin D3(ie)1,5007,8004,3203,6501,9801,650vitamin E (mg)90307202145180150vitamin c (mg)30.038.035.033.0––Vitamin K (mg)2.12.52.52.51.401.20vitamin b1(mg)2.12.52.52.51.401.20Vitamin B2(mg)4.46.56.56.54.243.52vitamin B6(mg)4.25.05.05.04.23.5vitamin B12(μg)14.038.035.035.035.030.0\n1the Vitamin-Mineral concentrate contained per 1\u2009kg of diet: l-lysine 6.0\u2009%, methionine 1.0\u2009%, threonine 0.5\u2009%, Ca 20.0\u2009%, P 7.5\u2009%, Na 5.0\u2009%, Mg 2.5\u2009%, Vitamin a 600,000\u2009iu, Vitamin D350,000\u2009iu, Vitamin E 3,000\u2009mg, Vitanin C 1,000\u2009mg, Vitamin K3100\u2009mg, Vitamin b190\u2009mg, Vitamin B2200\u2009mg, Vitamin b6180, vitamin b121,330\u2009μg, niacin 1,200, Pantothenic Acid 660\u2009mg, Folic Acid 50\u2009mg, Choline Chloride 15,000\u2009mg, Biotin 4,000\u2009μg, Cu 875\u2009mg, zn 5,250\u2009mg, Mn 3,000\u2009mg, fe 4,000\u2009mg, j 75\u2009mg, co 10\u2009mg, Se 10\u2009mg.\n2the Vitamin-Mineral Concentrate contained per 1\u2009kg of diet: l-lysine 10.0\u2009%, methionine 3.3\u2009%, threonine 4.2\u2009%, Tryptophan 0.2\u2009%, ca 15.0\u2009%, p 4.0\u2009%, Na 4.5\u2009%, Vitamin A 500,000\u2009iu, Vitamin D350,000\u2009iu, Vitamin E 3,300\u2009mg, Vitanin C 4,000\u2009mg, Vitamin K3125\u2009mg, Vitamin B170\u2009mg, Vitamin B2150\u2009mg, vitamin b6130, vitamin b121,700\u2009μg, niacin 1,700, Pantothenic Acid 500\u2009mg, Folic Acid 40\u2009mg, Choline Chloride 17,500\u2009mg, Biotin 6,000\u2009μg, phytase 12,500 u, Cu 400\u2009mg, zn 1,000\u2009mg, Mn 500\u2009mg, Fe 800\u2009mg, j 55\u2009mg, Co 10\u2009mg, Se 10\u2009mg.\n3the Vitamin-Mineral concentrate contained per 1\u2009kg of diet: l-lysine 8.0\u2009%, methionine 2.0\u2009%, threonine 2.0\u2009%, Ca 21.0\u2009%, p 3.0\u2009%, Na 5.0\u2009%, Mg 2.0\u2009%, Vitamin A 400,000\u2009iu, Vitamin D366,000\u2009iu, Vitamin E 6,000\u2009mg, vitamin k375\u2009mg, Vitamin B170\u2009mg, Vitamin B2150\u2009mg, vitamin b6130, vitamin b121,000\u2009μg, niacin 900, Pantothenic Acid 500\u2009mg, Folic Acid 40\u2009mg, Choline Chloride 12,000\u2009mg, Biotin 2,500\u2009μg, phytase 10,000 u, Cu 160\u2009mg, zn 660\u2009mg, Mn 160\u2009mg, Fe 748\u2009mg, j 50\u2009mg, Co 11\u2009mg, Se 13\u2009mg.\n*josera erbacher gmbh & co., kleinheubach, germany.']	N/A	N/A	"[('NCBITaxon_10088', 'Mus <genus>', 67, 'pigs'), ('UBERON_0007118', 'umbilicus', 106, 'life28'), ('UBERON_0000104', 'life cycle', 123, 'life7'), ('UBERON_0007118', 'umbilicus', 140, 'life13'), ('UBERON_0006376', 'premacula segment of distal straight tubule', 158, 'lifeFrom'), ('UBERON_0000104', 'life cycle', 178, 'life'), ('PR_000009682', 'ceramide synthase 6', 414, 'Josamin3'), ('CHEBI_18131', 'licodione', 515, 'Limestone'), ('CHEBI_36945', 'sulfaniumyl group', 536, 'Soybean'), ('CHEBI_33807', 'penturonic acid', 1012, '17Carbohydrates'), ('PR_000004370', 'asialoglycoprotein receptor 2', 1224, 'A'), ('PR_000001177', 'D(2) dopamine receptor', 1274, 'D3'), ('CHEBI_52024', '4-(4-dihexadecylaminostyryl)-N-methylpyridium iodide', 1318, 'E'), ('CHEBI_28384', 'vitamin K', 1373, 'Vitamin K'), ('PR_000011032', 'neutrophil cytosol factor 4', 1439, '20Vitamin B2'), ('PR_000004690', 'B-cell lymphoma/leukemia 11A', 1483, 'B6'), ('CHEBI_27778', 'abequose', 1515, 'B12'), ('PR_000004738', 'class E basic helix-loop-helix protein 22', 1515, 'B12'), ('CHEBI_33229', 'vitamin (role)', 1552, 'vitamin'), ('CHEBI_46662', 'mineral', 1560, 'mineral'), ('CHEBI_32588', 'potassium chloride', 1659, 'Ca'), ('CHEBI_53758', 'PAP', 1670, 'P'), ('CHEBI_25614', 'nylons', 1679, 'Na'), ('CHEBI_34829', 'Medrysone', 1689, 'Mg'), ('CHEBI_33229', 'vitamin (role)', 1699, 'vitamin'), ('CHEBI_52330', 'glycerophosphatidylethanolamine', 1721, 'vitamin D350'), ('CHEBI_27300', 'vitamin D', 1742, 'vitamin E'), ('CHEBI_66356', 'Verrucoside', 1762, 'vitanin C'), ('CHEBI_85626', 'N-hydroxyhexadecenoylsphingosine-1-phosphocholine', 1782, 'vitamin K3100'), ('CHEBI_33229', 'vitamin (role)', 1800, 'vitamin'), ('CHEBI_72759', 'N-(pentadecanoyl)sphinganine-1-phosphocholine', 1817, 'vitamin B2200'), ('CHEBI_33229', 'vitamin (role)', 1835, 'vitamin'), ('CHEBI_7916', 'pantothenic acid', 1885, 'pantothenic acid'), ('CHEBI_30751', 'formic acid', 1910, 'folic acid'), ('CHEBI_133341', 'choline chloride', 1928, 'choline chloride'), ('CHEBI_15956', 'biotin', 1956, 'biotin'), ('CHEBI_17996', 'chloride', 1973, 'Cu'), ('CHEBI_25614', 'nylons', 1997, 'Mn'), ('CHEBI_37972', 'phosphorus-32 atom', 2042, 'Se'), ('CHEBI_33229', 'vitamin (role)', 2057, 'vitamin'), ('CHEBI_36134', 'glutaconate(2-)', 2065, 'mineral concentrate'), ('CHEBI_86267', 'nitrotyrosine', 2165, 'Tryptophan'), ('CHEBI_25614', 'nylons', 2203, 'Na'), ('CHEBI_27300', 'vitamin D', 2213, 'vitamin A'), ('CHEBI_52330', 'glycerophosphatidylethanolamine', 2235, 'vitamin D350'), ('CHEBI_27300', 'vitamin D', 2256, 'vitamin E'), ('CHEBI_66356', 'Verrucoside', 2276, 'vitanin C'), ('CHEBI_85626', 'N-hydroxyhexadecenoylsphingosine-1-phosphocholine', 2296, 'vitamin K3125'), ('CHEBI_72759', 'N-(pentadecanoyl)sphinganine-1-phosphocholine', 2314, 'vitamin B170'), ('CHEBI_52359', ""tris(4,4'-diphenyl-2,2'-bipyridine)ruthenium(II) chloride"", 2331, 'vitamin B2150'), ('CHEBI_7916', 'pantothenic acid', 2399, 'pantothenic acid'), ('CHEBI_30751', 'formic acid', 2424, 'folic acid'), ('CHEBI_133341', 'choline chloride', 2442, 'choline chloride'), ('CHEBI_15956', 'biotin', 2470, 'biotin'), ('CHEBI_17996', 'chloride', 2505, 'Cu'), ('CHEBI_25614', 'nylons', 2529, 'Mn'), ('CHEBI_33290', 'food', 2540, 'Fe'), ('CHEBI_33290', 'food', 2560, 'Co'), ('CHEBI_37972', 'phosphorus-32 atom', 2570, 'Se'), ('CHEBI_27300', 'vitamin D', 2585, 'vitamin-'), ('CHEBI_46662', 'mineral', 2593, 'mineral'), ('CHEBI_32588', 'potassium chloride', 2692, 'Ca'), ('CHEBI_25614', 'nylons', 2712, 'Na'), ('CHEBI_34829', 'Medrysone', 2722, 'Mg'), ('CHEBI_27300', 'vitamin D', 2732, 'vitamin A'), ('CHEBI_33739', 'di-mu-sulfido-diiron(0)', 2754, 'vitamin D366'), ('CHEBI_27300', 'vitamin D', 2775, 'vitamin E'), ('CHEBI_72759', 'N-(pentadecanoyl)sphinganine-1-phosphocholine', 2812, 'vitamin B170'), ('CHEBI_52359', ""tris(4,4'-diphenyl-2,2'-bipyridine)ruthenium(II) chloride"", 2829, 'vitamin B2150'), ('CHEBI_7916', 'pantothenic acid', 2895, 'pantothenic acid'), ('CHEBI_30751', 'formic acid', 2920, 'folic acid'), ('CHEBI_133341', 'choline chloride', 2938, 'choline chloride'), ('CHEBI_15956', 'biotin', 2966, 'biotin'), ('CHEBI_17996', 'chloride', 3001, 'Cu'), ('CHEBI_25614', 'nylons', 3023, 'Mn'), ('CHEBI_33290', 'food', 3034, 'Fe'), ('CHEBI_33290', 'food', 3054, 'Co'), ('CHEBI_37972', 'phosphorus-32 atom', 3064, 'Se')]"
S176-PMC3424155	PMC3424155	8/2012	S176-PMC3424155	['in three different moments of Post-Natal Life (Birth, 10-days and 3 months of age), Bm was not affected by the maternal diet restricted in Vitamin D. at weaning and at six months of age, the vitd- offspring were heavier than the sc offspring in both the f1 and f2 generations.']	N/A	N/A	[('GO_0007567', 'parturition', 30, 'post'), ('GO_0007567', 'parturition', 35, 'natal'), ('UBERON_0000104', 'life cycle', 41, 'life'), ('GO_0007567', 'parturition', 47, 'birth'), ('UBERON_0005401', 'cerebral hemisphere gray matter', 84, 'BM'), ('CHEBI_27300', 'vitamin D', 139, 'vitamin D')]
S2-PMC4329404	PMC4329404	10/2014	S2-PMC4329404	['methods\nin utero and early-Life Vitamin D deficiency was achieved using a Vitamin D-deficient diet for female Mice during the third Trimester of Pregnancy and Lactation.']	N/A	N/A	[('UBERON_0000104', 'life cycle', 27, 'life'), ('CHEBI_27300', 'vitamin D', 32, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 74, 'vitamin D'), ('NCBITaxon_10088', 'Mus <genus>', 110, 'mice'), ('GO_0009294', 'DNA mediated transformation', 132, 'trimester'), ('GO_0007565', 'female pregnancy', 145, 'pregnancy'), ('GO_0007595', 'lactation', 159, 'lactation')]
S3-PMC4329404	PMC4329404	10/2014	S3-PMC4329404	['offspring were weaned onto a Vitamin D-deficient or Vitamin D-replete diet, and exposure to Intranasal House Dust Mite (hdm) or saline was commenced from day 3 of Life for up to 6\xa0weeks, when Airway hyper-responsiveness (ahr), Airway inflammation and remodelling were assessed.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 29, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 52, 'vitamin D'), ('UBERON_0008337', 'inguinal part of abdomen', 92, 'intranasal'), ('CHEBI_16136', 'hydrogen sulfide', 103, 'house dust'), ('CHEBI_46662', 'mineral', 114, 'mite'), ('NCBITaxon_10088', 'Mus <genus>', 114, 'mite'), ('UBERON_0000104', 'life cycle', 163, 'life'), ('UBERON_0001005', 'respiratory airway', 192, 'airway'), ('UBERON_0001005', 'respiratory airway', 227, 'airway')]
S4-PMC4329404	PMC4329404	10/2014	S4-PMC4329404	['results\nneonatal Mice that had in utero and early-Life Vitamin D deficiency had significantly increased Pulmonary cd3+Cd4+T1St2+cells and reduced Cd4+il-10+cells.']	N/A	N/A	[('NCBITaxon_10088', 'Mus <genus>', 17, 'mice'), ('UBERON_0000104', 'life cycle', 50, 'life'), ('CHEBI_27300', 'vitamin D', 55, 'vitamin D'), ('UBERON_0002048', 'lung', 104, 'pulmonary'), ('PR_000001204', 'C-C chemokine receptor type 8', 118, 'CD4'), ('PR_000016585', 'tripeptidyl-peptidase 1', 122, 'T1ST2'), ('PR_000001204', 'C-C chemokine receptor type 8', 146, 'CD4')]
S40-PMC4329404	PMC4329404	10/2014	S40-PMC4329404	['caption (fig): figure 1\n\nearly-Life Vitamin D insufficiency has no effect on Airway resistance in pups at 6\xa0weeks of age.']	N/A	N/A	[('UBERON_0000104', 'life cycle', 31, 'life'), ('CHEBI_27300', 'vitamin D', 36, 'vitamin D'), ('UBERON_0001005', 'respiratory airway', 77, 'airway')]
S72-PMC4329404	PMC4329404	10/2014	S72-PMC4329404	['Vitamin D insufficiency in early Life does not alter ahr in neonatal Mice exposed to hdm\nearly-Life Vitamin D insufficiency did not affect Airway resistance in pbs- or hdm-exposed pups at 6\xa0weeks of age (fig.1a–c).']	N/A	N/A	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin D'), ('UBERON_0000104', 'life cycle', 33, 'life'), ('NCBITaxon_10088', 'Mus <genus>', 69, 'mice'), ('UBERON_0000104', 'life cycle', 95, 'life'), ('CHEBI_27300', 'vitamin D', 100, 'vitamin D'), ('UBERON_0001005', 'respiratory airway', 139, 'airway')]
