	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S48-PMC1852384	PMC1852384	1/2007	S48-PMC1852384	['all routine follow-up appointments included nutritional counseling and those after 2\xa0weeks included laboratory studies [Serum electrolytes, Glucose, hba1c, calcium, albumin, Lipid profile, Liver function tests, complete Blood count, Platelets, Serum Insulin, iron, ferritin, Vitamin B12, 25-Oh Vitamin D, and Thiamine (Vitamin B1)].']	N/A	N/A	[('UBERON_0001977', 'blood serum', 120, 'serum'), ('CHEBI_17234', 'glucose', 140, 'glucose'), ('CHEBI_18059', 'lipid', 174, 'lipid'), ('UBERON_0002107', 'liver', 189, 'liver'), ('UBERON_0000178', 'blood', 220, 'blood'), ('CL_0000233', 'platelet', 233, 'platelets'), ('UBERON_0001977', 'blood serum', 244, 'serum'), ('PR_000045358', 'insulin family protein', 250, 'insulin'), ('CHEBI_33279', 'vitamin D5', 275, 'vitamin B12'), ('PR_000004738', 'class E basic helix-loop-helix protein 22', 283, 'B12'), ('CHEBI_86198', '1,2-di-[(11Z)-eicosenoyl]-sn-glycero-3-phosphocholine', 288, '25-OH'), ('CHEBI_27300', 'vitamin D', 294, 'vitamin D'), ('CHEBI_26948', 'vitamin B1', 309, 'thiamine'), ('PR_000004483', 'V-type proton ATPase subunit C 1', 319, 'vitamin B1')]
S8-PMC3809191	PMC3809191	1/2013	S8-PMC3809191	['there was no significant association between Vitamin D levels and fasting Glucose, Insulin and hba1c.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 45, 'vitamin D'), ('CHEBI_17234', 'glucose', 74, 'glucose'), ('PR_000045358', 'insulin family protein', 83, 'insulin')]
S242-PMC4045304	PMC4045304	2/2014	S242-PMC4045304	['in a study of nonautistic children with 25-Hydroxy D levels below 10\u2009ng/ml (poor Vitamin D status), Insulin resistance was 7 times higher than that in children with Vitamin D levels above 30\u2009ng/ml [103].']	N/A	N/A	"[('CHEBI_52306', ""2',7'-difluorofluorescein"", 40, '25-hydroxy D'), ('CHEBI_27300', 'vitamin D', 81, 'vitamin D'), ('PR_000045358', 'insulin family protein', 100, 'insulin'), ('CHEBI_27300', 'vitamin D', 165, 'vitamin D')]"
S1385-PMC4113768	PMC4113768	7/2014	S1385-PMC4113768	['conclusions: using gold standard techniques this cross-sectional analysis did not reveal a significant association between Vitamin D and measures of Whole-Body, Peripheral or Hepatic Insulin resistance in healthy overweight Individuals at high risk of Cardiovascular disease.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 123, 'vitamin D'), ('UBERON_0000468', 'multicellular organism', 149, 'whole-body'), ('UBERON_0003060', 'pronephric duct', 161, 'peripheral ...'), ('UBERON_0002107', 'liver', 175, 'hepatic'), ('PR_000045358', 'insulin family protein', 183, 'insulin'), ('NCBITaxon_1', 'root', 224, 'individuals'), ('UBERON_0004535', 'cardiovascular system', 252, 'cardiovascular')]
S37-PMC4453242	PMC4453242	5/2015	S37-PMC4453242	"[""the ventralizing factor Sonic Hedgehog (Shh; 100 ng/ml) along with the caudalizing factor Retinoic Acid (0.1 μm) were used to initially pattern Neuroepithelial Cells; Glial differentiation medium (gdm; dulbecco's modified eagle's medium (dmem)/f12, b27 without Vitamin A, n1, mem-Neaa, Camp, Biotin, 60 ng/ml Triiodothyronine, 10 ng/ml Platelet-Derived Growth Factor (Pdgf)-aa, Insulin-Like Growth Factor (Igf)1 and Neurotrophin (Nt)3) was used for further differentiation.""]"	N/A	N/A	"[('PR_000014841', 'sonic hedgehog protein', 24, 'sonic hedgehog'), ('PR_000014841', 'sonic hedgehog protein', 40, 'SHH'), ('CHEBI_26536', 'retinoic acid', 90, 'retinoic acid'), ('CL_0000513', 'cardiac muscle myoblast', 144, 'neuroepithelial cells'), ('CL_0000125', 'glial cell', 167, 'glial'), ('CHEBI_27300', 'vitamin D', 261, 'vitamin A'), ('CHEBI_32145', 'sodium hydroxide', 280, 'NEAA'), ('CHEBI_17489', ""3',5'-cyclic AMP"", 286, 'cAMP'), ('CHEBI_15956', 'biotin', 292, 'biotin'), ('CHEBI_26982', 'threo-3-methylmalic acid', 309, 'triiodothyronine'), ('CL_0000233', 'platelet', 336, 'platelet'), ('PR_000009208', 'protein Jumonji', 336, 'platelet-derived growth factor'), ('PR_000012490', 'platelet-derived growth factor subunit A', 368, 'PDGF'), ('PR_000045358', 'insulin family protein', 378, 'insulin'), ('PR_000009751', 'lymphoid enhancer-binding factor 1', 386, 'like growth factor ...'), ('PR_000008927', 'interferon kappa', 406, 'IGF ... 1'), ('PR_000011459', 'neurotrophin-3', 416, 'neurotrophin ...'), ('PR_000011468', 'netrin-G2', 430, 'NT ... 3')]"
S23-PMC4591978	PMC4591978	10/2015	S23-PMC4591978	['Vitamin D increases Igf-1 and Igfbp-3 production [14]; Vitamin E improves Insulin sensitivity [15]; and Retinoic Acid [16] and Vitamin d [17] each stimulate Hpl production in Trophoblast Cells of healthy Human Placentas.']	N/A	N/A	[('CHEBI_28384', 'vitamin K', 0, 'Vitamin D'), ('PR_000008929', 'interferon-related developmental regulator 1', 20, 'IGF-1'), ('GO_0036336', 'dendritic cell migration', 30, 'IGFBP-3'), ('PR_000008940', 'intraflagellar transport protein 88', 30, 'IGFBP-3'), ('CHEBI_27300', 'vitamin D', 55, 'vitamin E'), ('PR_000045358', 'insulin family protein', 74, 'insulin'), ('CHEBI_26536', 'retinoic acid', 104, 'retinoic acid'), ('CHEBI_33229', 'vitamin (role)', 127, 'vitamin'), ('PR_000008800', 'heat shock protein HSP 90-beta', 157, 'hPL'), ('CL_0000351', 'trophoblast cell', 175, 'trophoblast cells'), ('UBERON_0000088', 'trophoblast', 175, 'trophoblast'), ('NCBITaxon_9606', 'Homo sapiens', 204, 'human'), ('UBERON_0001987', 'placenta', 210, 'placentas')]
S112-PMC4632418	PMC4632418	10/2015	S112-PMC4632418	['first, 1,25(Oh)2D3, the active form of Vitamin D, Regulates circulating Glucose levels by binding to Vitamin D Receptor of Pancreatic β-Cell and Modulating Insulin secretion [41,42].']	N/A	N/A	[('CHEBI_72779', '11-trans-LTE4', 7, '1,25(OH)2D3'), ('CHEBI_27300', 'vitamin D', 39, 'vitamin D'), ('GO_0065007', 'biological regulation', 50, 'regulates'), ('CHEBI_17234', 'glucose', 72, 'glucose'), ('CHEBI_27300', 'vitamin D', 101, 'vitamin D'), ('PR_000001683', 'vasopressin V2 receptor', 101, 'vitamin D receptor'), ('UBERON_0001264', 'pancreas', 123, 'pancreatic'), ('CL_0000622', 'acinar cell', 135, '-cell'), ('GO_0065007', 'biological regulation', 145, 'modulating'), ('PR_000045358', 'insulin family protein', 156, 'insulin')]
S117-PMC4934634	PMC4934634	11/2015	S117-PMC4934634	['after nine weeks of supplementation of Vitamin D or placebo, the Vitamin D supplemented group had reductions in Serum Insulin, fasting Plasma Glucose levels, high sensitivity c-Reactive Protein (Hs-Crp), and Blood pressure compared to the placebo group.']	N/A	N/A	[('CHEBI_27300', 'vitamin D', 39, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 65, 'vitamin D'), ('UBERON_0001977', 'blood serum', 112, 'serum'), ('PR_000045358', 'insulin family protein', 118, 'insulin'), ('UBERON_0001969', 'blood plasma', 135, 'plasma'), ('CHEBI_17234', 'glucose', 142, 'glucose'), ('PR_000004806', 'bromodomain-containing protein 2', 176, '-reactive protein'), ('PR_000006060', 'CWF19-like protein 1', 195, 'hs-CRP'), ('UBERON_0000178', 'blood', 208, 'blood')]
S135-PMC4934634	PMC4934634	11/2015	S135-PMC4934634	['there was a dose response decrease in the rise of Serum Insulin and homa-ir with increasing Vitamin D supplementation.']	N/A	N/A	[('UBERON_0001977', 'blood serum', 50, 'serum'), ('PR_000045358', 'insulin family protein', 56, 'insulin'), ('CHEBI_27300', 'vitamin D', 92, 'vitamin D')]
S56-PMC5758844	PMC5758844	12/2017	S56-PMC5758844	['the following biochemical assays were performed: full Blood count, Liver function tests, Renal function, total Cholesterol, high-density lipoprotein (hdl), low-density lipoprotein (ldl), Triglycerides, Glucose, Insulin, hba1c, Vitamin D, and crp.']	N/A	N/A	[('UBERON_0000178', 'blood', 54, 'blood'), ('UBERON_0002107', 'liver', 67, 'liver'), ('UBERON_0002113', 'kidney', 89, 'renal'), ('CHEBI_16113', 'cholesterol', 111, 'cholesterol'), ('CHEBI_17855', 'triglyceride', 187, 'triglycerides'), ('CHEBI_17234', 'glucose', 202, 'glucose'), ('PR_000045358', 'insulin family protein', 211, 'insulin'), ('CHEBI_27300', 'vitamin D', 227, 'vitamin D')]
