	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S17-PMC2798111	PMC2798111	12/2010	S17-PMC2798111	['THEREFORE, Oral supplementation or sufficient sun exposure is NECESSARY to ensure adequate Vitamin D status for proper calcium absorption and bone mineralization [3–6].RECENT RESEARCH has also LINKED Vitamin D to Innate Immunity [7–9].']	[('PROBABLE_UNDERSTANDING', 0), ('IMPORTANT_CONSIDERATION', 62), ('INCOMPLETE_EVIDENCE', 168), ('SUPERFICIAL_RELATIONSHIP', 193)]	4	[('UBERON_0000165', 'mouth', 11, 'oral'), ('CHEBI_27300', 'vitamin D', 91, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 200, 'vitamin D'), ('GO_0045087', 'innate immune response', 213, 'innate immunity')]
S481-PMC2841444	PMC2841444	2/2010	S481-PMC2841444	['preterm infants are deficient in Vitamin A due to INADEQUATE Hepatic stores and the inability to tolerate routine Oral supplementation [243,244].']	[('IMPORTANT_CONSIDERATION', 50)]	1	[('CHEBI_27300', 'vitamin D', 33, 'vitamin A'), ('UBERON_0002107', 'liver', 61, 'hepatic'), ('UBERON_0000165', 'mouth', 114, 'oral')]
S3-PMC3277098	PMC3277098	12/2011	S3-PMC3277098	['there is a GROWING BODY of LITERATURE LINKING Vitamin D (Serum 25(Oh)D, Oral Intake and SURROGATE indicators such as latitude) to various immune-RELATED conditions, including allergy, ALTHOUGH the nature of this RELATIONSHIP is STILL UNCLEAR.']	[('INCOMPLETE_EVIDENCE', 11), ('INCOMPLETE_EVIDENCE', 27), ('SUPERFICIAL_RELATIONSHIP', 38), ('SUPERFICIAL_RELATIONSHIP', 88), ('SUPERFICIAL_RELATIONSHIP', 145), ('ANOMALY_CURIOUS_FINDING', 184), ('SUPERFICIAL_RELATIONSHIP', 212), ('FULL_UNKNOWN', 228)]	8	[('CHEBI_27300', 'vitamin D', 46, 'vitamin D'), ('UBERON_0001977', 'blood serum', 57, 'serum'), ('CHEBI_71657', 'versiconol acetate', 63, '25(OH)D'), ('PR_000009880', 'Lon protease, mitochondrial', 63, '25 ... OH ... D'), ('UBERON_0000165', 'mouth', 72, 'oral'), ('GO_0007631', 'feeding behavior', 77, 'intake')]
S198-PMC3277098	PMC3277098	12/2011	S198-PMC3277098	['IN SUMMARY, the CONTRARY epidemiological OBSERVATIONS between Serum status (GENERALLY PROTECTIVE) and Oral exposure (supplementation increasing allergy risk in MANY STUDIES) HIGHLIGHT the uncertainty surrounding Vitamin D in Allergy Development and precludes population RECOMMENDATIONS.']	[('INCOMPLETE_EVIDENCE', 0), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 16), ('INCOMPLETE_EVIDENCE', 41), ('PROBABLE_UNDERSTANDING', 76), ('SUPERFICIAL_RELATIONSHIP', 86), ('INCOMPLETE_EVIDENCE', 160), ('INCOMPLETE_EVIDENCE', 174), ('FUTURE_WORK', 270)]	8	[('UBERON_0001977', 'blood serum', 62, 'serum'), ('UBERON_0000165', 'mouth', 102, 'oral'), ('CHEBI_27300', 'vitamin D', 212, 'vitamin D'), ('GO_0060021', 'roof of mouth development', 225, 'allergy development')]
S88-PMC3470091	PMC3470091	9/2012	S88-PMC3470091	['THEREFORE, a single dose of 300,000 iu dose employed in this study is of higher EFFECTIVENESS compared with an Oral dose, especially in People suffering from Vitamin D deficiency.']	[('PROBABLE_UNDERSTANDING', 0), ('SUPERFICIAL_RELATIONSHIP', 80)]	2	[('UBERON_0000165', 'mouth', 111, 'oral'), ('NCBITaxon_10088', 'Mus <genus>', 136, 'people'), ('CHEBI_27300', 'vitamin D', 158, 'vitamin D')]
S24-PMC3672018	PMC3672018	5/2013	S24-PMC3672018	['ALTHOUGH adequate exposure to uvb sunlight is PARAMOUNT to an ample supply of Vitamin D, Oral Intake, augmented by both fortification and supplementation, is NECESSARY to maintain baseline stores in populations at high latitudes were the sun can only drive dermal Synthesis Of Vitamin D from april to october [8].']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('ANOMALY_CURIOUS_FINDING', 0), ('IMPORTANT_CONSIDERATION', 46), ('IMPORTANT_CONSIDERATION', 158)]	4	[('CHEBI_27300', 'vitamin D', 78, 'vitamin D'), ('UBERON_0000165', 'mouth', 89, 'oral'), ('GO_0007631', 'feeding behavior', 94, 'intake'), ('GO_0030474', 'spindle pole body duplication', 264, 'synthesis of vitamin D'), ('CHEBI_27300', 'vitamin D', 277, 'vitamin D'), ('PR_000006444', 'diacylglycerol kinase delta', 285, 'D')]
S166-PMC3672018	PMC3672018	5/2013	S166-PMC3672018	['adequate exposure to uvb sunlight is PARAMOUNT IMPORTANCE for supply of Vitamin D, BUT Oral Intake, augmented by fortification and supplementation, is NECESSARY to maintain baseline stores, particularly in winter when sunlight is limited [8,33,34].']	[('IMPORTANT_CONSIDERATION', 37), ('IMPORTANT_CONSIDERATION', 47), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 83), ('IMPORTANT_CONSIDERATION', 151)]	4	[('CHEBI_27300', 'vitamin D', 72, 'vitamin D'), ('UBERON_0000165', 'mouth', 87, 'oral'), ('GO_0007631', 'feeding behavior', 92, 'intake')]
S63-PMC3702245	PMC3702245	6/2013	S63-PMC3702245	['a review of the FEW previous randomized controlled TRIALS of Vitamin D supplementation during Pregnancy INDICATES that doses of 400–1600 iu/day were INSUFFICIENT in achieving a mean Serum 25(Oh)D concentration ≥50 nmol/l in most of the studies.41in a RECENT Vitamin D supplementation TRIAL from the uk, a multiethnic group of 180 Pregnant women were randomized at 27 weeks’ Gestation to receive a single Oral dose of 200,000 iu of Vitamin D, daily supplementation of 800 iu, or no treatment.33the median Serum 25(Oh)D concentration in the 800 iu/day group at study entry was 26 nmol/l (interquartile range 22–37), and the median 25(Oh)D concentration at delivery following supplementation was 42 nmol/l (interquartile range 31–76).']	[('INCOMPLETE_EVIDENCE', 16), ('FUTURE_WORK', 51), ('INCOMPLETE_EVIDENCE', 104), ('IMPORTANT_CONSIDERATION', 149), ('PROBLEM_COMPLICATION', 149), ('INCOMPLETE_EVIDENCE', 251), ('INCOMPLETE_EVIDENCE', 284)]	7	[('CHEBI_27300', 'vitamin D', 61, 'vitamin D'), ('GO_0007565', 'female pregnancy', 94, 'pregnancy'), ('UBERON_0001977', 'blood serum', 182, 'serum'), ('CHEBI_71657', 'versiconol acetate', 188, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 188, '25(OH)D'), ('CHEBI_27300', 'vitamin D', 258, 'vitamin D'), ('GO_0007565', 'female pregnancy', 330, 'pregnant'), ('GO_0007565', 'female pregnancy', 374, 'gestation'), ('UBERON_0000165', 'mouth', 404, 'oral'), ('CHEBI_27300', 'vitamin D', 431, 'vitamin D'), ('UBERON_0001977', 'blood serum', 504, 'serum'), ('CHEBI_71657', 'versiconol acetate', 510, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 510, '25(OH)D'), ('CHEBI_71657', 'versiconol acetate', 629, '25(OH)D'), ('PR_000008775', 'estradiol 17-beta-dehydrogenase 11', 629, '25(OH)D')]
S377-PMC3820434	PMC3820434	12/2012	S377-PMC3820434	['a POSSIBLE EXPLANATION MAY BE that upon Oral Consumption, circulating and Intracellular levels of Resveratrol in Humans are much lower than that of OTHER IMPORTANT Antioxidants, such as Vitamin C, Uric Acid, Vitamin E, and Glutathione.']	[('INCOMPLETE_EVIDENCE', 2), ('PROBABLE_UNDERSTANDING', 11), ('INCOMPLETE_EVIDENCE', 23), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 148), ('IMPORTANT_CONSIDERATION', 154)]	5	[('UBERON_0000165', 'mouth', 40, 'oral'), ('GO_0007631', 'feeding behavior', 45, 'consumption'), ('GO_0005622', 'intracellular anatomical structure', 74, 'intracellular'), ('CHEBI_27881', 'resveratrol', 98, 'resveratrol'), ('NCBITaxon_9606', 'Homo sapiens', 113, 'humans'), ('CHEBI_60641', 'methyl 5-aminolevulinate hydrochloride', 164, 'antioxidants'), ('CHEBI_27300', 'vitamin D', 186, 'vitamin C'), ('CHEBI_27226', 'uric acid', 197, 'uric acid'), ('CHEBI_27300', 'vitamin D', 208, 'vitamin E'), ('CHEBI_16856', 'glutathione', 223, 'glutathione')]
S3-PMC3991049	PMC3991049	11/2013	S3-PMC3991049	['we CONDUCTED THIS STUDY TO DETERMINE the prevalence of Vitamin D deficiency among Pregnant women and TO EVALUATE the EFFECTIVENESS and level of weekly Oral 50,000 iu of Vitamin D supplementation for the mother and the newborn.']	[('QUESTION_ANSWERED_BY_THIS_WORK', 3), ('QUESTION_ANSWERED_BY_THIS_WORK', 13), ('QUESTION_ANSWERED_BY_THIS_WORK', 24), ('QUESTION_ANSWERED_BY_THIS_WORK', 101), ('SUPERFICIAL_RELATIONSHIP', 117)]	5	[('CHEBI_27300', 'vitamin D', 55, 'vitamin D'), ('GO_0007565', 'female pregnancy', 82, 'pregnant'), ('UBERON_0000165', 'mouth', 151, 'oral'), ('CHEBI_27300', 'vitamin D', 169, 'vitamin D')]
