	ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
S18-BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640	4/2010	S18-BMJ_2010_Apr_29_340_c1640	['this EVIDENCE comes from both case-control and cohort studies and INDICATES that age of operation for such a PROTECTIVE EFFECT MIGHT include both childhood and early Adulthood.67891011\nexposure to ultraviolet radiation in early Life has NOT YET been formally examined but MIGHT be LINKED to excess risk of multiple sclerosis at Birth through seasonal deficiency in maternal Vitamin D concentrations.12A study of half siblings with multiple sclerosis has ALSO SHOWN that risk CAN be maternally MEDIATED.13pregnancy is a vulnerable time for Vitamin d deficiency BECAUSE of increased physiological needs and reduced maternal outdoor activity.14experimental data on Animal Fetal Development INDICATE that Cerebral White Matter is responsive to Vitamin D and that Oligodendrocytes in the Brain and Spinal Cord have Vitamin D Receptors.1516furthermore, maternal Vitamin D depletion alters Neurogenesis in the developing Rat Brain,17with subsequent altered Gene Expression in Adult Life.18a RECENT Genetic STUDY in Humans has FURTHER IMPLICATED Vitamin D as a strong environmental CANDIDATE by SHOWING direct functional INTERACTION with the major locus that determines susceptibility to multiple sclerosis.19ALTHOUGH Human EVIDENCE pertaining to fetal development HAS BEEN DIFFICULT to obtain, the body of RELATED EVIDENCE to date has led SOME to RECOMMEND Antenatal supplementation with Vitamin D to prevent multiple sclerosis.14\nAS an indicator of POSSIBLE Perinatal environmental exposures, such as ultraviolet radiation, individual studies in the northern hemisphere have examined month of Birth and risk of multiple sclerosis with VARIED results.2021222324a large RECENT pooled analysis of Births in the northern hemisphere, HOWEVER, SHOWED an excess of multiple sclerosis among People Born in may and a relative deficit among those Born in november; these results were stronger in familial cases and SUGGESTED INTERACTIONS between Genes and environment that are RELATED to climate and that MIGHT act during Gestation or shortly after Birth.12we EXAMINED month of Birth and risk of multiple sclerosis in australia.']	[('INCOMPLETE_EVIDENCE', 5), ('INCOMPLETE_EVIDENCE', 66), ('SUPERFICIAL_RELATIONSHIP', 109), ('SUPERFICIAL_RELATIONSHIP', 120), ('INCOMPLETE_EVIDENCE', 127), ('FULL_UNKNOWN', 237), ('INCOMPLETE_EVIDENCE', 272), ('SUPERFICIAL_RELATIONSHIP', 281), ('INCOMPLETE_EVIDENCE', 399), ('INCOMPLETE_EVIDENCE', 454), ('INCOMPLETE_EVIDENCE', 475), ('SUPERFICIAL_RELATIONSHIP', 493), ('PROBABLE_UNDERSTANDING', 560), ('INCOMPLETE_EVIDENCE', 687), ('INCOMPLETE_EVIDENCE', 984), ('INCOMPLETE_EVIDENCE', 1019), ('SUPERFICIAL_RELATIONSHIP', 1027), ('INCOMPLETE_EVIDENCE', 1074), ('INCOMPLETE_EVIDENCE', 1087), ('SUPERFICIAL_RELATIONSHIP', 1113), ('ANOMALY_CURIOUS_FINDING', 1199), ('ANOMALY_CURIOUS_FINDING', 1199), ('INCOMPLETE_EVIDENCE', 1216), ('INCOMPLETE_EVIDENCE', 1257), ('DIFFICULT_TASK', 1266), ('INCOMPLETE_EVIDENCE', 1299), ('SUPERFICIAL_RELATIONSHIP', 1299), ('INCOMPLETE_EVIDENCE', 1332), ('FUTURE_WORK', 1340), ('PROBABLE_UNDERSTANDING', 1424), ('INCOMPLETE_EVIDENCE', 1443), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 1629), ('INCOMPLETE_EVIDENCE', 1662), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 1723), ('INCOMPLETE_EVIDENCE', 1732), ('INCOMPLETE_EVIDENCE', 1899), ('SUPERFICIAL_RELATIONSHIP', 1909), ('SUPERFICIAL_RELATIONSHIP', 1961), ('INCOMPLETE_EVIDENCE', 1989), ('QUESTION_ANSWERED_BY_THIS_WORK', 2044)]	40	[('UBERON_0000113', 'post-juvenile adult stage', 166, 'adulthood'), ('UBERON_0000104', 'life cycle', 228, 'life'), ('GO_0007567', 'parturition', 328, 'birth'), ('CHEBI_27300', 'vitamin D', 374, 'vitamin D'), ('CHEBI_33229', 'vitamin (role)', 539, 'vitamin'), ('NCBITaxon_33208', 'Metazoa', 662, 'animal'), ('GO_0002065', 'columnar/cuboidal epithelial cell differentiation', 669, 'fetal development'), ('UBERON_0002437', 'cerebral hemisphere white matter', 701, 'cerebral white matter'), ('CHEBI_27300', 'vitamin D', 740, 'vitamin D'), ('CL_0000128', 'oligodendrocyte', 759, 'oligodendrocytes'), ('UBERON_0000955', 'brain', 783, 'brain'), ('UBERON_0002240', 'spinal cord', 793, 'spinal cord'), ('CHEBI_27300', 'vitamin D', 810, 'vitamin D'), ('PR_000001708', 'sphingosine 1-phosphate receptor 3', 810, 'vitamin D receptors'), ('CHEBI_27300', 'vitamin D', 856, 'vitamin D'), ('GO_0022008', 'neurogenesis', 883, 'neurogenesis'), ('NCBITaxon_9986', 'Oryctolagus cuniculus', 914, 'rat'), ('UBERON_0000955', 'brain', 918, 'brain'), ('GO_0010467', 'gene expression', 950, 'gene expression'), ('SO_0000704', 'gene', 950, 'gene'), ('UBERON_0000113', 'post-juvenile adult stage', 969, 'adult life'), ('SO_0000704', 'gene', 991, 'genetic'), ('NCBITaxon_9606', 'Homo sapiens', 1008, 'humans'), ('CHEBI_27300', 'vitamin D', 1038, 'vitamin D'), ('NCBITaxon_9606', 'Homo sapiens', 1210, 'human'), ('GO_0007567', 'parturition', 1350, 'antenatal'), ('CHEBI_27300', 'vitamin D', 1381, 'vitamin D'), ('GO_0036268', 'swimming', 1452, 'perinatal'), ('UBERON_0012101', 'perinatal stage', 1452, 'perinatal'), ('GO_0007567', 'parturition', 1587, 'birth'), ('GO_0007567', 'parturition', 1688, 'births'), ('NCBITaxon_10088', 'Mus <genus>', 1777, 'people'), ('GO_0007567', 'parturition', 1784, 'born'), ('GO_0007567', 'parturition', 1831, 'born'), ('SO_0000704', 'gene', 1930, 'genes'), ('GO_0007565', 'female pregnancy', 2006, 'gestation'), ('GO_0007567', 'parturition', 2033, 'birth'), ('GO_0007567', 'parturition', 2062, 'birth')]
S103-BMJ_2010_Apr_29_340_c1640	BMJ_2010_Apr_29_340_c1640	4/2010	S103-BMJ_2010_Apr_29_340_c1640	['overall, epidemiological studies SUPPORT a PROTECTIVE ROLE for Vitamin D in Autoimmune disease, PARTICULARLY in childhood and Adolescence, and Vitamin D supplementation in early Adulthood EFFECTIVELY reduces the risk of multiple sclerosis; THEREFORE, supplementation of adolescents and young Adults COULD BE effectively used for PREVENTION.6the FINDINGS HERE provide the FIRST population BASED evidence beyond month of Birth PATTERNS to INDICATE that Vitamin D supplementation for the PREVENTION of multiple sclerosis MIGHT also NEED to be CONSIDERED during in utero development.14they are CONSISTENT with a multi-hit causal cascade for multiple sclerosis, with PUTATIVE adverse environmental FACTORS, such as low Vitamin D concentrations, acting at more than one stage of Life.53\n\nwhat is already known on this topic\nin the northern hemisphere, there are more cases of multiple sclerosis in People Born in may and fewer in those Born in november\nmaternal exposure to ambient ultraviolet radiation in Pregnancy can be used as an instrumental variable for Vitamin D status during Pregnancy\nlow Vitamin D concentrations HAVE BEEN ASSOCIATED with a higher risk of multiple sclerosis\n\nwhat THIS STUDY adds\nin australia there is a reciprocal PATTERN of month of Birth and risk of multiple sclerosis, with a higher risk for those Born in november-december compared with may-june\nthis PATTERN was accounted FOR by maternal exposure to ambient ultraviolet radiation in the first trimester\nlow maternal exposure to Ultraviolet Radiation in the first trimester was inversely RELATED to risk of multiple sclerosis in the offspring after adjustment for either month of Birth or place of Birth\n\npubmed central:']	[('INCOMPLETE_EVIDENCE', 33), ('SUPERFICIAL_RELATIONSHIP', 43), ('SUPERFICIAL_RELATIONSHIP', 54), ('IMPORTANT_CONSIDERATION', 96), ('IMPORTANT_CONSIDERATION', 188), ('PROBABLE_UNDERSTANDING', 240), ('INCOMPLETE_EVIDENCE', 299), ('SUPERFICIAL_RELATIONSHIP', 329), ('INCOMPLETE_EVIDENCE', 345), ('QUESTION_ANSWERED_BY_THIS_WORK', 354), ('INCOMPLETE_EVIDENCE', 371), ('QUESTION_ANSWERED_BY_THIS_WORK', 388), ('SUPERFICIAL_RELATIONSHIP', 425), ('INCOMPLETE_EVIDENCE', 437), ('SUPERFICIAL_RELATIONSHIP', 485), ('INCOMPLETE_EVIDENCE', 518), ('FUTURE_WORK', 529), ('IMPORTANT_CONSIDERATION', 529), ('FUTURE_WORK', 540), ('IMPORTANT_CONSIDERATION', 540), ('INCOMPLETE_EVIDENCE', 590), ('SUPERFICIAL_RELATIONSHIP', 590), ('PROBABLE_UNDERSTANDING', 662), ('SUPERFICIAL_RELATIONSHIP', 693), ('INCOMPLETE_EVIDENCE', 1118), ('SUPERFICIAL_RELATIONSHIP', 1128), ('QUESTION_ANSWERED_BY_THIS_WORK', 1186), ('SUPERFICIAL_RELATIONSHIP', 1237), ('SUPERFICIAL_RELATIONSHIP', 1378), ('QUESTION_ANSWERED_BY_THIS_WORK', 1400), ('SUPERFICIAL_RELATIONSHIP', 1565)]	31	[('CHEBI_27300', 'vitamin D', 63, 'vitamin D'), ('UBERON_0001442', 'skeleton of manus', 76, 'autoimmune'), ('GO_0048848', 'neurohypophysis morphogenesis', 126, 'adolescence'), ('CHEBI_27300', 'vitamin D', 143, 'vitamin D'), ('UBERON_0000113', 'post-juvenile adult stage', 178, 'adulthood'), ('UBERON_0007023', 'adult organism', 292, 'adults'), ('GO_0007567', 'parturition', 419, 'birth'), ('CHEBI_27300', 'vitamin D', 451, 'vitamin D'), ('CHEBI_27300', 'vitamin D', 714, 'vitamin D'), ('UBERON_0000104', 'life cycle', 773, 'life'), ('NCBITaxon_10088', 'Mus <genus>', 892, 'people'), ('GO_0007567', 'parturition', 899, 'born'), ('GO_0007567', 'parturition', 930, 'born'), ('GO_0007565', 'female pregnancy', 1001, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 1055, 'vitamin D'), ('GO_0007565', 'female pregnancy', 1079, 'pregnancy'), ('CHEBI_27300', 'vitamin D', 1093, 'vitamin D'), ('GO_0007567', 'parturition', 1257, 'birth'), ('GO_0007567', 'parturition', 1324, 'born'), ('CHEBI_52927', 'To-Pro-1(2+)', 1506, 'ultraviolet radiation'), ('GO_0007567', 'parturition', 1657, 'birth'), ('GO_0007567', 'parturition', 1675, 'birth')]
S42-PMC2872349	PMC2872349	4/2010	S42-PMC2872349	['the RELATIONSHIPS REMAINED after adjustment for KNOWN Genetic markers of osteoporosis risk, such as polymorphisms in the Gene for the Vitamin D Receptor (vdr), and after adjustment for lifestyle characteristics in Adulthood that MIGHT have INFLUENCED bone mass (physical activity, dietary calcium intake, cigarette smoking, and alcohol consumption).']	[('SUPERFICIAL_RELATIONSHIP', 4), ('INCOMPLETE_EVIDENCE', 18), ('INCOMPLETE_EVIDENCE', 48), ('INCOMPLETE_EVIDENCE', 229), ('SUPERFICIAL_RELATIONSHIP', 240)]	5	[('SO_0000704', 'gene', 54, 'genetic'), ('SO_0000704', 'gene', 121, 'gene'), ('CHEBI_27300', 'vitamin D', 134, 'vitamin D'), ('PR_000001683', 'vasopressin V2 receptor', 134, 'vitamin D receptor'), ('UBERON_0000113', 'post-juvenile adult stage', 214, 'adulthood')]
S103-PMC3257641	PMC3257641	3/2010	S103-PMC3257641	['low maternal Vitamin D status MAY slow neonatal Cardiac Development [69] and alter Brain morphology [70,71], with changes in the latter persisting into Adulthood [72].']	[('INCOMPLETE_EVIDENCE', 30)]	1	[('CHEBI_27300', 'vitamin D', 13, 'vitamin D'), ('GO_0007507', 'heart development', 48, 'cardiac development'), ('UBERON_0000948', 'heart', 48, 'cardiac'), ('UBERON_0000955', 'brain', 83, 'brain'), ('UBERON_0000113', 'post-juvenile adult stage', 152, 'adulthood')]
S144-PMC3257641	PMC3257641	3/2010	S144-PMC3257641	['one Animal STUDY HAS SHOWN that maternal Antenatal Vitamin D supplementation was ASSOCIATED with greater mean Prostatic weight and a histologically more differentiated Prostatic architecture in offspring in Adulthood [123].']	[('INCOMPLETE_EVIDENCE', 11), ('INCOMPLETE_EVIDENCE', 17), ('SUPERFICIAL_RELATIONSHIP', 81)]	3	[('NCBITaxon_33208', 'Metazoa', 4, 'animal'), ('GO_0007567', 'parturition', 41, 'antenatal'), ('CHEBI_27300', 'vitamin D', 51, 'vitamin D'), ('UBERON_0000054', 'macula', 110, 'prostatic'), ('UBERON_0000054', 'macula', 168, 'prostatic'), ('UBERON_0000113', 'post-juvenile adult stage', 207, 'adulthood')]
S485-PMC3407995	PMC3407995	7/2012	S485-PMC3407995	['PRECLINICAL studies in offspring Born to Vitamin D deficient mothers HAVE REPORTED gross morphological changes in Brain structure that persist into Adulthood resulting in impaired Attention processing, sensitivity to Agents that induce psychosis and abnormal movement patterns.']	[('INCOMPLETE_EVIDENCE', 0), ('INCOMPLETE_EVIDENCE', 69)]	2	[('GO_0007567', 'parturition', 33, 'born'), ('CHEBI_27300', 'vitamin D', 41, 'vitamin D'), ('UBERON_0000955', 'brain', 114, 'brain'), ('UBERON_0000113', 'post-juvenile adult stage', 148, 'adulthood'), ('GO_0006915', 'apoptotic process', 180, 'attention'), ('CHEBI_33250', 'atom', 217, 'agents')]
S18-PMC3424155	PMC3424155	8/2012	S18-PMC3424155	['moreover, Vitamin D is ASSOCIATED with premature births, obesity and Renal dysfunction in Adulthood, making it more than an ESSENTIAL fat-soluble Vitamin RESPONSIBLE for calcium Metabolism[9],[10].']	[('SUPERFICIAL_RELATIONSHIP', 23), ('IMPORTANT_CONSIDERATION', 124), ('PROBABLE_UNDERSTANDING', 154)]	3	[('CHEBI_27300', 'vitamin D', 10, 'vitamin D'), ('UBERON_0002113', 'kidney', 69, 'renal'), ('UBERON_0000113', 'post-juvenile adult stage', 90, 'adulthood'), ('CHEBI_33229', 'vitamin (role)', 146, 'vitamin'), ('GO_0008152', 'metabolic process', 178, 'metabolism')]
S208-PMC3424155	PMC3424155	8/2012	S208-PMC3424155	['the MAJOR AIM of the study was TO INVESTIGATE Glomerular Development and Renal structure at Birth, 10 days and Adulthood in Mice Born to mothers Fed a diet restricted in Vitamin D. ALTHOUGH, we EXAMINED OTHER variables, such as body mass and 24 h Urine, the PRESENT STUDY was NOT DESIGNED TO investigate Renal functional and Metabolic CONSEQUENCES BUT RATHER was DESIGNED TO answer the QUESTION of WHETHER there were structural, Glomerular alterations or transgenerational EFFECTS.']	[('IMPORTANT_CONSIDERATION', 4), ('QUESTION_ANSWERED_BY_THIS_WORK', 10), ('QUESTION_ANSWERED_BY_THIS_WORK', 31), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 181), ('QUESTION_ANSWERED_BY_THIS_WORK', 194), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 203), ('QUESTION_ANSWERED_BY_THIS_WORK', 258), ('INCOMPLETE_EVIDENCE', 276), ('IMPORTANT_CONSIDERATION', 335), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 348), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 352), ('QUESTION_ANSWERED_BY_THIS_WORK', 363), ('EXPLICIT_QUESTION', 386), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 398), ('SUPERFICIAL_RELATIONSHIP', 473)]	15	[('GO_0032835', 'glomerulus development', 46, 'glomerular development'), ('UBERON_0000074', 'renal glomerulus', 46, 'glomerular'), ('UBERON_0002113', 'kidney', 73, 'renal'), ('GO_0007567', 'parturition', 92, 'birth'), ('UBERON_0000113', 'post-juvenile adult stage', 111, 'adulthood'), ('NCBITaxon_10088', 'Mus <genus>', 124, 'mice'), ('GO_0007567', 'parturition', 129, 'born'), ('GO_0007631', 'feeding behavior', 145, 'fed'), ('CHEBI_27300', 'vitamin D', 170, 'vitamin D'), ('UBERON_0001088', 'urine', 247, 'urine'), ('UBERON_0002113', 'kidney', 304, 'renal'), ('GO_0008152', 'metabolic process', 325, 'metabolic'), ('UBERON_0000074', 'renal glomerulus', 429, 'glomerular')]
S26-PMC3427192	PMC3427192	4/2012	S26-PMC3427192	['similarly, in a finnish Birth cohort, infants supplemented with Vitamin D during the first year of Life were not more LIKELY to have asthma in early Adulthood.67rather, in that STUDY67AND another,68the prevalence of allergic sensitization was greater at age 6 and age 31 y in those subjects who received regular Vitamin D supplementation during infancy.']	[('PROBABLE_UNDERSTANDING', 118), ('INCOMPLETE_EVIDENCE', 177)]	2	[('GO_0007567', 'parturition', 24, 'birth'), ('CHEBI_27300', 'vitamin D', 64, 'vitamin D'), ('UBERON_0000104', 'life cycle', 99, 'life'), ('UBERON_0000113', 'post-juvenile adult stage', 149, 'adulthood'), ('CHEBI_27300', 'vitamin D', 312, 'vitamin D')]
S24-PMC3432839	PMC3432839	8/2012	S24-PMC3432839	['HOWEVER, they MAY BE an INDICATOR of increased risk of arthritis in Adulthood, SINCE it HAS BEEN SHOWN that children with Limb pains are more LIKELY to have parents and/or grandparents with a history of arthritis COMPARED TO the general population.1among SMALL STUDIES of selected groups of children, recurrent Limb pains HAVE BEEN REPORTED to be PARTICULARLY PREVALENT in obese children,4and in those with some Vitamin D deficiency,5THOUGH this WAS NOT FOUND in a SMALL STUDY in new mexico.6other POSSIBILITIES HAVE BEEN summarised by evans and scutter.7\nAdult arthritis HAS long BEEN CONSIDERED to be a condition that COULD BE ameliorated or prevented by dietary manipulation, with SUGGESTIONS of different components of the diet being IMPORTANT—particularly Ω-3 Fatty Acids.8TO OUR KNOWLEDGE the ONLY specific dietary factor that has BEEN CONSIDERED in regard to childhood Limb pain concerns a study of 532 greek children aged 4–12.']	[('ALTERNATIVE_OPTIONS_CONTROVERSY', 0), ('INCOMPLETE_EVIDENCE', 14), ('SUPERFICIAL_RELATIONSHIP', 24), ('PROBABLE_UNDERSTANDING', 79), ('INCOMPLETE_EVIDENCE', 88), ('PROBABLE_UNDERSTANDING', 142), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 213), ('INCOMPLETE_EVIDENCE', 255), ('INCOMPLETE_EVIDENCE', 322), ('INCOMPLETE_EVIDENCE', 332), ('ANOMALY_CURIOUS_FINDING', 347), ('IMPORTANT_CONSIDERATION', 360), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 433), ('INCOMPLETE_EVIDENCE', 446), ('ALTERNATIVE_OPTIONS_CONTROVERSY', 454), ('INCOMPLETE_EVIDENCE', 465), ('INCOMPLETE_EVIDENCE', 498), ('INCOMPLETE_EVIDENCE', 512), ('INCOMPLETE_EVIDENCE', 572), ('INCOMPLETE_EVIDENCE', 586), ('INCOMPLETE_EVIDENCE', 620), ('INCOMPLETE_EVIDENCE', 684), ('IMPORTANT_CONSIDERATION', 738), ('PROBABLE_UNDERSTANDING', 777), ('INCOMPLETE_EVIDENCE', 799), ('ANOMALY_CURIOUS_FINDING', 837), ('INCOMPLETE_EVIDENCE', 842)]	27	[('UBERON_0000113', 'post-juvenile adult stage', 68, 'adulthood'), ('UBERON_0002101', 'limb', 122, 'limb'), ('UBERON_0002101', 'limb', 311, 'limb'), ('CHEBI_27300', 'vitamin D', 412, 'vitamin D'), ('UBERON_0007023', 'adult organism', 556, 'Adult'), ('CHEBI_18320', '1,4-dithiothreitol', 761, 'ω-3'), ('CHEBI_35366', 'fatty acid', 765, 'fatty acids'), ('UBERON_0002101', 'limb', 876, 'limb')]
