PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2759448.nxml.gz	0	['The Health and Cognitive Growth of Latino Toddlers: At Risk or Immigrant Paradox?']	(0, 81)
PMC2759448.nxml.gz	1	['Abstract\nEpidemiologists have shown how birth outcomes are generally robust for immigrant Latina mothers, despite often situated in poor households, advanced by their strong prenatal and nutritional practices.']	(83, 292)
PMC2759448.nxml.gz	2	['But little is known about (1) how these protective factors may differ among Latino subgroups, (2) the extent to which birth outcomes, ongoing maternal practices, and family supports advance Latino toddlers’ health and physical growth, and (3) whether the same processes advance toddlers’ early cognitive growth.']	(293, 604)
PMC2759448.nxml.gz	3	['We drew on a national probability sample of 8,114 infants born in 2001, including 1,450 of diverse Latino origins.']	(605, 719)
PMC2759448.nxml.gz	4	['Data come from birth records, maternal interviews when the child was 9 and 24\xa0months of age, and direct assessments of health status, physical growth, and cognitive proficiencies.']	(720, 899)
PMC2759448.nxml.gz	5	['Descriptive analyses compared Mexican-heritage and other Latino mothers and toddlers relative to middle-class whites.']	(900, 1017)
PMC2759448.nxml.gz	6	['Multivariate regression techniques identified predictors of child health, weight, and BMI, as well as cognitive proficiencies at 24\xa0months.']	(1018, 1157)
PMC2759448.nxml.gz	7	['Infants of Mexican-heritage or less acculturated Latina mothers displayed robust birth outcomes, compared with other ethnic groups.']	(1158, 1289)
PMC2759448.nxml.gz	8	['The low incidence of premature births and low birthweight among these mothers continued to advance their cognitive growth through 24\xa0months of age.']	(1290, 1437)
PMC2759448.nxml.gz	9	['Yet Latino children overall displayed smaller gains in cognitive proficiencies between 9 and 24\xa0months, compared with middle-class populations, attributable to Latinas’ lower levels of maternal education, weaker preliteracy practices, and a higher ratio of children per resident adult.']	(1438, 1723)
PMC2759448.nxml.gz	10	['Health practitioners should recognize that many Latina mothers display healthy prenatal practices and give birth to robust infants.']	(1724, 1855)
PMC2759448.nxml.gz	11	['But these early protective factors do not necessarily advance early cognitive growth.']	(1856, 1941)
PMC2759448.nxml.gz	12	['Screening practices, early interventions, and federal policy should become more sensitive to these countervailing dynamics.']	(1942, 2065)
PMC2759448.nxml.gz	13	['Background\nThe “culture of poverty” framework continues to shape how many researchers cast Latino families.']	(2067, 2174)
PMC2759448.nxml.gz	14	['Indeed, just under half (47%) of Mexican-American mothers with an infant live in a household that falls in the bottom quintile of socioeconomic status, compared with just 10% of (non-Latino) white mothers [1].']	(2175, 2384)
PMC2759448.nxml.gz	15	['Latino 4-year-olds display lower rates of cognitive development prior to entering kindergarten (whether assessed in English or Spanish), when compared with middle-class white children [2,3].']	(2385, 2575)
PMC2759448.nxml.gz	16	['Yet epidemiologists and pediatric researchers have detailed how Latino newborns display robust birthweight and low mortality rates, comparable to infants of white parents, despite sizeable disparities in economic status [4].']	(2576, 2800)
PMC2759448.nxml.gz	17	['This similar vitality of Latino newborns, along with generally strong prenatal practices, is consistently observed among immigrant subgroups, families that often live in poor conditions [5].']	(2801, 2991)
PMC2759448.nxml.gz	18	['What’s not known is whether these unexpected dynamics, termed the immigrant paradox , contribute to early health status, physical growth, and cognitive development over the child’s initial two years of life.']	(2992, 3199)
PMC2759448.nxml.gz	19	['Drawing on a national probability sample of 8,114 infants born in 2001, we describe mean differences in prenatal practices and birth outcomes among Latino subgroups, focusing on Mexican-Americans, when compared with whites.']	(3200, 3423)
PMC2759448.nxml.gz	20	['Second, we examine whether generally robust birth outcomes and protective factors displayed by Latino subgroups persist and contribute to toddlers’ health status and physical growth through 24\xa0months of age.']	(3424, 3631)
PMC2759448.nxml.gz	21	['Third, we estimate the influence of these predictors on children’s early cognitive development between 9 and 24\xa0months of age, testing whether protective and risk factors differentially affect development in health versus cognitive domains.']	(3632, 3872)
PMC2759448.nxml.gz	22	['The epidemiological literature has detailed low mortality rates for Latino newborns nationwide, equaling 5.4 per 1,000 live births in 2001, compared with 5.7 for whites and 13.5 for African Americans [4].']	(3873, 4077)
PMC2759448.nxml.gz	23	['In the same year, 6.5% of live births to Latina mothers were of low birth weight (<2,500\xa0g) and 1.1% of very low birth weight (<1,500\xa0g), compared with 6.8% and 1.2% for non-Latina white mothers, respectively.']	(4078, 4287)
PMC2759448.nxml.gz	24	['These paradoxical patterns are associated with healthy diets and lower smoking rates among pregnant Latina women [5].']	(4288, 4405)
PMC2759448.nxml.gz	25	['But we know little about whether such protective factors persist to advance children’s early health status, physical growth, or cognitive development.']	(4406, 4556)
PMC2759448.nxml.gz	26	['Ecocultural theory, stemming from cultural psychology and pediatric research, offers a framework for explaining how culturally bounded maternal practices may condition biological determinants of early development, and how certain protective factors may diminish among second- and third-generation Latinas.']	(4557, 4862)
PMC2759448.nxml.gz	27	['We know much about how social behavior during pregnancy, variably sustained within ethnic groups, conditions the biological determinants of child health and cognitive growth.']	(4863, 5037)
PMC2759448.nxml.gz	28	['Low intake of calories or folic acids during pregnancy can lead to neural tube defects and low birthweight [6].']	(5038, 5149)
PMC2759448.nxml.gz	29	['Prenatal smoking or alcohol consumption, spurred by proximal social norms or poor mental health, also contributes to infant mortality or the vitality of newborns [7].']	(5150, 5316)
PMC2759448.nxml.gz	30	['Similarly, unhealthy mothers may fail to nurture secure attachment with their infant, placing the child’s emotional security and early cognitive growth at risk.']	(5317, 5477)
PMC2759448.nxml.gz	31	['The interaction of social and biological dynamics is typically represented as moving from the pregnant mother’s health and nutrition practices, shaping fetal development, and then influencing the vitality of newborns and infants’ early health and cognitive growth [8].']	(5478, 5746)
PMC2759448.nxml.gz	32	['But we know little about how this pathway may be conditioned by the mother’s membership in a particular cultural group, or how prenatal and home practices may shift as immigrant mothers acculturate to novel social environments.']	(5747, 5974)
PMC2759448.nxml.gz	33	['Ecocultural theorists argue that parents reproduce child-rearing practices that are adaptive to the economic demands and implicit norms that hold utility within a particular ethnic or linguistic group [9,10].']	(5975, 6183)
PMC2759448.nxml.gz	34	['In turn, the child occupies a developmental niche in which normative behavior is socialized and cognitive demands are placed on the young child, representing adaptations to the expectations of the heritage culture or the novel environment [11].']	(6184, 6428)
PMC2759448.nxml.gz	35	['Parents and children alike learn and reproduce expected behavioral scripts or cultural models, ranging from nutritious prenatal practices to whether reading with a toddler is tacitly expected within the group [12].']	(6429, 6643)
PMC2759448.nxml.gz	36	['When the immigrant family’s social ecology changes, maternal practices from the heritage culture may no longer hold utility, such as when first-generation Latina mothers report less frequent reading and preliteracy activities with their toddlers, compared with white middle-class mothers [13,14].']	(6644, 6940)
PMC2759448.nxml.gz	37	['Or, adaptations to the new environment, like acquiring the habit of consuming high-fat, processed foods among second- and third-generation parents lead to new risks for young Latino children [5].1\nBut little is known about how prenatal and early maternal practices may vary among Latino subgroups, and the extent to which these differences influence the health, physical growth, and cognitive development of young children.']	(6941, 7364)
PMC2759448.nxml.gz	38	['We examine four sets of factors—earlier theorized without specific regard to Latino populations—but which may help to explain children’s health and cognitive development during the first two years of life.']	(7365, 7570)
PMC2759448.nxml.gz	39	['Healthy Births and Brain Growth\nNeuroscientists focusing on the interaction of prenatal practices and biological mediators emphasize the impact of low birthweight on infants’ health and cognitive growth, at times constrained by damage to neurological structures caused by intracranial hemorrhaging, hypoglycemia, or malnutrition [17,18].']	(7572, 7909)
PMC2759448.nxml.gz	40	['Premature infants often display smaller head circumference and behavioral or attention problems [8].']	(7910, 8010)
PMC2759448.nxml.gz	41	['Maternal Health and Parenting Practices\nIt remains unclear whether prenatal nutrition or postnatal practices, such as breastfeeding and healthy meal preparation, continue to advance the physical or cognitive development of toddlers.']	(8012, 8244)
PMC2759448.nxml.gz	42	['We do know that the mother’s mental health can severely constrain her efficacy in nurturing an infant or toddler, manifest in unhealthy practices and weak attachment [19,20].']	(8245, 8419)
PMC2759448.nxml.gz	43	['Toddlers display steeper cognitive growth when a parent structures playful or engaging tasks which involve rich language and sensitivity to the child’s utterances [21,22].']	(8420, 8591)
PMC2759448.nxml.gz	44	['Latina mothers overall engage less frequently in such purposeful cognitive facilitation, compared with white mothers [23].']	(8592, 8714)
PMC2759448.nxml.gz	45	['Maternal Relationships and Efficacy\nThe mother’s own relationships serve to model the attachment and warmth experienced by her infant.']	(8716, 8850)
PMC2759448.nxml.gz	46	['As Shonkoff and Phillips [8, p. 226] emphasize, “Starting with the mother’s reproductive health and behavior… research has confirmed that what young children learn, how they react to events and people around them… are deeply affected by their relationships with parents” [8].']	(8851, 9126)
