PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC1913535.nxml.gz	0	['Do intrauterine or genetic influences explain the foetal origins of chronic disease?']	(0, 84)
PMC1913535.nxml.gz	1	['A novel experimental method for disentangling effects\n\nAbstract\n\nBackground\nThere is much evidence to suggest that risk for common clinical disorders begins in foetal life.']	(85, 257)
PMC1913535.nxml.gz	2	['Exposure to environmental risk factors however is often not random.']	(258, 325)
PMC1913535.nxml.gz	3	['Many commonly used indices of prenatal adversity (e.g.']	(326, 380)
PMC1913535.nxml.gz	4	['maternal gestational stress, gestational diabetes, smoking in pregnancy) are influenced by maternal genes and genetically influenced maternal behaviour.']	(381, 533)
PMC1913535.nxml.gz	5	['As mother provides the baby with both genes and prenatal environment, associations between prenatal risk factors and offspring disease maybe attributable to true prenatal risk effects or to the "confounding" effects of genetic liability that are shared by mother and offspring.']	(534, 811)
PMC1913535.nxml.gz	6	['Cross-fostering designs, including those that involve embryo transfer have proved useful in animal studies.']	(812, 919)
PMC1913535.nxml.gz	7	['However disentangling these effects in humans poses significant problems for traditional genetic epidemiological research designs.']	(920, 1050)
PMC1913535.nxml.gz	8	['Methods\nWe present a novel research strategy aimed at disentangling maternally provided pre-natal environmental and inherited genetic effects.']	(1052, 1194)
PMC1913535.nxml.gz	9	['Families of children aged 5 to 9 years born by assisted reproductive technologies, specifically homologous IVF, sperm donation, egg donation, embryo donation and gestational surrogacy were contacted through fertility clinics and mailed a package of questionnaires on health and mental health related risk factors and outcomes.']	(1195, 1521)
PMC1913535.nxml.gz	10	['Further data were obtained from antenatal records.']	(1522, 1572)
PMC1913535.nxml.gz	11	['Results\nTo date 741 families from 18 fertility clinics have participated.']	(1574, 1647)
PMC1913535.nxml.gz	12	['The degree of association between maternally provided prenatal risk factor and child outcome in the group of families where the woman undergoing pregnancy and offspring are genetically related (homologous IVF, sperm donation) is compared to association in the group where offspring are genetically unrelated to the woman who undergoes the pregnancy (egg donation, embryo donation, surrogacy).']	(1648, 2040)
PMC1913535.nxml.gz	13	['These comparisons can be then examined to infer the extent to which prenatal effects are genetically and environmentally mediated.']	(2041, 2171)
PMC1913535.nxml.gz	14	['Conclusion\nA study based on children born by IVF treatment and who differ in genetic relatedness to the woman undergoing the pregnancy is feasible.']	(2173, 2320)
PMC1913535.nxml.gz	15	['The present report outlines a novel experimental method that permits disaggregation of maternally provided inherited genetic and post-implantation prenatal effects.']	(2321, 2485)
PMC1913535.nxml.gz	16	['Background\nThe causal risk factors and pathways leading to common clinical problems, such as cardiovascular disease, asthma, schizophrenia and depression remain largely unknown.']	(2487, 2664)
PMC1913535.nxml.gz	17	['There is consistent evidence demonstrating that inherited, genetic factors play an important role in such disorders [1,2].']	(2665, 2787)
PMC1913535.nxml.gz	18	['Although genetic factors are of major importance, epidemiological studies show that the rates of many disorders such as cardiovascular disease, diabetes, obesity and depression have changed over time and vary geographically to an extent that is incompatible with the effects of genetic differences [3-5].']	(2788, 3092)
PMC1913535.nxml.gz	19	['This indicates the important contribution of environmental factors.']	(3093, 3160)
PMC1913535.nxml.gz	20	['More recently, there has been growing awareness that genes and environment work together in complex ways [6,7].']	(3161, 3272)
PMC1913535.nxml.gz	21	['One important example of this complexity is the growing evidence that exposure to many important environmental risk factors for common disorders is not random.']	(3273, 3432)
PMC1913535.nxml.gz	22	["Specifically environmental risk factors such as exposure to early adversity are not independent of an individual's genetically influenced characteristics and behaviour or those of their parents [3]."]	(3433, 3631)
PMC1913535.nxml.gz	23	['Thus, association between an environmental risk factor and a disorder could be attributable to shared inherited genetic liability that influences both the index of environmental risk and the manifestation of disorder as well as because of true environmentally mediated risk effects.']	(3632, 3914)
PMC1913535.nxml.gz	24	['As a result of this growing awareness, there has been increasing interest in using suitable research designs to investigate this issue [3].']	(3915, 4054)
PMC1913535.nxml.gz	25	['This is important as identifying which environmental factors exert true causal environmentally mediated risk effects on complex phenotypes is an important goal for the purposes of designing prevention, risk reduction and intervention strategies.']	(4055, 4300)
PMC1913535.nxml.gz	26	['Examples of such designs include early adoption studies of animals and humans where the postnatal environment is provided by genetically unrelated parents.']	(4301, 4456)
PMC1913535.nxml.gz	27	['These studies show that regardless of genetic liability, postnatal environmental factors have important effects on many different outcomes; for example stress susceptibility [8], renal renin-angiotensin system sensitivity [9], cognitive ability [10] and antisocial behaviour [11]\n\nPrenatal environmental risk factors and complex disorders\nThe leading causes of global disease burden are complex disorders such as cardiovascular disease and depression.']	(4457, 4908)
PMC1913535.nxml.gz	28	['There has been increasing evidence over the last twenty years that many of these disorders and health-related problems have their origins in foetal life, with early intrauterine factors hypothesised to have long term effects on health and behaviour [12,3].']	(4909, 5165)
PMC1913535.nxml.gz	29	['This hypothesis has been supported by evidence from animal studies [13].']	(5166, 5238)
PMC1913535.nxml.gz	30	['In utero programming, whereby a stimulus or insult at a sensitive period of development has lasting effects, is thought to represent a key risk pathway by bringing about long-lasting changes to the structure and metabolism of the organism [12].']	(5239, 5483)
PMC1913535.nxml.gz	31	['Replicated links between prenatal environmental factors and chronic disease have been demonstrated: between lower birth weight and cardiovascular disease [12], diabetes [12], depression [14] and early neurocognitive problems [15]; between poor maternal nutrition during pregnancy and schizophrenia [16]; between gestational stress and anxiety/depression [17]; and between maternal smoking in pregnancy and Attention Deficit Hyperactivity Disorder (ADHD)[18].']	(5484, 5942)
PMC1913535.nxml.gz	32	['Most of the studies testing for these associations have used cohort or case-control designs.']	(5943, 6035)
PMC1913535.nxml.gz	33	['Although longitudinal studies are an important method for identifying causal risk factors for disease and behaviour, it is often difficult to rule out the contribution of unmeasured confounders[3].']	(6036, 6233)
PMC1913535.nxml.gz	34	['Natural experiment designs and randomised control trials that take advantage of change in exposure to a specific environmental variable are thus attractive [3].']	(6234, 6394)
PMC1913535.nxml.gz	35	['Only a few studies have been able to test environmental risk hypotheses by using experimental interventions or natural and sometimes unfortunate change imposed on populations.']	(6395, 6570)
PMC1913535.nxml.gz	36	["Examples of such 'experiments in nature' have been those demonstrating links between poor prenatal nutrition during the Dutch [19] and Chinese famines [20] with later mental disorders, notably schizophrenia, decreased glucose tolerance [21] and coronary heart disease [22]."]	(6571, 6844)
PMC1913535.nxml.gz	37	['Testing whether the associations between prenatal risk and disorder are the result of environmentally mediated effects or inherited genetic influences\nExposure to the maternally provided prenatal environment is not random.']	(6846, 7068)
PMC1913535.nxml.gz	38	['Many important prenatal environmental risk factors for disorder where exposure occurs in utero , such as gestational stress and cigarette smoking in pregnancy, are also influenced by maternal characteristics, including those that are influenced by maternal genotype [23,24].']	(7069, 7343)
PMC1913535.nxml.gz	39	["Given this, associations between putative prenatal risk factors or indices of environmental adversity in utero and disease outcomes could arise through maternally provided genetic factors and/or a 'true' environmentally mediated effect (see Figure1)."]	(7344, 7594)
PMC1913535.nxml.gz	40	['Caption (FIG): FIGURE 1\n\nGenetic and environmental pathways between a prenatal risk factor and child outcome using the example of exposure to gestational stress and childhood anxiety.']	(7596, 7779)
PMC1913535.nxml.gz	41	['One example is the link between gestational stress and subsequent anxiety in offspring [17], where the effects are thought to be mediated by exposure to glucocorticoids in utero , but for which the association might be accounted for by genetic pathways, that influence both maternal predisposition to experiencing stress and offspring anxiety.']	(7780, 8123)
PMC1913535.nxml.gz	42	['Another example, is the link between pregnancy complications (such as gestational diabetes and intrauterine growth restriction) and cardiovascular disease (CVD), which may share common antecedents [25-27].']	(8124, 8329)
PMC1913535.nxml.gz	43	['Mothers who show such complications not only have offspring who are at increased risk of showing CVD but such complications also appear to index an increased subsequent risk of vascular disease in the mothers themselves.']	(8330, 8550)
PMC1913535.nxml.gz	44	['The mechanisms for these links are not known but clearly genetic susceptibility is one potentially important contributor (see Figure1).']	(8551, 8686)
PMC1913535.nxml.gz	45	['That is, the increased risk of cardiovascular disease in offspring may not necessarily be entirely mediated by prenatal risk effects but simply index an underlying inherited predisposition to cardiovascular disease passed on from mother to child.']	(8687, 8933)
PMC1913535.nxml.gz	46	['Prenatal cross-fostering of animals allows disentanglement of these mechanisms and has been used in some instances to test the relative contributions of the prenatal and postnatal environment and genetic factors to different phenotypes in animals.']	(8934, 9181)
PMC1913535.nxml.gz	47	['For example, one such study demonstrated the contribution of maternally transmitted autoantibodies (i.e.']	(9182, 9286)
PMC1913535.nxml.gz	48	['prenatal environmental mediation) to diabetes in offspring.']	(9287, 9346)
PMC1913535.nxml.gz	49	['This was achieved, in part, by prenatal cross fostering non-obese diabetic mice embryos to mothers of a non-autoimmune strain [28].']	(9347, 9478)
PMC1913535.nxml.gz	50	['The genetically susceptible mice were protected from developing diabetes by changing the maternally provided prenatal environment.']	(9479, 9609)
PMC1913535.nxml.gz	51	['Another prenatal cross fostering study found that the prenatal and postnatal maternally provided environment contributed to behavioural differences in mice [29].']	(9610, 9771)
PMC1913535.nxml.gz	52	['More recent animal work has shown that maternally provided prenatal and postnatal environment effects on offspring may be mediated by non-inherited epigenetic mechanisms [30,31].']	(9772, 9950)
PMC1913535.nxml.gz	53	['It should be possible to distinguish between whether maternally provided prenatal risk effects are mediated environmentally or genetically in humans by studying offspring whose intrauterine environment is provided by a genetically unrelated mother; essentially an adoption study " in utero ".']	(9951, 10243)
PMC1913535.nxml.gz	54	['In vitro fertilisation (IVF) is becoming an increasingly common means of conception.']	(10244, 10328)
PMC1913535.nxml.gz	55	['Current estimates suggest 1.3%–3.6% of European births are now due to IVF [32]; a proportion of these births involve donated gametes and surrogacy.']	(10329, 10476)
PMC1913535.nxml.gz	56	['Children conceived via these methods may be genetically related to both parents (homologous IVF), the mother only (sperm donation), the father only (egg donation), or to neither parent (embryo donation).']	(10477, 10680)
PMC1913535.nxml.gz	57	['With gestational surrogacy, both parents are genetically related to the child but the intrauterine environment is provided by a genetically unrelated surrogate.']	(10681, 10841)
PMC1913535.nxml.gz	58	['With both egg donation and embryo donation, the mother provides the intra-uterine environment but is not genetically related to the child.']	(10842, 10980)
PMC1913535.nxml.gz	59	['Such a sample would enable maternally provided genetic and environmental effects to be separated.']	(10981, 11078)
PMC1913535.nxml.gz	60	['Such a sample could also be used to examine the contribution of genetic and environmental influences to offspring phenotypic characteristics, to complement the other designs, twin and adoption studies, already used for this purpose.']	(11079, 11311)
PMC1913535.nxml.gz	61	['In an IVF sample, this would involve examining parent/offspring phenotype resemblance, for example using correlation coefficients for continuously distributed characteristics that are calculated separately for the different conception groups and estimates of genetic and shared environmental variance estimated using the types of statistical modelling techniques used in twin studies [33].']	(11312, 11701)
PMC1913535.nxml.gz	62	['However, given the sensitivity of artificial methods of conception, the question arises as to whether such a design is feasible and acceptable.']	(11702, 11845)
PMC1913535.nxml.gz	63	['Methods\nOur aims were to 1) test the feasibility of identifying and recruiting a sample of children born by IVF from the 5 treatment groups, 2) establish a sample of children aged 5 to 9 years born by homologous IVF, sperm donation, egg donation, embryo donation and gestational surrogacy, 3) obtain questionnaire measures on a range of potential health and mental health related risk factors and outcomes, 4) obtain data from antenatal records for each child and 5) identify the extent to which families would be willing to engage in future research.']	(11847, 12398)
PMC1913535.nxml.gz	64	['The questionnaire measures and antenatal data obtained were aimed at testing a range of hypotheses, specifically that associations between a) specific antenatal events (e.g.']	(12399, 12572)
PMC1913535.nxml.gz	65	['pre-eclampsia, high blood sugar), b) maternally perceived gestational stress, c) markers of prenatal-growth (e.g.']	(12573, 12686)
PMC1913535.nxml.gz	66	['birth weight, head circumference, ponderal index) and child behaviour and mental health outcomes are attributable to maternally provided environmentally mediated effects in utero as well as genetic factors.']	(12687, 12893)
PMC1913535.nxml.gz	67	['The research protocol was approved by Wales Multicentre Research Ethics Committee.']	(12894, 12976)
PMC1913535.nxml.gz	68	['Results\n\nFeasibility\nOver the past 3 years, in an ongoing study, 18 fertility centres have participated.']	(12978, 13082)
PMC1913535.nxml.gz	69	['Families with school aged children (aged 5 to 9 years) born following IVF treatment have been recruited.']	(13083, 13187)
PMC1913535.nxml.gz	70	['To date, 741 families have participated (13 father only participated, 231 mother only participated, 497 both parents participated) although data collection is ongoing and the conception groups have been recruited in a sequential manner.']	(13188, 13424)
PMC1913535.nxml.gz	71	['The expected and current numbers in each conception group are shown in Table1.']	(13425, 13503)
PMC1913535.nxml.gz	72	['Greater than expected numbers of homologous IVF families have been recruited.']	(13504, 13581)
PMC1913535.nxml.gz	73	['Expected numbers are based on initial power calculations and the numbers of types of IVF treatments in the UK for the age range of children.']	(13582, 13722)
PMC1913535.nxml.gz	74	['Power estimates at the start of the study using pilot data showed that power based on the expected sample sizes is sufficient to detect most effects, except those of small (defined as 0.10) or very small effect size (<0.10) [34].']	(13723, 13952)
PMC1913535.nxml.gz	75	['Caption (TABLE-WRAP): TABLE 1\n\nCurrent and target sample in each conception groupCurrent sample sizeTarget sample sizeHomologous IVF378300Sperm donation170200Embryo donation3150Egg donation146200Gestational Surrogacy1630\nAmong those who participated in this project, clinic staff and families reported a positive research experience, with the vast majority of families (655/741 = 88%) agreeing to receive information about future research studies.']	(13954, 14401)
PMC1913535.nxml.gz	76	['80% (573/712) of mothers (excluding the 16 mothers from the gestational surrogacy group) agreed for researchers to access antenatal records to obtain detailed information about the pregnancy.']	(14402, 14593)
PMC1913535.nxml.gz	77	['The level of agreement between maternal report of pre-/peri-natal factors and information obtained from antenatal notes was excellent for a range of variables (e.g.']	(14594, 14758)
PMC1913535.nxml.gz	78	['birth weight (r = .991), smoking during pregnancy (kappa = .806), high blood pressure during pregnancy kappa = .716) [35].']	(14759, 14881)
PMC1913535.nxml.gz	79	['The only exception was length of labour (kappa = .257) which was not well recalled by mothers [35].']	(14882, 14981)
PMC1913535.nxml.gz	80	['This means that for where the focus is on prenatal variables, maternal reports alone are satisfactory in most instances.']	(14982, 15102)
PMC1913535.nxml.gz	81	['Thus the eligible sample here will include all those families where the mother has returned a questionnaire.']	(15103, 15211)
PMC1913535.nxml.gz	82	['Expected pattern of results for testing prenatal environmental effects\nTable2shows the genetic relationship between the woman undergoing the pregnancy and offspring for each of the conception groups.']	(15213, 15412)
PMC1913535.nxml.gz	83	['Where an association between a maternally provided environmental risk factor (e.g.']	(15413, 15495)
PMC1913535.nxml.gz	84	['gestational diabetes) and outcome (e.g.']	(15496, 15535)
PMC1913535.nxml.gz	85	['birth weight) is environmentally and not genetically mediated, association would be observed in families where the woman undergoing pregnancy and offspring are genetically related (homologous IVF, sperm donation) and also found to be significant in the offspring who are genetically unrelated to the woman who undergoes the pregnancy (egg donation, embryo donation, surrogacy).']	(15536, 15913)
PMC1913535.nxml.gz	86	['Where an association between the risk factor and outcome is entirely genetically mediated, we would expect to observe an association in families where the woman undergoing pregnancy and offspring are genetically related but not in those who are unrelated.']	(15914, 16169)
PMC1913535.nxml.gz	87	['Where genetic and environmental mediation both contribute, association will be observed in genetically related and unrelated dyads.']	(16170, 16301)
PMC1913535.nxml.gz	88	['The expected pattern of results for each of these scenarios is shown in table2.']	(16302, 16381)
PMC1913535.nxml.gz	89	['Thus, for example, if prenatal stress effects on offspring anxiety symptoms were entirely genetically mediated, we would expect association between these variables in the homologous IVF and sperm donation groups but not in the other groups.']	(16382, 16622)
PMC1913535.nxml.gz	90	['Associations for continuously distributed variables will be examined using regression analysis.']	(16623, 16718)
PMC1913535.nxml.gz	91	['Relevant covariates such as being a twin will need to be included but by necessity will differ depending on the outcome of interest.']	(16719, 16851)
PMC1913535.nxml.gz	92	['Differences in the degree of association between risk factor and outcome for the groups where the dyads are genetically related (homologous IVF, sperm donation) vs. those who are genetically unrelated will be assessed.']	(16852, 17070)
PMC1913535.nxml.gz	93	['Caption (TABLE-WRAP): TABLE 2\n\nGenetic relationship between the woman who undergoes the pregnancy and offspring in each conception group and predicted patterns of association between prenatal risk factor X and outcome Y for a) environmentally mediated and b) genetically mediated effects.Association between X and YGenetic relationship Between pregnant woman and offspringEnvironmental MediationGenetic MediationHomologous IVFYesyesyesSperm donationYesyesyesEmbryo donationNoyesnoEgg donationNoyesnoGestational SurrogacyNoyesno\n\nAntenatal and peri-natal risk factors in the sample\nTable3shows rates of a number of maternally reported antenatal and peri-natal complications and intrauterine risk exposures in this sample.']	(17072, 17792)
PMC1913535.nxml.gz	94	['Table4shows maternal and paternal age at birth of the child for the sample so far.']	(17793, 17875)
PMC1913535.nxml.gz	95	['The mean age of the children was 6.76 years.']	(17876, 17920)
PMC1913535.nxml.gz	96	['There were 380 (51.3%) boys and 361 (48.7%) girls.']	(17921, 17971)
PMC1913535.nxml.gz	97	['The vast majority of children lived with their mother and father (679; 91.6%), 45 (6.0%) lived with their mother only, 8 (1.1% lived with their mother and step-father) and 9 children had other living arrangements such as shared residency, lived with father only or with lesbian parents.']	(17972, 18258)
PMC1913535.nxml.gz	98	['As expected, there is evidence of elevated rates of certain types of complications during pregnancy.']	(18259, 18359)
