PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2874518.nxml.gz	0	['The relationship between dietary supplement use in late pregnancy and birth outcomes: a cohort study in British women\n\nAbstract\n\nObjective\nTo examine the relationship between dietary supplement use during pregnancy and birth outcomes.']	(0, 234)
PMC2874518.nxml.gz	1	['Design\nA prospective birth cohort.']	(236, 270)
PMC2874518.nxml.gz	2	['Setting\nLeeds, UK.']	(272, 290)
PMC2874518.nxml.gz	3	['Sample\nOne thousand two hundred and seventy-four pregnant women aged 18–45 years.']	(292, 373)
PMC2874518.nxml.gz	4	['Methods\nDietary supplement intake was ascertained using three questionnaires for the first, second and third trimesters.']	(375, 495)
PMC2874518.nxml.gz	5	['Dietary intake was reported in a 24-hour dietary recall administered by a research midwife at 8–12 weeks of gestation.']	(496, 614)
PMC2874518.nxml.gz	6	['Information on delivery details and antenatal pregnancy complications was obtained from the hospital maternity records.']	(615, 734)
PMC2874518.nxml.gz	7	['Main outcome measures\nBirthweight, birth centile and preterm birth.']	(736, 803)
PMC2874518.nxml.gz	8	['Results\nReported dietary supplement use declined from 82% of women in the first trimester of pregnancy to 22% in the second trimester and 33% in the third trimester.']	(805, 970)
PMC2874518.nxml.gz	9	['Folic acid was the most commonly reported supplement taken.']	(971, 1030)
PMC2874518.nxml.gz	10	['Taking any type of daily supplement during any trimester was not significantly associated with size at birth taking into account known relevant confounders.']	(1031, 1187)
PMC2874518.nxml.gz	11	['Women taking multivitamin-mineral supplements in the third trimester were more likely to experience preterm birth (adjusted OR = 3.4, 95% CI 1.2, 9.6, P = 0.02).']	(1188, 1349)
PMC2874518.nxml.gz	12	['Conclusions\nRegular multivitamin–mineral supplement use during pregnancy, in a developed country setting, is not associated with size at birth.']	(1351, 1494)
PMC2874518.nxml.gz	13	['However, it appears to be associated with preterm birth if taken daily in the third trimester.']	(1495, 1589)
PMC2874518.nxml.gz	14	['The mechanism for this is unclear and our study’s findings need confirming by other cohorts and/or trials in developed countries.']	(1590, 1719)
PMC2874518.nxml.gz	15	['Introduction\nMultivitamin–mineral supplements during pregnancy are becoming an attractive option considered by international agencies to improve the nutritional status of pregnant women in developing countries.']	(1721, 1931)
PMC2874518.nxml.gz	16	['They are considered relatively cheap, feasible and have the potential to improve maternal nutrition when administered through national antenatal programmes.']	(1932, 2088)
PMC2874518.nxml.gz	17	['However, dietary supplements are not subject to the same rigorous safety and efficacy standards as prescription medications.1Their proposed use during pregnancy is supported by findings from several randomised controlled trials in developing country settings, where deficiency in micronutrients is more prevalent.']	(2089, 2402)
PMC2874518.nxml.gz	18	['Studies in Nepal, India, Indonesia, Guinea-Bissau and Tanzania have shown positive effects on adverse birth outcomes such as infant mortality and low birthweight.2–6However, other trials in Nepal, Mexico and Zimbabwe have failed to demonstrate a significant effect on the incidence of low birthweight,7–10and some have even demonstrated an increased risk of adverse outcomes.10,11According to a Cochrane systematic review, there is currently insufficient evidence to suggest replacement of iron and folate supplementation with multiple micronutrient supplements and further research is needed to quantify the degree of maternal or fetal benefit and to assess the risk of excess supplementation and the potential for adverse interactions between the micronutrients.12\nAlthough multivitamin supplements have been recommended for women who might become pregnant in some developed countries, such as the USA,13there are few studies examining their effect on birth outcomes in developed countries, where there is likely to be a significant difference in women’s baseline nutrient status compared with developing countries.']	(2403, 3520)
PMC2874518.nxml.gz	19	['A randomised controlled trial in France showed significant positive effects for micronutrient supplementation versus placebo on the incidence of low birthweight.14However, this study had a relatively small sample size of 100 women and a very small number of babies born with low birthweight.']	(3521, 3812)
PMC2874518.nxml.gz	20	['The supplements given in this study were iron-free and so differ from currently available over-the-counter multivitamin–mineral preparations for pregnant women.']	(3813, 3973)
PMC2874518.nxml.gz	21	['There was no difference detected in the oxidative stress parameters measured in the study between supplemented and unsupplemented women.']	(3974, 4110)
PMC2874518.nxml.gz	22	['The Camden study on the impact of multivitamin supplementation on pregnancy was conducted in a disadvantaged urban setting in the USA.15Risks of both low birthweight and preterm delivery were significantly reduced with supplement use in the first and second trimester.']	(4111, 4379)
PMC2874518.nxml.gz	23	['Analysis was restricted to data obtained by 28 weeks of gestation and the relationship between infant outcomes and supplement use in the third trimester of pregnancy was not reported.']	(4380, 4563)
PMC2874518.nxml.gz	24	['We therefore analysed observational data collected for a large prospective cohort study, the Caffeine and Reproductive Health (CARE) birth cohort in Leeds, UK, to examine the relationship between supplement use during the first, second and third trimesters of pregnancy and two outcomes: birthweight and preterm delivery.']	(4564, 4885)
PMC2874518.nxml.gz	25	['Methods\n\nParticipants\nWomen aged 18–45 years with low-risk pregnancies were prospectively recruited at 8–12 weeks of gestation from the Leeds Teaching Hospitals maternity unit between 2003 and 2006 as part of a multicentre prospective study into maternal diet and birth outcomes.']	(4887, 5166)
PMC2874518.nxml.gz	26	['The inclusion criteria and the methodology are described in detail elsewhere.16,17All women participating in the study gave informed written consent and the study was approved by the Leeds West Local Research Ethics Committee.']	(5167, 5393)
PMC2874518.nxml.gz	27	['Assessment of diet and supplement use\nSupplement use was ascertained throughout pregnancy using questionnaires in the first, second and third trimesters.']	(5395, 5548)
PMC2874518.nxml.gz	28	['The questionnaires were interviewer-administered during the first trimester (up to 12 weeks of gestation) and third trimester (from 28 weeks of gestation) and self-administered during the second trimester (13–27 weeks of gestation).']	(5549, 5781)
PMC2874518.nxml.gz	29	['In the third trimester, the interviews were performed retrospectively on a sub-sample of the cohort following a nested case–control design ( n = 425) with a ratio of 2:1.']	(5782, 5952)
PMC2874518.nxml.gz	30	['The respondents were asked to report the type/brand, frequency and amount of all the dietary supplements they were using during each trimester.']	(5953, 6096)
PMC2874518.nxml.gz	31	['The questions were free text rather than multiple choice questions, asking participants to tick the type of supplements they were using to ensure all sources were covered.']	(6097, 6268)
PMC2874518.nxml.gz	32	['The supplement types were then coded during data entry.']	(6269, 6324)
PMC2874518.nxml.gz	33	['Dietary intake was reported in a 24-hour dietary recall administered by a research midwife at 8–12 weeks of gestation.']	(6325, 6443)
PMC2874518.nxml.gz	34	['Assessment of pregnancy outcomes\nInformation was obtained from the hospital maternity records on antenatal pregnancy complications and delivery details (gestational age at delivery, birthweight and sex of the baby).']	(6445, 6660)
PMC2874518.nxml.gz	35	['We analysed birthweight as the primary outcome measure in two forms: as a continuous variable in grams and as expressed on customised centile charts that took into account maternal height, weight, ethnicity and parity, and neonatal birthweight and sex.18We examined preterm birth, defined as delivery at <37 weeks of gestation, as a secondary outcome measure.']	(6661, 7020)
PMC2874518.nxml.gz	36	['Statistical power calculations\nComparing birthweights between supplement users and nonusers within the first trimester, using the ratios of users to nonusers and standard deviations identified in the study, we had 80% power to detect a difference of 120 g; 90% power to detect a difference of 140 g, for P< 0.05.']	(7022, 7334)
PMC2874518.nxml.gz	37	['Within trimester 2, we had 80% power to detect a difference of <115 g; 90% power to detect a difference of 130 g. Within trimester 3, we had 85% power to detect a doubling of the prevalence of babies born less than the tenth centile (from 13% to 26%), and to detect a tripling of the preterm birth rate (from 5% to 15%) for a two-sided test at P< 0.05.']	(7335, 7687)
PMC2874518.nxml.gz	38	['Statistical methods\nWe performed univariable analyses using two-sample Student’s t -tests for continuous variables and chi-square tests for categorical variables.']	(7689, 7851)
PMC2874518.nxml.gz	39	['We used multiple linear regression for continuous outcomes and logistic regression for binary outcomes.']	(7852, 7955)
PMC2874518.nxml.gz	40	['We performed unconditional logistic regression for small-for-gestational-age and preterm births, and general linear modelling for birthweight and customised birth centile using STATA version 10.19Maternal age, height, weight, ethnicity and parity at booking and neonatal gestation at delivery and baby’s sex were taken into account in the definition for customised birth centile, and were adjusted for in the model for birthweight.']	(7956, 8387)
PMC2874518.nxml.gz	41	['We also made statistical adjustment for salivary cotinine levels, self-reported alcohol consumption, maternal age, maternal vegetarian diet, Index of Multiple Deprivation (IMD) score, the mother having a university degree, past history of miscarriage and long-term chronic illness in all models.']	(8388, 8683)
PMC2874518.nxml.gz	42	['The IMD 2007 combines a number of indicators (chosen to cover a range of economic, social and housing issues) into a single deprivation score for each small area in England.']	(8684, 8857)
PMC2874518.nxml.gz	43	['This allows each area to be ranked relative to one another according to their level of deprivation.20Sensitivity analyses were performed taking into account clinical diagnosis of intrauterine growth restriction (IUGR) in the models.']	(8858, 9090)
PMC2874518.nxml.gz	44	['With regards to the exposure of interest, analysis was performed using two groups; women who reported taking any type of daily supplements and those who specifically reported taking multivitamin–mineral supplements during pregnancy.']	(9091, 9323)
PMC2874518.nxml.gz	45	['Results\n\nCharacteristics of women in supplement-taking and nonsupplement-taking groups\nThe total number of participants was 1274.']	(9325, 9454)
PMC2874518.nxml.gz	46	['All had information on supplement intake in the first and second trimester; 425 women had information on supplement intake in the third trimester.']	(9455, 9601)
PMC2874518.nxml.gz	47	['The proportion of pregnant women taking any form of daily supplements was 82%, 22% and 33% for the first, second and third trimesters, respectively (Table 1).']	(9602, 9760)
PMC2874518.nxml.gz	48	['Women who reported taking supplements at any stage of pregnancy were more likely to have a university degree and be vegetarian, and less likely to be smokers.']	(9761, 9919)
PMC2874518.nxml.gz	49	['They were less likely to be living in an area with an IMD score in the most deprived quartile.']	(9920, 10014)
PMC2874518.nxml.gz	50	['Women who reported taking daily supplements in the first and second trimester were more likely to be primiparous.']	(10015, 10128)
PMC2874518.nxml.gz	51	['However, there was no difference between primiparous and multiparous women in their use of supplements in the third trimester.']	(10129, 10255)
PMC2874518.nxml.gz	52	['There were also no differences between women who reported taking daily supplements at any stage in pregnancy from those who did not with regards to prepregnancy weight, ethnic origin or history of long-term illness.']	(10256, 10471)
PMC2874518.nxml.gz	53	['Out of the women who took daily supplements in the third trimester ( n = 139), 94% ( n = 131) also reported taking daily supplements in the first trimester of their pregnancy and 66% ( n = 91) took daily supplements in their second trimester.']	(10472, 10714)
PMC2874518.nxml.gz	54	['Only five women who reported taking daily supplements in the third trimester had not taken supplements in the first or second trimester.']	(10715, 10851)
