PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2830165.nxml.gz	0	['Dietary behaviours during pregnancy: findings from first-time mothers in southwest Sydney, Australia\n\nAbstract\n\nBackground\nLimited prevalence data are available for nutrition related health behaviours during pregnancy.']	(0, 218)
PMC2830165.nxml.gz	1	['This study aimed to assess dietary behaviours during pregnancy among first-time mothers, and to investigate the relationships between these behaviours and demographic characteristics, so that appropriate dietary intervention strategies for pregnant women can be developed.']	(219, 491)
PMC2830165.nxml.gz	2	['Method\nAn analysis of cross-sectional survey was conducted using data from 409 first-time mothers at 26-36 weeks of pregnancy, who participated in the Healthy Beginnings Trial conducted in southwestern Sydney, Australia.']	(493, 713)
PMC2830165.nxml.gz	3	['Dietary behaviours, including consumption of vegetables, fruit, water, milk, soft drinks, processed meat products, fast foods/take away and chips, were assessed using the New South Wales Health Survey questionnaire through face-to-face interviews.']	(714, 961)
PMC2830165.nxml.gz	4	['Factors associated with dietary behaviours were determined by logistic regression modeling.']	(962, 1053)
PMC2830165.nxml.gz	5	['Log-binomial regression was used to calculate adjusted risk ratios (ARR).']	(1054, 1127)
PMC2830165.nxml.gz	6	['Results\nOnly 7% of mothers reported meeting the recommended vegetable consumption and 13% reported meeting the recommended fruit consumption.']	(1129, 1270)
PMC2830165.nxml.gz	7	['Mean and median intakes per day were 2.3 (SD 1.3) and 2 serves of vegetables, and 2.1 (SD 1.4) and 2 serves of fruit respectively.']	(1271, 1401)
PMC2830165.nxml.gz	8	['About one fifth of mothers (21%) reported drinking 2 cups (500 ml) or more of soft drink per day and 12% reported consuming more than 2 meals or snacks from fast-food or takeaway outlets per week.']	(1402, 1598)
PMC2830165.nxml.gz	9	['A small percentage of mothers (5%) had experienced food insecurity over the past 12 months.']	(1599, 1690)
PMC2830165.nxml.gz	10	["There were significant inverse associations between water and soft drink consumption (Spearman's ρ -0.20, P < 0.001), and between fruit and fast food/takeaway consumption (Spearman's ρ -0.16, P = 0.001)."]	(1691, 1894)
PMC2830165.nxml.gz	11	['The dietary behaviours were associated with a variety of socio-demographic characteristics, but no single factor was associated with all the dietary behaviours.']	(1895, 2055)
PMC2830165.nxml.gz	12	['Conclusions\nThere were low reported levels of vegetable and fruit consumption and high reported levels of soft drink and takeaway/fast food consumption among pregnant women.']	(2057, 2230)
PMC2830165.nxml.gz	13	['Dietary interventions to prevent adverse health consequences need to be tailored to meet the needs of pregnant women of low socio-economic status in order to improve their own healthy eating behaviors.']	(2231, 2432)
PMC2830165.nxml.gz	14	['Increasing water and fruit consumption could lead to reduced consumption of soft drink and takeaway/fast food among pregnant women.']	(2433, 2564)
PMC2830165.nxml.gz	15	['Trial Registration\nHBT is registered with the Australian Clinical Trial Registry (ACTRNO12607000168459)\n\nIntroduction\nNutrition during pregnancy is a significant public health concern.']	(2566, 2750)
PMC2830165.nxml.gz	16	['Poor nutrition can lead to a range of health problems for mothers, including cardiovascular disease, diabetes, cancer, and overweight and obesity [1-5].']	(2751, 2903)
PMC2830165.nxml.gz	17	['Lack of adequate nutrition of pregnant women to the growing fetus is a key causal factor for stillbirths prior to the onset of labour [6].']	(2904, 3042)
PMC2830165.nxml.gz	18	['Pregnancy is characterised by additional energy requirements of approximately 300 kcals (or 1256 KJ) per day [7], with energy metabolism changing during pregnancy and varying considerably among women [8].']	(3043, 3247)
PMC2830165.nxml.gz	19	['Thus, healthy nutrition intake becomes critical for the health of the mothers and their infants.']	(3248, 3344)
PMC2830165.nxml.gz	20	['The current Australian national dietary guideline recommends four serves of fruit and five to six serves of vegetables daily during pregnancy [9,10].']	(3345, 3494)
PMC2830165.nxml.gz	21	['Poor nutrition that results from an inadequate dietary intake is associated with a range of social, economic and cultural factors [11-14].']	(3495, 3633)
PMC2830165.nxml.gz	22	['Some measures of poor nutrition include eating less fruit and vegetables than recommended.']	(3634, 3724)
PMC2830165.nxml.gz	23	['In the state of New South Wales, Australia, only around ten per cent of the general population report having consumed the recommended five or more serves of vegetables a day [15].']	(3725, 3904)
PMC2830165.nxml.gz	24	['Just over half of the population report having consumed the recommended two or more serves of fruit [15], but the true figure could be markedly lower as a validation study suggests that the perceived size of a serve of vegetables as reported by the general population is much less than the actual size of a recommended serve [16,17].']	(3905, 4238)
PMC2830165.nxml.gz	25	['It is evident that social-economic status (SES) plays an important role in nutritional intake by individuals.']	(4239, 4348)
PMC2830165.nxml.gz	26	['In general, nutritional intake among a population with higher SES tends to be closer to the dietary recommendations [12,14].']	(4349, 4473)
PMC2830165.nxml.gz	27	['To date, however, limited prevalence data are available for nutrition related health behaviours during pregnancy and most research of this kind is focused on specific nutrients related to dietary concerns [18-22].']	(4474, 4687)
PMC2830165.nxml.gz	28	['This has created a challenge for health promotion or healthcare providers in developing dietary behaviour interventions appropriate to the needs of pregnant women.']	(4688, 4851)
PMC2830165.nxml.gz	29	['The only recent Australian study found that few pregnant women met the guidelines for recommended fruit (9%) and vegetables (3%) intake [23].']	(4852, 4993)
PMC2830165.nxml.gz	30	['That study recommended that research investigating patterns of occurrence of multiple risk factors for unhealthy behaviours, particularly stratification by SES would provide more information for planning interventions [23].']	(4994, 5217)
PMC2830165.nxml.gz	31	['Therefore, a better understanding of dietary patterns during pregnancy, which could facilitate the development of practical public health interventions, is urgently needed.']	(5218, 5390)
PMC2830165.nxml.gz	32	['In 2008, we commenced the Healthy Beginnings Trial (HBT) to test the effectiveness of an early childhood obesity intervention in the first two years of life [24].']	(5391, 5553)
PMC2830165.nxml.gz	33	['The intervention uses a home-visiting strategy to promote healthy feeding of babies among first-time mothers.']	(5554, 5663)
PMC2830165.nxml.gz	34	["One of the objectives of the trial is to increase mothers' healthy eating for themselves and healthy feeding for their infants."]	(5664, 5791)
PMC2830165.nxml.gz	35	['In this particular study, we aim to assess dietary behaviours during pregnancy of first-time mothers, and to investigate the associations between these behaviours and demographic characteristics, so that appropriate nutritional intervention strategies can be developed.']	(5792, 6061)
PMC2830165.nxml.gz	36	['Methods\n\nStudy design\nA cross-sectional survey was conducted in 2008 as part of the baseline data collection of the HBT.']	(6063, 6183)
PMC2830165.nxml.gz	37	['The study was conducted in southwestern Sydney, Australia and approved by the Ethics Committee of Sydney South West Area Health Service.']	(6184, 6320)
PMC2830165.nxml.gz	38	['The details of the HBT research protocol have been reported elsewhere [24].']	(6321, 6396)
PMC2830165.nxml.gz	39	['Study participants\nA total of 667 first-time mothers at 26-36 weeks of pregnancy, who attended antenatal clinics at Liverpool or Campbelltown Hospitals, located in south-western Sydney, were recruited for the HBT.']	(6398, 6611)
PMC2830165.nxml.gz	40	['They were approached by research nurses with a letter of invitation and information about the study.']	(6612, 6712)
PMC2830165.nxml.gz	41	['First-time mothers who were able to communicate in English were eligible for the trial.']	(6713, 6800)
PMC2830165.nxml.gz	42	['Once eligibility was established and consent obtained, mothers were asked to fill in a registration form with their contact information to allow the nurses to make further arrangements for the baseline data collection.']	(6801, 7019)
PMC2830165.nxml.gz	43	['Four hundred and nine mothers were interviewed at their home before giving birth and were included in this particular study.']	(7020, 7144)
PMC2830165.nxml.gz	44	['Another 258 mothers who also participated in the HBT were excluded, as we were not able to conduct the survey before they gave birth.']	(7145, 7278)
PMC2830165.nxml.gz	45	['Data collection and key measures\nA face-to-face interview with each participating mother was conducted by one of four research nurses.']	(7280, 7414)
PMC2830165.nxml.gz	46	["The interview was of 20 to 30 minutes' duration and included a range of questions about general health, physical activity, dietary behaviours and food insecurity."]	(7415, 7577)
PMC2830165.nxml.gz	47	['Mothers also reported their pre-pregnancy weight and height, and we calculated body mass index (BMI) as weight/height2(kg/m2).']	(7578, 7704)
PMC2830165.nxml.gz	48	['Maternal BMI was then categorised as underweight (<18.50 kg/m2), healthy weight (18.50 - 24.99 kg/m2), overweight (25.00-29.99 kg/m2), or obese (≥ 30 kg/m2).']	(7705, 7862)
PMC2830165.nxml.gz	49	["To assess mothers' dietary behaviours during pregnancy, a set of dietary questions sourced from the NSW Health Survey Program, Australia [15] were asked including daily consumption of vegetables, fruit, water, soft drinks, and milk, as well as frequency of intake of processed meat, meals from fast food outlets or local takeaways and chips or French fries."]	(7863, 8220)
PMC2830165.nxml.gz	50	['The majority of these questions have been validated in an adult population and are widely used in NSW population health surveys [16,17].']	(8221, 8357)
PMC2830165.nxml.gz	51	['The validity of these short questions generally shows an ability to rank-order food intake but response categories do not usually provide good estimates of absolute quantities of intake [17].']	(8358, 8549)
PMC2830165.nxml.gz	52	['Some of the questions used in the study are listed below as examples.']	(8550, 8619)
PMC2830165.nxml.gz	53	['How many serves of vegetables do you usually eat each day?']	(8620, 8678)
PMC2830165.nxml.gz	54	['(Include fresh, dried, frozen and tinned vegetables.']	(8679, 8731)
PMC2830165.nxml.gz	55	['One serve = 1/2 cup cooked or 1 cup of salad vegetables)\nHow many serves of fruit do you usually eat each day?']	(8732, 8842)
PMC2830165.nxml.gz	56	['(Include fresh, dried, frozen and tinned fruit.']	(8843, 8890)
PMC2830165.nxml.gz	57	['One serve = 1 medium piece or 2 small pieces of fruit or 1 cup of diced pieces)\nHow many cups of soft drink, cordial, or sports drink, such as lemonade or Gatorade, do you usually drink in a day?']	(8891, 9086)
PMC2830165.nxml.gz	58	['(One cup = 250 ml.']	(9087, 9105)
PMC2830165.nxml.gz	59	['1 can of soft drink = 1 1/2 cups.']	(9106, 9139)
PMC2830165.nxml.gz	60	['1 × 500 ml bottle of Gatorade = 2 cups) (Do not include diet drinks)\nHow often do you have meals or snacks such as burgers, pizza, chicken, or chips from places like McDonalds, Hungry Jacks, Pizza Hut, KFC, Red Rooster or local takeaway food places?']	(9140, 9389)
PMC2830165.nxml.gz	61	['In addition, age, employment status, education level, marital status, language spoken at home, and country of birth, were obtained using standard questions from the NSW Health Survey [15].']	(9390, 9578)
PMC2830165.nxml.gz	62	['Analysis\nStatistical analyses were carried out using Stata 10 [25].']	(9580, 9647)
PMC2830165.nxml.gz	63	['Descriptive statistics including mean and median for various dietary intakes were calculated.']	(9648, 9741)
PMC2830165.nxml.gz	64	['Consumption frequencies were then categorised and proportions were compared between groups using Pearson chi-squared tests or Mantel-Haenszel chi-squared tests for trend in proportions when appropriate.']	(9742, 9944)
PMC2830165.nxml.gz	65	["Spearman's rank correlation, rho (ρ), was used to examine the associations between water or milk consumption and soft drink or fruit juice consumption, and between fruit or vegetables and having takeaway/fast food or eating chips/fries."]	(9945, 10181)
PMC2830165.nxml.gz	66	['To examine the predictors of poor nutrition behaviours, four logistic regression models were developed, one for vegetable consumption <2 serves/day, one for fruit consumption <2 serves/day, one for having >1 cup of soft drink/day and one for having takeaway/fast food >2 times/week.']	(10182, 10464)
PMC2830165.nxml.gz	67	['Variables with P < 0.25 on bivariate analysis were entered into each model, then the least significant terms were progressively dropped until only those with P < 0.05 and those that confounded the effect of these variables remained in the model.']	(10465, 10710)
PMC2830165.nxml.gz	68	['Adjusted risk ratios (ARRs) with 95% confidence intervals were calculated by refitting the final models using log-binomial regression with the Stata binreg command.']	(10711, 10875)
PMC2830165.nxml.gz	69	['Results\nThe main characteristics of the participating mothers are shown in Table1.']	(10877, 10959)
PMC2830165.nxml.gz	70	['The age range of the mothers was from 16 to 46 with a mean of 26 years.']	(10960, 11031)
PMC2830165.nxml.gz	71	['Most of the mothers (87%) were either married or living with their de facto partner.']	(11032, 11116)
PMC2830165.nxml.gz	72	['Twenty three per cent had completed tertiary education and 11% spoke a language other than English at home.']	(11117, 11224)
PMC2830165.nxml.gz	73	['In addition, 22% were unemployed and 29% had a household income before tax of less than $40,000 per year.']	(11225, 11330)
PMC2830165.nxml.gz	74	['Caption (TABLE-WRAP): TABLE 1\n\nCharacteristics of the 409 participating first-time mothersVariablesn (%) Age \u2003≤ 24175 (43)\u200325-29139 (34)\u2003≥ 3095 (23) Marital status \u2003Married/de-facto partner354 (87)\u2003Never married53 (13) Employment status \u2003Employed/paid and unpaid maternity leave224 (55)\u2003Unemployed88 (22)\u2003Home duties/Student/other96 (23) Education \u2003Completed primary school to school certificate86 (21)\u2003HSC to TAFE certificate or diploma229 (56)\u2003University/tertiary92 (23) Country of birth \u2003Australia274 (67)\u2003Other134 (33) Language spoken at home \u2003English364 (89)\u2003Other44 (11) Household income \u2003<$40,000121 (29)\u2003$40,000-$79,999138 (34)\u2003≥ $80,000150 (37) Weight status based on BMI (self-reported) \u2003Underweight28 (7)\u2003Normal214 (55)\u2003Overweight97 (25)\u2003Obese49 (13) Food insecurity \u2003Yes21 (5)\u2003No388 (95) Reported meeting recommended vegetable consumption (≥ 5 serves/day)\u2003Yes27 (7)\u2003No382 (93) Reported meeting recommended fruit consumption (≥ 4 serves/day)\u2003Yes53 (13)\u2003No356 (87)\n* HSC = Higher School Certificate, TAFE = Technical And Further Education\nTable1also shows that 38% of the mothers were either overweight (25%) or obese (13%) prior to pregnancy, based on reported BMI.']	(11332, 12508)
PMC2830165.nxml.gz	75	['Only 7% of the mothers reported meeting the recommended daily vegetable consumption (≥ 5 serves) and 13% reported meeting the recommended fruit consumption (≥ 4 serves).']	(12509, 12678)
PMC2830165.nxml.gz	76	['In addition, 5% of mothers reported having experienced a time in the past 12 months when they ran out of food and could not afford to buy more (a measure of food insecurity).']	(12679, 12853)
PMC2830165.nxml.gz	77	['Dietary behaviours\nThe distributions of dietary behaviours of the first-time mothers stratified by age, education and household income are shown in Additional File1: Table S1.']	(12855, 13030)
PMC2830165.nxml.gz	78	['The mean and median daily vegetable consumption were 2.3 (SD 1.34) and 2 serves respectively.']	(13031, 13124)
PMC2830165.nxml.gz	79	['One third of mothers (33%) reported having less than 2 serves of vegetables per day, and among those with a lower household income (<$40,000) a higher proportion ate few vegetables (46%, P = 0.001).']	(13125, 13323)
PMC2830165.nxml.gz	80	['With an average daily consumption of 2 serves of fruit there were 11% of mothers having no fruit or less than 1 serve/day, in particular among younger mothers (19%, P = 0.002).']	(13324, 13500)
PMC2830165.nxml.gz	81	['The mothers reported drinking an average of 6.1 cups (SD 3.4) (1 cup = 250 ml) or 1.5 litres of water and 1.5 cups (SD 1.6) of fruit juice daily.']	(13501, 13646)
PMC2830165.nxml.gz	82	['The mean and median of soft drink consumption were 1.5 cups (SD 2.1) and 1 cup respectively, and 38% reported consuming more than 1 cup of soft drink per day.']	(13647, 13805)
PMC2830165.nxml.gz	83	['Higher proportions of younger mothers (43%, P < 0.001) and less educated mothers (44%, P < 0.001) reported drinking more than 1 cup of soft drink per day.']	(13806, 13960)
PMC2830165.nxml.gz	84	['Average daily reported milk consumption for all the mothers was 2.1 cups (SD 1.51), but 39% had less than 1 cup a day.']	(13961, 14079)
PMC2830165.nxml.gz	85	['One third of the mothers (33%) reported having breakfast cereal including ready-made, home-made or cooked cereal no more than 2 times per week, and 37% of the mothers had eaten pasta, rice or noodles no more than 2 times per week.']	(14080, 14310)
PMC2830165.nxml.gz	86	['Interestingly, mothers with tertiary education were less likely to have breakfast cereal more than 6 times per week (37% vs 48%, P = 0.03) but more likely to have pasta, rice or noodles more than 6 times per week (43% vs 21%, P < 0.001).']	(14311, 14548)
PMC2830165.nxml.gz	87	['About 40% of the mothers reported having processed meat products such as sausages, frankfurts, devon, salami, meat pies or ham, more than once a week regardless of maternal age, education or household income.']	(14549, 14757)
PMC2830165.nxml.gz	88	['In contrast, younger or less educated mothers, or mothers with lower household income, reported having meals or snacks from fast-food outlets (e.g.']	(14758, 14905)
PMC2830165.nxml.gz	89	['McDonalds, KFC) or local takeaway shops more often (>2 times per week).']	(14906, 14977)
PMC2830165.nxml.gz	90	['In addition, younger or less educated mothers reported having chips, fries or wedges more often (>2 times per week) than the rest.']	(14978, 15108)
PMC2830165.nxml.gz	91	['Relationships between various dietary behaviours\nAs shown in Table2, there were significant inverse associations between water consumption and drinking fruit juice (ρ = -0.17, P = 0.001) or soft drinks (ρ = -0.20, P < 0.001), and between drinking water and sugary drinks (including soft drink and fruit juice) (ρ = -0.26, P < 0.001).']	(15110, 15443)
PMC2830165.nxml.gz	92	['The relationships between milk consumption and other drinks were not significant.']	(15444, 15525)
PMC2830165.nxml.gz	93	["Caption (TABLE-WRAP): TABLE 2\n\nSpearman's rank correlation between dietary behavioursWaterMilkρPρP Fruit juice -0.1700.0010.0040.94 Soft drinks -0.203<0.0010.0300.56 Diet soft drinks 0.0780.170.0040.95 Sugary drinks -0.257<0.0010.0470.35 Milk per day 0.0190.71 VegetablesFruitSoft drinksρPρPρPCereal per week -0.0260.600.0680.170.0910.07 Pasta per week -0.0470.350.1180.02-0.0460.37 Processed meat per week 0.0230.65-0.1630.0010.236<0.001 Fast food/takeaway per week -0.0820.10-0.1640.0010.237<0.001 Chips per week -0.0310.54-0.1310.0080.262<0.001 Vegetables per day 0.1310.008-0.0370.47\nρ : Spearman's rank correlation coefficient\nTable2also shows that there were inverse associations between fruit consumption and frequency of having processed meat (ρ = -0.16, P = 0.001), having fast food/takeaway (ρ = -0.16, P = 0.001) or having chips (ρ = -0.13, P = 0.008)."]	(15527, 16390)
PMC2830165.nxml.gz	94	['Fruit consumption was also positively correlated with pasta (noodles, rice) consumption (ρ = 0.12, P = 0.02) and vegetable consumption (ρ = 0.13, P = 0.008).']	(16391, 16548)
PMC2830165.nxml.gz	95	['In addition, soft drink consumption was significantly correlated with the frequency of having processed meat (ρ = 0.24, P < 0.001), eating fast-food/takeaway (ρ = 0.24, P < 0.001), or having chips (ρ = 0.26, P < 0.001).']	(16549, 16768)
PMC2830165.nxml.gz	96	['Socio-demographic characteristics and poor dietary behaviours\nAssociations between socio-demographic variables and poor dietary behaviours in multivariate analysis using logistic regression and log-binomial regression modelling are shown in Table S2 (see Additional file2: Table S2).']	(16770, 17053)
PMC2830165.nxml.gz	97	['Household income was significantly associated with vegetable consumption.']	(17054, 17127)
PMC2830165.nxml.gz	98	["Mothers with a higher household income (≥$80,000) were less likely to consume few serves of vegetables (<2 serves/day) compared with those with a lower income (ARR 0.6, 95% CI 0.4 to 0.9, P = 0.003), after adjusting for the confounding effect of mother's employment status."]	(17128, 17401)
PMC2830165.nxml.gz	99	["Mother's education level was independently associated with daily fruit consumption after adjusting for mother's country of birth, with tertiary educated mothers being less likely to consume <2 serves of fruit than less educated mothers (ARR 0.6, 95% CI 0.4 to 0.8, P = 0.03)."]	(17402, 17677)
