PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2888390.nxml.gz	0	['Choline Promotes Nicotinic Receptor α4 + β2 Up-regulation\n\nAbstract\nNeuronal nicotinic acetylcholine receptors (nAChR) composed of α4 + β2 subunits, the high affinity nicotine-binding site in the mammalian brain, up-regulate in response to chronic nicotine exposure.']	(0, 266)
PMC2888390.nxml.gz	1	['The identities of endogenous mediators of this process are unknown.']	(267, 334)
PMC2888390.nxml.gz	2	['We find that choline also up-regulates α4 + β2 nAChRs stably expressed by HEK293 cells as measured by increased [3H]epibatidine density.']	(335, 471)
PMC2888390.nxml.gz	3	['Choline-mediated up-regulation is dose-dependent and corresponds with an increase in β2 subunit protein expression.']	(472, 587)
PMC2888390.nxml.gz	4	['The choline kinase inhibitor hemicholinium-3 inhibits ∼60% of choline-mediated up-regulation revealing both an HC3-dependent and -independent pathway.']	(588, 738)
PMC2888390.nxml.gz	5	['Furthermore, choline-mediated up-regulation is not additive with up-regulation agents such as nicotine, but it is additive with weaker promoters of the up-regulation process.']	(739, 913)
PMC2888390.nxml.gz	6	['When co-applied with the pro-inflammatory cytokine tumor necrosis factor α, choline-mediated up-regulation is increased further through a mechanism that includes an increase in both α4 and β2 protein expression, and this is inhibited by the p38 MAPK inhibitor SB202190.']	(914, 1183)
PMC2888390.nxml.gz	7	['These findings extend the view that up-regulation of α4 + β2 nAChRs is a normal physiological response to altered metabolic and inflammatory conditions.']	(1184, 1336)
PMC2888390.nxml.gz	8	['Introduction\nOne response by neuronal nicotinic acetylcholine receptors (nAChR)2composed of α4 + β2 subunits (α4β2), the high affinity nicotine-binding site in the mammalian brain, is to up-regulate in response to chronic nicotine exposure (1–4).']	(1338, 1584)
PMC2888390.nxml.gz	9	['This process, as measured by an increase in the density of high affinity ligand-binding sites, is associated with multiple physiological processes ranging from nicotine addiction to a therapeutic target for intervention in age-related neurological disorders, including Alzheimer or Parkinson disease where α4β2 nAChR expression becomes dysregulated (for recent discussion see Ref.3).']	(1585, 1968)
PMC2888390.nxml.gz	10	['The mechanism(s) leading to receptor up-regulation are complex and may vary among different cell systems.']	(1969, 2074)
PMC2888390.nxml.gz	11	['For example, up-regulation has been attributed to enhanced receptor assembly, increased efficiency of receptor trafficking (possibly through the interaction with chaperones or ligands that stabilize subunit interactions), changes in degradation rates, altered subunit stoichiometry, or changes in conformational states (5–7).']	(2075, 2400)
PMC2888390.nxml.gz	12	['Another feature of up-regulation is that compounds that bind to the receptor ligand-binding site (both agonists and antagonists) are sufficient to promote this process even when receptors are expressed in heterologous systems such as Xenopus oocytes or transfected mammalian cultured cells (3,4).']	(2401, 2697)
PMC2888390.nxml.gz	13	['Up-regulation to nicotine is the most common context in which this receptor property is examined.']	(2698, 2795)
PMC2888390.nxml.gz	14	['However, this process can also be responsive to certain pro-inflammatory cytokines (8,9).']	(2796, 2885)
PMC2888390.nxml.gz	15	['In particular, the simultaneous exposure of α4β2 to receptor ligands such as nicotine and the pro-inflammatory cytokine tumor necrosis factor α (TNFα) strongly enhances up-regulation of α4β2 high affinity binding sites in an almost synergistic manner (9).']	(2886, 3141)
PMC2888390.nxml.gz	16	['Therefore, while up-regulation is a key feature of nAChR biology and clearly important to many of the alterations in physiological responses leading to addiction (3,4), the normal physiological context of this receptor response and the identity of natural endogenous mediators that impart it are unknown.']	(3142, 3446)
PMC2888390.nxml.gz	17	['Choline is another endogenous agent of importance to nAChR function.']	(3447, 3515)
PMC2888390.nxml.gz	18	['Many examples exist where oral choline supplementation to a normal diet is correlated to increased brain acetylcholine concentrations and enhanced performance on memory tasks that in part are related to increased nAChR function ( e.g.']	(3516, 3750)
PMC2888390.nxml.gz	19	['see Refs.10–12).']	(3751, 3767)
