PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2780862.nxml.gz	0	['Epigenetics: A Molecular Link Between Environmental Factors and Type 2 Diabetes\nAlthough obesity, reduced physical activity, and aging increase susceptibility to type 2 diabetes, many people exposed to these risk factors do not develop the disease.']	(0, 248)
PMC2780862.nxml.gz	1	['Recent genome-wide association studies have identified a number of genetic variants that explain some of the interindividual variation in diabetes susceptibility (1–5).']	(249, 417)
PMC2780862.nxml.gz	2	['There is also a growing body of literature suggesting a role for epigenetic factors in the complex interplay between genes and the environment.']	(418, 561)
PMC2780862.nxml.gz	3	['Nevertheless, our knowledge about the molecular mechanisms linking environmental factors and type 2 diabetes still remains limited.']	(562, 693)
PMC2780862.nxml.gz	4	['This perspective will provide some insights into epigenetic mechanisms associated with type 2 diabetes.']	(694, 797)
PMC2780862.nxml.gz	5	['An overview of epigenetic regulation.']	(799, 836)
PMC2780862.nxml.gz	6	['Although there is no uniform definition of epigenetics, it has been described as heritable changes in gene function that occur without a change in the nucleotide sequence (6).']	(837, 1012)
PMC2780862.nxml.gz	7	['Epigenetic modifications can be passed from one cell generation to the next (mitotic inheritance) and between generations of a species (meiotic inheritance).']	(1013, 1170)
PMC2780862.nxml.gz	8	['In plants, it is well established that epigenetic modifications can be inherited from one generation to the next (7).']	(1171, 1288)
PMC2780862.nxml.gz	9	['However, there is only limited information about the inheritance of epigenetic traits between generations in animals (8,9).']	(1289, 1412)
PMC2780862.nxml.gz	10	['Notably, epigenetic effects may also be affected by the environment, making them potentially important pathogenic mechanisms in complex multifactorial diseases such as type 2 diabetes (Fig.']	(1413, 1602)
PMC2780862.nxml.gz	11	['1).']	(1603, 1606)
PMC2780862.nxml.gz	12	['Epigenetic factors include DNA methylations, histone modifications, and microRNAs, and they can help to explain how cells with identical DNA can differentiate into different cell types with different phenotypes.']	(1607, 1818)
PMC2780862.nxml.gz	13	['This perspective will focus on the roles of DNA methylation and histone modification in the pathogenesis of type 2 diabetes.']	(1819, 1943)
PMC2780862.nxml.gz	14	['Caption (FIG): FIG.']	(1945, 1964)
PMC2780862.nxml.gz	15	['1.']	(1965, 1967)
PMC2780862.nxml.gz	16	['Model proposing a role for epigenetic mechanisms in the pathogenesis of type 2 diabetes.']	(1969, 2057)
PMC2780862.nxml.gz	17	['Cytosine residues occurring in CG dinucleotides are targets for DNA methylation in vertebrates, and DNA methylation is associated with transcriptional silencing (e.g., on the inactive X chromosome).']	(2058, 2256)
PMC2780862.nxml.gz	18	['This silencing can be achieved by either repressing the binding of transcription factors (Fig.']	(2257, 2351)
PMC2780862.nxml.gz	19	['2 A ) or by recruiting proteins that specifically bind to methylated CGs (methyl-CG–binding proteins, e.g., MeCP2), which can further recruit histone deacetyltransferases (HDACs) and corepressors (Fig.']	(2352, 2553)
PMC2780862.nxml.gz	20	['2 B ) (10).']	(2554, 2565)
PMC2780862.nxml.gz	21	['Caption (FIG): FIG.']	(2567, 2586)
PMC2780862.nxml.gz	22	['2.']	(2587, 2589)
PMC2780862.nxml.gz	23	['Effects of DNA methylation on gene expression.']	(2591, 2637)
PMC2780862.nxml.gz	24	['A : Whereas low levels of DNA methylation at gene promoters have been proposed to generate active genes through increased binding of transcription factors, elevated DNA methylation at promoters may inhibit binding of transcription factors resulting in inactive genes.']	(2638, 2905)
