PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2359644.nxml.gz	0	["Longitudinal study on birthweight and the incidence of endometrial cancer\n\nAbstract\nFrom 1976 to 2004, we followed 71\u2009751 participants of the Nurses' Health Study and identified 676 invasive endometrial cancer cases."]	(0, 216)
PMC2359644.nxml.gz	1	['Birthweight, assessed in 1992, was not associated with the incidence of endometrial cancer.']	(217, 308)
PMC2359644.nxml.gz	2	['No effect modification by menopausal status was observed, but statistical power to detect an interaction was limited.']	(309, 426)
PMC2359644.nxml.gz	3	['Endometrial cancer is the commonest invasive gynecologic cancer in women in the United States, with nearly 40\u2009000 new cases diagnosed each year (American Cancer Society, 2007).']	(427, 603)
PMC2359644.nxml.gz	4	['Birthweight and intrauterine exposures have been related to the risk of breast cancer (Michels and Xue, 2006), childhood leukaemia (McLaughlin et al , 2006) and testicular cancer (Michos et al , 2007).']	(604, 805)
PMC2359644.nxml.gz	5	['However, data are limited regarding the potential influence of early life exposures on endometrial cancer risk.']	(806, 917)
PMC2359644.nxml.gz	6	['Potential mechanisms for an association between high birthweight and increased breast cancer risk include exposure to elevated maternal pregnancy oestrogen levels (Petridou et al , 1990;Ekbom et al , 1992), and insulin-like growth factor-I levels (Yang and Yu, 2000;Ostlund et al , 2002), both of which also affect the development of endometrial cancer (Ayabe et al , 1997;Adami et al , 2002).']	(918, 1311)
PMC2359644.nxml.gz	7	['Prenatal nutrition may regulate body size later in life by altering the number of adipocytes (Sayer and Cooper, 2005), reprogram metabolism or influence leptin resistance (Phillips et al , 1999;Breier et al , 2001).']	(1312, 1527)
PMC2359644.nxml.gz	8	['As obesity is an established risk factor of endometrial cancer for premenopausal and postmenopausal women (Adami et al , 2002), birthweight as a marker of prenatal nutrition may plausibly influence its development.']	(1528, 1742)
PMC2359644.nxml.gz	9	["Using data from 28 years of follow-up of 71\u2009751 women participating in the Nurses' Health Study (NHS), we examined the association between birthweight and incidence of endometrial cancer later in life."]	(1743, 1944)
PMC2359644.nxml.gz	10	['MATERIAL AND METHODS\nThe NHS was established in 1976, when 121\u2009700 married registered nurses age 30–55 years replied to a baseline questionnaire and received questionnaires biennially by mail to update information on demographic, anthropometric, and life style factors, and on newly diagnosed disease.']	(1946, 2247)
PMC2359644.nxml.gz	11	['For the current analysis, we excluded women with missing birthweight data, prevalent cases of endometrial or other cancers, and women with hysterectomy at baseline.']	(2248, 2412)
PMC2359644.nxml.gz	12	['During follow-up, women were censored if they reported recently diagnosed in situ or invasive endometrial cancer, had a hysterectomy, died or were lost to follow-up.']	(2413, 2578)
PMC2359644.nxml.gz	13	['In 1992, we asked participants to report their own birthweight with the following options: <2.500, 2500–<3182, 3182–<3863, 3863–<4545, ⩾4545\u2009g. On each biennial questionnaire, participants were asked whether they had been newly diagnosed with endometrial cancer during the previous 2 years.']	(2579, 2869)
PMC2359644.nxml.gz	14	['The National Death Index was also routinely searched for deaths among women who did not respond to the questionnaires.']	(2870, 2988)
PMC2359644.nxml.gz	15	['For endometrial cancers reported by women or their next of kin for those who had died, permission was requested to review the relevant medical records.']	(2989, 3140)
PMC2359644.nxml.gz	16	['Study physicians reviewed all medical records and pathological reports to confirm their diagnosis.']	(3141, 3239)
PMC2359644.nxml.gz	17	['Cases included in this study were invasive epithelial endometrial cancers with stage greater than IA in the FIGO staging system.']	(3240, 3368)
PMC2359644.nxml.gz	18	['At baseline and during follow-up, we inquired about a variety of personal characteristics including reproductive and life style factors, many being risk factors for endometrial cancer.']	(3369, 3553)
