PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2430236.nxml.gz	0	['Meeting Report: Atmospheric Pollution and Human Reproduction\n\nAbstract\n\nBackground\nThere is a growing body of epidemiologic literature reporting associations between atmospheric pollutants and reproductive outcomes, particularly birth weight and gestational duration.']	(0, 267)
PMC2430236.nxml.gz	1	['Objectives\nThe objectives of our international workshop were to discuss the current evidence, to identify the strengths and weaknesses of published epidemiologic studies, and to suggest future directions for research.']	(269, 486)
PMC2430236.nxml.gz	2	['Discussion\nParticipants identified promising exposure assessment tools, including exposure models with fine spatial and temporal resolution that take into account time–activity patterns.']	(488, 674)
PMC2430236.nxml.gz	3	['More knowledge on factors correlated with exposure to air pollution, such as other environmental pollutants with similar temporal variations, and assessment of nutritional factors possibly influencing birth outcomes would help evaluate importance of residual confounding.']	(675, 946)
PMC2430236.nxml.gz	4	['Participants proposed a list of points to report in future publications on this topic to facilitate research syntheses.']	(947, 1066)
PMC2430236.nxml.gz	5	['Nested case–control studies analyzed using two-phase statistical techniques and development of cohorts with extensive information on pregnancy behaviors and biological samples are promising study designs.']	(1067, 1271)
PMC2430236.nxml.gz	6	['Issues related to the identification of critical exposure windows and potential biological mechanisms through which air pollutants may lead to intrauterine growth restriction and premature birth were reviewed.']	(1272, 1481)
PMC2430236.nxml.gz	7	['Conclusions\nTo make progress, this research field needs input from toxicology, exposure assessment, and clinical research, especially to aid in the identification and exposure assessment of feto-toxic agents in ambient air, in the development of early markers of adverse reproductive outcomes, and of relevant biological pathways.']	(1483, 1813)
PMC2430236.nxml.gz	8	['In particular, additional research using animal models would help better delineate the biological mechanisms underpinning the associations reported in human studies.']	(1814, 1979)
PMC2430236.nxml.gz	9	['After a seminal publication in 1977 (Williams et al.']	(1980, 2032)
PMC2430236.nxml.gz	10	['1977), few studies addressing the possible effects of air pollutants on human reproduction were published before the late 1990s, a time when the number of publications sharply increased.']	(2033, 2219)
PMC2430236.nxml.gz	11	['A brief summary of the main findings is given inTable 1.']	(2220, 2276)
PMC2430236.nxml.gz	12	['Several reviews exist (Glinianaia et al.']	(2277, 2317)
PMC2430236.nxml.gz	13	['2004a,2004b;Lacasana et al.']	(2318, 2345)
PMC2430236.nxml.gz	14	['2005;Maisonet et al.']	(2346, 2366)
PMC2430236.nxml.gz	15	['2004;Šrám et al.']	(2367, 2383)
PMC2430236.nxml.gz	16	['2005).']	(2384, 2390)
PMC2430236.nxml.gz	17	['Although it is still too early to draw firm conclusions, these data suggest adverse associations between air pollution, specifically carbon monoxide, nitrogen dioxide, sulfur dioxide, and particulate matter [PM; particularly fine particulate matter, PM with aerodynamic diameter < 2.5 μm (PM2.5)], and measures of fetal growth (assessed at birth) and gestational duration.']	(2391, 2763)
PMC2430236.nxml.gz	18	['For other pollutants (e.g., ozone) and outcomes (e.g., semen quality or birth defects), either the evidence to date is weaker or few data exist.']	(2764, 2908)
PMC2430236.nxml.gz	19	['Objectives\nThe International Workshop on Air Pollution and Human Reproduction was convened 9–11 May 2007 to discuss the current body of evidence for effects of atmospheric pollution on human reproduction, to identify the strengths and weaknesses of published epidemiologic studies, to suggest future directions for research, to foster collaboration, and to promote dialogue among epidemiologists, toxicologists, clinicians, and biostatisticians.']	(2910, 3355)
PMC2430236.nxml.gz	20	['Several outcomes related to human reproduction were the focus of the discussions, including pregnancy outcomes [intrauterine growth restriction (IUGR), gestational age] and male reproductive health (semen quality).']	(3356, 3570)
PMC2430236.nxml.gz	21	['We report here on the issues discussed by the speakers, workshop participants, and working groups; many of these issues and ideas were raised and discussed without any formal process of consensus building and should therefore not be seen as being endorsed by all workshop participants.']	(3571, 3856)
PMC2430236.nxml.gz	22	['Results\n\nStudy design–related issues\n\nStudy designs\nAn approach commonly employed in epidemiologic studies of air pollution and birth outcomes is linkage of outcome and covariate data from birth certificate records with ambient air quality monitoring data.']	(3858, 4114)
PMC2430236.nxml.gz	23	['Its main advantage is that it allows conducting large size studies at a very low cost because it relies on routinely collected data.']	(4115, 4247)
PMC2430236.nxml.gz	24	['Its limitations are exposure misclassification and possibly confounding.']	(4248, 4320)
PMC2430236.nxml.gz	25	['For these reasons, prospective cohort studies with recruitment of women before delivery (e.g.,Choi et al.']	(4321, 4426)
PMC2430236.nxml.gz	26	['2006) hold promise: They allow use of biomarkers of exposure or outcome and conduct personal monitoring and collection of detailed information on behaviors related to exposure and on confounders, at a much higher cost.']	(4427, 4645)
PMC2430236.nxml.gz	27	['These two designs can be coupled by conducting case–control studies with collection of additional information at the individual level for a sample nested within a cohort constituted from birth records (Ritz et al.']	(4646, 4859)
PMC2430236.nxml.gz	28	['2007); nested studies combine the strength of the larger sample size with more detailed information for a subset of pregnancies.']	(4860, 4988)
PMC2430236.nxml.gz	29	['The time-series approach has proven useful to study the acute cardio-respiratory effects of air pollution and has been adapted to studies of preterm birth and fetal death (Pereira et al.']	(4989, 5175)
PMC2430236.nxml.gz	30	['1998;Sagiv et al.']	(5176, 5193)
PMC2430236.nxml.gz	31	['2005).']	(5194, 5200)
PMC2430236.nxml.gz	32	['However, unlike the traditional time-series analysis in which the population at risk (e.g., of cardiac death) remains relatively stable across time, the population at risk of adverse birth outcomes is constantly changing throughout the year.']	(5201, 5442)
PMC2430236.nxml.gz	33	['Given that the seasonality of birth has been reported to differ by factors related to socioeconomic status (Bobak and Gjonca 2001), composition of the population at risk may differ across seasons.']	(5443, 5639)
PMC2430236.nxml.gz	34	['Thus, application of time-series or case–crossover designs to reproductive outcomes may require additional considerations.']	(5640, 5762)
PMC2430236.nxml.gz	35	['Generally, these approaches relying only on temporal variations in exposure appear complementary to the above-mentioned designs relying on cohorts or birth records, which usually take advantage of both spatial and temporal exposure contrasts.']	(5763, 6005)
PMC2430236.nxml.gz	36	['Confounding\nBecause air pollution levels vary in time and space, any factor influencing reproduction and varying with time or space in a way similar to air pollutants is a potential confounder (Figure 1).']	(6007, 6211)
PMC2430236.nxml.gz	37	['However, some common pregnancy complications (e.g., preeclampsia) associated with adverse birth outcomes might be caused by air pollutants and should therefore probably not be treated as confounders.']	(6212, 6411)
PMC2430236.nxml.gz	38	['The workshop discussions focused on socioeconomic status, season, and nutrition.']	(6412, 6492)
PMC2430236.nxml.gz	39	['Socioeconomic status and related factors are associated with the occurrence of adverse reproductive outcomes (Parker et al.']	(6493, 6616)
PMC2430236.nxml.gz	40	['1994).']	(6617, 6623)
PMC2430236.nxml.gz	41	['Part of this association may be explained by variables that we can control for, such as active or passive smoking, parity, body mass index, and occupational and residential exposures to other pollutants.']	(6624, 6827)
PMC2430236.nxml.gz	42	['However, some residual influence of socioeconomic status on reproductive outcomes may remain after controlling for these factors.']	(6828, 6957)
PMC2430236.nxml.gz	43	['Because socioeconomic status may also be associated with air pollution levels in neighborhoods (Woodruff et al.']	(6958, 7069)
PMC2430236.nxml.gz	44	['2003), it is a potential confounder.']	(7070, 7106)
PMC2430236.nxml.gz	45	['Higher levels of primary traffic-related air pollutants are often observed in the city center than in the suburbs; in many U.S. cities, people from poorer socioeconomic classes more often live in the city center than in the suburbs and thus are exposed to higher levels of these pollutants.']	(7107, 7397)
