PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC1925082.nxml.gz	0	['Vitamin and mineral supplements in pregnancy and the risk of childhood acute lymphoblastic leukaemia: a case-control study\n\nAbstract\n\nBackground\nAn earlier case-control study from Western Australia reported a protective effect of maternal folic acid supplementation during pregnancy on the risk of childhood acute lymphoblastic leukaemia (ALL).']	(0, 344)
PMC1925082.nxml.gz	1	['The present study tested that association.']	(345, 387)
PMC1925082.nxml.gz	2	['Methods\nA national case-control study was conducted in New Zealand.']	(389, 456)
PMC1925082.nxml.gz	3	['The mothers of 97 children with ALL and of 303 controls were asked about vitamin and mineral supplements taken during pregnancy.']	(457, 585)
PMC1925082.nxml.gz	4	['Results\nThere was no association between reported folate intake during pregnancy and childhood ALL (adjusted odds ratio (OR) 1.1, 95% confidence interval (CI) 0.5–2.7).']	(587, 755)
PMC1925082.nxml.gz	5	['Combining our results with the study from Western Australia and another study from Québec in a meta-analysis gave a summary OR of 0.9 (95% CI 0.8–1.1).']	(756, 907)
PMC1925082.nxml.gz	6	['Conclusion\nOur own study, of similar size to the Australian study, does not support the hypothesis of a protective effect of folate on childhood ALL.']	(909, 1058)
PMC1925082.nxml.gz	7	['Neither do the findings of the meta-analysis.']	(1059, 1104)
PMC1925082.nxml.gz	8	['Background\nDespite decades of research, the aetiology of childhood leukaemia remains enigmatic.']	(1106, 1201)
PMC1925082.nxml.gz	9	['There have been clear increases in the incidence rates of childhood leukaemia in New Zealand and other countries, highlighting the aetiological importance of unknown environmental factors [1].']	(1202, 1394)
PMC1925082.nxml.gz	10	['There is a natural appeal to any evidence suggesting that a modifiable factor could be protective.']	(1395, 1493)
PMC1925082.nxml.gz	11	['In 2001, a case-control study from Western Australia showed a protective effect of maternal folate supplements (taken in pregnancy) on the risk of childhood common acute lymphoblastic leukaemia (ALL) [2].']	(1494, 1698)
PMC1925082.nxml.gz	12	['The odds ratio (OR) for iron or folate supplementation was 0.4 (95% confidence interval (CI) 0.2–0.7).']	(1699, 1801)
PMC1925082.nxml.gz	13	['Most mothers used folate in conjunction with iron, so the authors could not report separate findings for folate alone.']	(1802, 1920)
PMC1925082.nxml.gz	14	['They suggested that the effect was likely to be from the folate or from iron and folate together.']	(1921, 2018)
PMC1925082.nxml.gz	15	['A case-control study from northern California looked at maternal diet and vitamin supplements in the twelve months before pregnancy, and found no statistically significant association between childhood ALL and any vitamin or iron supplements [3].']	(2019, 2265)
PMC1925082.nxml.gz	16	['Total dietary folic acid, presumably including supplements, gave an odds ratio of 0.8 (95% CI 0.3–1.8).']	(2266, 2369)
PMC1925082.nxml.gz	17	['However use of folic acid supplements specifically was not reported, so the Californian findings are not directly comparable with those from Australia.']	(2370, 2521)
PMC1925082.nxml.gz	18	['In a large case-control study of childhood ALL from Québec, Shaw and colleagues looked at maternal use of vitamins and minerals during pregnancy [4].']	(2522, 2671)
PMC1925082.nxml.gz	19	['They found no association between use of supplements that contained folic acid (alone or in combination) and childhood ALL in the offspring (OR 1.0, 95% CI 0.8–1.2).']	(2672, 2837)
