PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2939651.nxml.gz	0	['Sexual dimorphism in the lasting effects of moderate caloric restriction during gestation on energy homeostasis in rats is related with fetal programming of insulin and leptin resistance\n\nAbstract\n\nAim\nWe aimed to characterize the lasting effect of moderate caloric restriction during early pregnancy on offspring energy homeostasis, by focusing on the effects on food intake and body weight as well as on the insulin and leptin systems.']	(0, 437)
PMC2939651.nxml.gz	1	['Methods\nMale and female offspring of 20% caloric restricted dams (from 1 to 12 days of pregnancy) (CR) and from control dams were studied.']	(439, 577)
PMC2939651.nxml.gz	2	['These animals were fed after weaning with a normal-fat (NF) diet until the age of 4 months, and then moved to a high-fat (HF) diet.']	(578, 709)
PMC2939651.nxml.gz	3	['Blood parameters were measured under fed and 14-h fasting conditions at different ages (2, 4 and 5 months).']	(710, 817)
PMC2939651.nxml.gz	4	['Food preferences were also assessed in adult animals.']	(818, 871)
PMC2939651.nxml.gz	5	['Results\nAccumulated caloric intake from weaning to the age of 5 months was higher in CR animals compared with their controls, and this resulted in higher body weight in adulthood in males, but not in females.']	(873, 1081)
PMC2939651.nxml.gz	6	['Both male and female CR animals already showed higher insulin levels at the age of 2 months, under fed conditions, and higher HOMA-IR from the age of 4 months, compared with their controls.']	(1082, 1271)
PMC2939651.nxml.gz	7	['CR male animals, but not females, displayed higher preference for fat-rich food than their controls in adulthood and higher circulating leptin levels when they were under HF diet.']	(1272, 1451)
PMC2939651.nxml.gz	8	['Conclusion\nIt is suggested that hyperinsulinemia may play a role in the etiology of hyperphagia in the offspring of caloric restricted animals during gestation, with different outcomes on body weight depending on the gender, which could be associated with different programming effects on later leptin resistance.']	(1453, 1766)
PMC2939651.nxml.gz	9	['Introduction\nThere is a growing body of evidence showing that the nutritional environment during early life may have later effects on the propensity to suffer from obesity and its related metabolic pathologies [1,2].']	(1768, 1984)
PMC2939651.nxml.gz	10	['In this sense, maternal prenatal malnutrition has been described to have long term consequences on offspring metabolic energy regulatory systems, and has been associated with obesity in adult rats and humans [3,4].']	(1985, 2199)
PMC2939651.nxml.gz	11	['The Dutch Hunger winter represents an emblematic example of this association.']	(2200, 2277)
PMC2939651.nxml.gz	12	['A higher incidence of obesity was found in men whose mothers underwent malnutrition during the first 2 trimesters of gestation due to the acute famine that ravaged the western part of Holland during the last 6 months of World War II [4].']	(2278, 2515)
PMC2939651.nxml.gz	13	['Increasing epidemiological evidence also links low birth weight to an increased risk of developing adult diseases, including cardiovascular disease, hypertension, type 2 diabetes, and central obesity [5-7].']	(2516, 2722)
PMC2939651.nxml.gz	14	['However, most evidence showing a direct association between gestational malnutrition and a higher propensity to obesity in later life comes from studies in rats, based on severe caloric restriction, generally between 30 to 50%, or severe protein restriction.']	(2723, 2981)
PMC2939651.nxml.gz	15	['For instance, Jones and Friedman [3] observed that male rats delivered from dams that were 50% caloric restricted during the first 2 weeks of pregnancy became obese after 5 weeks of age; however, the female offspring did not overeat and did not become obese.']	(2982, 3240)
PMC2939651.nxml.gz	16	['Results of Anguita et al [8] showed that a similar treatment during gestation in dams led to different effects in their offspring, which were influenced by gender.']	(3241, 3404)
PMC2939651.nxml.gz	17	['In males, the intrauterine malnutrition resulted in an impairment of normal weight gain and fat deposition from 1 to 53 days of age, in spite of normal food intake; in contrast, in females, this treatment led to a marked fat accumulation by 53 days of age, with normal food intake.']	(3405, 3686)
