PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2987887.nxml.gz	0	['Sleep duration, vital exhaustion and perceived stress among pregnant migraineurs and non-migraineurs\n\nAbstract\n\nBackground\nMigraine has been associated with sleep disorders in men and non-pregnant women, but little is known about sleep complaints among pregnant migraineurs.']	(0, 274)
PMC2987887.nxml.gz	1	['Methods\nA cohort of 1,334 women was interviewed during early pregnancy.']	(276, 347)
PMC2987887.nxml.gz	2	["At the time of interview we ascertained participants' migraine diagnosis status and collected information about sleep duration before and during early pregnancy, daytime sleepiness, vital exhaustion and perceived stress during early pregnancy."]	(348, 591)
PMC2987887.nxml.gz	3	['Multivariable logistic regression procedures were used to estimate odds ratios (ORs) and 95% confidence intervals (CIs) of short/long sleep duration, excessive daytime sleepiness, vital exhaustion and elevated perceived stress associated with a history of migraine.']	(592, 857)
PMC2987887.nxml.gz	4	['Results\nApproximately 19.4% of the cohort (n = 259) reported having a medical diagnosis of migraine prior to the study pregnancy.']	(859, 988)
PMC2987887.nxml.gz	5	['Compared with women without migraine, the multivariable-adjusted ORs (95% CI) among migraineurs for short sleep duration before and during early pregnancy were 1.51 (1.09-2.09), and 1.57 (1.11-2.23), respectively.']	(989, 1202)
PMC2987887.nxml.gz	6	['The corresponding OR (95% CI) for long sleep duration before and during pregnancy were 1.33 (0.77-2.31) and 1.31 (0.94-1.83), respectively.']	(1203, 1342)
PMC2987887.nxml.gz	7	['A modest and statistically insignificant association between migraine history and excessive daytime sleepiness in early pregnancy was noted (OR = 1.46; 95% CI 0.94-2.26).']	(1343, 1513)
PMC2987887.nxml.gz	8	['Migraineurs had an increased risk of vital exhaustion (OR = 2.04; 95% CI 1.52-2.76) and elevated perceived stress (OR = 1.57; 95% CI 1.06-2.31).']	(1514, 1658)
PMC2987887.nxml.gz	9	['Observed associations were more pronounced among overweight migraineurs.']	(1659, 1731)
PMC2987887.nxml.gz	10	['Conclusions\nThese data support earlier research documenting increased risks of sleep disorders among migraineurs; and extends the literature to include pregnant women.']	(1733, 1900)
PMC2987887.nxml.gz	11	['Prospective studies are needed to more thoroughly explore factors that mediate the apparent migraine-sleep comorbidity among pregnant women.']	(1901, 2041)
PMC2987887.nxml.gz	12	['Background\nSleep disturbance, a common complaint among patients with migraine, has been identified as a precipitating factor for headache attacks in some studies [1,2].']	(2043, 2211)
PMC2987887.nxml.gz	13	['A substantial literature indicates that sleep disturbance and migraine are closely related, with the latter having considerable impacts on sleep quality [1-4].']	(2212, 2371)
PMC2987887.nxml.gz	14	['Notably, sleep has also been reported to be important in relieving migraine in some patients [1].']	(2372, 2469)
