PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2098747.nxml.gz	0	['The 5, 10 methylenetetrahydrofolate reductase C677T mutation and risk of fetal loss: a case series and review of the literature\n\nAbstract\n\nBackground\nThe true relationship between methylenetetrahydrofolate reductase C677T homozygosity and risk of recurrent spontaneous abortion is unknown, and it is unclear if women with these mutations should be anticoagulated during pregnancy.']	(0, 380)
PMC2098747.nxml.gz	1	['Objectives\nWe report a series of 8 patients with this issue and review the current literature.']	(382, 476)
PMC2098747.nxml.gz	2	['Methods\n8 patients (3 of whom were actively pregnant) were referred with histories of spontaneous fetal loss; hypercoaguability work-ups revealed each were homozygous for the MTHFR C677T mutation without other thrombophilias.']	(478, 703)
PMC2098747.nxml.gz	3	['Results\nIn the 3 women who have conceived, treatment with LMW heparin during pregnancy led to two full-term births and one additional pregnancy without complication.']	(705, 870)
PMC2098747.nxml.gz	4	['For the 5 who have not, we recommended treatment with LMW heparin upon conception.']	(871, 953)
PMC2098747.nxml.gz	5	['Conclusion\nWe provide evidence to support the relationship between MTHFR C677T mutations and recurrent fetal loss, and to suggest that anticoagulation of these patients during pregnancy can lead to a successful pregnancy outcome.']	(955, 1184)
PMC2098747.nxml.gz	6	['Background\nThere is growing evidence that thrombophilia defects can impact pregnancy outcomes.']	(1186, 1280)
PMC2098747.nxml.gz	7	['It is already well-known that the acquired thrombophilia of the antiphospholipid syndrome, seen with lupus anticoagulant and/or anticardiolipin antibody seropositivity, is strongly associated with recurrent fetal loss[1].']	(1281, 1502)
PMC2098747.nxml.gz	8	['In the literature, various hereditary thrombophilias such as activated protein C resistance, the factor V leiden mutation (both homozygosity and heterozygosity), the prothrombin G20210A mutation, protein S deficiency, the methylenetetrahydrofolate reductase (MTHFR) C677T mutation, hyperhomocysteinemia, or combinations of the above disorders have also been linked to pregnancy loss at varying stages of gestation [2,3].']	(1503, 1923)
PMC2098747.nxml.gz	9	['Yet because many of the published case series and meta-analyses describe conflicting results, the relationship between a MTHFR mutation and recurrent miscarriages remains confusing.']	(1924, 2105)
