PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2992766.nxml.gz	0	['Maternal Antioxidant Supplementation Prevents Adiposity in the Offspring of Western Diet–Fed Rats\n\nAbstract\n\nOBJECTIVE\nObesity in pregnancy significantly increases the risk of the offspring developing obesity after birth.']	(0, 221)
PMC2992766.nxml.gz	1	['The aims of this study were to test the hypothesis that maternal obesity increases oxidative stress during fetal development, and to determine whether administration of an antioxidant supplement to pregnant Western diet-fed rats would prevent the development of adiposity in the offspring.']	(222, 511)
PMC2992766.nxml.gz	2	['RESEARCH DESIGN AND METHODS\nFemale Sprague Dawley rats were started on the designated diet at 4 weeks of age.']	(513, 622)
PMC2992766.nxml.gz	3	['Four groups of animals were studied: control chow (control); control + antioxidants (control+Aox); Western diet (Western); and Western diet + antioxidants (Western+Aox).']	(623, 792)
PMC2992766.nxml.gz	4	['The rats were mated at 12 to 14 weeks of age, and all pups were weaned onto control diet.']	(793, 882)
PMC2992766.nxml.gz	5	['RESULTS\nOffspring from dams fed the Western diet had significantly increased adiposity as early as 2 weeks of age as well as impaired glucose tolerance compared with offspring of dams fed a control diet.']	(884, 1087)
PMC2992766.nxml.gz	6	['Inflammation and oxidative stress were increased in preimplantation embryos, fetuses, and newborns of Western diet-fed rats.']	(1088, 1212)
PMC2992766.nxml.gz	7	['Gene expression of proadipogenic and lipogenic genes was altered in fat tissue of rats at 2 weeks and 2 months of age.']	(1213, 1331)
PMC2992766.nxml.gz	8	['The addition of an antioxidant supplement decreased adiposity and normalized glucose tolerance.']	(1332, 1427)
PMC2992766.nxml.gz	9	['CONCLUSIONS\nInflammation and oxidative stress appear to play a key role in the development of increased adiposity in the offspring of Western diet-fed pregnant dams.']	(1429, 1594)
PMC2992766.nxml.gz	10	['Restoration of the antioxidant balance during pregnancy in the Western diet-fed dam is associated with decreased adiposity in offspring.']	(1595, 1731)
PMC2992766.nxml.gz	11	['Obesity is one of the most pervasive and burdensome public health problems in modern times.']	(1732, 1823)
PMC2992766.nxml.gz	12	['The steady increase in overweight reproductive-age women is correlated with increases in rates of childhood and infant obesity.']	(1824, 1951)
PMC2992766.nxml.gz	13	['A possible link between the abnormal intrauterine environment and abnormal growth and development of offspring must be considered (1).']	(1952, 2086)
PMC2992766.nxml.gz	14	['The period from conception to birth is a time of rapid growth, cellular replication and differentiation, and functional maturation of organ systems.']	(2087, 2235)
PMC2992766.nxml.gz	15	['These processes are very sensitive to alterations of the nutritional milieu, and the abnormal intrauterine metabolic milieu associated with obesity in pregnancy can have long lasting effects on the development of obesity and diabetes in offspring (2,3).']	(2236, 2489)
