PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2231404.nxml.gz	0	['How well do blood folate concentrations predict dietary folate intakes in a sample of Canadian lactating women exposed to high levels of folate?']	(0, 144)
PMC2231404.nxml.gz	1	['An observational study\n\nAbstract\n\nBackground\nIn 1998, mandatory folic acid fortification of white flour and select cereal grain products was implemented in Canada with the intention to increase dietary folate intakes of reproducing women.']	(145, 383)
PMC2231404.nxml.gz	2	['Folic acid fortification has produced a dramatic increase in blood folate concentrations among reproductive age women, and a reduction in neural tube defect (NTD)-affected pregnancies.']	(384, 568)
PMC2231404.nxml.gz	3	['In response to improved blood folate concentrations, many health care professionals are asking whether a folic acid supplement is necessary for NTD prevention among women with high blood folate values, and how reliably high RBC folate concentrations predict folate intakes shown in randomized controlled trials to be protective against NTDs.']	(569, 910)
PMC2231404.nxml.gz	4	['The objective of this study was to determine how predictive blood folate concentrations and folate intakes are of each other in a sample of well-educated lactating Canadian women exposed to high levels of synthetic folate.']	(911, 1133)
PMC2231404.nxml.gz	5	['Methods\nThe relationship between blood folate concentrations and dietary folate intakes, determined by weighed food records, were assessed in a sample of predominantly university-educated lactating women (32 ± 4 yr) at 4-(n = 53) and 16-wk postpartum (n = 55).']	(1135, 1395)
PMC2231404.nxml.gz	6	['Results\nMedian blood folate concentrations of all participants were well above plasma and RBC folate cut-off levels indicative of deficiency (6.7 and 317 nmol/L, respectively) and all, except for 2 subjects, were above the cut-off for NTD-risk reduction (>906 nmol/L).']	(1397, 1665)
PMC2231404.nxml.gz	7	['Only modest associations existed between total folate intakes and plasma (r = 0.46, P< 0.001) and RBC (r = 0.36, P< 0.01) folate concentrations at 16-wk postpartum.']	(1666, 1830)
PMC2231404.nxml.gz	8	['Plasma and RBC folate values at 16-wk postpartum correctly identified the quartile of folate intake of only 26 of 55 (47%) and 18 of 55 (33%) of subjects, respectively.']	(1831, 1999)
PMC2231404.nxml.gz	9	['The mean RBC folate concentration of women consuming 151–410 μg/d of synthetic folate (2ndquartile of intake) did not differ from that of women consuming >410 μg/d (3rdand 4thquartile).']	(2000, 2185)
PMC2231404.nxml.gz	10	['Conclusion\nFolate intakes, estimated by food composition tables, and blood folate concentrations are not predictive of each other in Canadian lactating women exposed to high levels of folate.']	(2187, 2378)
PMC2231404.nxml.gz	11	['Synthetic intakes > 151–410 μg/d in these women produced little additional benefit in terms of maximizing RBC content.']	(2379, 2497)
PMC2231404.nxml.gz	12	['More studies are needed to examine the relationship between blood folate concentration and NTD risk.']	(2498, 2598)
PMC2231404.nxml.gz	13	['Until data from such studies are available, women planning a pregnancy should continue to consume a daily folic acid supplement of 400 μg.']	(2599, 2737)
PMC2231404.nxml.gz	14	['Background\nFolic acid supplementation during the periconceptional period is effective in reducing the risk of neural tube defects (NTDs) [1-5].']	(2739, 2882)
PMC2231404.nxml.gz	15	['However, the proportion of Canadian women that report consuming a folic acid-containing supplement during the periconceptional period is low ranging between 17 – 28% [6-9].']	(2883, 3055)
PMC2231404.nxml.gz	16	['Similar rates are documented even among women who are knowledgeable about the health benefits of consuming folic acid during this life-stage [8].']	(3056, 3201)
PMC2231404.nxml.gz	17	['As a result, mandatory folic acid fortification of white flour and select cereal grain products was implemented in 1998 in Canada with the intention to increase the dietary folate intakes of reproducing women by 80 to 100 μg/d [10].']	(3202, 3434)
PMC2231404.nxml.gz	18	['Indeed folic acid fortification has resulted in a dramatic increase in blood folate concentrations in North America, and a significant reduction in NTD-affected pregnancies (19 – 78%) [7,11-14].']	(3435, 3629)
PMC2231404.nxml.gz	19	['In response to the improved blood folate concentrations of reproductive age women, many health care professionals are requesting direction on how aggressively they should promote folic acid supplementation among patients with high blood folate concentrations during the periconceptional period.']	(3630, 3924)
PMC2231404.nxml.gz	20	['The research literature shows many Canadian women post-fortification have red blood cell (RBC) folate concentrations approaching or exceeding 906 nmol/L [7,15], a value in early pregnancy shown to be an indicator of a reduced risk for NTDs [16-18].']	(3925, 4173)
PMC2231404.nxml.gz	21	['For example, we previously reported median RBC folate concentrations ≥ 3000 nmol/L during the 3rdtrimester of pregnancy in a sample of well-educated Canadian women [15].']	(4174, 4343)
PMC2231404.nxml.gz	22	['It must be acknowledged that the body of evidence supporting a relationship between folic acid supplementation during the periconceptional period and the risk of an NTD-affected pregnancy is considerably more robust than that of the association between blood folate concentrations and NTD risk [1-5,19].']	(4344, 4647)
