PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2364279.nxml.gz	0	['High-risk human papillomavirus clearance in pregnant women: trends for lower clearance during pregnancy with a catch-up postpartum\n\nAbstract\nWe followed 353 women referred with abnormal cervical cytology in a non-intervention cohort study.']	(0, 239)
PMC2364279.nxml.gz	1	['In 91 pregnant women we compared high-risk human papilloma virus rates in the subsequent trimesters and postpartum in comparison to 262 non-pregnant women.']	(240, 395)
PMC2364279.nxml.gz	2	['High-risk human papilloma virus clearance was compared with 179 high-risk human papilloma virus positive non-pregnant women.']	(396, 520)
PMC2364279.nxml.gz	3	['Our main questions were: (1) do high-risk human papilloma virus rates change during pregnancy?']	(521, 615)
PMC2364279.nxml.gz	4	['; and (2) is there any difference between high-risk human papilloma virus clearance in pregnant and non-pregnant women?']	(615, 734)
PMC2364279.nxml.gz	5	['Women were monitored 3–4 monthly by cytology, colposcopy, and high-risk human papilloma virus testing.']	(735, 837)
PMC2364279.nxml.gz	6	['The median follow-up time was 33 months (range 3–74).']	(838, 891)
PMC2364279.nxml.gz	7	['Non-pregnant women showed prevalence rates of high-risk human papilloma virus of 64, 57, 53, and 50%, respectively, in four subsequent 3-months periods since the start of the study.']	(892, 1073)
PMC2364279.nxml.gz	8	['These high-risk human papilloma virus rates were higher than in the three trimesters of pregnancy, and during the first 3 months postpartum, i.e.']	(1074, 1219)
PMC2364279.nxml.gz	9	['50, 44, 45, and 31%, respectively.']	(1220, 1254)
PMC2364279.nxml.gz	10	['Postpartum only, this difference was statistically significant ( P =0.004).']	(1255, 1330)
PMC2364279.nxml.gz	11	['Paired comparisons of high-risk human papilloma virus prevalence rates of the different trimesters with the postpartum rate showed (McNemar test) decreased rates: first trimester: 18% ( P =0.02), second trimester: 13% ( P =0.02) and third trimester: 23% ( P<0.005).']	(1331, 1596)
PMC2364279.nxml.gz	12	['Such a phenomenon was not found in non-pregnant women.']	(1597, 1651)
PMC2364279.nxml.gz	13	['Pregnant women showed a trend for increased high-risk human papilloma virus clearance during the third trimester and postpartum compared to non-pregnant women (hazard ratios 3.3 (0.8–13.7) and 4.6 (1.6–12.8), respectively).']	(1652, 1875)
PMC2364279.nxml.gz	14	['These results suggest a lowered immune-response against human papilloma virus during the first two trimesters of pregnancy with a catch-up postpartum.']	(1876, 2026)
PMC2364279.nxml.gz	15	['British Journal of Cancer (2002) 87 , 75–80.']	(2027, 2071)
PMC2364279.nxml.gz	16	['doi:10.1038/sj.bjc.6600367www.bjcancer.com\n© 2002Cancer Research UK\nSeveral epidemiological and biological studies have established the important role of infection with high-risk types of human papilloma virus (HPV) for development of cervical cancer and its precursor lesions.']	(2072, 2349)
PMC2364279.nxml.gz	17	['In women with or without abnormal cervical smears a positive high-risk HPV test result indicates an increased risk for development of high grade cervical lesions (Ho et al , 1995;Remmink et al , 1995;Rozendaal et al , 1996,2000;Nobbenhuis et al , 1999).']	(2350, 2603)
PMC2364279.nxml.gz	18	['Moreover, in nearly all cervical cancers high-risk HPV types have been detected (Walboomers et al , 1999).']	(2604, 2710)
PMC2364279.nxml.gz	19	['The increased prevalence of high grade cervical lesions and cervical cancer in immunocompromised patients, such as AIDS patients and transplant recipients, indicates that persistence of high-risk HPV and consequently HPV-mediated carcinogenesis is related to compromised immunosurveillance (IARC, 1995;Petry et al , 1996;Sun et al , 1997).']	(2711, 3050)
PMC2364279.nxml.gz	20	['Pregnancy is believed to alter immune-response in women (Schneider et al , 1987;Sethi et al , 1998).']	(3051, 3151)
PMC2364279.nxml.gz	21	['Some authors concluded pregnancy has no effect on CIN (Jain et al , 1997).']	(3152, 3226)
PMC2364279.nxml.gz	22	['Others reported high regression rates of cervical dysplasia in the postpartum period (Yost et al , 1999).']	(3227, 3332)
PMC2364279.nxml.gz	23	['In contrast, high prevalence rates of high-risk HPV have been found in pregnant women (Rando et al , 1989;Saito et al , 1995;Morrison et al , 1996;Fife et al , 1999), although in other studies no differences in HPV prevalence between pregnant and non-pregnant women were seen (Peng et al , 1990;Kemp et al , 1992;De Roda Husman et al , 1995a).']	(3333, 3676)
PMC2364279.nxml.gz	24	['In short, the influence of pregnancy on the natural course of infection with high-risk HPV types is not yet known.']	(3677, 3791)
PMC2364279.nxml.gz	25	['We performed a non-intervention follow-up study in 353 women referred for colposcopy because of abnormal cervical cytology and compared high-risk HPV clearance in pregnant women with that of non-pregnant women.']	(3792, 4002)
PMC2364279.nxml.gz	26	['Our main questions were: (1) do high-risk HPV rates change during pregnancy?']	(4003, 4079)
PMC2364279.nxml.gz	27	['; and (2) is there any difference between HPV clearance in pregnant and non-pregnant women?']	(4079, 4170)
PMC2364279.nxml.gz	28	['MATERIALS AND METHODS\n\nWomen\nFrom June 1990 to December 1992, 353 women referred to the colposcopy clinic of the University Hospital Vrije Universiteit, Amsterdam, were followed in a non-intervention study.']	(4172, 4378)
PMC2364279.nxml.gz	29	['The characteristics of this cohort have been described previously (Nobbenhuis et al , 1999,2001).']	(4379, 4476)
PMC2364279.nxml.gz	30	['Briefly, the inclusion criteria were: referral because of an abnormal cervical smear (i.e.']	(4477, 4567)
PMC2364279.nxml.gz	31	['mild to severe dyskaryosis); age 18–55 years; no history of cervical pathology, prenatal diethylstilbestrol exposure, or concomitant cancer; no HIV or immunosuppression, and sufficient Dutch or English language skills.']	(4568, 4786)
PMC2364279.nxml.gz	32	['The median follow-up time was 33 months (range 3–74).']	(4787, 4840)
PMC2364279.nxml.gz	33	['Enrolment into the study (baseline) took place about 2 months after referral.']	(4841, 4918)
