PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2409299.nxml.gz	0	['Birth season and environmental influences on blood leucocyte and lymphocyte subpopulations in rural Gambian infants\n\nAbstract\n\nBackground\nIn rural Gambia, birth season predicts infection-related adult mortality, providing evidence that seasonal factors in early life may programme immune development.']	(0, 300)
PMC2409299.nxml.gz	1	['This study tested whether lymphocyte subpopulations assessed by automated full blood count and flow cytometry in cord blood and at 8, 16 and 52 weeks in rural Gambian infants (N = 138) are affected by birth season (DRY = Jan-Jun, harvest season, few infections; WET = Jul-Dec, hungry season, many infections), birth size or micronutrient status.']	(301, 646)
PMC2409299.nxml.gz	2	['Results\nGeometric mean cord and postnatal counts were higher in births occurring in the WET season with both season of birth and season of sampling effects.']	(648, 804)
PMC2409299.nxml.gz	3	['Absolute CD3+, CD8+, and CD56+ counts, were higher in WET season births, but absolute CD4+ counts were unaffected and percentage CD4+ counts were therefore lower.']	(805, 967)
PMC2409299.nxml.gz	4	['CD19+ counts showed no association with birth season but were associated with concurrent plasma zinc status.']	(968, 1076)
PMC2409299.nxml.gz	5	['There were no other associations between subpopulation counts and micronutrient or anthropometric status.']	(1077, 1182)
PMC2409299.nxml.gz	6	['Conclusion\nThese results demonstrate a seasonal influence on cell counts with a disproportionate effect on CD8+ and CD56+ relative to CD4+ cells.']	(1184, 1329)
PMC2409299.nxml.gz	7	['This seasonal difference was seen in cord blood (indicating an effect in utero ) and subsequent samples, and is not explained by nutritional status.']	(1330, 1478)
PMC2409299.nxml.gz	8	['These findings are consistent with the hypothesis than an early environmental exposure can programme human immune development.']	(1479, 1605)
PMC2409299.nxml.gz	9	['Background\nUsing demographic data from West Kiang in rural Gambia, collected since 1949, we have previously demonstrated a profound birth-season bias in adult deaths, with a large excess of early adult deaths amongst individuals born in July-December [1].']	(1607, 1862)
PMC2409299.nxml.gz	10	["This period includes the annual rains and 'hungry season' arising from depletion of the previous year's food stocks."]	(1863, 1979)
PMC2409299.nxml.gz	11	['In combination with a period of intensive agricultural labour, this results in an acute negative energy balance lasting several months in all adults, including pregnant women [2].']	(1980, 2159)
PMC2409299.nxml.gz	12	['The predominance of infectious or infection-related deaths in the historical cohort [1], suggests the programming of immune function by a seasonal component of the fetal or early postnatal environment.']	(2160, 2361)
PMC2409299.nxml.gz	13	['Candidate programming factors include seasonal differences in fetal nutrient deprivation, exposure to toxins (e.g.']	(2362, 2476)
PMC2409299.nxml.gz	14	['aflatoxin or pesticides), or antigen exposure.']	(2477, 2523)
PMC2409299.nxml.gz	15	['These could act directly, or indirectly via priming or suppressive effects of maternal immunological or endocrine signals [2].']	(2524, 2650)
PMC2409299.nxml.gz	16	['The thymus is a potential programming target that is central to the development of adaptive immunity, contributing to long-term maintenance of T-lymphocyte populations [3].']	(2651, 2823)
PMC2409299.nxml.gz	17	['In animal models, maternal under-nutrition has a disproportionately severe impact on thymic growth [4], and there is some evidence of the same phenomenon in humans [5].']	(2824, 2992)
PMC2409299.nxml.gz	18	['Limited evidence suggests a positive association between thymic volume and circulating naïve phenotype CD4+ T-cell numbers [6], and between fetal growth restriction and reduced T-lymphocyte subpopulation counts at birth [7,8], although the latter findings have not been replicated using modern flow cytometric techniques (G. Morgan, unpublished observations).']	(2993, 3352)
PMC2409299.nxml.gz	19	['In this Gambian population we have recently described seasonal variations in the proportion of T-cells of recent thymic origin as assessed by T-cell rearrangement excision circles (TRECs) [9].']	(3353, 3545)
PMC2409299.nxml.gz	20	['Studies in other West African children have described seasonality in a variety of immunological measures, including seasonal effects on lymphocyte and T-cell subpopulation counts [10].']	(3546, 3730)
PMC2409299.nxml.gz	21	['This study was designed to test the hypothesis that absolute and percentage lymphocyte subpopulation counts in this community are affected by birth-season with a greater effect on T-cell subpopulations and a maximal discrepancy between January-June (DRY) and July-December (WET) births.']	(3731, 4017)
PMC2409299.nxml.gz	22	['Here we describe changes in leucocyte, lymphocyte and CD3+, CD4+, CD8+, CD19+, CD56+ subpopulation counts in 138 rural Gambian infants.']	(4018, 4153)
PMC2409299.nxml.gz	23	['Results\nThere were three deaths during follow-up: one unexpectedly at home aged 7 weeks, cause unknown, a second from malaria complicated by severe anaemia aged 34 weeks, and a third from dysentery with septicaemia aged 36 weeks.']	(4155, 4384)
PMC2409299.nxml.gz	24	['Two infants left the study during follow-up.']	(4385, 4429)
PMC2409299.nxml.gz	25	['Overall, lymphocyte subpopulation data were obtained from 453 (83%) of 545 possible samples.']	(4430, 4522)
PMC2409299.nxml.gz	26	['Mean (range) birth-weight and gestation were 2855 (2020–3900) grams and 38.6 (35.4–41.2) weeks.']	(4523, 4618)
PMC2409299.nxml.gz	27	['Birth-weight was similar in the two seasons (p = 0.75, adjusted for gender, gestation and parity), and this remained the case after adjusting for maternal weight.']	(4619, 4781)
PMC2409299.nxml.gz	28	['All infants were breast fed from birth, reported introduction of complementary feeds ranging from 8 to 32 weeks.']	(4782, 4894)
PMC2409299.nxml.gz	29	['Weight-for-age improved from a median z-score of -0.8 at birth to 0 at 8 weeks, but deteriorated progressively thereafter to -1.9 by 11 months.']	(4895, 5038)
PMC2409299.nxml.gz	30	['Seven blood films were positive for malaria parasites out of all the 8, 16 and 52 week visits when the infants were venesected and all samples examined for malaria parasites.']	(5039, 5213)
PMC2409299.nxml.gz	31	['There were an additional 28 positive blood films from the remaining four-weekly visits (1309 visits in total), when capillary blood was examined only in febrile infants.']	(5214, 5383)
PMC2409299.nxml.gz	32	['Effects of birth season\nThere was a strong effect of birth season on the total lymphocyte and leucocyte counts at all ages, including at birth (see Figures1and2).']	(5385, 5547)
PMC2409299.nxml.gz	33	['The geometric mean cord blood lymphocyte and leucocyte counts were both higher in WET season births compared to DRY season births (p = 0.007 and p = 0.0014 for lymphocyte and leucocyte counts respectively).']	(5548, 5754)
PMC2409299.nxml.gz	34	['The postnatal lymphocyte and leucocyte counts were also higher in WET season births (p = 0.0031 and p = 0.0002 for lymphocyte and leucocyte counts respectively, for all ages combined).']	(5755, 5939)
PMC2409299.nxml.gz	35	['Overall absolute CD3+, CD8+, and CD56+ counts were positively associated with WET season birth (p = 0.01, 0.0007 and 0.0014 respectively; Table1).']	(5940, 6086)
PMC2409299.nxml.gz	36	['Changes in the absolute lymphocyte count and subpopulations were not independent of a general effect on total leucocyte numbers as no significant association was seen between percentage lymphocyte count (expressed as a percentage of total leucocyte count) and either season of birth or season of sampling.']	(6087, 6392)
PMC2409299.nxml.gz	37	['Overall percentage CD4+ lymphocyte counts were negatively associated with wet season birth (p = 0.0017; Table1), whilst absolute CD4+ counts showed no association with birth season.']	(6393, 6574)
PMC2409299.nxml.gz	38	['CD19+ counts showed no significant association with birth season, whether expressed as absolute counts or percentages.']	(6575, 6693)
PMC2409299.nxml.gz	39	['Caption (FIG): FIGURE 1\n\nLeucocyte counts by season of birth (geometric mean and 95% confidence intervals).']	(6695, 6802)
PMC2409299.nxml.gz	40	['Solid black bars represent DRY season births, solid grey bars represent WET season births.']	(6803, 6893)
PMC2409299.nxml.gz	41	['Caption (FIG): FIGURE 2\n\nLymphocyte counts by season of birth (geometric mean and 95% confidence intervals).']	(6895, 7003)
PMC2409299.nxml.gz	42	['Solid black bars represent DRY season births, solid grey bars represent WET season births.']	(7004, 7094)
PMC2409299.nxml.gz	43	['Caption (TABLE-WRAP): TABLE 1\n\nGeometric mean absolute and percentage lymphocyte subpopulation counts at each age and overall, according to season of birth (values adjusted for gender, gestation, birth weight and monoclonal antibody source; overall values also adjusted for age at measurement).Absolute counts (× 109/L)Percentage countsWeekDRY season birthWET season birthp-valueDRY season birthWET season birthp-valueCD3+ 02.302.530.4151.850.50.7083.574.350.02958.758.20.77164.105.260.01457.759.00.66523.323.720.2660.961.90.71All3.403.850.0157.156.20.47 CD4+ 01.451.730.1735.033.80.6582.492.730.2640.837.00.017162.803.280.0539.137.40.34522.072.190.5538.436.70.27All2.262.410.1537.835.10.0017 CD8+ 01.291.440.4427.227.70.8280.981.470.01116.319.00.055161.341.650.09318.718.70.97521.121.280.2220.921.60.60All1.161.420.000720.421.40.18 CD19+ 00.780.730.6817.414.60.08481.881.940.7932.730.70.37161.972.500.03432.934.70.39521.501.510.9527.725.50.32All1.541.660.2327.525.90.12 CD56+ 00.840.780.6819.116.00.1480.270.350.0954.85.40.34160.250.330.0284.14.50.38520.210.290.00523.94.70.036All0.330.420.00146.16.50.17 CD4/CD8 ratio 01.31.20.7082.51.90.018162.12.00.69521.81.70.32All1.91.60.013\n\nAge-related changes\nGeometric mean absolute and percentage lymphocyte counts were highest at 16 weeks and significantly lower at 52 weeks (p = 0.0056 and p ≤ 0.0001 respectively).']	(7096, 8458)
PMC2409299.nxml.gz	44	['Subpopulation counts at each age are shown in Table2.']	(8459, 8512)
PMC2409299.nxml.gz	45	['Percentage CD4+ counts remained unchanged from birth.']	(8513, 8566)
PMC2409299.nxml.gz	46	['A number of age-related changes were observed compared to cord blood.']	(8567, 8636)
PMC2409299.nxml.gz	47	['Percentage CD3+ at 52 weeks were 7.8% higher (p < 0.0001) and percentage CD8+ counts were lower at 8, 16, and 52 weeks (p < 0.001), although there was a significant increase between 16 and 52 weeks (p = 0.003).']	(8637, 8847)
PMC2409299.nxml.gz	48	['The absolute counts for CD3+ were higher at 8 weeks (p = 0.005) and CD4+ higher at 8, 16 and 52 weeks (p < 0.0001).']	(8848, 8963)
PMC2409299.nxml.gz	49	['Absolute and percentage CD19+ counts rose from birth to 16 weeks but declined between 16 and 52 weeks (p < 0.0001 for each comparison).']	(8964, 9099)
PMC2409299.nxml.gz	50	['Absolute and percentage CD56+ count fell sharply from birth to 8 weeks (p < 0.0001 for both comparisons) but remained constant thereafter.']	(9100, 9238)
PMC2409299.nxml.gz	51	['Caption (TABLE-WRAP): TABLE 2\n\nAbsolute and percentage lymphocyte surface marker counts.Surface markerAge (weeks)Absolute count (× 109/l)Percentage countnGeometric mean (95% CI)nGeometric mean (95% CI)CD3+ 0722.55 (2.32–2.80)7355.1 (52.1–58.3)81143.58 (3.28–3.91)12057.5 (55.8–59.3)161143.75 (3.43–4.11)11755.5 (53.2–57.9)521033.64 (3.34–3.98)10562.9 (60.9–64.9) CD4+ 0781.79 (1.62–1.97)7938.1 (35.9–40.4)81192.40 (2.22–2.59)12538.7 (37.2–40.3)161202.49 (2.31–2.69)12336.9 (35.5–38.3)521032.17 (1.98–2.38)10537.6 (36.0–39.2) CD8+ 0781.24 (1.10–1.40)7926.7 (24.9–28.6)81191.11 (0.99–1.24)12517.6 (16.4–18.9)161201.21 (1.08–1.35)12318.0 (16.9–19.1)521031.22 (1.10–1.37)10521.3 (20.0–22.7) CD19+ 0600.77 (0.67–0.88)6016.0 (14.5–17.6)8961.91 (1.72–2.12)9631.8 (29.8–33.9)161092.22 (2.00–2.47)10933.8 (31.8–35.8)521051.59 (1.42–1.78)10527.5 (25.5–29.7) CD56+ 0620.83 (0.71–0.98)6317.8 (15.8–20.1)8890.30 (0.26–0.35)955.1 (4.6–5.7)161030.28 (0.25–0.32)1064.3 (3.9–4.7)521030.25 (0.23–0.28)1054.3 (3.9–4.7)\n\nEvidence of immunological phenotype\nCord blood percentage CD4+ and CD4+/CD8+ ratios at birth were predictive of levels at 8 weeks (R = 0.3 (p = 0.003), and R = 0.28 (p = 0.0054) respectively).']	(9240, 10433)
PMC2409299.nxml.gz	52	['These, in turn and all other subpopulation percentages predicted levels at 16 weeks p ≤ 0.0001 for CD4+, CD8+, CD19+ and CD56+; p = 0.004 for CD3+).']	(10434, 10582)
PMC2409299.nxml.gz	53	['The strength of correlation between counts at 8 and 16 weeks ranged from R = 0.26 (CD3+) to R = 0.64 (CD4+).']	(10583, 10691)
PMC2409299.nxml.gz	54	['For percentage CD4+ and CD56+ counts and the CD4+/CD8+ ratio 16 week counts predicted 52 week counts (R = 0.05 (p ≤ 0.0001) for CD4+ and CD56+; R = 0.30 (p = 0.0011) for CD4+/CD8+).']	(10692, 10873)
PMC2409299.nxml.gz	55	['The CD4+ and CD19+ 8 week percentage counts at 52 weeks correlated weakly with their respective counts at 8 weeks (R = 0.36, p = 0.004 for CD4+; R = 0.28, p = 0.006 for CD19+).']	(10874, 11050)
PMC2409299.nxml.gz	56	['Effects of concurrent nutritional status and birth size\nWe found no association with current weight or weight-for-age standard deviation score for any of the subpopulations at birth, 8, 16 or 52 weeks or overall, whether expressed as absolute or percentage counts.']	(11052, 11316)
PMC2409299.nxml.gz	57	['Overall absolute CD19+ counts were positively associated with concurrent plasma zinc concentration (p = 0.0068).']	(11317, 11429)
PMC2409299.nxml.gz	58	['There were no other observed associations between any lymphocyte subpopulation and concurrent plasma zinc, retinol or vitamin C concentration.']	(11430, 11572)
