PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC1184067.nxml.gz	0	['Preconception care by family physicians and general practitioners in Japan\n\nAbstract\n\nBackground\nPreconception care provided by family physicians/general practitioners (FP/GPs) can provide predictable benefits to mothers and infants.']	(0, 233)
PMC1184067.nxml.gz	1	['The objective of this study was to elucidate knowledge of, attitudes about, and practices of preconception care by FP/GPs in Japan.']	(234, 365)
PMC1184067.nxml.gz	2	['Methods\nA survey was distributed to physician members of the Japanese Academy of Family Medicine.']	(367, 464)
PMC1184067.nxml.gz	3	['The questionnaire addressed experiences of preconception education in medical school and residency, frequency of preconception care in clinical practice, attitudes about providing preconception care, and perceived need for preconception education to medical students and residents.']	(465, 746)
PMC1184067.nxml.gz	4	['Results\nTwo hundred and sixty-eight of 347 (77%) eligible physicians responded.']	(748, 827)
PMC1184067.nxml.gz	5	['The most common education they reported receiving was about smoking cessation (71%), and the least was about folic acid supplementation (12%).']	(828, 970)
PMC1184067.nxml.gz	6	['Many participants reported providing smoking cessation in their practice (60%), though only about one third of respondents advise restricting alcohol intake.']	(971, 1128)
PMC1184067.nxml.gz	7	['Few reported advising calcium supplementation (10%) or folic acid supplementation (4%).']	(1129, 1216)
PMC1184067.nxml.gz	8	['About 70% reported their willingness to provide preconception care.']	(1217, 1284)
PMC1184067.nxml.gz	9	['Almost all participants believe medical students and residents should have education about preconception care.']	(1285, 1395)
PMC1184067.nxml.gz	10	['Conclusion\nFP/GPs in Japan report little training in preconception care and few currently provide it.']	(1397, 1498)
PMC1184067.nxml.gz	11	['With training, most participants are willing to provide preconception care themselves and think medical students and residents should receive this education.']	(1499, 1656)
PMC1184067.nxml.gz	12	['Background\nAppropriate preconception care provided by family physician/general practitioners (FP/GPs) can provide great benefits to mothers and infants.']	(1658, 1810)
PMC1184067.nxml.gz	13	['[1-4] In spite of many potentially helpful interventions prior to conception, there is little literature illustrating the effectiveness of preconception services delivery through primary care settings.']	(1811, 2012)
PMC1184067.nxml.gz	14	['Muchowski and Paladine present the evidence of effectiveness for components of preconception care that could be provided in primary care settings.']	(2013, 2159)
PMC1184067.nxml.gz	15	['[4] Korenbrot and colleagues conducted a systematic review and found no RCTs of prepregnancy interventions, though one RCT was conducted among women who had a negative pregnancy test.']	(2159, 2342)
PMC1184067.nxml.gz	16	["[5] Despite recent research demonstrating the importance of assessing primary care workers views on preconception care,[6] we found no published research on Japanese FP/GPs' approaches to the provision of preconception care to women of reproductive age."]	(2342, 2595)
