PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2907398.nxml.gz	0	['Acute presentation of a benign cystadenofibroma of the fallopian tube: a case report\n\nAbstract\n\nIntroduction\nCystadenofibromas are rare benign tumors of the fallopian tube with only 15 reported cases worldwide.']	(0, 210)
PMC2907398.nxml.gz	1	['They are usually asymptomatic and are found incidentally.']	(211, 268)
PMC2907398.nxml.gz	2	['This case is presented on account of its rarity and to the best of our knowledge, is the first reported case of cystadenofibroma of the fallopian tube discovered during an appendicectomy.']	(269, 456)
PMC2907398.nxml.gz	3	['Case presentation\nWe report a rare case of cystadenofibroma of the fallopian tube in a 19-year-old Caucasian woman who presented with sudden onset of right iliac fossa pain.']	(458, 631)
PMC2907398.nxml.gz	4	['A clinical diagnosis of appendicitis was made and she was taken to the operating theater for an appendicectomy.']	(632, 743)
PMC2907398.nxml.gz	5	['Intraoperatively, the appendix appeared normal.']	(744, 791)
PMC2907398.nxml.gz	6	['However, the 8 cm cyst contained within the right ovary and the blood in the pelvis warranted a salpingo-oopherectomy.']	(792, 910)
PMC2907398.nxml.gz	7	['Our patient made an uneventful recovery and was discharged after four days.']	(911, 986)
PMC2907398.nxml.gz	8	['Histology revealed a benign cystadenofibroma of the fallopian tube.']	(987, 1054)
PMC2907398.nxml.gz	9	['There was no evidence of recurrence in the follow-up period of 12 months.']	(1055, 1128)
PMC2907398.nxml.gz	10	['Conclusion\nCystadenofibromas are benign tumors that may macroscopically and ultrasonographically appear malignant.']	(1130, 1244)
PMC2907398.nxml.gz	11	['We recommend that the diagnosis of cystadenofibroma is considered prior to performing radical surgery that may affect the fecundity of these patients.']	(1245, 1395)
PMC2907398.nxml.gz	12	['Cystadenofibromas confined to the fallopian tube can be treated curatively with unilateral salpingo-oophorectomy, without the need for any further treatment.']	(1396, 1553)
PMC2907398.nxml.gz	13	['However, long-term follow-up of more cases is required to draw more definitive conclusions.']	(1554, 1645)
PMC2907398.nxml.gz	14	['Introduction\nCystadenofibromas are rare benign tumors of the fallopian tube with only 15 reported cases worldwide [1].']	(1647, 1765)
PMC2907398.nxml.gz	15	['They are usually asymptomatic and are found incidentally [2].']	(1766, 1827)
PMC2907398.nxml.gz	16	['Sometimes they are discovered during evaluation for in vitro and fertilization-embryo transfer [3].']	(1828, 1927)
PMC2907398.nxml.gz	17	['In the case of our patient, the presentation was that of an acute abdomen due to hemorrhagic necrosis of the tumor.']	(1928, 2043)
PMC2907398.nxml.gz	18	['Malignant potential is very rare.']	(2044, 2077)
PMC2907398.nxml.gz	19	['However, it may macroscopically and ultrasonographically appear malignant resulting in most of these younger women having radical surgery affecting their fecundity.']	(2078, 2242)
PMC2907398.nxml.gz	20	['It is therefore advisable to consider the possibility of cystadenofibroma prior to selecting an aggressive surgical approach in younger patients.']	(2243, 2388)
PMC2907398.nxml.gz	21	['Here we report a rare case of a 19-year-old woman with cystadenofibroma of the fallopian tube, presenting with an acute abdomen, which was treated with a right salpingo-oophorecotmy.']	(2389, 2571)
PMC2907398.nxml.gz	22	['Case presentation\nA 19-year-old nulliparous, British-Caucasian woman presented with a one-day history of worsening right iliac fossa pain associated with nausea and vomiting.']	(2573, 2747)
PMC2907398.nxml.gz	23	['Her previous medical and gynecological history has been uneventful.']	(2748, 2815)
PMC2907398.nxml.gz	24	['The menses of our patient (four-day duration, 28-day cycle) were regular.']	(2816, 2889)
