PMCID	SENTENCE_NUMBER	SENTENCE	SENTENCE_INDICES
PMC2841444.nxml.gz	0	['Global report on preterm birth and stillbirth (3 of 7): evidence for effectiveness of interventions\n\nAbstract\n\nIntroduction\nInterventions directed toward mothers before and during pregnancy and childbirth may help reduce preterm births and stillbirths.']	(0, 252)
PMC2841444.nxml.gz	1	['Survival of preterm newborns may also be improved with interventions given during these times or soon after birth.']	(253, 367)
PMC2841444.nxml.gz	2	['This comprehensive review assesses existing interventions for low- and middle-income countries (LMICs).']	(368, 471)
PMC2841444.nxml.gz	3	['Methods\nApproximately 2,000 intervention studies were systematically evaluated through December 31, 2008.']	(473, 578)
PMC2841444.nxml.gz	4	['They addressed preterm birth or low birth weight; stillbirth or perinatal mortality; and management of preterm newborns.']	(579, 699)
PMC2841444.nxml.gz	5	['Out of 82 identified interventions, 49 were relevant to LMICs and had reasonable amounts of evidence, and therefore selected for in-depth reviews.']	(700, 846)
PMC2841444.nxml.gz	6	['Each was classified and assessed by the quality of available evidence and its potential to treat or prevent preterm birth and stillbirth.']	(847, 984)
PMC2841444.nxml.gz	7	['Impacts on other maternal, fetal, newborn or child health outcomes were also considered.']	(985, 1073)
PMC2841444.nxml.gz	8	['Assessments were based on an adaptation of the Grades of Recommendation Assessment, Development and Evaluation criteria.']	(1074, 1194)
PMC2841444.nxml.gz	9	['Results\nMost interventions require additional research to improve the quality of evidence.']	(1196, 1286)
PMC2841444.nxml.gz	10	['Others had little evidence of benefit and should be discontinued.']	(1287, 1352)
PMC2841444.nxml.gz	11	['The following are supported by moderate- to high-quality evidence and strongly recommended for LMICs:\n• Two interventions prevent preterm births—smoking cessation and progesterone\n• Eight interventions prevent stillbirths—balanced protein energy supplementation, screening and treatment of syphilis, intermittant presumptive treatment for malaria during pregnancy, insecticide-treated mosquito nets, birth preparedness, emergency obstetric care, cesarean section for breech presentation, and elective induction for post-term delivery\n• Eleven interventions improve survival of preterm newborns—prophylactic steroids in preterm labor, antibiotics for PROM, vitamin K supplementation at delivery, case management of neonatal sepsis and pneumonia, delayed cord clamping, room air (vs. 100% oxygen) for resuscitation, hospital-based kangaroo mother care, early breastfeeding, thermal care, and surfactant therapy and application of continued distending pressure to the lungs for respiratory distress syndrome\n\nConclusion\nThe research paradigm for discovery science and intervention development must be balanced to address prevention as well as improve morbidity and mortality in all settings.']	(1353, 2541)
PMC2841444.nxml.gz	12	['This review also reveals significant gaps in current knowledge of interventions spanning the continuum of maternal and fetal outcomes, and the critical need to generate further high-quality evidence for promising interventions.']	(2542, 2769)
PMC2841444.nxml.gz	13	['Introduction\nGlobal preterm birth and stillbirth rates may be improved with interventions directed toward women before and during pregnancy, labor and birth.']	(2771, 2928)
PMC2841444.nxml.gz	14	['Such interventions, along with those given to preterm newborns, may also improve preterm survival and other maternal, newborn and child health (MNCH) outcomes.']	(2929, 3088)
PMC2841444.nxml.gz	15	['Nearly 50 existing interventions are discussed in this article, and were selected on the basis of available evidence of impact, ability to be used in low- and middle-income countries (LMICs), and other factors discussed below.']	(3089, 3315)
PMC2841444.nxml.gz	16	['They are organized by stage and recipient:\nInterventions directed toward the mother to prevent preterm birth or stillbirth\n• Before pregnancy\n• During pregnancy\n• Pregnancy infections\n• High-risk pregnancies\n• Intrapartum interventions to prevent stillbirth\nInterventions to improve preterm survival\n• Intrapartum interventions given to the mother\n• Postpartum interventions directed toward the preterm newborn\nThis article discusses the evidence base for these interventions, and gives special reference to LMICs.']	(3316, 3830)
PMC2841444.nxml.gz	17	['A recommendation is provided for each intervention.']	(3831, 3882)
PMC2841444.nxml.gz	18	['When available, the evidence is assessed for preterm birth, stillbirth, preterm survival and other MNCH outcomes.']	(3883, 3996)
PMC2841444.nxml.gz	19	['This is the third article in a global report on preterm birth and stillbirth.']	(3997, 4074)
PMC2841444.nxml.gz	20	['The first two articles describe the definitions, data and known causes [1,2].']	(4075, 4152)
PMC2841444.nxml.gz	21	['The next few articles discuss scaling up proven interventions, advocacy barriers and opportunities, and ethical considerations relating to these issues [3-5].']	(4153, 4311)
PMC2841444.nxml.gz	22	['The concluding article presents recommendations for a Global Action Agenda [6].']	(4312, 4391)
PMC2841444.nxml.gz	23	['Methods\nThis review systematically evaluates interventions to prevent preterm birth and stillbirth, and to improve survival among preterm newborns.']	(4393, 4540)
PMC2841444.nxml.gz	24	['More than 80 biologically plausible interventions were initially selected (Table1).']	(4541, 4624)
PMC2841444.nxml.gz	25	['Figure1illustrates the final selection process for the 49 interventions included in this review.']	(4625, 4721)
