PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	IGNORANCE TYPE	C_START	C_END	CONCEPT_MENTION_ID
PMC1252725	PMC1252725_0	[0]	[324]	['Evaluation of maternal infusion therapy during pregnancy for fetal development\n\nAbstract\nThe aim of this project was to study the possible association between maternal infusion treatments during pregnancy and variables of fetal development as well as the occurrence of congenital abnormalities (CA) in a case-control design.']	pregnancy	GO_BP_EXT	[47]	[56]	PMC1252725_T67
PMC1252725	PMC1252725_0	[0]	[324]	['Evaluation of maternal infusion therapy during pregnancy for fetal development\n\nAbstract\nThe aim of this project was to study the possible association between maternal infusion treatments during pregnancy and variables of fetal development as well as the occurrence of congenital abnormalities (CA) in a case-control design.']	fetal development	GO_BP_EXT	[61]	[78]	PMC1252725_T68
PMC1252725	PMC1252725_0	[0]	[324]	['Evaluation of maternal infusion therapy during pregnancy for fetal development\n\nAbstract\nThe aim of this project was to study the possible association between maternal infusion treatments during pregnancy and variables of fetal development as well as the occurrence of congenital abnormalities (CA) in a case-control design.']	pregnancy	GO_BP_EXT	[195]	[204]	PMC1252725_T69
PMC1252725	PMC1252725_0	[0]	[324]	['Evaluation of maternal infusion therapy during pregnancy for fetal development\n\nAbstract\nThe aim of this project was to study the possible association between maternal infusion treatments during pregnancy and variables of fetal development as well as the occurrence of congenital abnormalities (CA) in a case-control design.']	fetal development	GO_BP_EXT	[222]	[239]	PMC1252725_T70
PMC1252725	PMC1252725_1	[325]	[523]	['The large population-based data set of the Hungarian Case‑Control Surveillance of Congenital Abnormalities (HCCSCA) was evaluated based on the medically recorded infusion treatment during pregnancy.']	pregnancy	GO_BP_EXT	[513]	[522]	PMC1252725_T71
PMC1252725	PMC1252725_2	[524]	[761]	['Of 22,843 case pregnant women who had newborns or fetuses with congenital abnormalities, 112 (0.5%), while of 38,151 control pregnant women who had newborn infants without any defects, 262 (0.7%), had infusion treatment during pregnancy.']	pregnant	GO_BP_EXT	[539]	[547]	PMC1252725_T72
PMC1252725	PMC1252725_2	[524]	[761]	['Of 22,843 case pregnant women who had newborns or fetuses with congenital abnormalities, 112 (0.5%), while of 38,151 control pregnant women who had newborn infants without any defects, 262 (0.7%), had infusion treatment during pregnancy.']	women	NCBITAXON_EXT	[548]	[553]	PMC1252725_T217
PMC1252725	PMC1252725_2	[524]	[761]	['Of 22,843 case pregnant women who had newborns or fetuses with congenital abnormalities, 112 (0.5%), while of 38,151 control pregnant women who had newborn infants without any defects, 262 (0.7%), had infusion treatment during pregnancy.']	newborns	UBERON_EXT	[562]	[570]	PMC1252725_T251
PMC1252725	PMC1252725_2	[524]	[761]	['Of 22,843 case pregnant women who had newborns or fetuses with congenital abnormalities, 112 (0.5%), while of 38,151 control pregnant women who had newborn infants without any defects, 262 (0.7%), had infusion treatment during pregnancy.']	pregnant	GO_BP_EXT	[649]	[657]	PMC1252725_T73
PMC1252725	PMC1252725_2	[524]	[761]	['Of 22,843 case pregnant women who had newborns or fetuses with congenital abnormalities, 112 (0.5%), while of 38,151 control pregnant women who had newborn infants without any defects, 262 (0.7%), had infusion treatment during pregnancy.']	women	NCBITAXON_EXT	[658]	[663]	PMC1252725_T218
PMC1252725	PMC1252725_2	[524]	[761]	['Of 22,843 case pregnant women who had newborns or fetuses with congenital abnormalities, 112 (0.5%), while of 38,151 control pregnant women who had newborn infants without any defects, 262 (0.7%), had infusion treatment during pregnancy.']	newborn	UBERON_EXT	[672]	[679]	PMC1252725_T252
PMC1252725	PMC1252725_2	[524]	[761]	['Of 22,843 case pregnant women who had newborns or fetuses with congenital abnormalities, 112 (0.5%), while of 38,151 control pregnant women who had newborn infants without any defects, 262 (0.7%), had infusion treatment during pregnancy.']	infants	UBERON_EXT	[680]	[687]	PMC1252725_T253
PMC1252725	PMC1252725_2	[524]	[761]	['Of 22,843 case pregnant women who had newborns or fetuses with congenital abnormalities, 112 (0.5%), while of 38,151 control pregnant women who had newborn infants without any defects, 262 (0.7%), had infusion treatment during pregnancy.']	pregnancy	GO_BP_EXT	[751]	[760]	PMC1252725_T74
PMC1252725	PMC1252725_4	[1016]	[1235]	['Mean gestational age was shorter and mean birth weight was smaller in control newborn infants without CA born to mothers with infusion treatment during pregnancy than in the babies of mothers without infusion treatment.']	gestational	GO_BP_EXT	[1021]	[1032]	PMC1252725_T75
PMC1252725	PMC1252725_4	[1016]	[1235]	['Mean gestational age was shorter and mean birth weight was smaller in control newborn infants without CA born to mothers with infusion treatment during pregnancy than in the babies of mothers without infusion treatment.']	newborn	UBERON_EXT	[1094]	[1101]	PMC1252725_T254
PMC1252725	PMC1252725_4	[1016]	[1235]	['Mean gestational age was shorter and mean birth weight was smaller in control newborn infants without CA born to mothers with infusion treatment during pregnancy than in the babies of mothers without infusion treatment.']	infants	UBERON_EXT	[1102]	[1109]	PMC1252725_T255
PMC1252725	PMC1252725_4	[1016]	[1235]	['Mean gestational age was shorter and mean birth weight was smaller in control newborn infants without CA born to mothers with infusion treatment during pregnancy than in the babies of mothers without infusion treatment.']	born	GO_BP_EXT	[1121]	[1125]	PMC1252725_T76
PMC1252725	PMC1252725_4	[1016]	[1235]	['Mean gestational age was shorter and mean birth weight was smaller in control newborn infants without CA born to mothers with infusion treatment during pregnancy than in the babies of mothers without infusion treatment.']	pregnancy	GO_BP_EXT	[1168]	[1177]	PMC1252725_T77
PMC1252725	PMC1252725_4	[1016]	[1235]	['Mean gestational age was shorter and mean birth weight was smaller in control newborn infants without CA born to mothers with infusion treatment during pregnancy than in the babies of mothers without infusion treatment.']	babies	UBERON_EXT	[1190]	[1196]	PMC1252725_T256
PMC1252725	PMC1252725_5	[1236]	[1392]	['The prevalence of mild intrauterine growth retardation was more frequent in the fetuses of pregnant women with hyperemesis gravidarum treated with infusion.']	intrauterine	UBERON_EXT	[1259]	[1271]	PMC1252725_T257
PMC1252725	PMC1252725_5	[1236]	[1392]	['The prevalence of mild intrauterine growth retardation was more frequent in the fetuses of pregnant women with hyperemesis gravidarum treated with infusion.']	growth	GO_BP_EXT	[1272]	[1278]	PMC1252725_T78
PMC1252725	PMC1252725_5	[1236]	[1392]	['The prevalence of mild intrauterine growth retardation was more frequent in the fetuses of pregnant women with hyperemesis gravidarum treated with infusion.']	pregnant	GO_BP_EXT	[1327]	[1335]	PMC1252725_T79
PMC1252725	PMC1252725_5	[1236]	[1392]	['The prevalence of mild intrauterine growth retardation was more frequent in the fetuses of pregnant women with hyperemesis gravidarum treated with infusion.']	women	NCBITAXON_EXT	[1336]	[1341]	PMC1252725_T219
PMC1252725	PMC1252725_6	[1393]	[1533]	['The results of the study suggest that infusion treatment of pregnant women did not associate with a higher risk of congenital abnormalities.']	pregnant	GO_BP_EXT	[1453]	[1461]	PMC1252725_T80
PMC1252725	PMC1252725_6	[1393]	[1533]	['The results of the study suggest that infusion treatment of pregnant women did not associate with a higher risk of congenital abnormalities.']	women	NCBITAXON_EXT	[1462]	[1467]	PMC1252725_T220
PMC1252725	PMC1252725_6	[1393]	[1533]	['The results of the study suggest that infusion treatment of pregnant women did not associate with a higher risk of congenital abnormalities.']	women	UBERON_EXT	[1462]	[1467]	PMC1252725_T258
PMC1252725	PMC1252725_7	[1534]	[1701]	['In addition, the intravenous infusion of drugs has some, but limited efficacy to prevent the adverse effects of hyperemesis gravidarum and threatened preterm delivery.']	intravenous	UBERON_EXT	[1551]	[1562]	PMC1252725_T259
PMC1252725	PMC1252725_7	[1534]	[1701]	['In addition, the intravenous infusion of drugs has some, but limited efficacy to prevent the adverse effects of hyperemesis gravidarum and threatened preterm delivery.']	drugs	CHEBI_EXT	[1575]	[1580]	PMC1252725_T0
PMC1252725	PMC1252725_7	[1534]	[1701]	['In addition, the intravenous infusion of drugs has some, but limited efficacy to prevent the adverse effects of hyperemesis gravidarum and threatened preterm delivery.']	delivery	GO_BP_EXT	[1692]	[1700]	PMC1252725_T81
PMC1252725	PMC1252725_9	[1706]	[2096]	['Introduction\nThe effect of drugs during pregnancy is determined beyond the chemical structure of product, the treatment time during gestation, dose, duration of treatment, underlying diseases and pregnancy complications, other drugs due to their possible interaction and last but not least the type of administration: oral, rectal, vaginal, ophthalmic, otic, nasal, topical and parenteral1.']	drugs	CHEBI_EXT	[1733]	[1738]	PMC1252725_T1
PMC1252725	PMC1252725_9	[1706]	[2096]	['Introduction\nThe effect of drugs during pregnancy is determined beyond the chemical structure of product, the treatment time during gestation, dose, duration of treatment, underlying diseases and pregnancy complications, other drugs due to their possible interaction and last but not least the type of administration: oral, rectal, vaginal, ophthalmic, otic, nasal, topical and parenteral1.']	pregnancy	GO_BP_EXT	[1746]	[1755]	PMC1252725_T82
PMC1252725	PMC1252725_9	[1706]	[2096]	['Introduction\nThe effect of drugs during pregnancy is determined beyond the chemical structure of product, the treatment time during gestation, dose, duration of treatment, underlying diseases and pregnancy complications, other drugs due to their possible interaction and last but not least the type of administration: oral, rectal, vaginal, ophthalmic, otic, nasal, topical and parenteral1.']	chemical	CHEBI_EXT	[1781]	[1789]	PMC1252725_T2
