PMCID	SUBJECT_SCOPE_ID	S_START	S_END	SUBJECT_SCOPE	CONCEPT	IGNORANCE TYPE	C_START	C_END	CONCEPT_MENTION_ID
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_0	[0]	[236]	['Low glycaemic index diet in pregnancy to prevent macrosomia (ROLO study): randomised control trial\n\nAbstract\nObjective To determine if a low glycaemic index diet in pregnancy could reduce the incidence of macrosomia in an at risk group.']	pregnancy	GO_BP_EXT	[28]	[37]	BMJ_2012_Aug_30_345_e5605_T89
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_0	[0]	[236]	['Low glycaemic index diet in pregnancy to prevent macrosomia (ROLO study): randomised control trial\n\nAbstract\nObjective To determine if a low glycaemic index diet in pregnancy could reduce the incidence of macrosomia in an at risk group.']	glycaemic	CHEBI_EXT	[141]	[150]	BMJ_2012_Aug_30_345_e5605_T0
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_0	[0]	[236]	['Low glycaemic index diet in pregnancy to prevent macrosomia (ROLO study): randomised control trial\n\nAbstract\nObjective To determine if a low glycaemic index diet in pregnancy could reduce the incidence of macrosomia in an at risk group.']	pregnancy	GO_BP_EXT	[165]	[174]	BMJ_2012_Aug_30_345_e5605_T90
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_3	[320]	[494]	['Participants 800 women without diabetes, all in their second pregnancy between January 2007 to January 2011, having previously delivered an infant weighing greater than 4 kg.']	women	NCBITAXON_EXT	[337]	[342]	BMJ_2012_Aug_30_345_e5605_T266
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_3	[320]	[494]	['Participants 800 women without diabetes, all in their second pregnancy between January 2007 to January 2011, having previously delivered an infant weighing greater than 4 kg.']	pregnancy	GO_BP_EXT	[381]	[390]	BMJ_2012_Aug_30_345_e5605_T91
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_3	[320]	[494]	['Participants 800 women without diabetes, all in their second pregnancy between January 2007 to January 2011, having previously delivered an infant weighing greater than 4 kg.']	delivered	GO_BP_EXT	[447]	[456]	BMJ_2012_Aug_30_345_e5605_T92
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_3	[320]	[494]	['Participants 800 women without diabetes, all in their second pregnancy between January 2007 to January 2011, having previously delivered an infant weighing greater than 4 kg.']	infant	UBERON_EXT	[460]	[466]	BMJ_2012_Aug_30_345_e5605_T318
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_4	[495]	[625]	['Intervention Women were randomised to receive no dietary intervention or start on a low glycaemic index diet from early pregnancy.']	Women	NCBITAXON_EXT	[508]	[513]	BMJ_2012_Aug_30_345_e5605_T267
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_4	[495]	[625]	['Intervention Women were randomised to receive no dietary intervention or start on a low glycaemic index diet from early pregnancy.']	Women	UBERON_EXT	[508]	[513]	BMJ_2012_Aug_30_345_e5605_T319
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_4	[495]	[625]	['Intervention Women were randomised to receive no dietary intervention or start on a low glycaemic index diet from early pregnancy.']	pregnancy	GO_BP_EXT	[615]	[624]	BMJ_2012_Aug_30_345_e5605_T93
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_5	[626]	[699]	['Main outcomes The primary outcome measure was difference in birth weight.']	birth	GO_BP_EXT	[686]	[691]	BMJ_2012_Aug_30_345_e5605_T94
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_6	[700]	[772]	['The secondary outcome measure was difference in gestational weight gain.']	gestational	GO_BP_EXT	[748]	[759]	BMJ_2012_Aug_30_345_e5605_T95
BMJ_2012_Aug_30_345_e5605	BMJ_2012_Aug_30_345_e5605_7	[773]	[904]	['Results No significant difference was seen between the two groups in absolute birth weight, birthweight centile, or ponderal index.']	birth	GO_BP_EXT	[851]	[856]	BMJ_2012_Aug_30_345_e5605_T96
