OBO_ID (LABEL):	UBERON_0000473 (testis)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC1474522	4/1988	S2-PMC1474522	['hyperplasia of the Rete Testis and Müllerian Duct structures were found in many of the Des-treated male Mice, as was a low but significant number of reproductive Tract neoplasms.']	N/A	N/A	[('UBERON_0000033', 'head', 19, 'rete'), ('UBERON_0000473', 'testis', 24, 'testis'), ('UBERON_0003890', 'Mullerian duct', 35, 'Müllerian duct'), ('CHEBI_37042', "purine 2'-deoxyribonucleoside 5'-triphosphate", 87, 'DES'), ('NCBITaxon_10088', 'Mus <genus>', 104, 'mice'), ('UBERON_0001018', 'axon tract', 162, 'tract')]
PMC184457	8/2003	S27-PMC184457	['obstructive azoospermia (rete Testes obliteration) had been diagnosed after exploratory Scrotal surgery four years before presentation.']	N/A	N/A	[('UBERON_0000473', 'testis', 30, 'testes'), ('UBERON_0011631', 'tabular bone', 88, 'scrotal')]
PMC184457	8/2003	S33-PMC184457	['twenty-two Oocytes were retrieved via ultrasound-guided Transvaginal needle aspiration, undertaken in parallel with Spermatozoa collection via Testicular biopsy (both procedures performed under intravenous sedation).']	N/A	N/A	[('CL_0000023', 'oocyte', 11, 'oocytes'), ('UBERON_0000051', 'fornix of vagina', 56, 'transvaginal'), ('CL_0000019', 'sperm', 116, 'spermatozoa'), ('UBERON_0000473', 'testis', 143, 'testicular')]
PMC2409299	5/2008	S131-PMC2409299	['absolute counts of each cell sub-population were calculated in relation to Whole Blood Lymphocyte counts, measured as full Blood count and White Cell differential on the same fresh Blood sample (celloscope 1260, analys instrument ab).']	N/A	N/A	[('UBERON_0000473', 'testis', 75, 'whole blood'), ('CL_0000542', 'lymphocyte', 87, 'lymphocyte'), ('UBERON_0000178', 'blood', 123, 'blood'), ('CL_0000448', 'white fat cell', 139, 'white cell'), ('UBERON_0000178', 'blood', 181, 'blood')]
PMC2516569	8/2008	S132-PMC2516569	['hcg, which is produced by the Placenta and is chemically similar to Luteinizing hormone, is important to Sexual Differentiation in the fetus and stimulates the fetal Testis before the fetus’s own Pituitary–Gonadal axis is established.']	N/A	N/A	[('UBERON_0001987', 'placenta', 30, 'placenta'), ('GO_0001905', 'activation of membrane attack complex', 68, 'luteinizing'), ('GO_0007548', 'sex differentiation', 105, 'sexual differentiation'), ('UBERON_0000473', 'testis', 166, 'testis'), ('UBERON_0002109', 'pair of nares', 196, 'pituitary'), ('UBERON_0000991', 'gonad', 206, 'gonadal')]
PMC2516588	8/2008	S8-PMC2516588	['for this reason—although we did mention impaired Spermatogenesis as one of the end points encompassed by the Testicular Dysgenesis syndrome—it was necessary to exclude this end point from our analysis.']	N/A	N/A	[('GO_0007283', 'spermatogenesis', 49, 'spermatogenesis'), ('UBERON_0000473', 'testis', 109, 'testicular'), ('GO_0000240', 'diplotene', 120, 'dysgenesis')]
PMC2516600	8/2008	S67-PMC2516600	['the Testis was considered cryptorchid, if found in a high Scrotal, Supra-Scrotal or Inguinal position or if it was non-palpable.']	N/A	N/A	[('UBERON_0000473', 'testis', 4, 'testis'), ('UBERON_0011631', 'tabular bone', 58, 'scrotal'), ('UBERON_0004747', 'supraoccipital bone', 67, 'supra-scrotal'), ('UBERON_0008337', 'inguinal part of abdomen', 84, 'inguinal')]
PMC2516600	8/2008	S68-PMC2516600	['retractile Testis was considered to be a normal variant.']	N/A	N/A	[('UBERON_0000473', 'testis', 11, 'testis')]
PMC2672359	2/2009	S28-PMC2672359	['incidence rates for 20–34-year-olds were chosen because most cases of Testicular cancer occur in this age group.']	N/A	N/A	[('UBERON_0000473', 'testis', 70, 'testicular')]
PMC2672359	2/2009	S43-PMC2672359	['results\nthe 1998–2002 truncated age-adjusted incidence rates for Testicular cancer in the 20–34 age group varied greatly from one country to another; norway had the highest rate at 23.8/100,000, followed by denmark (21.3), switzerland (20.6) and germany (17.1) (figure 1).']	N/A	N/A	[('UBERON_0000473', 'testis', 65, 'testicular')]
