OBO_ID (LABEL):	UBERON_0001911 (mammary gland)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC2831965	1/2010	S51-PMC2831965	['Iodide Transport is mediated by the Sodium (Na)–Iodide (I) symporter (nis), an integral Membrane protein present in the Thyroid, the Mammary Gland, and other Tissues (vieja et al.']	N/A	N/A	[('CHEBI_5859', 'Icacine', 0, 'Iodide'), ('GO_0042074', 'cell migration involved in gastrulation', 0, 'Iodide transport'), ('CHEBI_52632', 'potassium-39 atom', 36, 'sodium'), ('CHEBI_31894', 'Nandrolone furylpropionate', 44, 'Na)–iodide'), ('CHEBI_51686', 'haematoxylin', 56, 'I'), ('GO_0016020', 'membrane', 88, 'membrane'), ('UBERON_0002046', 'thyroid gland', 120, 'thyroid'), ('UBERON_0001911', 'mammary gland', 133, 'mammary gland'), ('UBERON_0000479', 'tissue', 158, 'tissues')]
PMC3052301	3/2011	S79-PMC3052301	['( b ) number of death in Lactation in the three examined groups shown in % (of 100 pups) for period from Birth till weaning and ( c ) number of death in Lactation in the same period subdivided in five-day steps; ( d ) mrna levels of Whey Acidic Protein in Mammary Glands was measured in Lactating Mice on control diet (c; n\u200a=\u200a8) or high-protein diet (hp; n\u200a=\u200a9).']	N/A	N/A	[('GO_0007595', 'lactation', 25, 'lactation'), ('GO_0007567', 'parturition', 105, 'birth'), ('GO_0007595', 'lactation', 153, 'lactation'), ('CHEBI_35367', 'thiocarboxylic acid anion', 233, 'whey acidic'), ('PR_000008476', 'orexin', 233, 'whey acidic protein'), ('UBERON_0001911', 'mammary gland', 256, 'mammary glands'), ('GO_0007594', 'puparial adhesion', 287, 'lactating'), ('NCBITaxon_10088', 'Mus <genus>', 297, 'mice')]
PMC3415261	7/2012	S196-PMC3415261	['briefly, pups are separated from dams during a certain time period (i.e., 1\u2009h) to allow the Milk to accumulate in the Mammary Glands.']	N/A	N/A	[('UBERON_0001913', 'milk', 92, 'milk'), ('UBERON_0001911', 'mammary gland', 118, 'mammary glands')]
PMC3504314	11/2012	S226-PMC3504314	['leptin in Milk comes from both the maternal Blood source (casabiell et al.,1997) and from its production in the Mammary Gland (smith-kirwin et al.,1998).']	N/A	N/A	[('UBERON_0001913', 'milk', 10, 'milk'), ('UBERON_0000178', 'blood', 44, 'blood'), ('UBERON_0001911', 'mammary gland', 112, 'mammary gland')]
PMC3599765	2/2013	S5-PMC3599765	['at both necropsy periods, Mammary Glands were dissected and Tissues harvested.']	N/A	N/A	[('UBERON_0001911', 'mammary gland', 26, 'mammary glands'), ('UBERON_0000479', 'tissue', 60, 'tissues')]
PMC3599765	2/2013	S9-PMC3599765	['in ewes necropsied at Parturition, Mammary Glands were heavier ( p \u2009=\u20090.02) in exc compared to res, with con intermediate.']	N/A	N/A	[('GO_0019230', 'proprioception', 22, 'parturition'), ('UBERON_0001911', 'mammary gland', 35, 'mammary glands')]
PMC3599765	2/2013	S50-PMC3599765	['immediately before slaughter, Ewes were weighed and Mammary Glands were stripped of residual Milk accumulated since the last mechanical Milking by manual Milking after treatment with 1\xa0ml of Oxytocin (20\xa0iu; agrilabs, st. joseph, mo) to facilitate Milk ejection.']	N/A	N/A	[('UBERON_0000970', 'eye', 30, 'ewes'), ('UBERON_0001911', 'mammary gland', 52, 'mammary glands'), ('UBERON_0001913', 'milk', 93, 'milk'), ('GO_0007601', 'visual perception', 136, 'milking'), ('GO_0007601', 'visual perception', 154, 'milking'), ('CHEBI_7872', 'oxytocin', 191, 'oxytocin'), ('UBERON_0001913', 'milk', 248, 'milk')]
PMC3599765	2/2013	S52-PMC3599765	['the Mammary Gland was dissected from the skin, weighed, and processed.']	N/A	N/A	[('UBERON_0001911', 'mammary gland', 4, 'mammary gland')]
PMC3599765	2/2013	S53-PMC3599765	['from one half of the Mammary Gland, 5 samples (approximately 1\xa0g each) of Glandular Tissue were snap frozen in super-cooled Isopentane (submerged in liquid nitrogen) and stored at −80°c until analysis for rna, dna, and protein.']	N/A	N/A	[('UBERON_0001911', 'mammary gland', 21, 'mammary gland'), ('UBERON_0002530', 'gland', 74, 'glandular'), ('UBERON_0000479', 'tissue', 84, 'tissue'), ('CHEBI_30362', 'isopentane', 124, 'isopentane')]
PMC3599765	2/2013	S54-PMC3599765	['the remaining half of the Mammary Gland was perfusion fixed with carnoy’s Fixative (60% Ethanol, 30% Chloroform, 10% Glacial Acetic Acid) by cannulating the Cranial Mammary Artery with a Polyethylene (pe-60; o.d.']	N/A	N/A	[('UBERON_0001911', 'mammary gland', 26, 'mammary gland'), ('CHEBI_50913', 'fixative', 74, 'fixative'), ('CHEBI_16236', 'ethanol', 88, 'ethanol'), ('CHEBI_35255', 'chloroform', 101, 'chloroform'), ('CHEBI_30853', 'glycyrrhetinic acid', 117, 'glacial acetic acid'), ('UBERON_0001616', 'maxillary artery', 157, 'cranial mammary artery'), ('CHEBI_53551', 'poly(methylene)', 187, 'polyethylene')]
PMC3599765	2/2013	S57-PMC3599765	['the Mammary Gland was initially perfused with pbs, then evan’s blue Dye (to define the perfusion area), and then pbs again, and finally, was perfusion fixed with carnoy’s Fixative.']	N/A	N/A	[('UBERON_0001911', 'mammary gland', 4, 'mammary gland'), ('CHEBI_37958', 'dye', 68, 'dye'), ('CHEBI_50913', 'fixative', 171, 'fixative')]
PMC3599765	2/2013	S59-PMC3599765	['thereafter, Mammary Gland Tissues were dehydrated in a series of Ethanol and histo-clear (national diagnostics, atlanta, ga) rinses and embedded in paraffin wax.']	N/A	N/A	[('UBERON_0001911', 'mammary gland', 12, 'mammary gland'), ('UBERON_0000479', 'tissue', 26, 'tissues'), ('CHEBI_16236', 'ethanol', 65, 'ethanol')]
