OBO_ID (LABEL):	GO_0043277 (apoptotic cell clearance)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC2784897	12/2007	S306-PMC2784897	['the towre, a standardized measure of fluency and accuracy in word Reading skills, includes two subtests, each printed on a single sheet: a list of 85 words, called sight-word efficiency (swe), which assesses the ability to Read aloud real words, and a list of 54 non-words, called Phonemic Decoding efficiency (pde), which assesses the ability to Read aloud pronounceable printed nonwords.']	N/A	N/A	[('GO_0006260', 'DNA replication', 66, 'reading'), ('GO_0006281', 'DNA repair', 223, 'read'), ('GO_0043277', 'apoptotic cell clearance', 281, 'Phonemic Decoding'), ('GO_0006281', 'DNA repair', 347, 'read')]
PMC3387724	7/2012	S96-PMC3387724	['a period of relative hypo- or hyperleptinemia during this window of development will induce some of the Metabolic adaptations which underlie the developmental programming of Appetite Control and Metabolic function.']	N/A	N/A	[('GO_0008152', 'metabolic process', 104, 'metabolic'), ('GO_0043277', 'apoptotic cell clearance', 174, 'appetite control'), ('GO_0008152', 'metabolic process', 195, 'metabolic')]
PMC3387724	7/2012	S194-PMC3387724	['in the Mouse, Preconceptional lp Feeding during one Female Ovulatory Cycle prior to natural Mating led to a reduction in Locomotor activity in offspring (watkins et al.,2008).']	N/A	N/A	[('NCBITaxon_10088', 'Mus <genus>', 7, 'mouse'), ('GO_0019230', 'proprioception', 14, 'preconceptional'), ('GO_0007631', 'feeding behavior', 33, 'feeding'), ('GO_0007631', 'feeding behavior', 52, 'female'), ('GO_0043277', 'apoptotic cell clearance', 59, 'ovulatory cycle'), ('GO_0007618', 'mating', 92, 'mating'), ('GO_0040011', 'locomotion', 121, 'locomotor')]
PMC3518064	11/2012	S35-PMC3518064	['the biogenesis Of White Adipocytes comprises the generation of committed Adipocyte precursors (or Preadipocytes) and the terminal differentiation of these Preadipocytes into mature functional Adipocytes [21].']	N/A	N/A	[('GO_0043277', 'apoptotic cell clearance', 15, 'of ... adipocytes'), ('CL_0000738', 'leukocyte', 18, 'white adipocytes'), ('CL_0000136', 'fat cell', 73, 'adipocyte'), ('CL_0002334', 'preadipocyte', 98, 'preadipocytes'), ('CL_0002334', 'preadipocyte', 155, 'preadipocytes'), ('CL_0000136', 'fat cell', 192, 'adipocytes')]
PMC3635901	4/2013	S51-PMC3635901	['caption (table-wrap): table 1\n\nspecific mechanisms relating to the Adjuvant properties of aluminum Compounds [28]mechanismcharacteristics depot effectalum-induced consolidation of the desired Antigen at the injection site results in slow Release Of the Antigen To Antigen-presenting Cells for an extended period of timeactivation of Dcs by Lipid sortingaluminum Salts induce Activation Of Dcs and complement components, and increase the level of chemokine secretion in the injection site.']	N/A	N/A	[('CHEBI_60809', 'adjuvant', 67, 'adjuvant'), ('CHEBI_36357', 'polyatomic entity', 99, 'compounds'), ('CHEBI_59132', 'antigen', 192, 'antigen'), ('GO_0043277', 'apoptotic cell clearance', 238, 'release of ... antigen to ... - ... cells'), ('CHEBI_59132', 'antigen', 253, 'antigen'), ('CHEBI_59132', 'antigen', 264, 'antigen'), ('CL_0000990', 'conventional dendritic cell', 333, 'DCs'), ('CHEBI_18059', 'lipid', 340, 'lipid'), ('CHEBI_24866', 'salt', 362, 'salts'), ('GO_0001775', 'cell activation', 375, 'activation of DCs'), ('CL_0000990', 'conventional dendritic cell', 389, 'DCs')]
PMC3710934	7/2013	S492-PMC3710934	['the first review summarizes a total of 16 studies ( n =8,613) of which six are on infants and children ( n =2,942), six are on Premenopausal women ( n =2,874), two are on men ( n =1,402) and two are on the elderly ( n =1,395) (80).']	N/A	N/A	[('GO_0043277', 'apoptotic cell clearance', 127, 'premenopausal')]
PMC3792831	9/2013	S43-PMC3792831	['respondents were asked to self-identify their role in provision of Maternity Care as general practitioners (gps), obstetricians (obs), maternal-fetal medicine specialists (mfms [eg, Perinatologists]), midwives (mws), registered nurses (rns), or “other” (which none selected, so this category is not present in the tables).']	N/A	N/A	[('GO_0000088', 'mitotic prophase', 67, 'maternity care'), ('GO_0043277', 'apoptotic cell clearance', 182, 'perinatologists'), ('UBERON_0022283', 'pineal recess of third ventricle', 182, 'perinatologists')]
PMC4113768	7/2014	S1761-PMC4113768	['results: a total of 118 healthy kuwaiti Premenopausal women, aged 19–47 years old, were recruited.']	N/A	N/A	[('GO_0043277', 'apoptotic cell clearance', 40, 'premenopausal')]
PMC4251419	12/2014	S88-PMC4251419	['this stimulates Autophagy (the Degradation Of internal Cell Structures) and the Synthesis of Antimicrobials, such as Cathelicidin, for bacterial Killing [54].']	N/A	N/A	[('GO_0006914', 'autophagy', 16, 'autophagy'), ('GO_0009990', 'contact guidance', 31, 'degradation of ... cell structures'), ('GO_0009057', 'macromolecule catabolic process', 80, 'synthesis'), ('CHEBI_22583', 'antifeedant', 93, 'antimicrobials'), ('GO_0043277', 'apoptotic cell clearance', 93, 'antimicrobials'), ('CHEBI_3364', 'Canthiumine', 117, 'cathelicidin'), ('GO_0007601', 'visual perception', 145, 'killing')]
PMC4272341	6/2014	S65-PMC4272341	['covariates pertaining to the nurse were age at Menarche (< 11, 11, 12, 13, 14, ≥15 years), parity and age at first birth (nulliparous, 1–2 & age at first Birth < 25, 1–2 & age at first Birth 25–29, 1–2 and age at first Birth 30+, 3–4 & age at first Birth < 25, 3–4 & age at first Birth 25–29, 3–4 & age at first Birth 30+, ≥ 5 & age at first Birth <25, ≥5 & age at first Birth 25–29, and ≥5 children & age at first Birth ≥ 30 years), Alcohol Consumption (non-drinkers, > 0 – 4.9, 5.0 – 9.9, 10.0 – 19.9, ≥ 20 g/day), smoking status (never, past, current), menopausal status (Premenopausal, Postmenopausal), husband’s education (< high school, high school, 2 years college, 4 years college, graduate school), income in 2001, which is the most recent year for which income information was available (< $30 000, 30 000 – 49 000, 50 000 – 74 000, 75 000 – 99 000, 100 000 – 149 000, ≥ 150 000), use of Oral Contraceptives (never, past, current), and physical activity level (< 3, 3 to < 9, 9 to < 18, 18 to < 27, 27 to < 42, ≥42, Metabolic equivalents (mets) per week).']	N/A	N/A	[('GO_0042696', 'menarche', 47, 'menarche'), ('GO_0007567', 'parturition', 154, 'birth'), ('GO_0007567', 'parturition', 185, 'birth'), ('GO_0007567', 'parturition', 219, 'birth'), ('GO_0007567', 'parturition', 249, 'birth'), ('GO_0007567', 'parturition', 280, 'birth'), ('GO_0007567', 'parturition', 312, 'birth'), ('GO_0007567', 'parturition', 342, 'birth'), ('GO_0007567', 'parturition', 371, 'birth'), ('GO_0007567', 'parturition', 415, 'birth'), ('CHEBI_30879', 'alcohol', 434, 'alcohol'), ('GO_0007631', 'feeding behavior', 442, 'consumption'), ('GO_0043277', 'apoptotic cell clearance', 575, 'premenopausal'), ('GO_0007595', 'lactation', 590, 'postmenopausal'), ('CHEBI_48107', 'nitric acid', 898, 'oral contraceptives'), ('CHEBI_6741', 'meloxicam', 1026, 'metabolic'), ('GO_0008152', 'metabolic process', 1026, 'metabolic')]
