OBO_ID (LABEL):	GO_0006955 (immune response)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC2644268	3/2009	S175-PMC2644268	['as the Immune Response breaks down there is more susceptibility to overwhelming infection.']	N/A	N/A	[('GO_0006955', 'immune response', 7, 'immune response'), ('UBERON_0002405', 'immune system', 7, 'immune')]
PMC2779500	11/2009	S300-PMC2779500	["for example, consider the limit cycle in figure5b: in this case, a patient's Immunological Response is periodically compromised - characterized by a low concentration of uninfected Cd4+T Cells - leaving the Individual vulnerable to opportunistic infections."]	N/A	N/A	[('GO_0006955', 'immune response', 77, 'immunological response'), ('CL_0000476', 'thyrotroph', 181, 'CD4 ...'), ('CL_0000084', 'T cell', 185, 'T cells'), ('NCBITaxon_1', 'root', 207, 'individual')]
PMC2841444	2/2010	S341-PMC2841444	['Birth Preparedness\nBirth preparedness consists of preparing the mother, family and community for Delivery and potential complications.']	N/A	N/A	[('GO_0006955', 'immune response', 0, 'Birth preparedness'), ('GO_0007567', 'parturition', 19, 'Birth'), ('GO_0007567', 'parturition', 97, 'delivery')]
PMC3016256	12/2010	S21-PMC3016256	['Probiotics mediate their activity by a variety of mechanisms including altering the microbiota composition, maintaining Epithelial barrier function and Modulating Mucosal and systemic Immune Responses [5].']	N/A	N/A	[('CHEBI_8474', 'propane-2-thiol', 0, 'Probiotics'), ('UBERON_0000483', 'epithelium', 120, 'epithelial'), ('GO_0065007', 'biological regulation', 152, 'modulating'), ('UBERON_0000344', 'mucosa', 163, 'mucosal'), ('GO_0006955', 'immune response', 184, 'immune responses'), ('UBERON_0002405', 'immune system', 184, 'immune')]
PMC3325178	4/2012	S68-PMC3325178	['the Placental Response to maternal Undernourishment is undetermined, and is different to that of the Liver, as fasting response Genes are largely unperturbed.']	N/A	N/A	[('GO_0006955', 'immune response', 4, 'placental response'), ('UBERON_0001987', 'placenta', 4, 'placental'), ('GO_0048658', 'anther wall tapetum development', 35, 'undernourishment'), ('UBERON_0002107', 'liver', 101, 'liver'), ('SO_0000704', 'gene', 128, 'genes')]
PMC3342123	3/2012	S176-PMC3342123	['transcriptional excursions regarding stress and Immune Response\nthe biological effect of Glucocorticoids is Modulated by Glucocorticoid receptors.']	N/A	N/A	[('GO_0006955', 'immune response', 48, 'immune response'), ('UBERON_0002405', 'immune system', 48, 'immune'), ('CHEBI_36597', 'phthalazine', 89, 'glucocorticoids'), ('GO_0065007', 'biological regulation', 108, 'modulated'), ('CHEBI_24261', 'glucocorticoid', 121, 'glucocorticoid')]
PMC3415261	7/2012	S82-PMC3415261	["Peyer'S Patches (Pps), lymphoid aggregates in the Small Intestine, constitute the inductive site of Intestinal Immune Response."]	N/A	N/A	[('UBERON_0001330', 'pampiniform plexus', 0, "Peyer's patches"), ('UBERON_0004302', 'proximal phalanx', 17, 'PPs'), ('UBERON_0002108', 'small intestine', 50, 'small intestine'), ('UBERON_0000160', 'intestine', 100, 'intestinal'), ('GO_0006955', 'immune response', 111, 'immune response'), ('UBERON_0002405', 'immune system', 111, 'immune')]
PMC3599191	1/2013	S130-PMC3599191	['this generates an obvious imbalance of the Immune Response in favour of Th2 Lymphocytes and susceptibility to allergic diseases [67,68].']	N/A	N/A	[('GO_0006955', 'immune response', 43, 'immune response'), ('UBERON_0002405', 'immune system', 43, 'immune'), ('CL_0000546', 'T-helper 2 cell', 72, 'Th2 lymphocytes')]
PMC3640235	10/2012	S128-PMC3640235	['successful Pregnancy depends on an appropriate maternal Immune Response to the fetus.']	N/A	N/A	[('GO_0007565', 'female pregnancy', 11, 'pregnancy'), ('GO_0006955', 'immune response', 56, 'immune response'), ('UBERON_0002405', 'immune system', 56, 'immune')]
PMC3713405	7/2013	S164-PMC3713405	['furthermore, when no ligand is present the rxr increases the Nuclear accumulation of vdr by slowing Nuclear Export whereas, when bound to Vitamin D, the vdr Regulates the Import Of the rxr Into the Nucleus (prufer and barsony, 2002).']	N/A	N/A	[('GO_0005634', 'nucleus', 61, 'nuclear'), ('GO_0005634', 'nucleus', 100, 'nuclear'), ('GO_0051168', 'nuclear export', 100, 'nuclear export'), ('CHEBI_27300', 'vitamin D', 138, 'vitamin D'), ('GO_0065007', 'biological regulation', 157, 'regulates'), ('GO_0006955', 'immune response', 171, 'import of ... into ... nucleus'), ('GO_0005634', 'nucleus', 198, 'nucleus')]
PMC3740243	8/2013	S131-PMC3740243	['polyinosinic:Polycytidylic Acid (Polyi:c) is a synthetic Double-Stranded rna that mimics a virally-induced Immune Response and fever by activating Tlr3.']	N/A	N/A	[('CHEBI_26206', 'polysialic acid', 13, 'polycytidylic acid'), ('CHEBI_60760', 'P. stuartii O4 O-specific polysaccharide', 33, 'PolyI'), ('SO_0000985', 'double', 57, 'double-stranded'), ('GO_0006955', 'immune response', 107, 'immune response'), ('UBERON_0002405', 'immune system', 107, 'immune'), ('PR_000001155', 'Toll-like receptor 4', 147, 'TLR3')]
PMC4051754	6/2014	S15-PMC4051754	['Immune Response and Lipid Metabolism[8]–[10].']	N/A	N/A	[('GO_0006955', 'immune response', 0, 'immune response'), ('UBERON_0002405', 'immune system', 0, 'immune'), ('CHEBI_18059', 'lipid', 20, 'lipid'), ('GO_0006629', 'lipid metabolic process', 20, 'lipid metabolism')]
PMC4113768	7/2014	S2777-PMC4113768	['key to the Immunological Response to bacterial Infection is pathogen recognition by toll-like receptors (tlr).']	N/A	N/A	[('GO_0006955', 'immune response', 11, 'immunological response'), ('GO_0007586', 'digestion', 47, 'infection')]
PMC4143239	8/2014	S11-PMC4143239	['cytokine patterns are skewed towards a Th2-Response.']	N/A	N/A	[('GO_0006955', 'immune response', 39, 'Th2-response')]
