OBO_ID (LABEL):	UBERON_0002048 (lung)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC1592148	7/2006	S62-PMC1592148	['acog, american college of obstetricians and gynecologists; aap, american academy of pediatrics; hp2010, healthy people 2010; fda, Food and Drug administration; epa, environmental protection agency; cdc, centers for disease control and prevention; iom, institute of medicine; nhlbi, national Heart, Lungs, and Blood institute; icsi, institute for clinical systems improvement; acs, american cancer society; ada, american diabetes association.']	N/A	N/A	[('CHEBI_33290', 'food', 130, 'Food'), ('CHEBI_23888', 'drug', 139, 'Drug'), ('UBERON_0000948', 'heart', 291, 'Heart'), ('UBERON_0002048', 'lung', 298, 'Lungs'), ('UBERON_0000178', 'blood', 309, 'Blood')]
PMC184457	8/2003	S48-PMC184457	['to promote fetal Lung maturity, betamethasone (12 mg × 2 doses) was administered via intramuscular injection.']	N/A	N/A	[('UBERON_0002048', 'lung', 17, 'lung')]
PMC1852384	1/2007	S52-PMC1852384	['complications were classified as systemic (prolonged intubation, deep Venous Thrombosis, Pulmonary embolism, and myocardial infarction/fatal arrhythmia) or technical (incisional hernia, intestinal obstruction, leak/perforation, dehiscence, Gi bleeding, Anastomotic stricture, and anastomotic ulcer).']	N/A	N/A	[('UBERON_0001638', 'vein', 70, 'venous'), ('GO_0007596', 'blood coagulation', 77, 'thrombosis'), ('UBERON_0002048', 'lung', 89, 'pulmonary'), ('UBERON_2001302', 'vagal ganglion 1', 240, 'GI'), ('UBERON_2000691', 'supraorbital bone', 253, 'anastomotic')]
PMC1852384	1/2007	S81-PMC1852384	['one patient, a 43-year-old woman with a bmi 59, died of a Pulmonary embolism (identified at autopsy) at home after 2\xa0weeks.']	N/A	N/A	[('UBERON_0002048', 'lung', 58, 'pulmonary')]
PMC2367680	5/2008	S124-PMC2367680	['the personal air sampling pump operated continuously at 4l/min to simulate normal Lung capacity.']	N/A	N/A	[('UBERON_0002048', 'lung', 82, 'lung')]
PMC2621211	12/2008	S5-PMC2621211	['results\nGenomic dna from whole Lung was isolated and subjected to msdk analysis using the methylation-sensitive enzyme not i as the mapping enzyme and nla iii as the fragmenting enzyme.']	N/A	N/A	[('SO_0001026', 'genome', 8, 'Genomic'), ('UBERON_0002048', 'lung', 31, 'lung')]
PMC2621211	12/2008	S38-PMC2621211	['for the generation of the Mouse msdk libraries we chose Lung Tissue from c57bl/6j Adult Mice that were Prenatally exposed to diets with increased (high methylation diet; hmd) or decreased (low methylation diet; lmd) methyl-donor content and challenged with Allergen in Adulthood [9].']	N/A	N/A	[('NCBITaxon_10088', 'Mus <genus>', 26, 'mouse'), ('UBERON_0002048', 'lung', 56, 'lung'), ('UBERON_0000479', 'tissue', 61, 'tissue'), ('UBERON_0007023', 'adult organism', 82, 'adult'), ('NCBITaxon_10088', 'Mus <genus>', 88, 'mice'), ('GO_0019230', 'proprioception', 103, 'prenatally'), ('CHEBI_50904', 'allergen', 257, 'allergen'), ('UBERON_0000113', 'post-juvenile adult stage', 269, 'adulthood')]
PMC2621211	12/2008	S39-PMC2621211	['the Mice Gestated on both diets developed features characteristic of an allergic phenotype including Airway hyper-reactivity, Lung lavage Eosinophilia, and increase Serum Ige concentrations [9].']	N/A	N/A	[('NCBITaxon_10088', 'Mus <genus>', 4, 'mice'), ('GO_0007565', 'female pregnancy', 9, 'gestated'), ('UBERON_0001005', 'respiratory airway', 101, 'airway'), ('UBERON_0002048', 'lung', 126, 'lung'), ('CL_0000771', 'eosinophil', 138, 'eosinophilia'), ('UBERON_0001977', 'blood serum', 165, 'serum'), ('GO_0071743', 'IgE immunoglobulin complex, circulating', 171, 'IgE')]
PMC2621211	12/2008	S40-PMC2621211	['Genomic dna was isolated from snap frozen Lung Tissue samples from two male Mice for each group using a dneasy kit (qiagen, valencia, ca) according to manufacturer instructions.']	N/A	N/A	[('SO_0001026', 'genome', 0, 'Genomic'), ('UBERON_0002048', 'lung', 42, 'lung'), ('UBERON_0000479', 'tissue', 47, 'tissue'), ('NCBITaxon_10088', 'Mus <genus>', 76, 'mice')]
PMC2621211	12/2008	S103-PMC2621211	['comparison between hmd/high responders (n = 6) and lmd/low responders (n = 6) in whole Lung Tissue obtained from challenged c57/bl6 Mice.']	N/A	N/A	[('UBERON_0002048', 'lung', 87, 'lung'), ('UBERON_0000479', 'tissue', 92, 'tissue'), ('NCBITaxon_10088', 'Mus <genus>', 132, 'mice')]
