OBO_ID (LABEL):	UBERON_0000160 (intestine)

ARTICLE	ARTICLE DATE	SENTENCE NUM	SENTENCE	IGNORANCE CATEGORIES	NUM IGNORANCE CATEGORIES	OBO ID (LABEL)
PMC1448690	4/2006	S164-PMC1448690	['Intestinal parasites.']	N/A	N/A	[('UBERON_0000160', 'intestine', 0, 'Intestinal')]
PMC1481554	4/2006	S43-PMC1481554	['participating women were asked to complete a standardized questionnaire recording demographic data, Pregnancy and, medical history, Drug and vitamin use and information on their normal Bowel movements.']	N/A	N/A	[('GO_0007565', 'female pregnancy', 100, 'pregnancy'), ('CHEBI_23888', 'drug', 132, 'drug'), ('UBERON_0000160', 'intestine', 185, 'bowel')]
PMC1626394	10/2006	S20-PMC1626394	['“maintaining a high iron environment in the Intestine by Ingesting significantly more Iron than needed every day overwhelms this safety system,” says coauthor fernando e. viteri.']	N/A	N/A	[('UBERON_0000160', 'intestine', 44, 'intestine'), ('GO_0007567', 'parturition', 57, 'ingesting'), ('CHEBI_24870', 'ion', 86, 'iron')]
PMC1764147	12/2006	S243-PMC1764147	['also, Nitrate from dietary sources and from formation by Intestinal bacteria can compete with Iodide.']	N/A	N/A	[('CHEBI_17137', 'hydrogensulfite', 6, 'nitrate'), ('UBERON_0000160', 'intestine', 57, 'intestinal'), ('CHEBI_16382', 'iodide', 94, 'iodide')]
PMC184457	8/2003	S58-PMC184457	['the other infant was discharged home at eight weeks age due to necrotizing enterocolitis that required surgery for Intestinal obstruction.']	N/A	N/A	[('UBERON_0000160', 'intestine', 115, 'intestinal')]
PMC1852384	1/2007	S141-PMC1852384	['in six patients, this resulted from leaks or perforations; in one it followed a Bowel obstruction, in two it followed postoperative hemorrhage and in two patients, the cause was never determined.']	N/A	N/A	[('UBERON_0000160', 'intestine', 80, 'bowel')]
PMC1888711	5/2007	S65-PMC1888711	['the remainder (0–10.8% of all maternal deaths) would be caused by nutritional deficiencies (mainly iron deficiency), Sickle Cell disease, and Infection (mainly Intestinal parasites such as hookworm).']	N/A	N/A	[('CL_0000129', 'microglial cell', 117, 'sickle cell'), ('GO_0007586', 'digestion', 142, 'infection'), ('UBERON_0000160', 'intestine', 160, 'intestinal')]
PMC2290997	4/2008	S23-PMC2290997	['1,25(Oh)D accumulates in Cell Nuclei of the Intestine, where it enhances calcium and Phosphorus absorption, Controlling the flow of calcium into and out of Bones to Regulate Bone-Calcium Metabolism.']	N/A	N/A	[('CHEBI_71657', 'versiconol acetate', 2, '25(OH)D'), ('GO_0005634', 'nucleus', 25, 'cell nuclei'), ('UBERON_0000160', 'intestine', 44, 'intestine'), ('CHEBI_35885', 'secondary phosphine', 85, 'phosphorus'), ('GO_0065007', 'biological regulation', 108, 'controlling'), ('UBERON_0001474', 'bone element', 156, 'bones'), ('GO_0065007', 'biological regulation', 165, 'regulate'), ('GO_0051070', 'galactomannan biosynthetic process', 174, 'bone ... calcium metabolism')]
PMC2724426	7/2009	S159-PMC2724426	['Ascorbic Acid acts as both a Reducer and a Chelator in the Intestinal lumen to promote iron absorption.']	N/A	N/A	[('CHEBI_2874', 'Asimicin', 0, 'Ascorbic acid'), ('CHEBI_33893', 'reagent', 29, 'reducer'), ('CHEBI_38161', 'chelator', 43, 'chelator'), ('UBERON_0000160', 'intestine', 59, 'intestinal')]
PMC2776230	10/2009	S19-PMC2776230	['for example, children from an industrialized country like sweden harbor less lactobacilli and bifidobacteria (and more staphylococcus aureus and clostridia ) in their Bowels in comparison to children who live in countries like estonia where allergic disorders are not as common [10-12].']	N/A	N/A	[('UBERON_0000160', 'intestine', 167, 'bowels')]
